Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,30.99653,2.10743
2015-01-02,31.00034,1.83887
2015-01-03,31.00414,1.63592
2015-01-04,31.00795,1.525
2015-01-05,31.01175,1.52631
2015-01-06,31.01556,1.63958
2015-01-07,31.01936,1.84429
2015-01-08,31.02317,2.11405
2015-01-09,31.02462,1.93702
2015-01-10,31.02608,1.78301
2015-01-11,31.02754,1.65845
2015-01-12,31.02899,1.57036
2015-01-13,31.03045,1.52509
2015-01-14,31.03191,1.52644
2015-01-15,31.03336,1.5743
2015-01-16,31.03482,1.66465
2015-01-17,31.03628,1.79108
2015-01-18,31.03773,1.94657
2015-01-19,31.03919,2.12475
2015-01-20,31.07822,1.94866
2015-01-21,31.11726,1.79646
2015-01-22,31.15629,1.6747
2015-01-23,31.19532,1.59037
2015-01-24,31.23436,1.5496
2015-01-25,31.27339,1.55581
2015-01-26,31.31242,1.60846
2015-01-27,31.35146,1.70326
2015-01-28,31.39049,1.83366
2015-01-29,31.42952,1.99271
2015-01-30,31.46856,2.17411
2015-01-31,31.49438,1.57114
2015-02-01,31.52021,2.18096
2015-02-02,31.53876,1.95476
2015-02-03,31.55732,1.76648
2015-02-04,31.57588,1.62934
2015-02-05,31.59443,1.5569
2015-02-06,31.61299,1.55822
2015-02-07,31.63155,1.63312
2015-02-08,31.6501,1.77229
2015-02-09,31.66866,1.9621
2015-02-10,31.68721,2.18943
2015-02-11,31.70206,1.82157
2015-02-12,31.71104,1.59057
2015-02-13,31.72003,1.58738
2015-02-14,31.72901,1.81319
2015-02-15,31.738,2.19855
2015-02-16,31.74785,2.12074
2015-02-17,31.7577,2.04625
2015-02-18,31.76755,1.97545
2015-02-19,31.77739,1.90875
2015-02-20,31.78724,1.84661
2015-02-21,31.79709,1.78948
2015-02-22,31.80694,1.73787
2015-02-23,31.81679,1.69229
2015-02-24,31.82664,1.65323
2015-02-25,31.83649,1.62115
2015-02-26,31.84634,1.5965
2015-02-27,31.85619,1.5796
2015-02-28,31.86604,1.57071
2015-03-01,31.87589,1.56997
2015-03-02,31.88599,1.57274
2015-03-03,31.8961,1.58362
2015-03-04,31.90621,1.60247
2015-03-05,31.91631,1.62899
2015-03-06,31.92642,1.66284
2015-03-07,31.93652,1.70355
2015-03-08,31.94663,1.75067
2015-03-09,31.95673,1.80369
2015-03-10,31.96684,1.86209
2015-03-11,31.97695,1.9254
2015-03-12,31.98705,1.99315
2015-03-13,31.99716,2.0649
2015-03-14,32.00726,2.14024
2015-03-15,32.01737,2.21881
2015-03-16,32.03194,2.09243
2015-03-17,32.04652,1.97539
2015-03-18,32.06109,1.86942
2015-03-19,32.07567,1.77651
2015-03-20,32.09024,1.69882
2015-03-21,32.10482,1.6385
2015-03-22,32.11939,1.59752
2015-03-23,32.13397,1.57739
2015-03-24,32.14854,1.57892
2015-03-25,32.16312,1.60203
2015-03-26,32.17769,1.64581
2015-03-27,32.19227,1.70869
2015-03-28,32.20684,1.78865
2015-03-29,32.22142,1.8835
2015-03-30,32.23599,1.99114
2015-03-31,32.25057,2.10959
2015-04-01,32.26514,2.23715
2015-04-02,32.2954,2.08366
2015-04-03,32.32566,1.94476
2015-04-04,32.35591,1.82376
2015-04-05,32.38617,1.72446
2015-04-06,32.41643,1.65075
2015-04-07,32.44668,1.60618
2015-04-08,32.47694,1.5932
2015-04-09,32.5072,1.61255
2015-04-10,32.53745,1.66312
2015-04-11,32.56771,1.74219
2015-04-12,32.59797,1.8461
2015-04-13,32.62822,1.97092
2015-04-14,32.65848,2.11296
2015-04-15,32.68874,2.26898
2015-04-16,32.71855,2.13207
2015-04-17,32.74836,2.00628
2015-04-18,32.77817,1.89383
2015-04-19,32.80798,1.79721
2015-04-20,32.83779,1.71911
2015-04-21,32.8676,1.66214
2015-04-22,32.89741,1.62851
2015-04-23,32.92722,1.61968
2015-04-24,32.95703,1.63605
2015-04-25,32.98684,1.67688
2015-04-26,33.01666,1.74046
2015-04-27,33.04647,1.8244
2015-04-28,33.07628,1.92604
2015-04-29,33.10609,2.04275
2015-04-30,33.1359,2.1721
2015-05-01,33.16571,2.31196
2015-05-02,33.18725,2.15331
2015-05-03,33.20879,2.00963
2015-05-04,33.23034,1.88435
2015-05-05,33.25188,1.78137
2015-05-06,33.27342,1.70473
2015-05-07,33.29496,1.65807
2015-05-08,33.3165,1.64397
2015-05-09,33.33804,1.66324
2015-05-10,33.35959,1.71477
2015-05-11,33.38113,1.79577
2015-05-12,33.40267,1.90249
2015-05-13,33.42421,2.03088
2015-05-14,33.44575,2.1771
2015-05-15,33.4673,2.33782
2015-05-16,33.49365,2.19028
2015-05-17,33.52001,2.05811
2015-05-18,33.54637,1.94442
2015-05-19,33.57273,1.85264
2015-05-20,33.59909,1.78613
2015-05-21,33.62346,1.72192
2015-05-22,33.64784,1.68159
2015-05-23,33.67221,1.66687
2015-05-24,33.69658,1.67844
2015-05-25,33.72095,1.71575
2015-05-26,33.74532,1.7772
2015-05-27,33.7697,1.86038
2015-05-28,33.79407,1.96255
2015-05-29,33.81844,2.0809
2015-05-30,33.84281,2.21284
2015-05-31,33.86719,2.35609
2015-06-01,33.90644,2.36463
2015-06-02,33.94132,2.14373
2015-06-03,33.97619,1.95489
2015-06-04,34.01106,1.80819
2015-06-05,34.04594,1.71447
2015-06-06,34.08081,1.68261
2015-06-07,34.11568,1.71606
2015-06-08,34.15055,1.81121
2015-06-09,34.18543,1.95908
2015-06-10,34.2203,2.14883
2015-06-11,34.25517,2.3704
2015-06-12,34.28891,1.89057
2015-06-13,34.32265,1.70691
2015-06-14,34.35639,1.90703
2015-06-15,34.39014,2.39663
2015-06-16,34.40983,2.0845
2015-06-17,34.42953,1.84776
2015-06-18,34.44923,1.71787
2015-06-19,34.46893,1.71921
2015-06-20,34.48863,1.85151
2015-06-21,34.50832,2.09004
2015-06-22,34.52802,2.40338
2015-06-23,34.51696,2.15404
2015-06-24,34.50589,1.94629
2015-06-25,34.49483,1.79464
2015-06-26,34.48377,1.71403
2015-06-27,34.4727,1.71453
2015-06-28,34.46164,1.79606
2015-06-29,34.45058,1.94848
2015-06-30,34.43951,2.15681
2015-07-01,34.42845,2.40657
2015-07-02,34.41786,1.70338
2015-07-03,34.40727,2.40064
2015-07-04,34.41071,2.19572
2015-07-05,34.41415,2.02048
2015-07-06,34.42077,1.87233
2015-07-07,34.42739,1.76669
2015-07-08,34.434,1.71144
2015-07-09,34.44062,1.71147
2015-07-10,34.44724,1.76677
2015-07-11,34.45386,1.87246
2015-07-12,34.46048,2.02064
