Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,30.60591,1.04892
2015-01-02,30.61137,1.05221
2015-01-03,30.61682,1.05598
2015-01-04,30.62228,1.0602
2015-01-05,30.62774,1.06487
2015-01-06,30.6332,1.07
2015-01-07,30.63865,1.07556
2015-01-08,30.64411,1.08156
2015-01-09,30.64957,1.08799
2015-01-10,30.65503,1.09484
2015-01-11,30.66048,1.1021
2015-01-12,30.66594,1.10977
2015-01-13,30.6714,1.11783
2015-01-14,30.67686,1.12627
2015-01-15,30.68231,1.1351
2015-01-16,30.68777,1.1443
2015-01-17,30.69323,1.15385
2015-01-18,30.69869,1.16376
2015-01-19,30.70414,1.17402
2015-01-20,30.7096,1.1846
2015-01-21,30.71506,1.19552
2015-01-22,30.72052,1.20675
2015-01-23,30.72597,1.21828
2015-01-24,30.73143,1.23012
2015-01-25,30.73689,1.24225
2015-01-26,30.74235,1.25466
2015-01-27,30.7478,1.26734
2015-01-28,30.75326,1.28029
2015-01-29,30.75872,1.2935
2015-01-30,30.76418,1.30695
2015-01-31,30.76964,1.32065
2015-02-01,30.77509,1.33459
2015-02-02,30.7731,1.19533
2015-02-03,30.7711,1.08491
2015-02-04,30.76911,1.01281
2015-02-05,30.76711,0.98747
2015-02-06,30.76512,1.0124
2015-02-07,30.76312,1.08413
2015-02-08,30.76113,1.19426
2015-02-09,30.75914,1.33332
2015-02-10,30.75379,1.19921
2015-02-11,30.74845,1.10959
2015-02-12,30.7431,1.07562
2015-02-13,30.73776,1.10247
2015-02-14,30.73241,1.186
2015-02-15,30.72707,1.31547
2015-02-16,30.71785,1.30204
2015-02-17,30.70863,1.28882
2015-02-18,30.69941,1.27581
2015-02-19,30.6902,1.26303
2015-02-20,30.68098,1.25047
2015-02-21,30.67176,1.23815
2015-02-22,30.66254,1.22607
2015-02-23,30.65332,1.21425
2015-02-24,30.64411,1.20268
2015-02-25,30.63489,1.19137
2015-02-26,30.62567,1.18033
2015-02-27,30.61645,1.16958
2015-02-28,30.60723,1.15911
2015-03-01,30.59801,1.14894
2015-03-02,30.5888,1.13908
2015-03-03,30.57958,1.12952
2015-03-04,30.57036,1.12028
2015-03-05,30.56114,1.11137
2015-03-06,30.55192,1.1028
2015-03-07,30.54271,1.09457
2015-03-08,30.53349,1.08669
2015-03-09,30.52427,1.07917
2015-03-10,30.51505,1.07201
2015-03-11,30.50583,1.06523
2015-03-12,30.49661,1.05883
2015-03-13,30.4874,1.05282
2015-03-14,30.47818,1.0472
2015-03-15,30.46896,1.04199
2015-03-16,30.45974,1.03718
2015-03-17,30.45052,1.03278
2015-03-18,30.44131,1.0288
2015-03-19,30.43209,1.02524
2015-03-20,30.42287,1.02211
2015-03-21,30.41365,1.01941
2015-03-22,30.40443,1.01715
2015-03-23,30.39522,1.01532
2015-03-24,30.386,1.01393
2015-03-25,30.37678,1.01299
2015-03-26,30.36756,1.01249
2015-03-27,30.35834,1.01243
2015-03-28,30.34912,1.01281
2015-03-29,30.33991,1.01364
2015-03-30,30.33069,1.01491
2015-03-31,30.32147,1.01662
2015-04-01,30.31225,1.01876
2015-04-02,30.30347,1.01244
2015-04-03,30.2947,1.00693
2015-04-04,30.28592,1.00227
2015-04-05,30.27714,0.99845
2015-04-06,30.26836,0.99549
2015-04-07,30.25958,0.9934
2015-04-08,30.25081,0.99217
2015-04-09,30.24203,0.99182
2015-04-10,30.23325,0.99235
2015-04-11,30.22447,0.99375
2015-04-12,30.2157,0.99602
2015-04-13,30.20692,0.99916
2015-04-14,30.19814,1.00315
2015-04-15,30.18936,1.00799
2015-04-16,30.18058,1.01366
2015-04-17,30.17181,1.02015
2015-04-18,30.16303,1.02745
2015-04-19,30.15425,1.03553
2015-04-20,30.14547,1.04438
2015-04-21,30.13669,1.05399
2015-04-22,30.12792,1.06432
2015-04-23,30.11914,1.07536
2015-04-24,30.11036,1.08709
2015-04-25,30.10158,1.09948
2015-04-26,30.09281,1.11252
2015-04-27,30.08403,1.12617
2015-04-28,30.07525,1.14043
2015-04-29,30.06647,1.15526
2015-04-30,30.05769,1.17064
2015-05-01,30.04892,1.18656
2015-05-02,30.03969,1.19136
2015-05-03,30.03046,1.19686
2015-05-04,30.02123,1.20306
2015-05-05,30.01201,1.20993
2015-05-06,30.00278,1.21747
2015-05-07,29.99355,1.22567
2015-05-08,29.98432,1.23451
2015-05-09,29.9751,1.24398
2015-05-10,29.96587,1.25406
2015-05-11,29.95664,1.26475
2015-05-12,29.94742,1.27602
2015-05-13,29.93819,1.28786
2015-05-14,29.92896,1.30025
2015-05-15,29.91973,1.31319
2015-05-16,29.92053,1.24356
2015-05-17,29.92133,1.17963
2015-05-18,29.92213,1.12237
2015-05-19,29.92293,1.07286
2015-05-20,29.92372,1.03221
2015-05-21,29.92452,1.0015
2015-05-22,29.92532,0.98166
2015-05-23,29.92612,0.97336
2015-05-24,29.92692,0.97688
2015-05-25,29.92771,0.99211
2015-05-26,29.92851,1.01853
2015-05-27,29.92931,1.05528
2015-05-28,29.93011,1.10133
2015-05-29,29.93091,1.15559
2015-05-30,29.93171,1.21694
2015-05-31,29.9325,1.28437
2015-06-01,29.9333,1.35697
2015-06-02,29.93924,1.27021
2015-06-03,29.94519,1.19136
2015-06-04,29.95113,1.12208
2015-06-05,29.95707,1.06426
2015-06-06,29.96302,1.01985
2015-06-07,29.96896,0.99064
2015-06-08,29.9749,0.978
2015-06-09,29.98085,0.98256
