Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,12.31794,0.53666
2015-01-02,12.31912,0.52292
2015-01-03,12.3203,0.50995
2015-01-04,12.32149,0.49782
2015-01-05,12.32267,0.48659
2015-01-06,12.32385,0.47631
2015-01-07,12.32503,0.46706
2015-01-08,12.32622,0.4589
2015-01-09,12.3274,0.45188
2015-01-10,12.32858,0.44606
2015-01-11,12.32976,0.44149
2015-01-12,12.33094,0.43821
2015-01-13,12.33213,0.43623
2015-01-14,12.33331,0.43559
2015-01-15,12.33449,0.43629
2015-01-16,12.33567,0.43832
2015-01-17,12.33686,0.44167
2015-01-18,12.33804,0.44629
2015-01-19,12.33922,0.45217
2015-01-20,12.3404,0.45924
2015-01-21,12.34159,0.46745
2015-01-22,12.34277,0.47674
2015-01-23,12.34395,0.48706
2015-01-24,12.34513,0.49834
2015-01-25,12.34631,0.51051
2015-01-26,12.3475,0.52351
2015-01-27,12.34868,0.53728
2015-01-28,12.34986,0.55177
2015-01-29,12.35104,0.56692
2015-01-30,12.35223,0.58267
2015-01-31,12.35646,0.47654
2015-02-01,12.3607,0.58791
2015-02-02,12.36368,0.53239
2015-02-03,12.36666,0.48487
2015-02-04,12.36964,0.4479
2015-02-05,12.37262,0.42424
2015-02-06,12.3756,0.41619
2015-02-07,12.37858,0.42462
2015-02-08,12.38157,0.4486
2015-02-09,12.38455,0.48585
2015-02-10,12.38753,0.53358
2015-02-11,12.39051,0.58925
2015-02-12,12.39065,0.46585
2015-02-13,12.39079,0.41668
2015-02-14,12.39093,0.46588
2015-02-15,12.39107,0.58931
2015-02-16,12.38509,0.56864
2015-02-17,12.37911,0.54879
2015-02-18,12.37313,0.52985
2015-02-19,12.36715,0.51192
2015-02-20,12.36116,0.49511
2015-02-21,12.35518,0.47954
2015-02-22,12.3492,0.46533
2015-02-23,12.34322,0.45261
2015-02-24,12.33724,0.44152
2015-02-25,12.33126,0.43216
2015-02-26,12.32527,0.42466
2015-02-27,12.31929,0.41913
2015-02-28,12.31331,0.41563
2015-03-01,12.30733,0.41422
2015-03-02,12.30135,0.41492
2015-03-03,12.29537,0.41772
2015-03-04,12.28938,0.42257
2015-03-05,12.2834,0.42942
2015-03-06,12.27742,0.43816
2015-03-07,12.27144,0.44869
2015-03-08,12.26546,0.46087
2015-03-09,12.25948,0.47459
2015-03-10,12.25349,0.48972
2015-03-11,12.24751,0.50613
2015-03-12,12.24153,0.52369
2015-03-13,12.23555,0.5423
2015-03-14,12.22957,0.56185
2015-03-15,12.22359,0.58226
2015-03-16,12.22841,0.55389
2015-03-17,12.23323,0.52745
2015-03-18,12.23805,0.50326
2015-03-19,12.24287,0.48164
2015-03-20,12.2477,0.46296
2015-03-21,12.25252,0.4476
2015-03-22,12.25734,0.43588
2015-03-23,12.26216,0.42813
2015-03-24,12.26699,0.42455
2015-03-25,12.27181,0.42526
2015-03-26,12.27663,0.43022
2015-03-27,12.28145,0.43929
2015-03-28,12.28627,0.45224
2015-03-29,12.2911,0.46873
2015-03-30,12.29592,0.4884
2015-03-31,12.30074,0.5109
2015-04-01,12.30556,0.53587
2015-04-02,12.30877,0.50767
2015-04-03,12.31197,0.48319
2015-04-04,12.31517,0.463
2015-04-05,12.31838,0.44768
2015-04-06,12.32158,0.43774
2015-04-07,12.32479,0.43356
2015-04-08,12.32799,0.43531
2015-04-09,12.33119,0.4429
2015-04-10,12.3344,0.45606
2015-04-11,12.3376,0.47431
2015-04-12,12.34081,0.4971
2015-04-13,12.34401,0.52384
2015-04-14,12.34721,0.55394
2015-04-15,12.35042,0.58691
2015-04-16,12.34242,0.55142
2015-04-17,12.33443,0.51865
2015-04-18,12.32644,0.48914
2015-04-19,12.31845,0.46351
2015-04-20,12.31046,0.44244
2015-04-21,12.30246,0.4266
2015-04-22,12.29447,0.4166
2015-04-23,12.28648,0.41285
2015-04-24,12.27849,0.41552
2015-04-25,12.2705,0.4245
2015-04-26,12.2625,0.4394
2015-04-27,12.25451,0.45963
2015-04-28,12.24652,0.48455
2015-04-29,12.23853,0.51345
2015-04-30,12.23054,0.54572
2015-05-01,12.22254,0.58078
2015-05-02,12.21667,0.54087
2015-05-03,12.2108,0.50459
2015-05-04,12.20493,0.47279
2015-05-05,12.19905,0.44642
2015-05-06,12.19318,0.42648
2015-05-07,12.18731,0.41391
2015-05-08,12.18144,0.40939
2015-05-09,12.17556,0.41318
2015-05-10,12.16969,0.42506
2015-05-11,12.16382,0.44439
2015-05-12,12.15795,0.47024
2015-05-13,12.15207,0.5016
2015-05-14,12.1462,0.53752
2015-05-15,12.14033,0.57714
2015-05-16,12.14135,0.52692
2015-05-17,12.14237,0.48748
2015-05-18,12.14338,0.46159
2015-05-19,12.1444,0.45159
2015-05-20,12.14542,0.45852
2015-05-21,12.14644,0.48165
2015-05-22,12.14727,0.45551
2015-05-23,12.14811,0.4356
2015-05-24,12.14894,0.42282
2015-05-25,12.14977,0.41781
2015-05-26,12.15061,0.42084
2015-05-27,12.15144,0.43176
2015-05-28,12.15228,0.44999
2015-05-29,12.15311,0.47468
2015-05-30,12.15394,0.50488
2015-05-31,12.15478,0.53968
2015-06-01,12.15561,0.57825
2015-06-02,12.15782,0.53854
2015-06-03,12.16004,0.50251
2015-06-04,12.16225,0.47101
2015-06-05,12.16447,0.445
2015-06-06,12.16668,0.42548
2015-06-07,12.1689,0.41338
2015-06-08,12.17111,0.40936
2015-06-09,12.17332,0.41365
2015-06-10,12.17554,0.426
2015-06-11,12.17775,0.44575
2015-06-12,12.17997,0.47196
2015-06-13,12.18218,0.50362
2015-06-14,12.1844,0.53978
2015-06-15,12.18661,0.5796
2015-06-16,12.19003,0.5099
2015-06-17,12.19344,0.48712
2015-06-18,12.19686,0.51748
2015-06-19,12.20179,0.48603
2015-06-20,12.20672,0.45919
2015-06-21,12.21166,0.4378
