Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,0.21498,0.04152
2015-01-02,0.21464,0.03915
2015-01-03,0.21429,0.03694
2015-01-04,0.21394,0.03492
2015-01-05,0.2136,0.03314
2015-01-06,0.21325,0.03162
2015-01-07,0.2129,0.03041
2015-01-08,0.21256,0.02954
2015-01-09,0.21221,0.02905
2015-01-10,0.21187,0.02895
2015-01-11,0.21152,0.02925
2015-01-12,0.21117,0.02994
2015-01-13,0.21083,0.03099
2015-01-14,0.21048,0.03237
2015-01-15,0.21014,0.03403
2015-01-16,0.20979,0.03594
2015-01-17,0.20944,0.03806
2015-01-18,0.2091,0.04036
2015-01-19,0.20871,0.03714
2015-01-20,0.20833,0.03426
2015-01-21,0.20795,0.03182
2015-01-22,0.20757,0.02992
2015-01-23,0.20719,0.02866
2015-01-24,0.2068,0.02815
2015-01-25,0.20642,0.02841
2015-01-26,0.20604,0.02942
2015-01-27,0.20566,0.03111
2015-01-28,0.20527,0.03339
2015-01-29,0.20489,0.03613
2015-01-30,0.20451,0.03924
2015-01-31,0.20449,0.02774
2015-02-01,0.20447,0.03922
2015-02-02,0.20429,0.03747
2015-02-03,0.20412,0.03582
2015-02-04,0.20394,0.03427
2015-02-05,0.20376,0.03284
2015-02-06,0.20359,0.03154
2015-02-07,0.20341,0.03038
2015-02-08,0.20323,0.0294
2015-02-09,0.20306,0.0286
2015-02-10,0.20288,0.028
2015-02-11,0.2027,0.02761
2015-02-12,0.20253,0.02745
2015-02-13,0.20235,0.02751
2015-02-14,0.20217,0.0278
2015-02-15,0.202,0.0283
2015-02-16,0.20182,0.02901
2015-02-17,0.20164,0.02992
2015-02-18,0.20147,0.03099
2015-02-19,0.20129,0.03223
2015-02-20,0.20111,0.03361
2015-02-21,0.20094,0.03511
2015-02-22,0.20076,0.03671
2015-02-23,0.20058,0.03842
2015-02-24,0.20052,0.03739
2015-02-25,0.20045,0.0364
2015-02-26,0.20039,0.03543
2015-02-27,0.20032,0.03451
2015-02-28,0.20026,0.03362
2015-03-01,0.20019,0.03277
2015-03-02,0.20013,0.03196
2015-03-03,0.20007,0.0312
2015-03-04,0.2,0.03049
2015-03-05,0.19994,0.02984
2015-03-06,0.19987,0.02925
2015-03-07,0.19981,0.02871
2015-03-08,0.19974,0.02824
2015-03-09,0.19968,0.02784
2015-03-10,0.19961,0.02751
2015-03-11,0.19955,0.02726
2015-03-12,0.19948,0.02708
2015-03-13,0.19942,0.02698
2015-03-14,0.19935,0.02696
2015-03-15,0.19929,0.02701
2015-03-16,0.19922,0.02715
2015-03-17,0.19916,0.02736
2015-03-18,0.1991,0.02765
2015-03-19,0.19903,0.02801
2015-03-20,0.19897,0.02844
2015-03-21,0.1989,0.02894
2015-03-22,0.19884,0.0295
2015-03-23,0.19877,0.03012
2015-03-24,0.19871,0.0308
2015-03-25,0.19864,0.03153
2015-03-26,0.19858,0.03231
2015-03-27,0.19851,0.03313
2015-03-28,0.19845,0.034
2015-03-29,0.19838,0.03491
2015-03-30,0.19832,0.03585
2015-03-31,0.19825,0.03683
2015-04-01,0.19819,0.03783
2015-04-02,0.19816,0.03524
2015-04-03,0.19813,0.03287
2015-04-04,0.1981,0.03081
2015-04-05,0.19807,0.02909
2015-04-06,0.19804,0.0278
2015-04-07,0.19801,0.02699
2015-04-08,0.19797,0.02671
2015-04-09,0.19794,0.02697
2015-04-10,0.19791,0.02775
2015-04-11,0.19788,0.02902
2015-04-12,0.19785,0.03072
2015-04-13,0.19782,0.03277
2015-04-14,0.19779,0.03512
2015-04-15,0.19776,0.03771
2015-04-16,0.19765,0.03647
2015-04-17,0.19754,0.03528
2015-04-18,0.19744,0.03414
2015-04-19,0.19733,0.03306
2015-04-20,0.19722,0.03203
2015-04-21,0.19711,0.03108
2015-04-22,0.197,0.03019
2015-04-23,0.1969,0.02939
2015-04-24,0.19679,0.02867
2015-04-25,0.19668,0.02804
2015-04-26,0.19657,0.02752
2015-04-27,0.19646,0.0271
2015-04-28,0.19636,0.02679
2015-04-29,0.19625,0.02659
2015-04-30,0.19614,0.02651
2015-05-01,0.19603,0.02655
2015-05-02,0.19592,0.02671
2015-05-03,0.19582,0.02698
2015-05-04,0.19571,0.02736
2015-05-05,0.1956,0.02785
2015-05-06,0.19549,0.02844
2015-05-07,0.19538,0.02913
2015-05-08,0.19528,0.0299
2015-05-09,0.19517,0.03076
2015-05-10,0.19506,0.0317
2015-05-11,0.19495,0.0327
2015-05-12,0.19484,0.03376
2015-05-13,0.19474,0.03488
2015-05-14,0.19463,0.03606
2015-05-15,0.19452,0.03728
2015-05-16,0.19452,0.0361
2015-05-17,0.19453,0.03496
2015-05-18,0.19453,0.03386
2015-05-19,0.19453,0.03282
2015-05-20,0.19454,0.03184
2015-05-21,0.19454,0.03092
2015-05-22,0.19454,0.03006
2015-05-23,0.19455,0.02928
2015-05-24,0.19455,0.02858
2015-05-25,0.19455,0.02797
2015-05-26,0.19456,0.02745
2015-05-27,0.19456,0.02702
2015-05-28,0.19457,0.0267
2015-05-29,0.19457,0.02648
2015-05-30,0.19457,0.02637
2015-05-31,0.19458,0.02637
