Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,0.10315,0.04382
2015-01-02,0.10308,0.04234
2015-01-03,0.10301,0.04091
2015-01-04,0.10294,0.03954
2015-01-05,0.10287,0.03824
2015-01-06,0.1028,0.03701
2015-01-07,0.10273,0.03587
2015-01-08,0.10266,0.03482
2015-01-09,0.10259,0.03387
2015-01-10,0.10252,0.03303
2015-01-11,0.10246,0.03231
2015-01-12,0.10239,0.03171
2015-01-13,0.10232,0.03124
2015-01-14,0.10225,0.03091
2015-01-15,0.10218,0.03072
2015-01-16,0.10211,0.03068
2015-01-17,0.10204,0.03078
2015-01-18,0.10197,0.03103
2015-01-19,0.1019,0.03142
2015-01-20,0.10183,0.03195
2015-01-21,0.10176,0.0326
2015-01-22,0.10169,0.03338
2015-01-23,0.10162,0.03426
2015-01-24,0.10155,0.03526
2015-01-25,0.10148,0.03635
2015-01-26,0.10141,0.03753
2015-01-27,0.10134,0.03878
2015-01-28,0.10127,0.04011
2015-01-29,0.1012,0.04151
2015-01-30,0.10113,0.04296
2015-01-31,0.10133,0.03044
2015-02-01,0.10152,0.04313
2015-02-02,0.10202,0.03908
2015-02-03,0.10251,0.03568
2015-02-04,0.10301,0.03311
2015-02-05,0.10351,0.03159
2015-02-06,0.104,0.03127
2015-02-07,0.1045,0.03218
2015-02-08,0.105,0.03423
2015-02-09,0.10549,0.03723
2015-02-10,0.10599,0.04098
2015-02-11,0.10649,0.04528
2015-02-12,0.10669,0.04436
2015-02-13,0.1069,0.04347
2015-02-14,0.10711,0.04261
2015-02-15,0.10732,0.04178
2015-02-16,0.10753,0.04097
2015-02-17,0.10773,0.04019
2015-02-18,0.10794,0.03945
2015-02-19,0.10815,0.03874
2015-02-20,0.10836,0.03807
2015-02-21,0.10857,0.03743
2015-02-22,0.10878,0.03684
2015-02-23,0.10898,0.03628
2015-02-24,0.10919,0.03578
2015-02-25,0.1094,0.03531
2015-02-26,0.10961,0.0349
2015-02-27,0.10982,0.03453
2015-02-28,0.11002,0.03422
2015-03-01,0.11023,0.03396
2015-03-02,0.11044,0.03375
2015-03-03,0.11065,0.03359
2015-03-04,0.11086,0.0335
2015-03-05,0.11106,0.03345
2015-03-06,0.11127,0.03347
2015-03-07,0.11148,0.03354
2015-03-08,0.11169,0.03366
2015-03-09,0.1119,0.03385
2015-03-10,0.11211,0.03408
2015-03-11,0.11231,0.03437
2015-03-12,0.11252,0.03471
2015-03-13,0.11273,0.0351
2015-03-14,0.11294,0.03554
2015-03-15,0.11315,0.03603
2015-03-16,0.11335,0.03656
2015-03-17,0.11356,0.03713
2015-03-18,0.11377,0.03775
2015-03-19,0.11398,0.0384
2015-03-20,0.11419,0.03909
2015-03-21,0.1144,0.03982
2015-03-22,0.1146,0.04058
2015-03-23,0.11481,0.04137
2015-03-24,0.11502,0.04219
2015-03-25,0.11523,0.04304
2015-03-26,0.11544,0.04392
2015-03-27,0.11564,0.04482
2015-03-28,0.11585,0.04574
2015-03-29,0.11606,0.04669
2015-03-30,0.11627,0.04765
2015-03-31,0.11648,0.04864
2015-04-01,0.11668,0.04964
2015-04-02,0.11715,0.04802
2015-04-03,0.11761,0.04648
2015-04-04,0.11807,0.04502
2015-04-05,0.11854,0.04366
2015-04-06,0.119,0.04239
2015-04-07,0.11946,0.04124
2015-04-08,0.11993,0.0402
2015-04-09,0.12039,0.0393
2015-04-10,0.12085,0.03853
