Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,0.02418,0.00462
2015-01-02,0.02405,0.00436
2015-01-03,0.02393,0.00411
2015-01-04,0.02381,0.00388
2015-01-05,0.02368,0.00367
2015-01-06,0.02356,0.00349
2015-01-07,0.02344,0.00334
2015-01-08,0.02331,0.00322
2015-01-09,0.02319,0.00315
2015-01-10,0.02307,0.00311
2015-01-11,0.02294,0.00312
2015-01-12,0.02282,0.00317
2015-01-13,0.0227,0.00327
2015-01-14,0.02257,0.00339
2015-01-15,0.02245,0.00356
2015-01-16,0.02233,0.00375
2015-01-17,0.0222,0.00397
2015-01-18,0.02208,0.00421
2015-01-19,0.02215,0.00387
2015-01-20,0.02221,0.00358
2015-01-21,0.02228,0.00334
2015-01-22,0.02234,0.00316
2015-01-23,0.02241,0.00306
2015-01-24,0.02247,0.00303
2015-01-25,0.02254,0.0031
2015-01-26,0.0226,0.00324
2015-01-27,0.02267,0.00344
2015-01-28,0.02273,0.00371
2015-01-29,0.0228,0.00402
2015-01-30,0.02286,0.00437
2015-01-31,0.0229,0.0031
2015-02-01,0.02295,0.00439
2015-02-02,0.02302,0.00409
2015-02-03,0.02309,0.00382
2015-02-04,0.02316,0.00359
2015-02-05,0.02324,0.0034
2015-02-06,0.02331,0.00326
2015-02-07,0.02338,0.00319
2015-02-08,0.02345,0.00317
2015-02-09,0.02353,0.00323
2015-02-10,0.0236,0.00334
2015-02-11,0.02367,0.00351
2015-02-12,0.02374,0.00372
2015-02-13,0.02382,0.00398
2015-02-14,0.02389,0.00427
2015-02-15,0.02396,0.00459
2015-02-16,0.02398,0.00443
2015-02-17,0.024,0.00427
2015-02-18,0.02402,0.00413
2015-02-19,0.02404,0.00399
2015-02-20,0.02406,0.00386
2015-02-21,0.02408,0.00374
2015-02-22,0.02409,0.00364
2015-02-23,0.02411,0.00355
2015-02-24,0.02413,0.00347
2015-02-25,0.02415,0.0034
2015-02-26,0.02417,0.00335
2015-02-27,0.02419,0.00332
2015-02-28,0.02421,0.0033
2015-03-01,0.02423,0.0033
2015-03-02,0.02424,0.00332
2015-03-03,0.02426,0.00335
2015-03-04,0.02428,0.0034
2015-03-05,0.0243,0.00347
2015-03-06,0.02432,0.00355
2015-03-07,0.02434,0.00364
