Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,20.35726,0.85771
2015-01-02,20.34966,0.83041
2015-01-03,20.34206,0.80625
2015-01-04,20.33446,0.78551
2015-01-05,20.32686,0.76847
2015-01-06,20.31925,0.75538
2015-01-07,20.31165,0.74645
2015-01-08,20.30405,0.74183
2015-01-09,20.29645,0.74159
2015-01-10,20.28885,0.74576
2015-01-11,20.28124,0.75424
2015-01-12,20.27364,0.7669
2015-01-13,20.26604,0.78354
2015-01-14,20.25844,0.8039
2015-01-15,20.25084,0.82772
2015-01-16,20.24324,0.8547
2015-01-17,20.23563,0.88456
2015-01-18,20.22803,0.91702
2015-01-19,20.21943,0.88578
2015-01-20,20.21083,0.86072
2015-01-21,20.20223,0.84239
2015-01-22,20.19363,0.83122
2015-01-23,20.18502,0.8275
2015-01-24,20.17642,0.83135
2015-01-25,20.16782,0.84265
2015-01-26,20.15922,0.86111
2015-01-27,20.15062,0.88628
2015-01-28,20.14202,0.91761
2015-01-29,20.13341,0.9545
2015-01-30,20.12481,0.99633
2015-01-31,20.12792,0.7049
2015-02-01,20.13104,0.99744
2015-02-02,20.12562,0.91781
2015-02-03,20.12021,0.84769
2015-02-04,20.11479,0.78962
2015-02-05,20.10938,0.74642
2015-02-06,20.10397,0.72077
2015-02-07,20.09855,0.71456
2015-02-08,20.09314,0.7283
2015-02-09,20.08773,0.76089
2015-02-10,20.08231,0.81007
2015-02-11,20.0769,0.87304
2015-02-12,20.07127,0.80059
2015-02-13,20.06563,0.7991
2015-02-14,20.06,0.86893
2015-02-15,20.05437,0.99518
2015-02-16,20.05459,0.96028
2015-02-17,20.0548,0.92678
2015-02-18,20.05502,0.89484
2015-02-19,20.05524,0.86462
2015-02-20,20.05545,0.8363
2015-02-21,20.05567,0.8101
2015-02-22,20.05589,0.78622
2015-02-23,20.0561,0.76488
2015-02-24,20.05632,0.7463
2015-02-25,20.05654,0.73068
2015-02-26,20.05675,0.71823
2015-02-27,20.05697,0.7091
2015-02-28,20.05719,0.70344
2015-03-01,20.0574,0.70131
2015-03-02,20.05762,0.70275
2015-03-03,20.05784,0.70775
2015-03-04,20.05805,0.71623
2015-03-05,20.05827,0.72806
