Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,0.72986,0.03171
2015-01-02,0.72957,0.03184
2015-01-03,0.72928,0.03196
2015-01-04,0.72899,0.0321
2015-01-05,0.7287,0.03224
2015-01-06,0.72841,0.03239
2015-01-07,0.72812,0.03255
2015-01-08,0.72783,0.03271
2015-01-09,0.72754,0.03289
2015-01-10,0.72726,0.03306
2015-01-11,0.72697,0.03325
2015-01-12,0.72668,0.03344
2015-01-13,0.72639,0.03364
2015-01-14,0.7261,0.03384
2015-01-15,0.72581,0.03405
2015-01-16,0.72552,0.03426
2015-01-17,0.72523,0.03449
2015-01-18,0.72494,0.03471
2015-01-19,0.72465,0.03495
2015-01-20,0.72436,0.03519
2015-01-21,0.72408,0.03543
2015-01-22,0.72379,0.03568
2015-01-23,0.7235,0.03593
2015-01-24,0.72321,0.03619
2015-01-25,0.72292,0.03646
2015-01-26,0.72263,0.03673
2015-01-27,0.72234,0.037
2015-01-28,0.72205,0.03728
2015-01-29,0.72176,0.03757
2015-01-30,0.72147,0.03786
2015-01-31,0.72118,0.03815
2015-02-01,0.7209,0.03845
2015-02-02,0.72061,0.03875
2015-02-03,0.72032,0.03906
2015-02-04,0.72003,0.03937
2015-02-05,0.71974,0.03968
2015-02-06,0.71945,0.04
2015-02-07,0.71916,0.04032
2015-02-08,0.71887,0.04064
2015-02-09,0.71858,0.04097
2015-02-10,0.71829,0.0413
2015-02-11,0.718,0.04164
2015-02-12,0.71772,0.04198
2015-02-13,0.71743,0.04232
2015-02-14,0.71714,0.04266
2015-02-15,0.71685,0.04301
2015-02-16,0.71856,0.04151
2015-02-17,0.72027,0.04008
2015-02-18,0.72198,0.03872
2015-02-19,0.72369,0.03745
2015-02-20,0.7254,0.03628
2015-02-21,0.72711,0.03521
2015-02-22,0.72882,0.03426
2015-02-23,0.73053,0.03343
2015-02-24,0.73224,0.03274
2015-02-25,0.73395,0.03219
2015-02-26,0.73566,0.03179
2015-02-27,0.73736,0.03154
2015-02-28,0.73907,0.03146
2015-03-01,0.74078,0.03154
2015-03-02,0.74249,0.03177
2015-03-03,0.7442,0.03217
2015-03-04,0.74591,0.03271
2015-03-05,0.74762,0.0334
2015-03-06,0.74933,0.03422
2015-03-07,0.75104,0.03517
2015-03-08,0.75275,0.03623
2015-03-09,0.75446,0.0374
2015-03-10,0.75617,0.03866
2015-03-11,0.75788,0.04002
2015-03-12,0.75959,0.04145
2015-03-13,0.7613,0.04295
2015-03-14,0.76301,0.04451
2015-03-15,0.76472,0.04613
2015-03-16,0.76548,0.0435
2015-03-17,0.76625,0.04106
2015-03-18,0.76701,0.03884
2015-03-19,0.76778,0.03688
2015-03-20,0.76854,0.03522
2015-03-21,0.76931,0.03392
2015-03-22,0.77007,0.03301
2015-03-23,0.77084,0.03252
2015-03-24,0.7716,0.03248
2015-03-25,0.77237,0.03288
2015-03-26,0.77313,0.03372
2015-03-27,0.77389,0.03495
2015-03-28,0.77466,0.03654
2015-03-29,0.77542,0.03845
2015-03-30,0.77619,0.04063
2015-03-31,0.77695,0.04303
2015-04-01,0.77772,0.04563
2015-04-02,0.77668,0.04249
2015-04-03,0.77564,0.03963
2015-04-04,0.77461,0.03711
2015-04-05,0.77357,0.035
2015-04-06,0.77253,0.03339
2015-04-07,0.77149,0.03234
2015-04-08,0.77046,0.03192
2015-04-09,0.76942,0.03215
2015-04-10,0.76838,0.03301
2015-04-11,0.76735,0.03446
2015-04-12,0.76631,0.03642
2015-04-13,0.76527,0.03883
2015-04-14,0.76423,0.04159
2015-04-15,0.7632,0.04465
2015-04-16,0.76256,0.04195
2015-04-17,0.76193,0.03946
2015-04-18,0.7613,0.03722
2015-04-19,0.76066,0.03528
2015-04-20,0.76003,0.03368
2015-04-21,0.7594,0.03248
2015-04-22,0.75876,0.03173
2015-04-23,0.75813,0.03146
2015-04-24,0.7575,0.03168
2015-04-25,0.75687,0.03237
2015-04-26,0.75623,0.03352
2015-04-27,0.7556,0.03507
2015-04-28,0.75497,0.03698
2015-04-29,0.75433,0.03919
2015-04-30,0.7537,0.04165
2015-05-01,0.75307,0.04433
2015-05-02,0.75278,0.04128
2015-05-03,0.75249,0.03852
2015-05-04,0.7522,0.0361
2015-05-05,0.75191,0.0341
2015-05-06,0.75162,0.0326
2015-05-07,0.75134,0.03167
2015-05-08,0.75105,0.03135
2015-05-09,0.75076,0.03167
2015-05-10,0.75047,0.0326
2015-05-11,0.75018,0.03411
2015-05-12,0.74989,0.03611
2015-05-13,0.74961,0.03853
2015-05-14,0.74932,0.04129
2015-05-15,0.74903,0.04434
2015-05-16,0.74924,0.04181
2015-05-17,0.74946,0.03948
2015-05-18,0.74967,0.03736
2015-05-19,0.74989,0.03551
2015-05-20,0.7501,0.03396
2015-05-21,0.75031,0.03276
2015-05-22,0.75053,0.03195
2015-05-23,0.75074,0.03156
2015-05-24,0.75095,0.0316
2015-05-25,0.75117,0.03207
2015-05-26,0.75138,0.03296
2015-05-27,0.7516,0.03423
2015-05-28,0.75181,0.03584
2015-05-29,0.75202,0.03774
2015-05-30,0.75224,0.0399
2015-05-31,0.75245,0.04228
2015-06-01,0.75267,0.04483
2015-06-02,0.75299,0.04176
2015-06-03,0.75331,0.03897
2015-06-04,0.75363,0.03653
2015-06-05,0.75395,0.03452
2015-06-06,0.75427,0.03302
2015-06-07,0.75459,0.0321
2015-06-08,0.75492,0.0318
2015-06-09,0.75524,0.03216
2015-06-10,0.75556,0.03313
2015-06-11,0.75588,0.03468
2015-06-12,0.7562,0.03673
2015-06-13,0.75652,0.0392
2015-06-14,0.75684,0.04202
2015-06-15,0.75717,0.04512
2015-06-16,0.75842,0.03989
2015-06-17,0.75966,0.03569
2015-06-18,0.76091,0.03292
2015-06-19,0.76216,0.03197
2015-06-20,0.76341,0.03299
2015-06-21,0.76466,0.03581
2015-06-22,0.76591,0.04005
2015-06-23,0.76716,0.04531
2015-06-24,0.76704,0.04005
2015-06-25,0.76691,0.0358
2015-06-26,0.76679,0.03298
2015-06-27,0.76667,0.03196
2015-06-28,0.76655,0.0329
2015-06-29,0.76643,0.03565
2015-06-30,0.7663,0.03984
2015-07-01,0.76618,0.04507
2015-07-02,0.76547,0.04197
2015-07-03,0.76476,0.03914
2015-07-04,0.76405,0.03666
2015-07-05,0.76334,0.03459
2015-07-06,0.76263,0.033
2015-07-07,0.76192,0.03199
2015-07-08,0.76121,0.03158
2015-07-09,0.7605,0.03182
2015-07-10,0.75979,0.03269
2015-07-11,0.75908,0.03414
