Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,1.94005,0.08889
2015-01-02,1.93983,0.08964
2015-01-03,1.93961,0.09075
2015-01-04,1.9394,0.0922
2015-01-05,1.93918,0.09397
2015-01-06,1.93897,0.09605
2015-01-07,1.93875,0.09842
2015-01-08,1.93854,0.10105
2015-01-09,1.93832,0.10393
2015-01-10,1.9381,0.10704
2015-01-11,1.93789,0.11036
2015-01-12,1.93767,0.11386
2015-01-13,1.93746,0.11754
2015-01-14,1.93724,0.12137
2015-01-15,1.93702,0.12535
2015-01-16,1.93607,0.1182
2015-01-17,1.93512,0.11156
2015-01-18,1.93417,0.10552
2015-01-19,1.93322,0.1002
2015-01-20,1.93227,0.09571
2015-01-21,1.93132,0.09217
2015-01-22,1.93037,0.0897
2015-01-23,1.92942,0.08838
2015-01-24,1.92847,0.08828
2015-01-25,1.92752,0.08938
2015-01-26,1.92657,0.09165
2015-01-27,1.92562,0.09501
2015-01-28,1.92467,0.09934
2015-01-29,1.92372,0.10453
2015-01-30,1.92277,0.11045
2015-01-31,1.92182,0.11699
2015-02-01,1.92087,0.12405
2015-02-02,1.91999,0.11552
2015-02-03,1.91911,0.10777
2015-02-04,1.91823,0.10097
2015-02-05,1.91736,0.09532
2015-02-06,1.91648,0.09105
2015-02-07,1.9156,0.08834
2015-02-08,1.91472,0.08735
2015-02-09,1.91384,0.08813
2015-02-10,1.91296,0.09065
2015-02-11,1.91209,0.09475
2015-02-12,1.91121,0.10024
2015-02-13,1.91033,0.10692
2015-02-14,1.90945,0.11457
2015-02-15,1.90857,0.12301
2015-02-16,1.90829,0.11456
2015-02-17,1.908,0.10688
2015-02-18,1.90771,0.10014
2015-02-19,1.90743,0.09454
2015-02-20,1.90714,0.09031
2015-02-21,1.90685,0.08764
2015-02-22,1.90657,0.08668
2015-02-23,1.90628,0.08747
2015-02-24,1.90599,0.08998
2015-02-25,1.90571,0.09406
2015-02-26,1.90542,0.09953
2015-02-27,1.90513,0.10616
2015-02-28,1.90485,0.11376
2015-03-01,1.90456,0.12215
2015-03-02,1.90466,0.11375
2015-03-03,1.90476,0.10613
2015-03-04,1.90486,0.09944
2015-03-05,1.90496,0.0939
2015-03-06,1.90506,0.08972
2015-03-07,1.90516,0.08709
2015-03-08,1.90526,0.08616
2015-03-09,1.90536,0.08697
2015-03-10,1.90546,0.08949
2015-03-11,1.90557,0.09357
2015-03-12,1.90567,0.09902
2015-03-13,1.90577,0.10563
2015-03-14,1.90587,0.1132
2015-03-15,1.90597,0.12155
2015-03-16,1.90777,0.1177
2015-03-17,1.90957,0.114
2015-03-18,1.91137,0.11047
2015-03-19,1.91317,0.10713
2015-03-20,1.91497,0.10398
2015-03-21,1.91677,0.10106
2015-03-22,1.91857,0.09838
2015-03-23,1.92037,0.09596
2015-03-24,1.92217,0.09382
2015-03-25,1.92397,0.09199
2015-03-26,1.92577,0.09047
2015-03-27,1.92757,0.08929
2015-03-28,1.92937,0.08845
2015-03-29,1.93117,0.08798
2015-03-30,1.93296,0.08786
2015-03-31,1.93476,0.08812
2015-04-01,1.93656,0.08874
2015-04-02,1.93836,0.08971
2015-04-03,1.94016,0.09103
2015-04-04,1.94196,0.09267
2015-04-05,1.94376,0.09463
2015-04-06,1.94556,0.09688
2015-04-07,1.94736,0.09941
2015-04-08,1.94916,0.10219
2015-04-09,1.95096,0.1052
2015-04-10,1.95276,0.10842
2015-04-11,1.95456,0.11184
2015-04-12,1.95636,0.11544
2015-04-13,1.95816,0.1192
2015-04-14,1.95996,0.1231
2015-04-15,1.96176,0.12714
2015-04-16,1.96088,0.11946
2015-04-17,1.96,0.11236
2015-04-18,1.95911,0.10598
2015-04-19,1.95823,0.10045
2015-04-20,1.95734,0.09591
2015-04-21,1.95646,0.09252
2015-04-22,1.95558,0.09039
2015-04-23,1.95469,0.08962
2015-04-24,1.95381,0.09025
2015-04-25,1.95293,0.09225
2015-04-26,1.95204,0.09552
2015-04-27,1.95116,0.09995
2015-04-28,1.95028,0.10539
2015-04-29,1.94939,0.11169
2015-04-30,1.94851,0.11872
2015-05-01,1.94763,0.12635
2015-05-02,1.946,0.11766
2015-05-03,1.94437,0.10975
2015-05-04,1.94274,0.10279
2015-05-05,1.94111,0.097
2015-05-06,1.93949,0.09258
2015-05-07,1.93786,0.08974
2015-05-08,1.93623,0.08865
2015-05-09,1.9346,0.08935
2015-05-10,1.93297,0.09181
2015-05-11,1.93135,0.09589
2015-05-12,1.92972,0.1014
2015-05-13,1.92809,0.10812
2015-05-14,1.92646,0.11584
2015-05-15,1.92483,0.12437
2015-05-16,1.92451,0.11728
2015-05-17,1.92419,0.11068
2015-05-18,1.92388,0.10468
2015-05-19,1.92356,0.09938
2015-05-20,1.92324,0.0949
2015-05-21,1.92292,0.09136
2015-05-22,1.9226,0.08887
2015-05-23,1.92228,0.08753
2015-05-24,1.92196,0.08738
2015-05-25,1.92164,0.08843
2015-05-26,1.92132,0.09064
2015-05-27,1.921,0.09392
2015-05-28,1.92068,0.09818
2015-05-29,1.92036,0.10328
2015-05-30,1.92004,0.10912
2015-05-31,1.91972,0.11557
2015-06-01,1.9194,0.12255
2015-06-02,1.91933,0.11413
2015-06-03,1.91925,0.10648
2015-06-04,1.91917,0.09978
2015-06-05,1.91909,0.09423
2015-06-06,1.91901,0.09005
2015-06-07,1.91893,0.08742
2015-06-08,1.91885,0.0865
2015-06-09,1.91878,0.08733
2015-06-10,1.9187,0.08987
2015-06-11,1.91862,0.09398
2015-06-12,1.91854,0.09946
2015-06-13,1.91846,0.10611
2015-06-14,1.91838,0.11371
2015-06-15,1.9183,0.1221
2015-06-16,1.91747,0.11472
2015-06-17,1.91665,0.10791
2015-06-18,1.91582,0.10178
2015-06-19,1.91499,0.09647
2015-06-20,1.91416,0.09211
2015-06-21,1.91333,0.08885
2015-06-22,1.9125,0.08681
2015-06-23,1.91167,0.08607
2015-06-24,1.91084,0.08667
2015-06-25,1.91001,0.08859
2015-06-26,1.90918,0.09174
2015-06-27,1.90835,0.09599
2015-06-28,1.90752,0.10122
2015-06-29,1.90669,0.10727
2015-06-30,1.90586,0.11402
2015-07-01,1.90503,0.12135
2015-07-02,1.90439,0.10544
2015-07-03,1.90374,0.09333
2015-07-04,1.9031,0.08662
2015-07-05,1.90246,0.08658
2015-07-06,1.90182,0.09321
2015-07-07,1.90118,0.10527
2015-07-08,1.90053,0.12113
2015-07-09,1.89965,0.10525
2015-07-10,1.89877,0.09315
2015-07-11,1.89789,0.08644
2015-07-12,1.89701,0.08637
2015-07-13,1.89613,0.09297
2015-07-14,1.89525,0.10498
2015-07-15,1.89437,0.1208
2015-07-16,1.89374,0.11391
2015-07-17,1.8931,0.10752
2015-07-18,1.89246,0.10172
2015-07-19,1.89183,0.09661
2015-07-20,1.89119,0.09231
2015-07-21,1.89055,0.08893
2015-07-22,1.88992,0.0866
2015-07-23,1.88928,0.08538
2015-07-24,1.88865,0.08533
2015-07-25,1.88801,0.08645
2015-07-26,1.88737,0.08869
2015-07-27,1.88674,0.09198
2015-07-28,1.8861,0.09621
2015-07-29,1.88547,0.10126
2015-07-30,1.88483,0.107
2015-07-31,1.88419,0.11335
2015-08-01,1.88356,0.1202
2015-08-02,1.88298,0.11194
2015-08-03,1.88241,0.10444
