Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,1.47634,0.56477
2015-01-02,1.47621,0.54565
2015-01-03,1.47607,0.52727
2015-01-04,1.47594,0.50971
2015-01-05,1.47581,0.49305
2015-01-06,1.47567,0.47739
2015-01-07,1.47554,0.46283
2015-01-08,1.4754,0.44948
2015-01-09,1.47527,0.43745
2015-01-10,1.47513,0.42685
2015-01-11,1.475,0.41779
2015-01-12,1.47487,0.41037
2015-01-13,1.47473,0.40468
2015-01-14,1.4746,0.40079
2015-01-15,1.47446,0.39877
2015-01-16,1.47433,0.39863
2015-01-17,1.47419,0.40038
2015-01-18,1.47406,0.40399
2015-01-19,1.47393,0.40942
2015-01-20,1.47379,0.41659
2015-01-21,1.47366,0.42542
2015-01-22,1.47352,0.4358
2015-01-23,1.47339,0.44763
2015-01-24,1.47325,0.46079
2015-01-25,1.47312,0.47518
2015-01-26,1.47299,0.49068
2015-01-27,1.47285,0.5072
2015-01-28,1.47272,0.52464
2015-01-29,1.47258,0.5429
2015-01-30,1.47245,0.56192
2015-01-31,1.47671,0.39884
2015-02-01,1.48097,0.56526
2015-02-02,1.48413,0.512
2015-02-03,1.4873,0.46673
2015-02-04,1.49047,0.43195
2015-02-05,1.49364,0.41034
2015-02-06,1.4968,0.40404
2015-02-07,1.49997,0.41373
2015-02-08,1.50314,0.43836
2015-02-09,1.50631,0.4756
2015-02-10,1.50947,0.52278
2015-02-11,1.51264,0.57747
2015-02-12,1.51233,0.45649
2015-02-13,1.51201,0.40815
2015-02-14,1.5117,0.45616
2015-02-15,1.51138,0.57695
2015-02-16,1.51118,0.55673
2015-02-17,1.51098,0.53732
2015-02-18,1.51077,0.51883
2015-02-19,1.51057,0.50135
2015-02-20,1.51037,0.48499
2015-02-21,1.51017,0.46986
2015-02-22,1.50996,0.4561
2015-02-23,1.50976,0.44383
2015-02-24,1.50956,0.43318
2015-02-25,1.50935,0.42426
2015-02-26,1.50915,0.41718
2015-02-27,1.50895,0.41206
2015-02-28,1.50875,0.40894
2015-03-01,1.50854,0.40789
2015-03-02,1.50834,0.40892
2015-03-03,1.50814,0.41201
2015-03-04,1.50794,0.41712
2015-03-05,1.50773,0.42417
2015-03-06,1.50753,0.43308
2015-03-07,1.50733,0.44372
2015-03-08,1.50712,0.45597
2015-03-09,1.50692,0.46972
2015-03-10,1.50672,0.48483
2015-03-11,1.50652,0.50118
2015-03-12,1.50631,0.51865
2015-03-13,1.50611,0.53713
2015-03-14,1.50591,0.55653
2015-03-15,1.50571,0.57674
2015-03-16,1.50541,0.54387
2015-03-17,1.50512,0.51336
2015-03-18,1.50482,0.48566
2015-03-19,1.50453,0.46129
2015-03-20,1.50423,0.44078
2015-03-21,1.50394,0.42471
2015-03-22,1.50364,0.41359
2015-03-23,1.50335,0.40782
2015-03-24,1.50305,0.40763
2015-03-25,1.50276,0.41303
2015-03-26,1.50246,0.42381
2015-03-27,1.50217,0.43957
2015-03-28,1.50188,0.45979
2015-03-29,1.50158,0.48393
2015-03-30,1.50129,0.51142
2015-03-31,1.50099,0.54175
2015-04-01,1.5007,0.57448
2015-04-02,1.50074,0.53502
2015-04-03,1.50078,0.4992
2015-04-04,1.50083,0.46785
2015-04-05,1.50087,0.44193
2015-04-06,1.50091,0.42244
2015-04-07,1.50096,0.41028
2015-04-08,1.501,0.40614
2015-04-09,1.50105,0.41024
2015-04-10,1.50109,0.42234
2015-04-11,1.50113,0.4418
2015-04-12,1.50118,0.46768
2015-04-13,1.50122,0.499
2015-04-14,1.50126,0.5348
2015-04-15,1.50131,0.57424
2015-04-16,1.50092,0.53479
2015-04-17,1.50053,0.49895
2015-04-18,1.50014,0.46756
2015-04-19,1.49975,0.44156
2015-04-20,1.49936,0.42195
2015-04-21,1.49897,0.40966
2015-04-22,1.49859,0.40535
2015-04-23,1.4982,0.40926
2015-04-24,1.49781,0.42118
2015-04-25,1.49742,0.44045
2015-04-26,1.49703,0.46615
2015-04-27,1.49664,0.49731
2015-04-28,1.49625,0.53295
2015-04-29,1.49587,0.57224
2015-04-30,1.49544,0.40454
2015-05-01,1.49501,0.57196
2015-05-02,1.49425,0.53266
2015-05-03,1.49349,0.49694
2015-05-04,1.49274,0.46562
2015-05-05,1.49198,0.43966
2015-05-06,1.49122,0.42004
2015-05-07,1.49047,0.40768
2015-05-08,1.48971,0.40325
2015-05-09,1.48895,0.40701
2015-05-10,1.4882,0.41873
2015-05-11,1.48744,0.43778
2015-05-12,1.48668,0.46326
2015-05-13,1.48593,0.49417
2015-05-14,1.48517,0.52956
2015-05-15,1.48442,0.5686
2015-05-16,1.48424,0.53619
2015-05-17,1.48406,0.50613
2015-05-18,1.48388,0.47887
2015-05-19,1.4837,0.45489
2015-05-20,1.48352,0.43475
2015-05-21,1.48335,0.419
2015-05-22,1.48317,0.40815
2015-05-23,1.48299,0.4026
2015-05-24,1.48281,0.40256
2015-05-25,1.48263,0.40803
2015-05-26,1.48245,0.41881
2015-05-27,1.48228,0.43449
2015-05-28,1.4821,0.45457
2015-05-29,1.48192,0.47849
2015-05-30,1.48174,0.50571
2015-05-31,1.48156,0.53573
2015-06-01,1.48138,0.56811
2015-06-02,1.48105,0.52908
2015-06-03,1.48071,0.49363
2015-06-04,1.48037,0.4626
2015-06-05,1.48004,0.43691
2015-06-06,1.4797,0.41755
2015-06-07,1.47936,0.40545
2015-06-08,1.47903,0.40124
2015-06-09,1.47869,0.40518
2015-06-10,1.47836,0.41703
2015-06-11,1.47802,0.43616
2015-06-12,1.47768,0.46166
2015-06-13,1.47735,0.49253
2015-06-14,1.47701,0.52784
2015-06-15,1.47667,0.56676
2015-06-16,1.47725,0.53253
2015-06-17,1.47783,0.50101
2015-06-18,1.4784,0.47274
2015-06-19,1.47898,0.44832
2015-06-20,1.47956,0.42844
2015-06-21,1.48013,0.41373
2015-06-22,1.48071,0.40476
2015-06-23,1.48129,0.40191
2015-06-24,1.48186,0.40533
2015-06-25,1.48244,0.41484
2015-06-26,1.48302,0.43005
2015-06-27,1.48359,0.45038
2015-06-28,1.48417,0.47517
2015-06-29,1.48475,0.50377
2015-06-30,1.48532,0.53556
2015-07-01,1.4859,0.57002
2015-07-02,1.48583,0.53086
2015-07-03,1.48575,0.49532
2015-07-04,1.48568,0.46421
2015-07-05,1.48561,0.43848
2015-07-06,1.48553,0.41912
2015-07-07,1.48546,0.40705
2015-07-08,1.48539,0.40292
2015-07-09,1.48532,0.40697
2015-07-10,1.48524,0.41897
2015-07-11,1.48517,0.43826
2015-07-12,1.4851,0.46393
2015-07-13,1.48502,0.49499
2015-07-14,1.48495,0.5305
2015-07-15,1.48488,0.56962
2015-07-16,1.48325,0.53712
2015-07-17,1.48163,0.5069
2015-07-18,1.48,0.47937
2015-07-19,1.47838,0.45503
2015-07-20,1.47675,0.43442
2015-07-21,1.47513,0.41809
2015-07-22,1.47351,0.40656
2015-07-23,1.47188,0.40024
2015-07-24,1.47026,0.39937
2015-07-25,1.46863,0.404
2015-07-26,1.46701,0.41394
2015-07-27,1.46538,0.42881
2015-07-28,1.46376,0.44813
2015-07-29,1.46213,0.47136
2015-07-30,1.46051,0.49794
2015-07-31,1.45888,0.52737
2015-08-01,1.45726,0.5592
2015-08-02,1.45615,0.52076
2015-08-03,1.45504,0.48579
2015-08-04,1.45393,0.4551
2015-08-05,1.45283,0.4296
2015-08-06,1.45172,0.41025
2015-08-07,1.45061,0.39797
2015-08-08,1.4495,0.39341
2015-08-09,1.44839,0.39684
2015-08-10,1.44728,0.40805
2015-08-11,1.44617,0.42643
2015-08-12,1.44506,0.45111
2015-08-13,1.44396,0.48112
2015-08-14,1.44285,0.51553
2015-08-15,1.44174,0.55352
2015-08-16,1.44243,0.522
2015-08-17,1.44313,0.4928
2015-08-18,1.44383,0.46638
2015-08-19,1.44452,0.44322
2015-08-20,1.44522,0.42386
2015-08-21,1.44591,0.40885
2015-08-22,1.44661,0.39866
2015-08-23,1.4473,0.39368
2015-08-24,1.448,0.39411
2015-08-25,1.4487,0.39992
2015-08-26,1.44939,0.41089
2015-08-27,1.45009,0.42663
2015-08-28,1.45078,0.44662
2015-08-29,1.45148,0.47032
2015-08-30,1.45217,0.49721
2015-08-31,1.45287,0.5268
2015-09-01,1.45356,0.55865
2015-09-02,1.45362,0.48542
2015-09-03,1.45368,0.42964
2015-09-04,1.45373,0.3987
2015-09-05,1.45379,0.39843
2015-09-06,1.45385,0.42889
2015-09-07,1.4539,0.48433
2015-09-08,1.45396,0.55732
2015-09-09,1.4538,0.48424
2015-09-10,1.45364,0.4285
2015-09-11,1.45347,0.39747
2015-09-12,1.45331,0.39698
2015-09-13,1.45315,0.42715
2015-09-14,1.45299,0.48225
