Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,4.62327,0.17927
2015-01-02,4.62445,0.1732
2015-01-03,4.62563,0.16737
2015-01-04,4.62682,0.16181
2015-01-05,4.628,0.15654
2015-01-06,4.62918,0.15159
2015-01-07,4.63036,0.14701
2015-01-08,4.63154,0.14281
2015-01-09,4.63273,0.13904
2015-01-10,4.63391,0.13574
2015-01-11,4.63509,0.13293
2015-01-12,4.63627,0.13065
2015-01-13,4.63745,0.12893
2015-01-14,4.63864,0.12779
2015-01-15,4.63982,0.12725
2015-01-16,4.641,0.12731
2015-01-17,4.64218,0.12797
2015-01-18,4.64336,0.12923
2015-01-19,4.64455,0.13106
2015-01-20,4.64573,0.13345
2015-01-21,4.64691,0.13636
2015-01-22,4.64809,0.13976
2015-01-23,4.64927,0.14361
2015-01-24,4.65046,0.14789
2015-01-25,4.65164,0.15255
2015-01-26,4.65282,0.15757
2015-01-27,4.654,0.1629
2015-01-28,4.65518,0.16852
2015-01-29,4.65637,0.1744
2015-01-30,4.65755,0.18051
2015-01-31,4.65586,0.12758
2015-02-01,4.65417,0.18033
2015-02-02,4.65416,0.16329
2015-02-03,4.65414,0.14869
2015-02-04,4.65412,0.1373
2015-02-05,4.6541,0.12997
2015-02-06,4.65409,0.12741
2015-02-07,4.65407,0.12989
2015-02-08,4.65405,0.13714
2015-02-09,4.65404,0.14847
2015-02-10,4.65402,0.16303
2015-02-11,4.654,0.18003
2015-02-12,4.65691,0.14459
2015-02-13,4.65982,0.13057
2015-02-14,4.66273,0.14435
2015-02-15,4.66564,0.17965
2015-02-16,4.66702,0.17349
2015-02-17,4.6684,0.16759
2015-02-18,4.66978,0.16197
2015-02-19,4.67116,0.15667
2015-02-20,4.67254,0.15171
2015-02-21,4.67392,0.14713
2015-02-22,4.6753,0.14296
2015-02-23,4.67668,0.13925
2015-02-24,4.67806,0.13603
2015-02-25,4.67944,0.13334
2015-02-26,4.68082,0.1312
2015-02-27,4.6822,0.12966
2015-02-28,4.68358,0.12872
2015-03-01,4.68496,0.1284
2015-03-02,4.68633,0.12871
2015-03-03,4.68771,0.12964
2015-03-04,4.68909,0.13117
2015-03-05,4.69047,0.1333
2015-03-06,4.69185,0.13598
2015-03-07,4.69323,0.13919
2015-03-08,4.69461,0.14289
2015-03-09,4.69599,0.14705
2015-03-10,4.69737,0.15162
2015-03-11,4.69875,0.15658
2015-03-12,4.70013,0.16188
2015-03-13,4.70151,0.16749
2015-03-14,4.70289,0.17339
2015-03-15,4.70427,0.17954
2015-03-16,4.70692,0.16977
2015-03-17,4.70957,0.16076
2015-03-18,4.71222,0.15267
2015-03-19,4.71487,0.14563
2015-03-20,4.71752,0.13982
2015-03-21,4.72017,0.13537
2015-03-22,4.72282,0.13244
2015-03-23,4.72547,0.13113
2015-03-24,4.72812,0.13148
2015-03-25,4.73077,0.13348
2015-03-26,4.73342,0.13706
2015-03-27,4.73607,0.1421
2015-03-28,4.73872,0.14844
2015-03-29,4.74137,0.15594
2015-03-30,4.74402,0.16444
2015-03-31,4.74667,0.17378
2015-04-01,4.74932,0.18383
2015-04-02,4.75147,0.1716
2015-04-03,4.75361,0.1605
2015-04-04,4.75575,0.15079
2015-04-05,4.75789,0.14274
2015-04-06,4.76003,0.13665
2015-04-07,4.76218,0.1328
2015-04-08,4.76432,0.13138
2015-04-09,4.76646,0.13246
2015-04-10,4.7686,0.13599
2015-04-11,4.77075,0.14179
2015-04-12,4.77289,0.14959
2015-04-13,4.77503,0.15909
2015-04-14,4.77717,0.17002
2015-04-15,4.77931,0.18211
2015-04-16,4.77801,0.17
2015-04-17,4.77671,0.15906
2015-04-18,4.77541,0.14954
2015-04-19,4.77411,0.14173
2015-04-20,4.77281,0.13592
2015-04-21,4.77151,0.13239
2015-04-22,4.77021,0.1313
2015-04-23,4.76891,0.13273
2015-04-24,4.76761,0.13659
2015-04-25,4.76631,0.14269
2015-04-26,4.76501,0.15076
2015-04-27,4.76371,0.16049
2015-04-28,4.76241,0.17161
2015-04-29,4.76111,0.18387
2015-04-30,4.76003,0.17309
2015-05-01,4.75894,0.16314
2015-05-02,4.75786,0.15418
2015-05-03,4.75677,0.14639
2015-05-04,4.75569,0.13997
2015-05-05,4.7546,0.1351
2015-05-06,4.75352,0.13197
2015-05-07,4.75243,0.1307
2015-05-08,4.75135,0.13134
2015-05-09,4.75026,0.13386
2015-05-10,4.74918,0.13817
2015-05-11,4.74809,0.1441
2015-05-12,4.74701,0.15146
2015-05-13,4.74593,0.16005
2015-05-14,4.74484,0.16969
2015-05-15,4.74376,0.18021
2015-05-16,4.74533,0.17029
2015-05-17,4.7469,0.16115
2015-05-18,4.74847,0.15292
2015-05-19,4.75005,0.14576
2015-05-20,4.75162,0.13982
2015-05-21,4.75319,0.13528
2015-05-22,4.75476,0.13228
2015-05-23,4.75634,0.13091
2015-05-24,4.75791,0.13124
2015-05-25,4.75948,0.13324
2015-05-26,4.76106,0.13686
2015-05-27,4.76263,0.14195
2015-05-28,4.7642,0.14838
2015-05-29,4.76577,0.15597
2015-05-30,4.76735,0.16457
2015-05-31,4.76892,0.17403
2015-06-01,4.77049,0.1842
2015-06-02,4.77199,0.16756
2015-06-03,4.77348,0.15331
2015-06-04,4.77498,0.14219
2015-06-05,4.77648,0.13497
2015-06-06,4.77797,0.1323
2015-06-07,4.77947,0.13443
2015-06-08,4.78097,0.14116
2015-06-09,4.78247,0.15188
2015-06-10,4.78396,0.1658
2015-06-11,4.78546,0.18221
2015-06-12,4.7817,0.14546
2015-06-13,4.77793,0.13074
2015-06-14,4.77417,0.14493
2015-06-15,4.7704,0.18138
2015-06-16,4.76715,0.16108
2015-06-17,4.76389,0.14485
2015-06-18,4.76063,0.13418
2015-06-19,4.75737,0.13043
2015-06-20,4.75411,0.13419
2015-06-21,4.75085,0.14488
2015-06-22,4.7476,0.16112
2015-06-23,4.74434,0.18143
2015-06-24,4.74488,0.16159
2015-06-25,4.74543,0.14589
2015-06-26,4.74597,0.13577
