Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,0.51306,0.07917
2015-01-02,0.51317,0.07466
2015-01-03,0.51329,0.07048
2015-01-04,0.51341,0.0667
2015-01-05,0.51353,0.06338
2015-01-06,0.51365,0.0606
2015-01-07,0.51377,0.05845
2015-01-08,0.51389,0.05698
2015-01-09,0.51401,0.05625
2015-01-10,0.51413,0.0563
2015-01-11,0.51425,0.05711
2015-01-12,0.51437,0.05867
2015-01-13,0.51448,0.0609
2015-01-14,0.5146,0.06375
2015-01-15,0.51472,0.06713
2015-01-16,0.51484,0.07096
2015-01-17,0.51496,0.07518
2015-01-18,0.51508,0.07973
2015-01-19,0.51492,0.07338
2015-01-20,0.51476,0.06776
2015-01-21,0.51461,0.06303
2015-01-22,0.51445,0.05943
2015-01-23,0.51429,0.05717
2015-01-24,0.51413,0.0564
2015-01-25,0.51397,0.05718
2015-01-26,0.51382,0.05946
2015-01-27,0.51366,0.06308
2015-01-28,0.5135,0.06781
2015-01-29,0.51334,0.07345
2015-01-30,0.51318,0.07979
2015-01-31,0.51789,0.05701
2015-02-01,0.52259,0.08146
2015-02-02,0.52371,0.07378
2015-02-03,0.52484,0.06727
2015-02-04,0.52596,0.06227
2015-02-05,0.52708,0.05918
2015-02-06,0.52821,0.0583
2015-02-07,0.52933,0.05973
2015-02-08,0.53045,0.0633
2015-02-09,0.53158,0.0687
2015-02-10,0.5327,0.07552
2015-02-11,0.53383,0.08343
2015-02-12,0.53412,0.06597
2015-02-13,0.53442,0.05907
2015-02-14,0.53472,0.06611
2015-02-15,0.53502,0.08364
2015-02-16,0.53559,0.0779
2015-02-17,0.53617,0.07271
2015-02-18,0.53675,0.06818
2015-02-19,0.53733,0.06447
2015-02-20,0.53791,0.06171
2015-02-21,0.53849,0.06004
2015-02-22,0.53907,0.05955
2015-02-23,0.53964,0.06027
2015-02-24,0.54022,0.06215
2015-02-25,0.5408,0.0651
2015-02-26,0.54138,0.06898
2015-02-27,0.54196,0.07364
2015-02-28,0.54254,0.07895
2015-03-01,0.54312,0.08478
2015-03-02,0.54301,0.07895
2015-03-03,0.5429,0.07366
2015-03-04,0.54279,0.06903
2015-03-05,0.54268,0.06519
2015-03-06,0.54257,0.06229
2015-03-07,0.54246,0.06047
2015-03-08,0.54235,0.05983
2015-03-09,0.54224,0.06041
2015-03-10,0.54213,0.06216
2015-03-11,0.54202,0.065
2015-03-12,0.54191,0.0688
2015-03-13,0.5418,0.07339
2015-03-14,0.54169,0.07865
2015-03-15,0.54158,0.08445
2015-03-16,0.54064,0.07963
2015-03-17,0.53971,0.07514
2015-03-18,0.53877,0.07103
2015-03-19,0.53784,0.06739
2015-03-20,0.5369,0.06429
2015-03-21,0.53597,0.06181
2015-03-22,0.53503,0.06002
2015-03-23,0.5341,0.059
2015-03-24,0.53316,0.05878
2015-03-25,0.53222,0.05937
2015-03-26,0.53129,0.06075
2015-03-27,0.53035,0.06287
2015-03-28,0.52942,0.06564
2015-03-29,0.52848,0.069
2015-03-30,0.52755,0.07287
2015-03-31,0.52661,0.07716
2015-04-01,0.52567,0.08181
2015-04-02,0.52544,0.07619
2015-04-03,0.52521,0.07108
2015-04-04,0.52497,0.0666
2015-04-05,0.52474,0.06288
2015-04-06,0.5245,0.06006
2015-04-07,0.52427,0.05829
2015-04-08,0.52404,0.05764
2015-04-09,0.5238,0.05817
2015-04-10,0.52357,0.05984
2015-04-11,0.52333,0.06255
2015-04-12,0.5231,0.06618
2015-04-13,0.52287,0.0706
2015-04-14,0.52263,0.07565
2015-04-15,0.5224,0.08123
2015-04-16,0.52334,0.07633
2015-04-17,0.52427,0.07184
2015-04-18,0.52521,0.06784
2015-04-19,0.52615,0.06442
2015-04-20,0.52709,0.06168
2015-04-21,0.52803,0.0597
2015-04-22,0.52897,0.05858
2015-04-23,0.5299,0.05835
2015-04-24,0.53084,0.05903
2015-04-25,0.53178,0.06058
2015-04-26,0.53272,0.06295
2015-04-27,0.53366,0.06604
2015-04-28,0.53459,0.06976
2015-04-29,0.53553,0.07402
2015-04-30,0.53647,0.07872
2015-05-01,0.53741,0.08379
2015-05-02,0.53859,0.07805
2015-05-03,0.53977,0.07288
2015-05-04,0.54095,0.0684
2015-05-05,0.54213,0.06476
2015-05-06,0.54331,0.0621
2015-05-07,0.54449,0.06057
2015-05-08,0.54567,0.06023
2015-05-09,0.54685,0.06112
2015-05-10,0.54803,0.06317
2015-05-11,0.54921,0.06629
2015-05-12,0.5504,0.07033
2015-05-13,0.55158,0.07514
2015-05-14,0.55276,0.08058
2015-05-15,0.55394,0.08654
2015-05-16,0.55493,0.08162
2015-05-17,0.55592,0.07708
2015-05-18,0.55691,0.07299
2015-05-19,0.55791,0.06943
2015-05-20,0.5589,0.06649
2015-05-21,0.55989,0.06425
2015-05-22,0.56088,0.06278
2015-05-23,0.56187,0.06215
2015-05-24,0.56287,0.06237
2015-05-25,0.56386,0.06344
2015-05-26,0.56485,0.06532
2015-05-27,0.56584,0.06794
2015-05-28,0.56683,0.07121
2015-05-29,0.56783,0.07506
2015-05-30,0.56882,0.07939
2015-05-31,0.56981,0.08414
2015-06-01,0.5708,0.08924
2015-06-02,0.56999,0.0831
2015-06-03,0.56917,0.0775
2015-06-04,0.56836,0.07257
2015-06-05,0.56755,0.06846
2015-06-06,0.56673,0.06532
2015-06-07,0.56592,0.06328
2015-06-08,0.5651,0.06247
2015-06-09,0.56429,0.06293
2015-06-10,0.56347,0.06462
2015-06-11,0.56266,0.06747
2015-06-12,0.56185,0.07132
2015-06-13,0.56103,0.07603
2015-06-14,0.56022,0.08145
2015-06-15,0.5594,0.08745
2015-06-16,0.55709,0.08214
2015-06-17,0.55478,0.07719
2015-06-18,0.55246,0.07267
2015-06-19,0.55015,0.06867
2015-06-20,0.54784,0.06528
2015-06-21,0.54552,0.0626
2015-06-22,0.54321,0.06072
2015-06-23,0.5409,0.05973
2015-06-24,0.53858,0.05966
2015-06-25,0.53627,0.06052
2015-06-26,0.53396,0.06226
2015-06-27,0.53165,0.06483
2015-06-28,0.52933,0.06812
2015-06-29,0.52702,0.07204
2015-06-30,0.52471,0.07649
2015-07-01,0.52239,0.08138
2015-07-02,0.52115,0.07577
2015-07-03,0.5199,0.07064
2015-07-04,0.51865,0.06611
2015-07-05,0.5174,0.06229
2015-07-06,0.51616,0.05934
2015-07-07,0.51491,0.05737
2015-07-08,0.51366,0.05651
2015-07-09,0.51241,0.05678
2015-07-10,0.51117,0.05819
2015-07-11,0.50992,0.06065
2015-07-12,0.50867,0.06404
2015-07-13,0.50742,0.06822
2015-07-14,0.50618,0.07305
2015-07-15,0.50493,0.07842
2015-07-16,0.50401,0.07593
2015-07-17,0.50309,0.07352
2015-07-18,0.50217,0.07119
2015-07-19,0.50125,0.06897
2015-07-20,0.50033,0.06685
2015-07-21,0.49941,0.06485
2015-07-22,0.4985,0.06298
2015-07-23,0.49758,0.06125
2015-07-24,0.49666,0.05967
2015-07-25,0.49574,0.05826
2015-07-26,0.49482,0.05703
2015-07-27,0.4939,0.05599
2015-07-28,0.49298,0.05514
2015-07-29,0.49206,0.05451
2015-07-30,0.49114,0.05409
2015-07-31,0.49023,0.0539
2015-08-01,0.48931,0.05393
2015-08-02,0.48839,0.05419
2015-08-03,0.48747,0.05466
2015-08-04,0.48655,0.05535
2015-08-05,0.48563,0.05625
2015-08-06,0.48471,0.05735
2015-08-07,0.48379,0.05863
2015-08-08,0.48287,0.06009
2015-08-09,0.48196,0.06171
2015-08-10,0.48104,0.06348
2015-08-11,0.48012,0.06538
2015-08-12,0.4792,0.06742
2015-08-13,0.47828,0.06957
2015-08-14,0.47736,0.07182
2015-08-15,0.47644,0.07417
2015-08-16,0.4767,0.06994
2015-08-17,0.47696,0.06604
2015-08-18,0.47721,0.0625
2015-08-19,0.47747,0.05941
