Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,4.68653,0.20998
2015-01-02,4.68869,0.19802
2015-01-03,4.69085,0.18695
2015-01-04,4.69301,0.17693
2015-01-05,4.69517,0.16816
2015-01-06,4.69733,0.16083
2015-01-07,4.6995,0.15516
2015-01-08,4.70166,0.15132
2015-01-09,4.70382,0.14945
2015-01-10,4.70598,0.14964
2015-01-11,4.70814,0.15188
2015-01-12,4.7103,0.15607
2015-01-13,4.71246,0.16207
2015-01-14,4.71463,0.16968
2015-01-15,4.71679,0.1787
2015-01-16,4.71895,0.18892
2015-01-17,4.72111,0.20017
2015-01-18,4.72327,0.21227
2015-01-19,4.72138,0.19539
2015-01-20,4.71949,0.1804
2015-01-21,4.71761,0.16782
2015-01-22,4.71572,0.15823
2015-01-23,4.71383,0.15219
2015-01-24,4.71194,0.15013
2015-01-25,4.71005,0.15221
2015-01-26,4.70817,0.15827
2015-01-27,4.70628,0.16788
2015-01-28,4.70439,0.18047
2015-01-29,4.7025,0.19547
2015-01-30,4.70061,0.21236
2015-01-31,4.70497,0.15037
2015-02-01,4.70933,0.21296
2015-02-02,4.71721,0.19288
2015-02-03,4.72509,0.17578
2015-02-04,4.73297,0.1626
2015-02-05,4.74085,0.15435
2015-02-06,4.74873,0.15183
2015-02-07,4.75661,0.15532
2015-02-08,4.76449,0.16444
2015-02-09,4.77236,0.17833
2015-02-10,4.78024,0.19597
2015-02-11,4.78812,0.21646
2015-02-12,4.79166,0.17118
2015-02-13,4.79519,0.1533
2015-02-14,4.79872,0.1716
2015-02-15,4.80225,0.21713
2015-02-16,4.79523,0.2147
2015-02-17,4.78821,0.21229
2015-02-18,4.78119,0.2099
2015-02-19,4.77416,0.20754
2015-02-20,4.76714,0.2052
2015-02-21,4.76012,0.20288
2015-02-22,4.7531,0.20059
2015-02-23,4.74608,0.19832
2015-02-24,4.73905,0.19608
2015-02-25,4.73203,0.19387
2015-02-26,4.72501,0.19168
2015-02-27,4.71799,0.18953
2015-02-28,4.71097,0.1874
2015-03-01,4.70394,0.18531
2015-03-02,4.69692,0.18324
2015-03-03,4.6899,0.18122
2015-03-04,4.68288,0.17922
2015-03-05,4.67586,0.17727
2015-03-06,4.66883,0.17535
2015-03-07,4.66181,0.17346
2015-03-08,4.65479,0.17162
2015-03-09,4.64777,0.16982
2015-03-10,4.64074,0.16806
2015-03-11,4.63372,0.16635
2015-03-12,4.6267,0.16468
2015-03-13,4.61968,0.16305
2015-03-14,4.61266,0.16147
2015-03-15,4.60563,0.15995
2015-03-16,4.59861,0.15847
2015-03-17,4.59159,0.15704
2015-03-18,4.58457,0.15567
2015-03-19,4.57755,0.15435
2015-03-20,4.57052,0.15309
2015-03-21,4.5635,0.15189
2015-03-22,4.55648,0.15075
2015-03-23,4.54946,0.14966
2015-03-24,4.54244,0.14864
2015-03-25,4.53541,0.14768
2015-03-26,4.52839,0.14678
2015-03-27,4.52137,0.14595
2015-03-28,4.51435,0.14519
2015-03-29,4.50733,0.14449
2015-03-30,4.5003,0.14387
2015-03-31,4.49328,0.14331
2015-04-01,4.48626,0.14282
2015-04-02,4.47924,0.1424
2015-04-03,4.47221,0.14206
2015-04-04,4.46519,0.14178
2015-04-05,4.45817,0.14158
2015-04-06,4.45115,0.14145
2015-04-07,4.44413,0.1414
2015-04-08,4.4371,0.14142
2015-04-09,4.43008,0.14151
2015-04-10,4.42306,0.14167
2015-04-11,4.41604,0.14191
2015-04-12,4.40902,0.14222
2015-04-13,4.40199,0.1426
2015-04-14,4.39497,0.14305
2015-04-15,4.38795,0.14357
2015-04-16,4.38093,0.14416
2015-04-17,4.37391,0.14482
2015-04-18,4.36688,0.14555
2015-04-19,4.35986,0.14635
2015-04-20,4.35284,0.14721
2015-04-21,4.34582,0.14814
2015-04-22,4.3388,0.14913
2015-04-23,4.33177,0.15018
2015-04-24,4.32475,0.15129
2015-04-25,4.31773,0.15247
2015-04-26,4.31071,0.1537
2015-04-27,4.30368,0.15499
2015-04-28,4.29666,0.15633
2015-04-29,4.28964,0.15773
2015-04-30,4.28262,0.15918
2015-05-01,4.2756,0.16068
2015-05-02,4.26857,0.16223
2015-05-03,4.26155,0.16383
2015-05-04,4.25453,0.16548
2015-05-05,4.24751,0.16717
2015-05-06,4.24049,0.16891
2015-05-07,4.23346,0.17069
2015-05-08,4.22644,0.17251
2015-05-09,4.21942,0.17437
2015-05-10,4.2124,0.17627
2015-05-11,4.20538,0.17821
2015-05-12,4.19835,0.18019
2015-05-13,4.19133,0.1822
2015-05-14,4.18431,0.18424
2015-05-15,4.17729,0.18632
2015-05-16,4.17536,0.17569
2015-05-17,4.17344,0.16582
2015-05-18,4.17152,0.15684
2015-05-19,4.16959,0.14893
2015-05-20,4.16767,0.14224
2015-05-21,4.16575,0.13698
2015-05-22,4.16382,0.13329
2015-05-23,4.1619,0.13133
2015-05-24,4.15997,0.13115
2015-05-25,4.15805,0.13278
2015-05-26,4.15613,0.13615
2015-05-27,4.1542,0.14112
2015-05-28,4.15228,0.14755
2015-05-29,4.15036,0.15525
2015-05-30,4.14843,0.16403
2015-05-31,4.14651,0.17375
2015-06-01,4.14459,0.18424
2015-06-02,4.14801,0.1716
2015-06-03,4.15143,0.16014
2015-06-04,4.15486,0.15016
2015-06-05,4.15828,0.14195
2015-06-06,4.16171,0.13584
2015-06-07,4.16513,0.13212
2015-06-08,4.16856,0.13099
2015-06-09,4.17198,0.13252
2015-06-10,4.1754,0.13662
2015-06-11,4.17883,0.14307
2015-06-12,4.18225,0.15157
2015-06-13,4.18568,0.16179
2015-06-14,4.1891,0.17344
2015-06-15,4.19253,0.18624
2015-06-16,4.19734,0.16465
2015-06-17,4.20215,0.14737
2015-06-18,4.20697,0.13607
2015-06-19,4.21178,0.13228
2015-06-20,4.21659,0.13664
2015-06-21,4.22141,0.14842
2015-06-22,4.22622,0.16605
2015-06-23,4.23104,0.1879
2015-06-24,4.238,0.16612
2015-06-25,4.24497,0.14873
2015-06-26,4.25193,0.13741
2015-06-27,4.2589,0.13369
2015-06-28,4.26587,0.13821
2015-06-29,4.27283,0.15021
2015-06-30,4.2798,0.16811
2015-07-01,4.28677,0.19024
2015-07-02,4.28995,0.15044
2015-07-03,4.29313,0.13469
