Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,0.16552,0.00921
2015-01-02,0.16475,0.00921
2015-01-03,0.16398,0.00924
2015-01-04,0.1632,0.00931
2015-01-05,0.16243,0.00943
2015-01-06,0.16166,0.00957
2015-01-07,0.16089,0.00975
2015-01-08,0.16012,0.00997
2015-01-09,0.15935,0.01021
2015-01-10,0.15858,0.01049
2015-01-11,0.15781,0.01079
2015-01-12,0.15704,0.01111
2015-01-13,0.15627,0.01146
2015-01-14,0.1555,0.01183
2015-01-15,0.15473,0.01221
2015-01-16,0.15377,0.01142
2015-01-17,0.15282,0.01069
2015-01-18,0.15187,0.01002
2015-01-19,0.15092,0.00943
2015-01-20,0.14997,0.00894
2015-01-21,0.14901,0.00857
2015-01-22,0.14806,0.00833
2015-01-23,0.14711,0.00822
2015-01-24,0.14616,0.00827
2015-01-25,0.14521,0.00846
2015-01-26,0.14425,0.00878
2015-01-27,0.1433,0.00922
2015-01-28,0.14235,0.00977
2015-01-29,0.1414,0.01041
2015-01-30,0.14045,0.01112
2015-01-31,0.13996,0.00784
2015-02-01,0.13948,0.01104
2015-02-02,0.1398,0.01029
2015-02-03,0.14011,0.0096
2015-02-04,0.14043,0.00901
2015-02-05,0.14075,0.00853
2015-02-06,0.14106,0.00817
2015-02-07,0.14138,0.00796
2015-02-08,0.1417,0.00791
2015-02-09,0.14201,0.00801
2015-02-10,0.14233,0.00828
2015-02-11,0.14265,0.00868
2015-02-12,0.14296,0.0092
2015-02-13,0.14328,0.00983
2015-02-14,0.1436,0.01054
2015-02-15,0.14391,0.01132
2015-02-16,0.14405,0.01054
2015-02-17,0.14419,0.00984
2015-02-18,0.14432,0.00923
2015-02-19,0.14446,0.00873
2015-02-20,0.1446,0.00835
2015-02-21,0.14474,0.00813
2015-02-22,0.14487,0.00806
2015-02-23,0.14501,0.00816
2015-02-24,0.14515,0.00841
2015-02-25,0.14529,0.00881
2015-02-26,0.14542,0.00934
2015-02-27,0.14556,0.00997
2015-02-28,0.1457,0.01069
2015-03-01,0.14584,0.01148
2015-03-02,0.14555,0.01069
2015-03-03,0.14526,0.00997
2015-03-04,0.14497,0.00934
2015-03-05,0.14468,0.00881
2015-03-06,0.14439,0.0084
2015-03-07,0.14411,0.00814
2015-03-08,0.14382,0.00804
2015-03-09,0.14353,0.0081
2015-03-10,0.14324,0.00831
2015-03-11,0.14295,0.00868
2015-03-12,0.14266,0.00918
2015-03-13,0.14237,0.00978
2015-03-14,0.14209,0.01048
2015-03-15,0.1418,0.01125
2015-03-16,0.14373,0.0109
2015-03-17,0.14566,0.01057
2015-03-18,0.1476,0.01027
2015-03-19,0.14953,0.01
2015-03-20,0.15147,0.00977
2015-03-21,0.1534,0.00957
2015-03-22,0.15533,0.0094
2015-03-23,0.15727,0.00927
2015-03-24,0.1592,0.00919
2015-03-25,0.16114,0.00914
2015-03-26,0.16307,0.00914
2015-03-27,0.165,0.00918
2015-03-28,0.16694,0.00926
2015-03-29,0.16887,0.00938
2015-03-30,0.1708,0.00954
2015-03-31,0.17274,0.00974
2015-04-01,0.17467,0.00998
2015-04-02,0.17661,0.01024
2015-04-03,0.17854,0.01054
2015-04-04,0.18047,0.01086
2015-04-05,0.18241,0.01121
2015-04-06,0.18434,0.01158
2015-04-07,0.18628,0.01197
2015-04-08,0.18821,0.01238
2015-04-09,0.19014,0.01281
2015-04-10,0.19208,0.01325
2015-04-11,0.19401,0.01371
2015-04-12,0.19594,0.01418
2015-04-13,0.19788,0.01466
2015-04-14,0.19981,0.01515
2015-04-15,0.20175,0.01565
2015-04-16,0.19982,0.0147
2015-04-17,0.1979,0.0138
2015-04-18,0.19598,0.01297
2015-04-19,0.19406,0.01221
2015-04-20,0.19214,0.01155
2015-04-21,0.19022,0.01101
2015-04-22,0.1883,0.01059
2015-04-23,0.18638,0.01032
2015-04-24,0.18445,0.0102
2015-04-25,0.18253,0.01025
2015-04-26,0.18061,0.01046
2015-04-27,0.17869,0.01082
2015-04-28,0.17677,0.01131
2015-04-29,0.17485,0.01193
2015-04-30,0.17293,0.01264
2015-05-01,0.17101,0.01345
2015-05-02,0.16843,0.01251
2015-05-03,0.16585,0.01163
2015-05-04,0.16327,0.01081
2015-05-05,0.16069,0.01008
2015-05-06,0.15811,0.00945
2015-05-07,0.15553,0.00895
2015-05-08,0.15295,0.0086
2015-05-09,0.15037,0.00841
2015-05-10,0.1478,0.00839
2015-05-11,0.14522,0.00856
2015-05-12,0.14264,0.0089
2015-05-13,0.14006,0.00938
2015-05-14,0.13748,0.00999
2015-05-15,0.1349,0.01071
2015-05-16,0.13906,0.01012
2015-05-17,0.14323,0.00962
2015-05-18,0.14739,0.00923
2015-05-19,0.15155,0.00895
2015-05-20,0.15571,0.0088
2015-05-21,0.15987,0.00879
2015-05-22,0.16404,0.00891
