Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,3.2132,0.33451
2015-01-02,3.21629,0.33712
2015-01-03,3.21938,0.33982
2015-01-04,3.22247,0.3426
2015-01-05,3.22557,0.34546
2015-01-06,3.22866,0.34839
2015-01-07,3.23175,0.3514
2015-01-08,3.23484,0.35448
2015-01-09,3.23793,0.35763
2015-01-10,3.24103,0.36085
2015-01-11,3.24412,0.36414
2015-01-12,3.24721,0.36749
2015-01-13,3.2503,0.37091
2015-01-14,3.2534,0.37439
2015-01-15,3.25649,0.37793
2015-01-16,3.25958,0.38153
2015-01-17,3.26267,0.38519
2015-01-18,3.26577,0.3889
2015-01-19,3.26886,0.39266
2015-01-20,3.27195,0.39648
2015-01-21,3.27504,0.40035
2015-01-22,3.27813,0.40426
2015-01-23,3.28123,0.40823
2015-01-24,3.28432,0.41224
2015-01-25,3.28741,0.4163
2015-01-26,3.2905,0.4204
2015-01-27,3.2936,0.42454
2015-01-28,3.29669,0.42873
2015-01-29,3.29978,0.43295
2015-01-30,3.30287,0.43722
2015-01-31,3.30596,0.44152
2015-02-01,3.30906,0.44586
2015-02-02,3.30553,0.40361
2015-02-03,3.302,0.36707
2015-02-04,3.29847,0.33812
2015-02-05,3.29494,0.31881
2015-02-06,3.29141,0.31094
2015-02-07,3.28788,0.31539
2015-02-08,3.28435,0.33165
2015-02-09,3.28082,0.35811
2015-02-10,3.27729,0.39272
2015-02-11,3.27376,0.43354
2015-02-12,3.2754,0.34285
2015-02-13,3.27704,0.30704
2015-02-14,3.27868,0.34371
2015-02-15,3.28032,0.43489
2015-02-16,3.27513,0.41961
2015-02-17,3.26993,0.40485
2015-02-18,3.26474,0.39068
2015-02-19,3.25955,0.37718
2015-02-20,3.25435,0.3644
2015-02-21,3.24916,0.35242
2015-02-22,3.24397,0.34135
2015-02-23,3.23878,0.33125
2015-02-24,3.23358,0.32223
2015-02-25,3.22839,0.31438
2015-02-26,3.2232,0.30779
2015-02-27,3.21801,0.30254
2015-02-28,3.21281,0.2987
2015-03-01,3.20762,0.29633
2015-03-02,3.20243,0.29545
2015-03-03,3.19723,0.29609
2015-03-04,3.19204,0.29824
2015-03-05,3.18685,0.30185
2015-03-06,3.18166,0.30689
2015-03-07,3.17646,0.31328
2015-03-08,3.17127,0.32094
2015-03-09,3.16608,0.32979
2015-03-10,3.16089,0.33972
2015-03-11,3.15569,0.35065
2015-03-12,3.1505,0.36249
2015-03-13,3.14531,0.37515
2015-03-14,3.14011,0.38855
2015-03-15,3.13492,0.40262
2015-03-16,3.13455,0.37968
2015-03-17,3.13418,0.3584
2015-03-18,3.13381,0.3391
2015-03-19,3.13344,0.32214
2015-03-20,3.13307,0.3079
2015-03-21,3.13269,0.29677
2015-03-22,3.13232,0.28912
2015-03-23,3.13195,0.28522
2015-03-24,3.13158,0.28523
2015-03-25,3.13121,0.28915
2015-03-26,3.13084,0.29682
2015-03-27,3.13047,0.30796
2015-03-28,3.1301,0.32221
2015-03-29,3.12972,0.33919
2015-03-30,3.12935,0.35849
2015-03-31,3.12898,0.37978
2015-04-01,3.12861,0.40273
2015-04-02,3.12744,0.37507
2015-04-03,3.12627,0.34995
2015-04-04,3.1251,0.32797
2015-04-05,3.12393,0.30978
2015-04-06,3.12276,0.2961
2015-04-07,3.12159,0.28756
2015-04-08,3.12042,0.28464
2015-04-09,3.11924,0.28749
2015-04-10,3.11807,0.29595
2015-04-11,3.1169,0.30956
2015-04-12,3.11573,0.32769
2015-04-13,3.11456,0.34963
2015-04-14,3.11339,0.3747
2015-04-15,3.11222,0.40234
2015-04-16,3.11143,0.37803
2015-04-17,3.11064,0.35561
2015-04-18,3.10984,0.33548
2015-04-19,3.10905,0.31805
2015-04-20,3.10826,0.3038
2015-04-21,3.10747,0.29319
2015-04-22,3.10668,0.28662
2015-04-23,3.10588,0.28438
2015-04-24,3.10509,0.28656
2015-04-25,3.1043,0.29307
2015-04-26,3.10351,0.30363
2015-04-27,3.10272,0.31784
2015-04-28,3.10192,0.33522
2015-04-29,3.10113,0.35533
2015-04-30,3.10034,0.37771
2015-05-01,3.09955,0.402
2015-05-02,3.09946,0.37439
2015-05-03,3.09937,0.34934
2015-05-04,3.09929,0.32742
2015-05-05,3.0992,0.30931
2015-05-06,3.09911,0.29571
2015-05-07,3.09903,0.28727
2015-05-08,3.09894,0.28443
2015-05-09,3.09885,0.28736
2015-05-10,3.09876,0.2959
2015-05-11,3.09868,0.30958
2015-05-12,3.09859,0.32775
2015-05-13,3.0985,0.34973
2015-05-14,3.09842,0.37483
2015-05-15,3.09833,0.40248
2015-05-16,3.09873,0.37269
2015-05-17,3.09913,0.34795
2015-05-18,3.09952,0.32939
