Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,6.74131,0.54321
2015-01-02,6.7473,0.50593
2015-01-03,6.7533,0.47218
2015-01-04,6.75929,0.44276
2015-01-05,6.76529,0.41858
2015-01-06,6.77128,0.40059
2015-01-07,6.77728,0.38966
2015-01-08,6.78328,0.38638
2015-01-09,6.78927,0.39095
2015-01-10,6.79527,0.40309
2015-01-11,6.80126,0.42216
2015-01-12,6.80726,0.44727
2015-01-13,6.81325,0.47746
2015-01-14,6.81925,0.51184
2015-01-15,6.82524,0.54963
2015-01-16,6.81981,0.51306
2015-01-17,6.81437,0.48523
2015-01-18,6.80894,0.46769
2015-01-19,6.80889,0.44326
2015-01-20,6.80884,0.42263
2015-01-21,6.8088,0.40639
2015-01-22,6.80875,0.39508
2015-01-23,6.8087,0.38912
2015-01-24,6.80865,0.38877
2015-01-25,6.80861,0.39403
2015-01-26,6.80856,0.40469
2015-01-27,6.80851,0.42034
2015-01-28,6.80847,0.44044
2015-01-29,6.80842,0.46442
2015-01-30,6.80837,0.49171
2015-01-31,6.80936,0.51112
2015-02-01,6.81034,0.54858
2015-02-02,6.81026,0.48629
2015-02-03,6.81018,0.43595
2015-02-04,6.8101,0.40208
2015-02-05,6.81002,0.38901
2015-02-06,6.80994,0.39878
2015-02-07,6.80986,0.42985
2015-02-08,6.80978,0.47807
2015-02-09,6.8097,0.53886
2015-02-10,6.80905,0.46108
2015-02-11,6.8084,0.40784
2015-02-12,6.80776,0.38935
2015-02-13,6.80711,0.41033
2015-02-14,6.80646,0.46548
2015-02-15,6.80581,0.5445
2015-02-16,6.8091,0.52439
2015-02-17,6.81238,0.50526
2015-02-18,6.81567,0.48723
2015-02-19,6.81895,0.47042
2015-02-20,6.82224,0.45497
2015-02-21,6.82552,0.44103
2015-02-22,6.8288,0.42873
2015-02-23,6.83209,0.41823
2015-02-24,6.83537,0.40967
2015-02-25,6.83866,0.40315
2015-02-26,6.84194,0.3988
2015-02-27,6.84523,0.39667
2015-02-28,6.84851,0.39681
2015-03-01,6.8518,0.39921
2015-03-02,6.85483,0.39747
2015-03-03,6.85786,0.398
2015-03-04,6.86089,0.40081
2015-03-05,6.86392,0.40584
2015-03-06,6.86695,0.41302
