Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,1.93805,0.10381
2015-01-02,1.93767,0.10357
2015-01-03,1.93728,0.1034
2015-01-04,1.9369,0.10332
2015-01-05,1.93652,0.10331
2015-01-06,1.93613,0.10338
2015-01-07,1.93575,0.10353
2015-01-08,1.93536,0.10376
2015-01-09,1.93498,0.10406
2015-01-10,1.93459,0.10444
2015-01-11,1.93421,0.1049
2015-01-12,1.93382,0.10543
2015-01-13,1.93344,0.10604
2015-01-14,1.93305,0.10671
2015-01-15,1.93267,0.10746
2015-01-16,1.93229,0.10828
2015-01-17,1.9319,0.10917
2015-01-18,1.93152,0.11012
2015-01-19,1.93113,0.11114
2015-01-20,1.93075,0.11222
2015-01-21,1.93036,0.11336
2015-01-22,1.92998,0.11456
2015-01-23,1.92959,0.11581
2015-01-24,1.92921,0.11713
2015-01-25,1.92883,0.11849
2015-01-26,1.92844,0.11991
2015-01-27,1.92806,0.12138
2015-01-28,1.92767,0.1229
2015-01-29,1.92729,0.12446
2015-01-30,1.9269,0.12607
2015-01-31,1.92765,0.12239
2015-02-01,1.92839,0.12833
2015-02-02,1.92792,0.1162
2015-02-03,1.92745,0.10581
2015-02-04,1.92697,0.09769
2015-02-05,1.9265,0.09247
2015-02-06,1.92603,0.09063
2015-02-07,1.92555,0.09238
2015-02-08,1.92508,0.09752
2015-02-09,1.92461,0.10557
2015-02-10,1.92413,0.11591
2015-02-11,1.92366,0.128
2015-02-12,1.92292,0.12091
2015-02-13,1.92218,0.11627
2015-02-14,1.92145,0.11438
2015-02-15,1.92071,0.11537
2015-02-16,1.91989,0.11187
2015-02-17,1.91907,0.10856
2015-02-18,1.91825,0.10545
2015-02-19,1.91744,0.10258
2015-02-20,1.91662,0.09995
2015-02-21,1.9158,0.09759
2015-02-22,1.91498,0.09551
2015-02-23,1.91417,0.09375
2015-02-24,1.91335,0.0923
2015-02-25,1.91253,0.09119
2015-02-26,1.91171,0.09044
2015-02-27,1.91089,0.09004
2015-02-28,1.91008,0.09001
2015-03-01,1.90926,0.09035
2015-03-02,1.90844,0.09104
2015-03-03,1.90762,0.09209
2015-03-04,1.90681,0.09348
2015-03-05,1.90599,0.09519
2015-03-06,1.90517,0.09722
2015-03-07,1.90435,0.09953
2015-03-08,1.90353,0.10212
2015-03-09,1.90272,0.10495
2015-03-10,1.9019,0.10802
2015-03-11,1.90108,0.1113
2015-03-12,1.90026,0.11477
2015-03-13,1.89945,0.11841
2015-03-14,1.89863,0.12222
2015-03-15,1.89781,0.12617
2015-03-16,1.89656,0.11898
2015-03-17,1.89532,0.1123
2015-03-18,1.89407,0.10623
2015-03-19,1.89282,0.10089
2015-03-20,1.89157,0.09639
2015-03-21,1.89033,0.09285
2015-03-22,1.88908,0.09039
2015-03-23,1.88783,0.0891
2015-03-24,1.88659,0.08903
2015-03-25,1.88534,0.09018
2015-03-26,1.88409,0.0925
2015-03-27,1.88284,0.09592
2015-03-28,1.8816,0.10032
2015-03-29,1.88035,0.10557
2015-03-30,1.8791,0.11156
2015-03-31,1.87786,0.11817
2015-04-01,1.87661,0.12531
2015-04-02,1.87566,0.1167
2015-04-03,1.87471,0.10888
2015-04-04,1.87376,0.10202
2015-04-05,1.87281,0.09635
2015-04-06,1.87186,0.09206
2015-04-07,1.87091,0.08938
2015-04-08,1.86996,0.08843
2015-04-09,1.86901,0.08927
2015-04-10,1.86806,0.09187
2015-04-11,1.86711,0.09607
2015-04-12,1.86616,0.10167
2015-04-13,1.8652,0.10846
2015-04-14,1.86425,0.11623
2015-04-15,1.8633,0.1248
2015-04-16,1.86713,0.12072
2015-04-17,1.87095,0.11681
2015-04-18,1.87478,0.11309
2015-04-19,1.8786,0.10958
2015-04-20,1.88242,0.10629
2015-04-21,1.88625,0.10325
2015-04-22,1.89007,0.10049
2015-04-23,1.89389,0.09802
2015-04-24,1.89772,0.09587
2015-04-25,1.90154,0.09406
2015-04-26,1.90537,0.0926
2015-04-27,1.90919,0.09153
2015-04-28,1.91301,0.09085
2015-04-29,1.91684,0.09056
2015-04-30,1.92066,0.09068
2015-05-01,1.92448,0.0912
2015-05-02,1.92831,0.09211
2015-05-03,1.93213,0.09341
2015-05-04,1.93596,0.09508
2015-05-05,1.93978,0.09709
2015-05-06,1.9436,0.09943
2015-05-07,1.94743,0.10207
2015-05-08,1.95125,0.105
2015-05-09,1.95507,0.10819
2015-05-10,1.9589,0.11161
2015-05-11,1.96272,0.11525
2015-05-12,1.96655,0.11908
2015-05-13,1.97037,0.12309
2015-05-14,1.97419,0.12727
2015-05-15,1.97802,0.13159
2015-05-16,1.97613,0.1269
2015-05-17,1.97424,0.12242
2015-05-18,1.97235,0.11817
2015-05-19,1.97047,0.11419
2015-05-20,1.96858,0.1105
2015-05-21,1.96669,0.10713
2015-05-22,1.96481,0.10411
2015-05-23,1.96292,0.10147
2015-05-24,1.96103,0.09925
2015-05-25,1.95914,0.09746
2015-05-26,1.95726,0.09614
2015-05-27,1.95537,0.09531
2015-05-28,1.95348,0.09497
2015-05-29,1.9516,0.09514
2015-05-30,1.94971,0.0958
2015-05-31,1.94782,0.09696
2015-06-01,1.94593,0.09859
2015-06-02,1.94464,0.09726
2015-06-03,1.94335,0.0965
2015-06-04,1.94206,0.09633
2015-06-05,1.94077,0.09675
2015-06-06,1.93947,0.09775
2015-06-07,1.93818,0.09932
2015-06-08,1.93689,0.10143
2015-06-09,1.9356,0.10404
2015-06-10,1.93431,0.10713
2015-06-11,1.93301,0.11064
2015-06-12,1.93172,0.11455
2015-06-13,1.93043,0.1188
2015-06-14,1.92914,0.12338
2015-06-15,1.92785,0.12823
2015-06-16,1.93059,0.11932
2015-06-17,1.93333,0.11146
2015-06-18,1.93608,0.10489
2015-06-19,1.93882,0.09987
2015-06-20,1.94156,0.09663
2015-06-21,1.94431,0.09536
2015-06-22,1.94705,0.09614
2015-06-23,1.94979,0.09891
2015-06-24,1.95294,0.09661
2015-06-25,1.95609,0.09632
2015-06-26,1.95924,0.09807
2015-06-27,1.96238,0.10174
2015-06-28,1.96553,0.10715
2015-06-29,1.96868,0.11404
2015-06-30,1.97182,0.12216
2015-07-01,1.97497,0.13129
2015-07-02,1.97433,0.11941
2015-07-03,1.9737,0.11084
2015-07-04,1.97306,0.10638
