time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,4.69022,0.0,0.899711,0.004274,4.69022,0.903985
2015-01-02,4.650915,0.0,0.862639,0.004237,4.650915,0.8668760000000001
2015-01-03,4.60925,0.0,0.852295,0.004224,4.60925,0.856519
2015-01-04,4.569759,0.0,0.837121,0.004295,4.569759,0.841416
2015-01-05,4.530931,0.0,0.82825,0.004182,4.530931,0.8324320000000001
2015-01-06,4.489323,0.0,0.815684,0.004308,4.489323,0.8199919999999999
2015-01-07,4.454287,0.0,0.805615,0.004219,4.454287,0.8098339999999999
2015-01-08,4.417166,0.0,0.794684,0.004323,4.417166,0.7990069999999999
2015-01-09,4.381573,0.0,0.783536,0.004212,4.381573,0.787748
2015-01-10,4.34649,0.0,0.774554,0.004194,4.34649,0.778748
2015-01-11,4.308585,0.0,0.760731,0.004263,4.308585,0.7649940000000001
2015-01-12,4.277245,0.0,0.753957,0.004187,4.277245,0.758144
2015-01-13,4.243792,0.0,0.746645,0.00417,4.243792,0.750815
2015-01-14,4.210801,0.0,0.726854,0.004233,4.210801,0.731087
2015-01-15,4.178102,0.0,0.72615,0.004238,4.178102,0.7303879999999999
2015-01-16,4.142566,0.0,0.708552,0.004163,4.142566,0.712715
2015-01-17,4.113138,0.0,0.720835,0.00423,4.113138,0.725065
2015-01-18,4.081811,0.0,1.000238,0.004182,4.081811,1.0044199999999999
2015-01-19,4.051053,0.0,0.706318,0.004162,4.051053,0.71048
2015-01-20,4.020395,0.0,0.676443,0.004236,4.020395,0.680679
2015-01-21,3.986912,0.0,0.668465,0.004108,3.986912,0.672573
2015-01-22,3.959023,0.0,0.652793,0.004262,3.959023,0.657055
2015-01-23,3.928844,0.0,0.648369,0.004136,3.928844,0.652505
2015-01-24,3.899109,0.0,0.641604,0.004181,3.899109,0.6457849999999999
2015-01-25,3.869653,0.0,0.629784,0.004103,3.869653,0.633887
2015-01-26,3.837496,0.0,0.620502,0.004111,3.837496,0.624613
2015-01-27,3.810481,0.0,0.617392,0.004085,3.810481,0.6214770000000001
2015-01-28,3.781079,0.0,0.600536,0.00399,3.781079,0.604526
2015-01-29,3.752457,0.0,0.598772,0.004138,3.752457,0.60291
2015-01-30,3.724465,0.0,0.587375,0.004121,3.724465,0.591496
2015-01-31,3.696614,0.0,0.582436,0.00406,3.696614,0.5864959999999999
2015-02-01,3.666813,0.0,0.567452,0.004046,3.666813,0.571498
2015-02-02,3.642854,0.0,0.568554,0.004094,3.642854,0.572648
2015-02-03,3.61729,0.0,0.90022,0.014247,3.61729,0.914467
2015-02-04,3.591943,0.0,0.644683,0.004061,3.591943,0.648744
2015-02-05,3.566799,0.0,0.568481,0.004154,3.566799,0.572635
2015-02-06,3.539557,0.0,0.534209,0.004094,3.539557,0.5383030000000001
2015-02-07,3.517678,0.0,1.215643,0.011085,3.517678,1.226728
2015-02-08,3.493593,0.0,0.967908,0.004099,3.493593,0.972007
2015-02-09,3.469911,0.0,0.512638,0.004115,3.469911,0.516753
2015-02-10,3.44646,0.0,0.508342,0.00407,3.44646,0.512412
2015-02-11,3.420868,0.0,0.499898,0.004143,3.420868,0.504041
2015-02-12,3.400725,0.0,0.495077,0.004024,3.400725,0.499101
2015-02-13,3.378444,0.0,0.48716,0.004089,3.378444,0.491249
2015-02-14,3.356216,0.0,0.485314,0.004108,3.356216,0.489422
2015-02-15,3.334162,0.0,0.470664,0.004046,3.334162,0.47471
2015-02-16,3.309785,0.0,0.473489,0.003992,3.309785,0.477481
2015-02-17,3.290195,0.0,0.462578,0.004136,3.290195,0.46671399999999996
2015-02-18,3.268513,0.0,0.457915,0.004009,3.268513,0.461924
2015-02-19,3.246985,0.0,0.450617,0.004052,3.246985,0.454669
2015-02-20,3.225682,0.0,0.445398,0.003906,3.225682,0.44930400000000004
2015-02-21,3.202385,0.0,0.442586,0.004114,3.202385,0.4467
2015-02-22,3.184626,0.0,0.434876,0.003981,3.184626,0.438857
2015-02-23,3.165566,0.0,0.424977,0.004003,3.165566,0.42898
2015-02-24,3.146608,0.0,0.42713,0.004011,3.146608,0.431141
2015-02-25,3.127764,0.0,0.419362,0.003905,3.127764,0.423267
2015-02-26,3.106856,0.0,0.402327,0.004148,3.106856,0.406475
2015-02-27,3.090971,0.0,0.413637,0.003862,3.090971,0.41749899999999995
2015-02-28,3.073153,0.0,0.399685,0.003924,3.073153,0.403609
2015-03-01,3.053089,0.0,0.396033,0.003976,3.053089,0.400009
2015-03-02,3.037376,0.0,0.39063,0.003975,3.037376,0.394605
2015-03-03,3.019927,0.0,0.381642,0.003892,3.019927,0.385534
2015-03-04,3.002634,0.0,0.379812,0.003852,3.002634,0.383664
2015-03-05,2.985705,0.0,0.380338,0.004038,2.985705,0.384376
2015-03-06,2.966826,0.0,0.381184,0.003927,2.966826,0.38511100000000004
2015-03-07,2.951916,0.0,0.366479,0.004088,2.951916,0.370567
2015-03-08,2.934973,0.0,0.366518,0.003966,2.934973,0.37048400000000004
2015-03-09,2.918165,0.0,0.364675,0.003998,2.918165,0.36867300000000003
2015-03-10,2.901342,0.0,0.356482,0.004051,2.901342,0.36053300000000005
2015-03-11,2.882523,0.0,0.351085,0.003939,2.882523,0.355024
2015-03-12,2.867765,0.0,0.346328,0.003911,2.867765,0.350239
2015-03-13,2.851448,0.0,0.345265,0.003954,2.851448,0.349219
2015-03-14,2.835332,0.0,0.336986,0.003905,2.835332,0.340891
2015-03-15,2.819187,0.0,0.336837,0.0039,2.819187,0.340737
2015-03-16,2.801082,0.0,0.330587,0.003976,2.801082,0.334563
2015-03-17,2.786788,0.0,0.328017,0.003955,2.786788,0.331972
2015-03-18,2.770831,0.0,0.323262,0.003937,2.770831,0.327199
2015-03-19,2.754961,0.0,0.318556,0.003911,2.754961,0.322467
2015-03-20,2.739164,0.0,0.321672,0.003876,2.739164,0.325548
2015-03-21,2.721652,0.0,0.314663,0.003861,2.721652,0.31852400000000003
2015-03-22,2.708104,0.0,0.309768,0.003982,2.708104,0.31375
2015-03-23,2.692728,0.0,0.312009,0.003992,2.692728,0.316001
2015-03-24,2.677794,0.0,0.322801,0.004103,2.677794,0.32690400000000003
2015-03-25,2.662986,0.0,0.300378,0.003952,2.662986,0.30433
2015-03-26,2.646416,0.0,0.300644,0.004005,2.646416,0.304649
2015-03-27,2.633537,0.0,0.293524,0.003941,2.633537,0.297465
2015-03-28,2.618816,0.0,0.294433,0.003946,2.618816,0.298379
2015-03-29,2.604499,0.0,0.28402,0.003975,2.604499,0.287995
2015-03-30,2.590428,0.0,0.287417,0.003997,2.590428,0.29141399999999995
2015-03-31,2.576338,0.0,0.286741,0.003892,2.576338,0.29063300000000003
2015-04-01,2.560529,0.0,0.279144,0.003896,2.560529,0.28304
2015-04-02,2.548411,0.0,0.278297,0.00393,2.548411,0.282227
2015-04-03,2.534721,0.0,0.273807,0.003983,2.534721,0.27779000000000004
2015-04-04,2.521422,0.0,0.27144,0.004095,2.521422,0.27553500000000003
2015-04-05,2.508111,0.0,0.269464,0.003845,2.508111,0.27330899999999997
2015-04-06,2.49317,0.0,0.264109,0.003986,2.49317,0.26809499999999997
2015-04-07,2.4816,0.0,0.259514,0.003922,2.4816,0.263436
2015-04-08,2.468463,0.0,0.260763,0.003865,2.468463,0.26462800000000003
2015-04-09,2.455524,0.0,0.255632,0.003908,2.455524,0.25954000000000005
2015-04-10,2.442733,0.0,0.250546,0.004043,2.442733,0.254589
2015-04-11,2.428174,0.0,0.256671,0.003774,2.428174,0.260445
2015-04-12,2.417121,0.0,0.246628,0.003952,2.417121,0.25057999999999997
2015-04-13,2.404542,0.0,0.346524,0.003959,2.404542,0.350483
2015-04-14,2.392498,0.0,0.810098,0.076308,2.392498,0.886406
2015-04-15,2.380743,0.0,1.925646,0.050297,2.380743,1.975943
2015-04-16,2.367411,0.0,2.288494,0.07274,2.367411,2.361234
2015-04-17,2.357476,0.0,0.237611,0.003742,2.357476,0.24135299999999998
2015-04-18,2.3462,0.0,1.468843,0.08774,2.3462,1.5565829999999998
