time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,4.896435,0.000001,0.164620,0.669997
2015-01-02,4.861443,0.000001,0.160030,0.655789
2015-01-03,4.822922,0.000001,0.158198,0.650676
2015-01-04,4.785211,0.000001,0.154708,0.635204
2015-01-05,4.748626,0.000001,0.152506,0.643787
2015-01-06,4.708735,0.000001,0.147821,0.641747
2015-01-07,4.675946,0.000001,0.228811,0.665913
2015-01-08,4.639503,0.000001,0.143103,0.635440
2015-01-09,4.602774,0.000001,0.141563,0.642530
2015-01-10,4.566486,0.000001,0.138368,0.681722
2015-01-11,4.527245,0.000001,0.134476,0.667828
2015-01-12,4.494773,0.000001,0.133225,0.648072
2015-01-13,4.459415,0.000001,0.128586,0.682659
2015-01-14,4.423963,0.000001,0.127590,0.656840
2015-01-15,4.388680,0.000001,0.125178,0.674565
2015-01-16,4.350399,0.000001,0.121202,0.644827
2015-01-17,4.318462,0.000001,0.119936,0.672451
2015-01-18,4.283613,0.000001,0.116970,0.651252
2015-01-19,4.249450,0.000001,0.114743,0.650159
2015-01-20,4.215675,0.000001,0.364950,0.646548
2015-01-21,4.180203,0.000001,0.110047,0.685655
2015-01-22,4.152187,0.000001,0.107033,0.631569
2015-01-23,4.121829,0.000001,0.104911,0.637431
2015-01-24,4.092269,0.000001,0.103507,0.638014
2015-01-25,4.063007,0.000001,0.100714,0.640254
2015-01-26,4.031350,0.000001,0.098904,0.658730
2015-01-27,4.005368,0.000001,0.096690,0.630293
2015-01-28,3.977194,0.000001,0.095603,0.639442
2015-01-29,3.949571,0.000001,0.093675,0.635913
2015-01-30,3.921883,0.000001,0.091982,0.638348
2015-01-31,3.894369,0.000001,0.089060,0.671382
2015-02-01,3.865783,0.000001,0.089047,0.654151
2015-02-02,3.843096,0.000001,0.083762,0.644659
2015-02-03,3.817787,0.000001,0.083737,0.662130
2015-02-04,3.792510,0.000001,0.082021,0.655605
2015-02-05,3.767523,0.000001,0.079657,0.651402
2015-02-06,3.740239,0.000001,0.078588,0.666628
2015-02-07,3.718342,0.000001,0.074995,0.648531
2015-02-08,3.694107,0.000001,0.088947,0.641562
2015-02-09,3.670793,0.000001,0.072994,0.636925
2015-02-10,3.647946,0.000001,0.070311,0.620436
2015-02-11,3.622606,0.000001,0.068237,0.642110
2015-02-12,3.602383,0.000001,0.069012,0.609860
2015-02-13,3.579831,0.000001,0.065532,0.654395
2015-02-14,3.557484,0.000001,0.083676,1.739051
2015-02-15,3.535365,0.000001,0.088542,0.615463
2015-02-16,3.511246,0.000001,0.060314,0.606611
2015-02-17,3.492021,0.000001,0.059131,0.609224
2015-02-18,3.470399,0.000001,0.056744,0.634787
2015-02-19,3.448775,0.000001,0.055606,0.609624
2015-02-20,3.427208,0.000001,0.054424,0.605377
2015-02-21,3.403396,0.000001,0.052591,0.610823
2015-02-22,3.384669,0.000001,0.051003,0.630626
2015-02-23,3.363659,0.000001,0.049078,0.629984
2015-02-24,3.343881,0.000001,0.047572,0.604111
2015-02-25,3.325277,0.000001,0.046629,0.628043
2015-02-26,3.304940,0.000001,0.045657,0.632544
2015-02-27,3.289858,0.000001,0.042086,0.616440
2015-02-28,3.272615,0.000001,0.040832,0.599876
2015-03-01,3.253052,0.000001,0.039731,0.603303
2015-03-02,3.238088,0.000001,0.036160,0.603301
2015-03-03,3.220892,0.000001,0.036195,0.629683
2015-03-04,3.204344,0.000001,0.033806,0.620708
2015-03-05,3.187952,0.000001,0.032716,0.629964
2015-03-06,3.169467,0.000001,0.030223,0.606275
2015-03-07,3.155236,0.000001,0.029296,0.629604
2015-03-08,3.138716,0.000001,0.026803,0.630289
2015-03-09,3.122163,0.000001,0.026754,0.616990
2015-03-10,3.105755,0.000001,0.027861,0.619019
