time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,4.480133,0.000000,1.448769,1.547935
2015-01-02,4.473167,0.000000,1.423403,1.530494
2015-01-03,4.462557,0.000000,1.419493,1.164997
2015-01-04,4.451501,0.000000,1.403920,1.510423
2015-01-05,4.440234,0.000000,1.389709,1.656173
2015-01-06,4.425879,0.000000,1.373688,1.166029
2015-01-07,4.417870,0.000000,1.563304,1.242403
2015-01-08,4.406464,0.000000,1.357025,1.226115
2015-01-09,4.394749,0.000000,1.369254,1.274345
2015-01-10,4.383039,0.000000,1.324851,1.216411
2015-01-11,4.368151,0.000000,1.305656,1.248801
2015-01-12,4.359253,0.000000,1.296453,1.204425
2015-01-13,4.347078,0.000000,1.284406,1.227902
2015-01-14,4.334850,0.000000,1.267917,1.241186
2015-01-15,4.322910,0.000000,1.254996,1.238460
2015-01-16,4.307655,0.000000,1.243880,1.169341
2015-01-17,4.297933,0.000000,1.232232,1.132011
2015-01-18,4.285150,0.000000,1.703394,1.314816
2015-01-19,4.272254,0.000000,1.259422,1.169195
2015-01-20,4.259339,0.000000,1.249999,1.230704
2015-01-21,4.243769,0.000000,1.573728,1.158862
2015-01-22,4.233823,0.000000,1.166978,1.231455
2015-01-23,4.220795,0.000000,1.154943,1.265047
2015-01-24,4.207503,0.000000,1.147926,1.138977
2015-01-25,4.193956,0.000000,1.131096,1.286802
2015-01-26,4.177139,0.000000,1.126728,1.132143
2015-01-27,4.165952,0.000000,1.112022,1.216826
2015-01-28,4.151644,0.000000,1.097260,1.167033
2015-01-29,4.137352,0.000000,1.083995,1.218605
2015-01-30,4.122874,0.000000,1.077493,1.179150
2015-01-31,4.108306,0.000000,1.063104,1.202837
2015-02-01,4.091020,0.000000,1.055826,1.209422
2015-02-02,4.079710,0.000000,1.040069,1.136066
2015-02-03,4.065712,0.000000,1.837002,1.317946
2015-02-04,4.051674,0.000000,1.071500,1.200754
2015-02-05,4.037504,0.000000,1.528324,1.204485
2015-02-06,4.020566,0.000000,1.024808,1.283287
2015-02-07,4.009391,0.000000,1.327501,1.160679
2015-02-08,3.995669,0.000000,1.704636,1.217150
2015-02-09,3.982256,0.000000,0.974519,1.192331
2015-02-10,3.968928,0.000000,0.954861,1.118005
2015-02-11,3.953119,0.000000,0.957276,1.281251
2015-02-12,3.942921,0.000000,0.929894,1.111783
2015-02-13,3.930068,0.000000,0.930695,1.219014
2015-02-14,3.917044,0.000000,0.914792,1.145248
2015-02-15,3.904097,0.000000,0.905580,1.098663
2015-02-16,3.888338,0.000000,0.900723,1.220503
2015-02-17,3.877980,0.000000,0.883351,1.105892
2015-02-18,3.864812,0.000000,0.879649,1.183238
2015-02-19,3.851536,0.000000,0.866899,1.103456
2015-02-20,3.838321,0.000000,0.853162,1.211092
2015-02-21,3.822235,0.000000,0.844728,1.173708
2015-02-22,3.811368,0.000000,0.837676,1.114256
2015-02-23,3.797940,0.000000,0.821811,1.158529
2015-02-24,3.784558,0.000000,0.815543,1.164511
2015-02-25,3.771017,0.000000,0.804301,1.224149
2015-02-26,3.755053,0.000000,0.798969,1.164107
2015-02-27,3.744732,0.000000,0.790300,1.150854
2015-02-28,3.731729,0.000000,0.773296,1.235102
2015-03-01,3.716055,0.000000,0.770384,1.149634
2015-03-02,3.705603,0.000000,0.753987,1.149634
2015-03-03,3.692602,0.000000,0.751645,1.089038
2015-03-04,3.679523,0.000000,0.742711,1.103427
2015-03-05,3.666534,0.000000,0.729901,1.146111
2015-03-06,3.650957,0.000000,0.718237,1.088626
2015-03-07,3.640578,0.000000,0.714730,1.185835
2015-03-08,3.627607,0.000000,0.706004,1.090473
2015-03-09,3.614856,0.000000,0.752559,1.224786
2015-03-10,3.602394,0.000000,0.707421,1.117501
2015-03-11,3.587302,0.000000,0.690436,1.204250
2015-03-12,3.577185,0.000000,0.672913,1.151753
2015-03-13,3.564942,0.000000,0.666611,1.175944
2015-03-14,3.552814,0.000000,0.938921,1.138653
2015-03-15,3.540847,0.000000,0.810557,1.215444
2015-03-16,3.526448,0.000000,0.641043,1.068264
2015-03-17,3.517001,0.000000,0.636075,1.093475
2015-03-18,3.505103,0.000000,0.634711,1.152906
2015-03-19,3.493271,0.000000,0.632597,1.106385
2015-03-20,3.481475,0.000000,1.302307,1.145569
2015-03-21,3.467227,0.000000,1.101599,1.185462
2015-03-22,3.457897,0.000000,0.599205,1.107840
2015-03-23,3.446118,0.000000,0.595374,1.174922
2015-03-24,3.434270,0.000000,0.590116,1.071201
2015-03-25,3.422784,0.000000,0.595294,1.209103
2015-03-26,3.408844,0.000000,0.605870,1.091244
2015-03-27,3.399663,0.000000,0.573229,1.146524
2015-03-28,3.388367,0.000000,0.569316,1.097982
2015-03-29,3.377073,0.000000,0.568905,1.085326
2015-03-30,3.365896,0.000000,0.554791,1.161068
2015-03-31,3.354718,0.000000,0.541629,1.211021
2015-04-01,3.341338,0.000000,0.542501,1.105468
2015-04-02,3.332627,0.000000,0.537960,1.073939
2015-04-03,3.321678,0.000000,0.528300,1.081428
2015-04-04,3.310671,0.000000,0.535235,1.189556
2015-04-05,3.299601,0.000000,0.953972,1.199531
2015-04-06,3.286113,0.000000,0.934303,1.074520
2015-04-07,3.277205,0.000000,0.659594,1.241463
2015-04-08,3.266173,0.000000,0.530833,1.066558
2015-04-09,3.255337,0.000000,0.508433,1.100667
2015-04-10,3.244463,0.000000,0.493410,1.187971
2015-04-11,3.231440,0.000000,0.489073,1.127662
2015-04-12,3.223054,0.000000,0.605035,1.144575
2015-04-13,3.212308,0.000000,1.475049,1.159843
2015-04-14,3.201574,0.000000,0.927483,5.494127
2015-04-15,3.190904,0.000000,1.546931,3.004440
2015-04-16,3.178005,0.000000,5.733447,4.022396
2015-04-17,3.169514,0.000000,2.623906,1.045110
2015-04-18,3.158789,0.000000,5.556032,5.705163
2015-04-19,3.147531,0.000000,20.125700,7.191705
2015-04-20,3.154967,0.000000,5.183420,4.652412
2015-04-21,3.144347,0.000000,1.590672,1.088672
2015-04-22,3.117788,0.000000,1.408544,5.623030
