time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,0.0,0.185051,1.007818,0.702419,0.185051,1.7102370000000002
2015-01-02,0.0,0.043967,0.993248,0.846623,0.043967,1.839871
2015-01-03,0.0,0.044087,0.987704,0.658302,0.044087,1.646006
2015-01-04,0.0,0.051279,0.964592,0.660524,0.051279,1.625116
2015-01-05,0.0,0.051873,0.959297,0.795616,0.051873,1.754913
2015-01-06,0.0,0.052221,0.937704,0.778927,0.052221,1.716631
2015-01-07,0.0,0.052647,0.927293,0.794414,0.052647,1.7217069999999999
2015-01-08,0.0,0.052294,0.91344,0.736345,0.052294,1.649785
2015-01-09,0.0,0.05211,0.903117,0.727525,0.05211,1.630642
2015-01-10,0.0,0.051334,0.916047,0.757874,0.051334,1.673921
2015-01-11,0.0,0.052303,0.883334,0.74792,0.052303,1.631254
2015-01-12,0.0,0.053457,0.864447,0.748012,0.053457,1.6124589999999999
2015-01-13,0.0,0.053903,0.843009,0.688967,0.053903,1.531976
2015-01-14,0.0,0.053253,0.843186,0.787602,0.053253,1.630788
2015-01-15,0.0,0.053951,0.828282,0.647745,0.053951,1.476027
2015-01-16,0.0,0.054902,0.81802,0.763967,0.054902,1.5819869999999998
2015-01-17,0.0,0.05563,0.800815,0.712814,0.05563,1.513629
2015-01-18,0.0,0.055486,0.793136,0.846977,0.055486,1.640113
2015-01-19,0.0,0.057009,0.785803,0.663482,0.057009,1.4492850000000002
2015-01-20,0.0,0.056686,0.764376,0.763081,0.056686,1.527457
2015-01-21,0.0,0.056836,0.762854,0.870011,0.056836,1.632865
2015-01-22,0.0,0.058057,0.746333,0.800633,0.058057,1.546966
2015-01-23,0.0,0.057877,0.734741,0.888254,0.057877,1.622995
2015-01-24,0.0,0.048753,0.72556,0.735656,0.048753,1.4612159999999998
2015-01-25,0.0,0.047331,0.718423,0.871342,0.047331,1.5897649999999999
2015-01-26,0.0,0.057825,0.702356,0.823473,0.057825,1.5258289999999999
2015-01-27,0.0,0.059415,0.700238,0.85064,0.059415,1.550878
2015-01-28,0.0,0.059568,0.685814,0.821024,0.059568,1.5068380000000001
2015-01-29,0.0,0.059277,0.677931,0.84211,0.059277,1.520041
2015-01-30,0.0,0.054845,0.667614,0.74558,0.054845,1.413194
2015-01-31,0.0,0.036932,0.660475,2.441465,0.036932,3.10194
2015-02-01,0.0,0.041431,0.648771,0.715225,0.041431,1.363996
2015-02-02,0.0,0.049722,0.640056,0.856904,0.049722,1.49696
2015-02-03,0.0,0.058001,0.624948,0.826951,0.058001,1.451899
2015-02-04,0.0,0.058599,0.626593,0.847073,0.058599,1.473666
2015-02-05,0.0,0.058542,0.601216,0.864962,0.058542,1.466178
2015-02-06,0.0,0.059163,0.599398,0.628097,0.059163,1.227495
2015-02-07,0.0,0.048397,0.574059,0.685295,0.048397,1.259354
2015-02-08,0.0,0.056729,0.590217,0.794666,0.056729,1.3848829999999999
2015-02-09,0.0,0.036408,0.561905,0.944844,0.036408,1.5067490000000001
2015-02-10,0.0,0.00142,0.555005,0.711428,0.00142,1.266433
2015-02-11,0.0,0.001221,0.540079,0.957589,0.001221,1.497668
2015-02-12,0.0,0.001222,0.531503,0.927902,0.001222,1.4594049999999998
2015-02-13,0.0,0.002344,0.521096,0.83626,0.002344,1.357356
2015-02-14,0.0,0.003869,0.518068,0.885318,0.003869,1.403386
2015-02-15,0.0,0.003871,0.502371,0.8662,0.003871,1.368571
2015-02-16,0.0,0.003439,0.495528,0.911052,0.003439,1.40658
2015-02-17,0.0,0.001748,0.483337,1.703185,0.001748,2.186522
2015-02-18,0.0,0.002782,0.471395,1.707439,0.002782,2.178834
2015-02-19,0.0,0.005075,0.464538,0.718802,0.005075,1.18334
2015-02-20,0.0,0.002131,0.453452,0.896302,0.002131,1.3497540000000001
2015-02-21,0.0,0.001221,0.446028,0.803089,0.001221,1.249117
2015-02-22,0.0,0.001222,0.438838,0.96077,0.001222,1.399608
2015-02-23,0.0,0.001222,0.426665,0.86373,0.001222,1.290395
2015-02-24,0.0,0.001222,0.409335,0.865472,0.001222,1.274807
2015-02-25,0.0,0.005459,0.405988,0.57989,0.005459,0.985878
2015-02-26,0.0,0.006625,0.396844,0.811259,0.006625,1.208103
2015-02-27,0.0,0.010304,0.390067,0.877324,0.010304,1.267391
2015-02-28,0.0,0.010293,0.373029,0.779578,0.010293,1.152607
2015-03-01,0.0,0.010284,0.362649,0.806618,0.010284,1.169267
2015-03-02,0.0,0.010239,0.359957,0.807322,0.010239,1.167279
2015-03-03,0.0,0.018417,0.347283,0.881301,0.018417,1.2285840000000001
2015-03-04,0.0,0.080079,0.336478,0.915173,0.080079,1.251651
2015-03-05,0.0,0.410491,0.327636,0.842097,0.410491,1.169733
2015-03-06,0.0,0.448465,0.318882,0.911297,0.448465,1.2301790000000001
2015-03-07,0.0,0.948016,0.312392,0.791914,0.948016,1.104306
2015-03-08,0.0,1.586553,0.300263,0.867701,1.586553,1.167964
2015-03-09,0.0,1.139349,0.293556,0.75688,1.139349,1.050436
2015-03-10,0.0,0.8278,0.282406,0.727754,0.8278,1.01016
2015-03-11,0.0,2.929949,0.286809,0.859437,2.929949,1.146246
2015-03-12,0.0,1.657321,0.265472,0.812742,1.657321,1.078214
2015-03-13,0.0,3.825352,0.266311,0.7546,3.825352,1.0209110000000001
2015-03-14,0.0,4.486949,0.291365,0.806007,4.486949,1.097372
2015-03-15,0.0,4.437449,0.249229,1.056128,4.437449,1.3053569999999999
2015-03-16,0.0,4.59453,0.235791,1.766541,4.59453,2.002332
2015-03-17,0.0,4.6996,0.237194,0.760693,4.6996,0.997887
2015-03-18,0.0,3.711607,0.228991,0.839125,3.711607,1.068116
2015-03-19,0.0,3.407949,0.223179,0.786203,3.407949,1.009382
2015-03-20,0.0,0.945394,0.21918,1.969186,0.945394,2.1883660000000003
2015-03-21,0.0,3.831612,0.214961,0.834631,3.831612,1.049592
2015-03-22,0.0,4.796995,0.208126,0.74689,4.796995,0.9550160000000001
2015-03-23,0.0,4.816597,0.201663,0.811023,4.816597,1.012686
2015-03-24,0.0,1.356731,0.197864,0.805169,1.356731,1.003033
2015-03-25,0.0,3.7116,0.193812,0.802114,3.7116,0.995926
2015-03-26,0.0,3.311611,0.188804,1.108095,3.311611,1.296899
2015-03-27,0.0,3.342752,0.180709,0.773099,3.342752,0.953808
2015-03-28,0.0,4.032161,0.182583,0.891111,4.032161,1.073694
2015-03-29,0.0,4.105956,0.173575,0.783282,4.105956,0.9568570000000001
2015-03-30,0.0,0.688602,0.174088,0.833979,0.688602,1.008067
2015-03-31,0.0,2.621131,0.168856,0.788285,2.621131,0.957141
2015-04-01,0.0,4.686154,0.164734,0.798989,4.686154,0.9637229999999999
2015-04-02,0.0,4.14328,0.160001,0.819543,4.14328,0.979544
2015-04-03,0.0,4.974333,0.153047,0.799336,4.974333,0.952383
2015-04-04,0.0,5.148574,0.154236,0.636002,5.148574,0.790238
2015-04-05,0.0,4.457178,0.148402,0.845063,4.457178,0.993465
