time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,0.0,0.300733,0.568575,2.077861,0.300733,2.646436
2015-01-02,0.0,0.167674,0.559863,2.166189,0.167674,2.726052
2015-01-03,0.0,0.167655,0.557218,2.054706,0.167655,2.611924
2015-01-04,0.0,0.167661,0.551723,2.038176,0.167661,2.589899
2015-01-05,0.0,0.167658,0.54473,2.065671,0.167658,2.610401
2015-01-06,0.0,0.167576,0.541373,2.049468,0.167576,2.590841
2015-01-07,0.0,0.168985,0.536231,2.055564,0.168985,2.591795
2015-01-08,0.0,0.170068,0.528545,2.045022,0.170068,2.5735669999999997
2015-01-09,0.0,0.170078,0.526879,2.029294,0.170078,2.5561730000000003
2015-01-10,0.0,0.173517,0.519004,2.038149,0.173517,2.5571530000000005
2015-01-11,0.0,0.175931,0.514236,2.048423,0.175931,2.562659
2015-01-12,0.0,0.176451,0.511776,2.041432,0.176451,2.5532079999999997
2015-01-13,0.0,0.178376,0.502005,2.055613,0.178376,2.557618
2015-01-14,0.0,0.180849,0.501492,2.011375,0.180849,2.512867
2015-01-15,0.0,0.190849,0.49278,2.025956,0.190849,2.5187359999999996
2015-01-16,0.0,0.186568,0.489708,2.043929,0.186568,2.5336369999999997
2015-01-17,0.0,0.189829,0.554179,2.021134,0.189829,2.575313
2015-01-18,0.0,0.362985,0.656689,2.035178,0.362985,2.6918670000000002
2015-01-19,0.0,0.624855,0.473159,2.02014,0.624855,2.493299
2015-01-20,0.0,0.740237,0.469986,2.017176,0.740237,2.487162
2015-01-21,0.0,0.82234,0.495111,2.012344,0.82234,2.507455
2015-01-22,0.0,0.865675,0.458519,1.989177,0.865675,2.447696
2015-01-23,0.0,0.714663,0.454935,2.011638,0.714663,2.466573
2015-01-24,0.0,0.801545,0.448212,2.00287,0.801545,2.451082
2015-01-25,0.0,0.914461,0.44465,2.001789,0.914461,2.446439
2015-01-26,0.0,0.933707,0.480444,2.003962,0.933707,2.484406
2015-01-27,0.0,0.922955,0.436093,1.985636,0.922955,2.421729
2015-01-28,0.0,0.90092,0.430568,1.997368,0.90092,2.427936
2015-01-29,0.0,0.921378,0.426808,1.967513,0.921378,2.394321
2015-01-30,0.0,0.92377,0.420887,2.036683,0.92377,2.45757
2015-01-31,0.0,0.937224,0.4175,2.025046,0.937224,2.442546
2015-02-01,0.0,0.964908,0.417089,2.023922,0.964908,2.441011
2015-02-02,0.0,0.986064,0.843178,2.148778,0.986064,2.991956
2015-02-03,0.0,0.398529,1.352373,2.507046,0.398529,3.859419
2015-02-04,0.0,0.199709,0.415285,1.964901,0.199709,2.380186
2015-02-05,0.0,0.220002,0.438232,2.011457,0.220002,2.4496890000000002
2015-02-06,0.0,0.719276,0.459088,1.987477,0.719276,2.446565
2015-02-07,0.0,0.973758,3.488328,2.255914,0.973758,5.744242
2015-02-08,0.0,1.009386,0.536331,2.009708,1.009386,2.546039
2015-02-09,0.0,1.004576,0.381499,1.994854,1.004576,2.376353
2015-02-10,0.0,1.014817,0.378685,1.960367,1.014817,2.339052
2015-02-11,0.0,1.015037,0.378787,1.997391,1.015037,2.376178
2015-02-12,0.0,1.0095,0.376508,2.017654,1.0095,2.3941619999999997
2015-02-13,0.0,0.413536,0.373232,1.94352,0.413536,2.316752
2015-02-14,0.0,0.350472,0.372051,2.016122,0.350472,2.388173
2015-02-15,0.0,0.471649,0.371049,1.976761,0.471649,2.34781
2015-02-16,0.0,0.55515,0.367267,1.991023,0.55515,2.35829
2015-02-17,0.0,0.938133,0.366509,1.980707,0.938133,2.347216
2015-02-18,0.0,0.993059,0.364078,1.976513,0.993059,2.340591
2015-02-19,0.0,1.010192,0.359949,1.97314,1.010192,2.3330889999999997
2015-02-20,0.0,1.012007,0.358384,1.994669,1.012007,2.353053
2015-02-21,0.0,1.009229,0.355593,1.973563,1.009229,2.329156
2015-02-22,0.0,1.02078,0.353617,1.963573,1.02078,2.31719
2015-02-23,0.0,1.01322,0.348644,1.989721,1.01322,2.338365
2015-02-24,0.0,0.759755,0.346021,1.954756,0.759755,2.300777
2015-02-25,0.0,0.90656,0.343891,2.003015,0.90656,2.346906
2015-02-26,0.0,1.00373,0.341556,1.946267,1.00373,2.287823
2015-02-27,0.0,1.03806,0.336001,2.246182,1.03806,2.582183
2015-02-28,0.0,0.702191,0.335548,1.982628,0.702191,2.3181760000000002
2015-03-01,0.0,0.196254,0.330831,1.983711,0.196254,2.314542
2015-03-02,0.0,0.197648,0.330009,1.98098,0.197648,2.310989
2015-03-03,0.0,0.195143,0.331542,1.903124,0.195143,2.234666
2015-03-04,0.0,0.195081,0.320525,1.943572,0.195081,2.264097
2015-03-05,0.0,0.195963,0.319526,1.967361,0.195963,2.286887
2015-03-06,0.0,0.196721,0.315964,1.968965,0.196721,2.284929
2015-03-07,0.0,0.196252,0.312988,1.945659,0.196252,2.258647
2015-03-08,0.0,0.183131,0.308237,1.937083,0.183131,2.24532
2015-03-09,0.0,0.17525,0.306267,1.913557,0.17525,2.219824
2015-03-10,0.0,0.175106,0.304431,1.950293,0.175106,2.254724
2015-03-11,0.0,0.174662,0.300714,1.878852,0.174662,2.179566
2015-03-12,0.0,0.176825,0.298562,1.920779,0.176825,2.219341
2015-03-13,0.0,0.192278,0.294786,1.854994,0.192278,2.14978
2015-03-14,0.0,0.196818,0.293156,1.945224,0.196818,2.2383800000000003
2015-03-15,0.0,0.191191,0.288852,1.93498,0.191191,2.223832
2015-03-16,0.0,0.183208,0.284849,1.916109,0.183208,2.200958
2015-03-17,0.0,0.188208,0.28512,1.855436,0.188208,2.140556
2015-03-18,0.0,0.190799,0.29469,1.920794,0.190799,2.215484
2015-03-19,0.0,0.190505,0.281462,1.902909,0.190505,2.184371
2015-03-20,0.0,0.190666,0.319304,1.903969,0.190666,2.223273
2015-03-21,0.0,0.191933,0.304101,1.886943,0.191933,2.191044
2015-03-22,0.0,0.191837,0.26863,1.910246,0.191837,2.1788760000000003
2015-03-23,0.0,0.190032,0.339878,1.843189,0.190032,2.183067
2015-03-24,0.0,0.189493,0.277602,1.917001,0.189493,2.194603
2015-03-25,0.0,0.1888,0.261505,1.870976,0.1888,2.132481
2015-03-26,0.0,0.169135,0.257957,1.910942,0.169135,2.1688989999999997
2015-03-27,0.0,0.171264,0.25676,1.914572,0.171264,2.171332
2015-03-28,0.0,0.185996,0.252991,1.861902,0.185996,2.114893
2015-03-29,0.0,0.185812,0.251405,1.905629,0.185812,2.157034
2015-03-30,0.0,0.182351,0.247093,1.888296,0.182351,2.135389
2015-03-31,0.0,0.179094,0.24666,1.847478,0.179094,2.094138
2015-04-01,0.0,0.181611,0.243303,1.858943,0.181611,2.102246
