time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,0.000000,0.118131,1.291953,0.901235
2015-01-02,0.000000,0.074938,1.266000,0.895955
2015-01-03,0.000000,0.058729,1.245407,0.881259
2015-01-04,0.000000,0.070563,1.228100,0.890019
2015-01-05,0.000000,0.082954,1.197190,0.888680
2015-01-06,0.000000,0.140520,1.180901,0.881055
2015-01-07,0.000000,0.966178,1.199833,0.907920
2015-01-08,0.000000,1.405120,1.138667,0.854939
2015-01-09,0.000000,1.390399,1.137835,0.921295
2015-01-10,0.000000,0.667546,1.100934,0.895694
2015-01-11,0.000000,1.375825,1.081433,0.853352
2015-01-12,0.000000,1.506797,1.061612,0.882839
2015-01-13,0.000000,1.511005,1.043057,0.895968
2015-01-14,0.000039,0.771229,1.021989,0.863733
2015-01-15,0.000044,1.444134,1.006098,0.900763
2015-01-16,0.000002,2.262366,0.984206,0.922860
2015-01-17,0.000239,2.983233,0.967554,0.784748
2015-01-18,0.000028,3.497201,0.948696,0.896659
2015-01-19,0.000110,3.733217,0.955867,0.917082
2015-01-20,0.000569,3.792545,1.216231,0.860654
2015-01-21,0.000141,3.798618,0.970332,0.930494
2015-01-22,0.000000,2.366709,0.924596,0.899277
2015-01-23,0.000000,1.565263,0.858606,0.865238
2015-01-24,0.000000,0.982765,0.842250,0.885026
2015-01-25,0.000000,0.544848,0.825532,0.880260
2015-01-26,0.000000,0.382567,0.809957,0.850277
2015-01-27,0.000000,1.546889,0.796297,0.891530
2015-01-28,0.000000,2.520880,0.779224,1.022439
2015-01-29,0.000002,3.405651,0.768056,0.831437
2015-01-30,0.000001,3.435376,0.755095,0.880988
2015-01-31,0.000000,3.322284,0.740923,0.840026
2015-02-01,0.000002,2.711285,0.724796,0.870396
2015-02-02,0.000002,2.273924,0.711206,0.994138
2015-02-03,0.000000,2.766839,1.397266,0.829116
2015-02-04,0.000000,1.509043,0.670482,0.871801
2015-02-05,0.000000,1.684289,0.963273,0.886408
2015-02-06,0.000000,1.618989,0.711574,0.883198
2015-02-07,0.000000,0.911163,0.681274,0.820555
2015-02-08,0.000000,1.470307,2.945491,0.856925
2015-02-09,0.000000,1.206664,0.622167,0.866104
2015-02-10,0.000000,0.093925,0.600893,0.828190
2015-02-11,0.000000,0.032224,0.586223,0.860003
2015-02-12,0.000000,0.030945,0.573604,0.871370
2015-02-13,0.000000,0.031760,0.568439,0.739780
2015-02-14,0.000000,0.029068,0.550349,0.877361
2015-02-15,0.000000,0.713999,0.537973,0.862383
2015-02-16,0.000000,0.985855,0.527246,0.854206
2015-02-17,0.000000,0.068201,0.518263,0.833140
2015-02-18,0.000000,0.029943,0.504140,0.827171
2015-02-19,0.000000,0.356447,0.493109,0.858015
2015-02-20,0.000000,0.241838,0.482522,1.830834
2015-02-21,0.000000,0.030455,0.471312,0.817666
2015-02-22,0.000000,0.031389,0.457642,0.820859
2015-02-23,0.000000,0.030897,0.450447,0.820780
2015-02-24,0.000000,0.080230,0.432481,0.852382
2015-02-25,0.000000,0.057063,0.426322,0.835404
2015-02-26,0.000000,0.427841,0.418580,0.821291
2015-02-27,0.000000,2.176929,0.405487,0.848978
2015-02-28,0.000000,2.338573,0.389456,0.825611
2015-03-01,0.000000,2.226439,0.383815,0.813843
2015-03-02,0.000000,2.142666,0.367560,0.853087
2015-03-03,0.000000,3.078034,0.362487,0.803124
2015-03-04,0.000000,3.488649,0.351723,0.862164
2015-03-05,0.000000,3.637790,0.337911,0.850670
2015-03-06,0.000000,3.640191,0.343617,0.797176
2015-03-07,0.000000,3.799761,0.321394,0.791296
2015-03-08,0.000000,3.834720,0.309059,0.816335
2015-03-09,0.000000,2.334957,0.321646,0.822028
2015-03-10,0.000000,1.734472,0.293459,1.111046
2015-03-11,0.000000,1.412264,0.294440,0.793273
2015-03-12,0.000000,1.557612,0.272894,0.865439
2015-03-13,0.000000,1.584152,0.473978,0.860727
2015-03-14,0.000000,1.597195,1.794874,0.827041
2015-03-15,0.000000,1.611490,0.274902,0.770685
2015-03-16,0.000000,1.608923,0.297934,0.791438
2015-03-17,0.000000,1.574160,0.242558,0.786608
2015-03-18,0.000000,2.041827,0.234181,0.794629
2015-03-19,0.000000,3.343414,0.226044,0.785955
2015-03-20,0.000000,3.612511,0.222398,0.808815
2015-03-21,0.000000,1.733163,0.241756,0.775741
2015-03-22,0.000000,1.579101,0.211428,0.770887
2015-03-23,0.000000,1.590902,0.204356,0.827991
2015-03-24,0.000000,1.204762,0.214285,0.782990
2015-03-25,0.000000,1.527460,0.194182,0.793967
2015-03-26,0.000000,1.623145,0.233712,0.764440
2015-03-27,0.000000,1.615565,0.183269,0.778310
2015-03-28,0.000000,1.541833,0.182254,0.768887
2015-03-29,0.000000,0.318993,0.176556,0.898655
2015-03-30,0.000000,0.790684,0.171675,0.773136
2015-03-31,0.000000,2.198229,0.164869,0.771045
2015-04-01,0.000000,3.435458,0.162429,0.779300
2015-04-02,0.000000,3.027172,0.159626,0.765697
2015-04-03,0.000000,3.517600,0.153029,0.831460
2015-04-04,0.000000,1.575445,0.148024,0.772488
2015-04-05,0.000000,1.565786,0.219893,0.775992
2015-04-06,0.000000,1.574274,0.202659,0.811770
2015-04-07,0.000000,1.589870,0.139215,0.837370
2015-04-08,0.000000,1.591804,0.133630,0.775477
2015-04-09,0.000000,1.651886,0.131051,0.821097
2015-04-10,0.000000,1.649226,0.124753,0.798367
2015-04-11,0.000000,1.562897,0.125934,1.018048
2015-04-12,0.000000,0.555795,0.123925,0.749675
2015-04-13,0.000000,1.351682,0.242047,0.816931
2015-04-14,0.000000,1.603066,0.123276,0.997178
2015-04-15,0.000000,1.585492,0.117780,3.363018
2015-04-16,0.000000,1.593203,3.041604,4.228396
2015-04-17,0.003639,2.017641,6.415539,2.757020
2015-04-18,0.000000,1.784098,5.851236,3.033935
2015-04-19,4.348722,2.445981,22.696904,3.259573
2015-04-20,34.178495,20.614927,18.311754,3.830909
2015-04-21,0.455919,6.270872,0.285291,0.760326
2015-04-22,0.438498,2.184727,0.101905,0.785829
2015-04-23,0.295344,2.326521,0.099729,2.428632
2015-04-24,0.150687,2.205837,0.099487,0.796442
2015-04-25,0.033798,1.628819,0.097368,2.405000
2015-04-26,0.004372,1.810723,0.093815,0.768424
2015-04-27,0.000000,3.277084,0.696004,0.775481
2015-04-28,0.000000,3.730054,0.092641,0.761986
2015-04-29,0.000000,3.835785,0.157349,0.785841
2015-04-30,0.000000,3.828560,0.099280,0.781419
2015-05-01,0.000000,3.797628,0.087536,0.754877
2015-05-02,0.000000,3.836230,0.085609,0.779911
2015-05-03,0.000000,3.887125,0.083263,0.769854
2015-05-04,0.000000,3.932568,0.086407,0.816386
2015-05-05,0.000000,3.912510,0.082498,4.765380
2015-05-06,0.000000,3.889933,0.098232,3.397284
2015-05-07,0.000000,3.907654,0.101414,3.365003
2015-05-08,0.000000,3.922871,1.789586,4.238462
2015-05-09,0.000000,3.936829,1.063933,4.565301
2015-05-10,0.000000,3.954211,1.903795,5.934161
2015-05-11,0.000000,3.968821,1.386429,3.469260
2015-05-12,0.000000,3.944337,2.683885,3.106511
2015-05-13,0.000000,3.966322,9.460013,5.237587
2015-05-14,0.000000,4.046369,15.435721,3.639525
2015-05-15,2.107656,4.211808,9.480868,6.201595
2015-05-16,4.013208,7.093559,16.493456,4.233954
2015-05-17,3.786604,8.973931,12.618203,7.760731
2015-05-18,3.200384,8.510703,10.292648,4.869708
2015-05-19,2.764752,7.846496,13.708705,6.232739
2015-05-20,18.439758,15.685179,9.435696,4.535146
2015-05-21,11.604179,16.866572,5.011517,15.034816
2015-05-22,4.910635,12.370720,8.200596,13.207882
2015-05-23,18.462923,13.543615,7.070323,14.821786
2015-05-24,28.056857,16.244647,10.844509,13.436520
2015-05-25,21.126907,14.000640,8.739508,18.717084
2015-05-26,26.818408,17.170642,17.643366,16.134724
2015-05-27,24.348140,23.234055,15.701802,13.979311
2015-05-28,3.674381,17.384113,16.472468,16.907654
2015-05-29,2.725439,16.243437,16.580980,16.486867
2015-05-30,2.420338,16.624496,11.318864,16.850446
2015-05-31,7.379760,18.148271,13.692668,15.412767
2015-06-01,6.017362,17.104569,13.380604,21.507735
2015-06-02,13.997568,19.603419,29.265647,14.182646
2015-06-03,20.093710,23.605062,28.631969,22.773868
2015-06-04,28.236729,30.515385,31.739807,24.605413
2015-06-05,26.421879,33.490214,34.998110,31.197221
2015-06-06,28.480171,34.344034,28.621439,30.691097
2015-06-07,23.309656,33.266396,36.489557,36.421485
2015-06-08,47.596468,41.562229,19.856159,43.711456
2015-06-09,56.496981,53.622248,22.682382,49.453388
2015-06-10,50.964852,54.641477,21.965863,56.745967
2015-06-11,49.905280,55.523006,22.905317,48.671301
2015-06-12,35.282547,49.368078,19.849953,44.901286
2015-06-13,47.487582,49.376423,27.233821,42.330613
2015-06-14,39.620108,51.462575,29.450969,32.449677
2015-06-15,37.086534,48.264243,50.094438,48.202113
2015-06-16,70.318381,62.928909,38.722043,38.398655
2015-06-17,178.779784,146.375028,54.910071,46.092724
2015-06-18,117.011471,163.691560,60.231178,76.480954
2015-06-19,105.314237,135.773029,59.314140,95.030682
2015-06-20,114.444829,141.916516,66.201141,126.712121
2015-06-21,131.637342,149.625312,68.121364,198.919433
2015-06-22,144.420808,188.551182,57.733568,254.129730
2015-06-23,139.154795,231.264634,55.483967,300.789428
2015-06-24,157.913834,294.482369,59.012095,388.338919
2015-06-25,183.910095,399.211831,63.436973,416.996989
2015-06-26,190.386200,460.945934,64.497141,554.027530
2015-06-27,184.022868,473.195526,67.281025,734.866528
2015-06-28,161.486038,451.830796,66.126070,783.264290
2015-06-29,141.276808,440.377878,59.983144,639.938609
2015-06-30,147.993535,454.003800,57.118158,614.712570
2015-07-01,139.225389,496.704937,66.701955,680.549994
2015-07-02,162.664740,572.816989,66.556246,889.585779
2015-07-03,170.863335,632.608064,64.104043,883.312111
2015-07-04,181.962414,647.619585,65.674155,858.540153
2015-07-05,203.971669,727.059050,58.545340,1020.796034
2015-07-06,184.249196,725.936626,58.399125,1025.203412
2015-07-07,154.834758,680.813120,56.973055,1054.040200
2015-07-08,155.041270,676.268670,57.196467,1005.215618
2015-07-09,137.619395,640.779949,52.807361,929.359899
2015-07-10,109.968581,566.890015,42.151604,805.728295
2015-07-11,129.203346,553.378862,29.813305,628.785988
2015-07-12,107.904046,532.512573,30.992434,683.523685
2015-07-13,120.555063,589.608765,36.849972,974.122179
2015-07-14,165.645321,823.417093,38.330171,1125.506131
2015-07-15,157.448734,932.263677,41.848473,1241.667624
2015-07-16,174.303366,1079.969861,44.975534,1252.306576
2015-07-17,142.946054,1023.886480,52.388488,1281.340343
2015-07-18,142.608557,910.071057,50.387181,1259.869005
2015-07-19,127.859156,1012.121439,49.557229,1249.553327
2015-07-20,97.691356,930.366305,38.902833,1067.527942
2015-07-21,82.662415,787.687445,39.203560,1027.035186
2015-07-22,74.726315,709.843338,38.293439,902.610256
2015-07-23,66.308131,618.218232,36.837909,762.460906
2015-07-24,52.704631,452.642820,35.445171,588.234624
2015-07-25,36.796411,308.573209,35.768285,654.629348
2015-07-26,45.172592,298.330853,38.868785,690.826322
2015-07-27,38.859715,309.386542,38.603881,777.164702
