time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,7.793035,0.001331,1.223688,0.718865,7.794366,1.9425530000000002
2015-01-02,7.761719,0.001332,1.205668,0.733412,7.763051,1.93908
2015-01-03,7.724688,0.001332,1.171227,0.714553,7.72602,1.88578
2015-01-04,7.688299,0.001332,1.160272,0.736332,7.689630999999999,1.896604
2015-01-05,7.651498,0.001329,1.137863,1.647023,7.652827,2.784886
2015-01-06,7.609524,0.00133,1.13094,0.723427,7.610854000000001,1.854367
2015-01-07,7.578101,0.001329,1.107808,0.581742,7.57943,1.6895499999999999
2015-01-08,7.541328,0.00136,1.088509,0.739498,7.542688,1.828007
2015-01-09,7.505629,0.001361,1.07006,0.704839,7.50699,1.774899
2015-01-10,7.469979,0.00136,1.054776,0.647388,7.471339,1.7021639999999998
2015-01-11,7.428689,0.001345,1.050819,0.723657,7.430034,1.774476
2015-01-12,7.397551,0.001327,1.031468,0.715251,7.398878,1.7467190000000001
2015-01-13,7.360708,0.001327,0.996104,0.634222,7.362035,1.630326
2015-01-14,7.324293,0.001327,0.987894,0.773585,7.32562,1.761479
2015-01-15,7.288422,0.001327,0.979554,0.836219,7.289749,1.815773
2015-01-16,7.247643,0.001326,0.955575,0.632076,7.248969,1.587651
2015-01-17,7.216643,0.001331,0.947671,0.730386,7.217974000000001,1.678057
2015-01-18,7.180778,0.001331,0.929048,0.70945,7.1821090000000005,1.638498
2015-01-19,7.144788,0.001331,0.915199,0.712702,7.1461190000000006,1.627901
2015-01-20,7.108213,0.001328,0.902634,0.704408,7.109541,1.607042
2015-01-21,7.067301,0.001329,0.885637,0.677961,7.06863,1.563598
2015-01-22,7.036446,0.001332,0.870852,0.705729,7.037777999999999,1.576581
2015-01-23,7.000715,0.001319,0.859025,0.662036,7.002033999999999,1.521061
2015-01-24,6.965129,0.001202,0.838613,0.686234,6.966331,1.524847
2015-01-25,6.930039,0.001198,0.830219,0.70986,6.931236999999999,1.540079
2015-01-26,6.89076,0.001198,0.816756,0.655346,6.891958,1.472102
2015-01-27,6.860698,0.001198,0.798607,0.584162,6.861896,1.382769
2015-01-28,6.826576,0.001199,0.792442,0.673051,6.827775,1.465493
2015-01-29,6.793438,0.001199,0.77737,0.714332,6.794637,1.491702
2015-01-30,6.760588,0.001188,0.762803,0.811202,6.761776,1.574005
2015-01-31,6.728026,0.001185,0.755064,0.721142,6.729211,1.476206
2015-02-01,6.69086,0.001184,0.738956,0.714764,6.692044,1.45372
2015-02-02,6.66317,0.001184,0.721588,0.787493,6.664354,1.5090810000000001
2015-02-03,6.630938,0.001176,0.713048,0.692217,6.6321140000000005,1.405265
2015-02-04,6.59872,0.001179,0.693341,0.595577,6.599899,1.288918
2015-02-05,6.566986,0.001185,0.676676,0.551021,6.568171,1.227697
2015-02-06,6.53127,0.001182,0.669189,0.638011,6.532452,1.3072
2015-02-07,6.504468,0.001184,0.653146,0.768542,6.505652,1.421688
2015-02-08,6.473332,0.001184,0.649325,0.584537,6.474516,1.233862
2015-02-09,6.442116,0.001184,0.628542,0.676135,6.443300000000001,1.304677
2015-02-10,6.410903,0.001184,0.619024,1.034395,6.4120870000000005,1.653419
2015-02-11,6.375439,0.001183,0.597998,0.76169,6.376622,1.359688
2015-02-12,6.349997,0.001184,0.59011,0.76534,6.351181,1.35545
2015-02-13,6.320618,0.001184,0.580131,0.584613,6.321802,1.164744
2015-02-14,6.291174,0.001182,0.581696,0.773777,6.292356,1.355473
2015-02-15,6.261512,0.001181,0.557714,0.675733,6.262693,1.233447
2015-02-16,6.227404,0.001183,0.54707,0.714121,6.228587,1.261191
2015-02-17,6.202272,0.001184,0.536117,0.673696,6.203456,1.209813
2015-02-18,6.172934,0.001184,0.521622,0.719593,6.174118,1.241215
2015-02-19,6.143853,0.001184,0.515387,0.672559,6.145037,1.1879460000000002
2015-02-20,6.115246,0.001184,0.503316,0.723423,6.11643,1.226739
2015-02-21,6.082586,0.001183,0.491142,0.715912,6.083769,1.207054
2015-02-22,6.058549,0.001184,0.483298,0.782517,6.0597330000000005,1.265815
2015-02-23,6.030526,0.001184,0.473435,0.713021,6.03171,1.186456
2015-02-24,6.002641,0.001184,0.455218,0.767724,6.003825,1.222942
2015-02-25,5.974751,0.001183,0.447668,0.712026,5.9759340000000005,1.159694
2015-02-26,5.942725,0.001179,0.440935,0.537158,5.943904,0.9780930000000001
2015-02-27,5.919335,0.00118,0.417308,0.743453,5.920515,1.160761
2015-02-28,5.891897,0.001182,0.418173,0.703786,5.893079,1.121959
2015-03-01,5.860752,0.001183,0.401223,0.716272,5.861935,1.117495
2015-03-02,5.838248,0.001184,0.387901,0.716272,5.839432,1.104173
2015-03-03,5.811828,0.001184,0.382633,0.754806,5.8130120000000005,1.137439
2015-03-04,5.785978,0.001184,0.369651,0.657628,5.787162,1.027279
2015-03-05,5.760043,0.001181,0.36298,0.72278,5.7612239999999995,1.08576
2015-03-06,5.730047,0.001184,0.348635,0.752699,5.731231,1.101334
2015-03-07,5.708062,0.001184,0.336751,0.7406,5.709246,1.0773510000000002
2015-03-08,5.682238,0.001185,0.329874,0.575187,5.683423,0.905061
2015-03-09,5.656708,0.001185,0.312229,0.687649,5.6578930000000005,0.9998779999999999
2015-03-10,5.63131,0.001185,0.314137,0.730242,5.6324950000000005,1.044379
2015-03-11,5.602068,0.001183,0.299723,0.731976,5.603251,1.031699
2015-03-12,5.580731,0.001185,0.288284,0.730342,5.5819160000000005,1.018626
2015-03-13,5.555662,0.001184,0.28547,0.761001,5.556846,1.046471
2015-03-14,5.530562,0.001182,0.306182,0.676053,5.531744,0.982235
2015-03-15,5.505587,0.001183,0.265764,0.77188,5.50677,1.037644
2015-03-16,5.477039,0.060499,0.257704,1.575137,5.5375380000000005,1.832841
2015-03-17,5.456613,0.260316,0.252317,0.733997,5.716929,0.986314
2015-03-18,5.432592,0.257427,0.247106,0.706273,5.6900189999999995,0.953379
2015-03-19,5.408704,0.257253,0.239754,0.727854,5.665957000000001,0.967608
2015-03-20,5.384825,0.256846,0.231526,0.756041,5.6416710000000005,0.987567
2015-03-21,5.357634,0.256644,0.232467,0.709519,5.614278,0.941986
2015-03-22,5.337904,0.257412,0.219515,0.742506,5.595316,0.962021
2015-03-23,5.314618,0.256757,0.218467,2.058374,5.571375000000001,2.276841
2015-03-24,5.291384,0.257022,0.209826,0.730247,5.548406,0.9400729999999999
2015-03-25,5.268174,0.238705,0.206556,0.737291,5.5068790000000005,0.943847
2015-03-26,5.241994,0.010944,0.199216,0.716896,5.252938,0.916112
2015-03-27,5.223535,0.001194,0.196007,0.773449,5.224729,0.9694560000000001
2015-03-28,5.201436,0.001184,0.192086,0.716256,5.2026200000000005,0.908342
2015-03-29,5.179618,0.001184,0.183853,0.686636,5.180802,0.8704890000000001
2015-03-30,5.157525,0.001184,0.177435,0.715949,5.158709,0.893384
2015-03-31,5.135155,0.001183,0.181896,0.727127,5.136338,0.9090229999999999
2015-04-01,5.109153,0.001183,0.171242,0.763277,5.110336,0.934519
2015-04-02,5.090431,0.001185,0.16862,0.766582,5.091616,0.935202
2015-04-03,5.068442,0.001184,0.162287,0.682934,5.069626,0.845221
2015-04-04,5.047088,0.001184,0.159895,0.761437,5.048272,0.921332
2015-04-05,5.026228,0.001184,0.149407,0.759569,5.027412,0.908976
2015-04-06,5.002149,0.001184,0.153764,0.744316,5.0033330000000005,0.89808
2015-04-07,4.98513,0.001185,0.14853,0.724842,4.986315,0.873372
2015-04-08,4.964964,0.001184,0.137129,0.710074,4.9661480000000005,0.8472029999999999
2015-04-09,4.945013,0.001184,0.142116,0.723362,4.946197000000001,0.865478
2015-04-10,4.925095,0.001185,0.132039,0.542947,4.92628,0.674986
2015-04-11,4.901861,0.001183,0.131785,0.747632,4.903044,0.879417
2015-04-12,4.885763,0.001184,0.126092,0.717402,4.886947,0.843494
2015-04-13,4.866178,0.001184,0.127247,0.696304,4.867362,0.823551
2015-04-14,4.846775,0.001185,0.117749,1.735076,4.8479600000000005,1.8528250000000002
2015-04-15,4.828027,0.001183,0.116693,4.176899,4.82921,4.293591999999999
2015-04-16,4.806112,0.001302,1.030486,4.044692,4.807414,5.075178
2015-04-17,4.790847,0.001176,1.941219,2.492925,4.792023,4.434144
2015-04-18,4.772145,0.001186,2.329577,3.216117,4.773331,5.545694
2015-04-19,4.753443,0.001186,9.317915,5.048759,4.7546289999999996,14.366674
2015-04-20,4.734667,0.001149,17.79723,3.744739,4.735816,21.541968999999998
2015-04-21,4.71277,0.001167,0.469465,0.696057,4.713937,1.1655220000000002
2015-04-22,4.697617,0.001186,0.098082,1.32841,4.698803,1.426492
2015-04-23,4.67942,0.001186,0.100261,0.911438,4.680606,1.011699
2015-04-24,4.661245,0.001186,0.092999,3.903635,4.662431,3.996634
2015-04-25,4.643359,0.001185,0.085276,0.713715,4.644544000000001,0.798991
2015-04-26,4.622363,0.001185,0.086954,0.708031,4.623548,0.7949849999999999
2015-04-27,4.608052,0.001186,0.087033,0.686442,4.6092379999999995,0.773475
2015-04-28,4.590818,0.001186,0.085195,0.679363,4.592003999999999,0.7645580000000001
2015-04-29,4.573684,0.001186,0.082738,0.667654,4.57487,0.750392
2015-04-30,4.556783,0.001186,0.077456,0.669809,4.557969,0.747265
