time,MAR_land,RACMO_land
2017-03-30,2.855826,0.836489
2017-03-31,2.840753,0.834172
2017-04-01,2.823776,0.833026
2017-04-02,2.810711,0.818345
2017-04-03,2.795602,0.806702
2017-04-04,2.780737,0.807353
2017-04-05,2.766530,0.800447
2017-04-06,2.750653,0.789971
2017-04-07,2.739212,0.782961
2017-04-08,2.725987,0.778608
2017-04-09,2.712791,0.774678
2017-04-10,2.699384,0.765574
2017-04-11,2.684011,0.768958
2017-04-12,2.672492,0.744482
2017-04-13,2.659231,0.751022
2017-04-14,2.646023,0.738075
2017-04-15,2.632977,0.733093
2017-04-16,2.618524,0.725990
2017-04-17,2.608146,0.724144
2017-04-18,2.596371,0.716221
2017-04-19,2.584755,0.710548
2017-04-20,2.573259,0.705376
2017-04-21,2.560280,0.697763
2017-04-22,2.550894,0.687688
2017-04-23,2.539878,0.692152
2017-04-24,2.528850,0.676019
2017-04-25,2.517652,0.677395
2017-04-26,2.504657,0.693892
2017-04-27,2.495189,1.307282
2017-04-28,2.484052,1.240721
2017-04-29,2.473022,1.221814
2017-04-30,2.462005,1.109156
2017-05-01,2.449523,1.140050
2017-05-02,2.440804,8.355341
2017-05-03,2.430389,26.508179
2017-05-04,2.418286,20.364101
2017-05-05,2.428456,11.605059
2017-05-06,2.459166,17.421135
2017-05-07,2.423215,17.233718
2017-05-08,2.330722,12.440298
2017-05-09,2.242548,6.195077
2017-05-10,2.180506,0.879092
2017-05-11,2.146244,0.947395
2017-05-12,2.135423,0.651263
2017-05-13,2.136064,0.736323
2017-05-14,2.144538,1.260273
2017-05-15,2.157964,3.376163
2017-05-16,2.172857,8.580863
2017-05-17,2.192592,5.154456
2017-05-18,2.221664,5.282700
2017-05-19,2.246496,17.008390
2017-05-20,2.599154,22.725068
2017-05-21,3.020991,23.082373
2017-05-22,2.387558,11.219258
2017-05-23,2.286838,13.021712
2017-05-24,2.151134,13.015803
2017-05-25,2.239550,8.609406
2017-05-26,2.336269,10.307114
2017-05-27,2.475378,17.451663
2017-05-28,2.645091,15.476815
2017-05-29,2.822177,12.192936
2017-05-30,2.986193,6.993575
2017-05-31,3.141544,8.441464
2017-06-01,3.292771,5.760316
2017-06-02,3.431903,8.483752
2017-06-03,3.558685,11.060689
2017-06-04,3.707262,17.272022
2017-06-05,3.827515,19.874690
2017-06-06,4.503912,35.033918
2017-06-07,3.829059,19.034718
2017-06-08,3.648631,19.020228
2017-06-09,4.264667,26.917065
2017-06-10,4.547191,28.703645
2017-06-11,5.152468,35.929274
2017-06-12,5.666465,39.105847
2017-06-13,6.392103,47.607286
2017-06-14,7.196003,55.011844
2017-06-15,8.255096,51.550282
2017-06-16,9.358241,53.283199
2017-06-17,11.050214,48.618984
2017-06-18,13.056398,57.540728
2017-06-19,16.317822,49.711442
2017-06-20,19.417141,52.849094
2017-06-21,23.243617,39.527347
2017-06-22,26.047555,53.427570
2017-06-23,28.359747,54.184667
2017-06-24,29.711746,53.058486
2017-06-25,30.188568,60.997294
2017-06-26,30.185553,61.259707
2017-06-27,30.022947,60.501248
2017-06-28,29.724438,58.578919
2017-06-29,30.634581,56.958824
2017-06-30,29.622952,49.929919
2017-07-01,30.057327,55.947206
2017-07-02,30.276730,49.691316
2017-07-03,33.262982,37.847396
2017-07-04,31.915584,28.932742
2017-07-05,31.347688,28.542599
2017-07-06,31.627830,28.413712
2017-07-07,31.589798,30.263352
2017-07-08,31.275920,31.188558
2017-07-09,31.289423,34.135084
2017-07-10,31.504820,34.905433
2017-07-11,31.834601,34.190147
2017-07-12,32.547822,32.617185
2017-07-13,34.675391,36.142710
2017-07-14,36.174643,35.981153
2017-07-15,38.387732,43.201832
2017-07-16,36.208432,50.141851
2017-07-17,33.555595,44.208224
2017-07-18,33.154226,53.188021
2017-07-19,32.645033,65.605840
2017-07-20,32.563450,65.929335
2017-07-21,33.350309,35.734639
2017-07-22,35.062198,58.515153
2017-07-23,36.589688,57.088931
2017-07-24,36.885318,38.844617
2017-07-25,39.584758,37.172001
2017-07-26,39.621476,35.969098
2017-07-27,40.296300,36.814031
2017-07-28,39.747297,43.902080
2017-07-29,38.616614,38.818057
2017-07-30,38.336575,37.537940
2017-07-31,37.923626,38.284515
2017-08-01,37.445056,38.511526
2017-08-02,37.463061,40.642118
2017-08-03,34.616570,38.503406
2017-08-04,33.799735,37.138596
2017-08-05,32.416914,33.609314
2017-08-06,30.420098,33.842234
2017-08-07,28.651568,31.966616
2017-08-08,26.506902,33.086352
2017-08-09,24.898595,28.238651
2017-08-10,23.612658,25.820562
2017-08-11,22.886191,27.717208
2017-08-12,22.039912,26.875419
2017-08-13,20.652249,28.309046
2017-08-14,20.047674,27.485013
2017-08-15,19.497027,28.928860
2017-08-16,18.593480,29.298056
2017-08-17,17.609869,28.591753
2017-08-18,17.017761,29.041520
2017-08-19,16.483499,26.111746
2017-08-20,15.978506,27.007872
2017-08-21,15.482164,27.657422
2017-08-22,15.025443,28.777420
2017-08-23,14.594748,26.981931
2017-08-24,14.242693,25.694969
2017-08-25,14.589314,25.825599
2017-08-26,13.472409,29.910288
2017-08-27,13.157752,26.578034
2017-08-28,12.835931,21.087361
2017-08-29,12.517072,18.961659
2017-08-30,12.215924,18.392220
2017-08-31,11.940841,21.222995
2017-09-01,11.686769,19.983571
2017-09-02,11.440125,12.427454
2017-09-03,11.208534,12.999460
2017-09-04,10.990058,19.439396
2017-09-05,13.388297,30.958353
2017-09-06,11.892412,15.543395
2017-09-07,10.375210,10.267595
2017-09-08,10.176844,10.049254
2017-09-09,9.974253,9.846866
2017-09-10,9.777842,9.552038
2017-09-11,9.581727,9.062934
2017-09-12,9.413566,8.783284
2017-09-13,9.247169,8.500725
2017-09-14,9.087501,8.322545
2017-09-15,9.107314,15.688319
2017-09-16,9.716979,53.593723
2017-09-17,12.083949,27.371635
2017-09-18,8.550581,9.590126
2017-09-19,8.350447,11.537221
2017-09-20,8.220519,9.542927
2017-09-21,8.201874,18.353140
2017-09-22,8.240588,8.450329
2017-09-23,7.860539,8.200446
2017-09-24,7.998125,43.080542
2017-09-25,7.733397,9.337203
2017-09-26,7.533554,11.862351
2017-09-27,7.727040,113.280968
2017-09-28,7.599069,80.527245
2017-09-29,7.672164,8.642031
2017-09-30,6.987639,30.052567
2017-10-01,6.709421,17.781211
2017-10-02,6.357909,7.978132
2017-10-03,6.274271,6.734345
2017-10-04,6.298368,6.704668
2017-10-05,6.370161,6.740479
2017-10-06,6.459703,6.721142
2017-10-07,6.563894,6.703035
2017-10-08,8.824043,9.701753
2017-10-09,6.751675,15.991180
2017-10-10,6.837133,15.795016
2017-10-11,6.914925,10.985026
2017-10-12,6.997126,6.480144
2017-10-13,7.023221,6.442953
2017-10-14,7.645664,6.764873
2017-10-15,7.042090,7.732779
2017-10-16,7.043489,6.311251
2017-10-17,7.051223,6.246936
2017-10-18,7.050682,6.181417
2017-10-19,7.053460,6.194900
2017-10-20,7.267080,10.520215
2017-10-21,8.119044,6.596101
2017-10-22,6.788467,5.999201
2017-10-23,6.750420,7.665966
2017-10-24,6.786915,5.689608
2017-10-25,6.851531,5.621254
2017-10-26,6.918620,6.217569
2017-10-27,6.990916,5.450061
2017-10-28,7.049759,5.364195
2017-10-29,7.101077,5.260903
2017-10-30,7.145085,5.170304
2017-10-31,7.181596,5.098553
2017-11-01,7.214400,5.001292
2017-11-02,7.253630,4.923638
2017-11-03,7.277879,4.820668
2017-11-04,7.294235,4.740358
2017-11-05,7.301299,4.656408
2017-11-06,7.295479,4.556450
2017-11-07,7.293524,4.470513
2017-11-08,7.280880,4.375768
2017-11-09,7.262426,4.296233
2017-11-10,7.239911,4.203539
2017-11-11,7.208169,4.118412
2017-11-12,7.182519,4.042387
2017-11-13,7.148517,3.957394
2017-11-14,7.112415,3.889692
2017-11-15,7.073463,3.810646
2017-11-16,7.027402,3.744355
2017-11-17,6.989260,3.694159
2017-11-18,6.944678,3.627491
2017-11-19,6.900198,3.577389
2017-11-20,6.855599,3.513724
2017-11-21,6.804719,3.461432
2017-11-22,6.762472,3.406699
2017-11-23,6.714186,3.342444
2017-11-24,6.666303,3.288813
2017-11-25,6.617774,3.236584
2017-11-26,6.564256,3.184724
2017-11-27,6.520023,3.125672
2017-11-28,6.470592,3.075542
2017-11-29,6.421204,3.025774
2017-11-30,6.371121,4.826818
2017-12-01,6.315790,2.932112
2017-12-02,6.268307,2.889987
2017-12-03,6.216113,2.847076
2017-12-04,6.163945,2.810191
2017-12-05,6.112189,2.759151
2017-12-06,6.057851,2.725466
2017-12-07,6.011993,2.676576
2017-12-08,5.961956,2.641902
2017-12-09,5.912106,2.595048
2017-12-10,5.862284,2.555986
2017-12-11,5.808824,2.512315
2017-12-12,5.763557,2.474981
2017-12-13,5.714878,2.429477
2017-12-14,5.668096,2.389854
2017-12-15,5.623234,2.353586
2017-12-16,5.573882,2.306108
2017-12-17,5.533275,2.266073
2017-12-18,5.489206,2.252198
2017-12-19,5.445947,2.186689
2017-12-20,5.403135,2.156587
2017-12-21,5.357478,2.123033
2017-12-22,5.319795,2.084214
2017-12-23,5.279302,2.048434
2017-12-24,5.239607,2.017246
2017-12-25,5.199973,1.985190
2017-12-26,5.156708,1.953533
2017-12-27,5.120903,1.910196
2017-12-28,5.082491,1.894539
2017-12-29,5.045659,1.844138
2017-12-30,5.009326,1.815746
2017-12-31,4.973260,1.781515
2018-01-01,4.883105,1.749394
2018-01-02,4.851385,1.718136
2018-01-03,4.816350,1.688687
2018-01-04,4.781194,1.661581
2018-01-05,4.746215,1.624017
2018-01-06,4.708315,1.597365
2018-01-07,4.677370,1.563894
2018-01-08,4.643469,1.543391
2018-01-09,4.609877,1.511384
2018-01-10,4.576578,1.578542
2018-01-11,4.540644,1.561663
2018-01-12,4.511685,1.950845
2018-01-13,4.480150,1.406435
2018-01-14,4.448679,1.384253
2018-01-15,4.417466,1.360832
2018-01-16,4.383482,1.337053
2018-01-17,4.355974,1.314673
2018-01-18,4.325407,1.295299
2018-01-19,4.295051,1.278999
2018-01-20,4.264786,1.256482
2018-01-21,4.232160,1.241572
2018-01-22,4.206068,1.215307
2018-01-23,4.177215,1.205743
2018-01-24,4.148568,1.184582
2018-01-25,4.121326,1.165971
2018-01-26,4.091389,1.158484
2018-01-27,4.067527,1.124814
2018-01-28,4.041018,1.118294
2018-01-29,4.014621,1.097368
2018-01-30,3.988123,1.082831
2018-01-31,3.961566,1.068155
2018-02-01,3.932552,1.050408
2018-02-02,3.908934,1.027530
2018-02-03,3.882823,1.028057
2018-02-04,3.857821,1.064174
2018-02-05,3.833332,0.993331
2018-02-06,3.806208,0.973283
2018-02-07,3.784928,0.961257
2018-02-08,3.761827,0.948419
2018-02-09,3.739183,0.938228
2018-02-10,3.716807,0.920022
2018-02-11,3.692386,0.914841
2018-02-12,3.673763,0.899006
2018-02-13,3.653054,0.880199
2018-02-14,3.632357,0.868072
2018-02-15,3.611855,0.869074
2018-02-16,3.589254,0.900055
2018-02-17,3.571667,0.831843
2018-02-18,3.551431,0.829845
2018-02-19,3.531377,0.809235
2018-02-20,3.511527,0.886856
2018-02-21,3.489343,0.819310
2018-02-22,3.471886,0.815578
2018-02-23,3.452679,0.810916
2018-02-24,3.434075,1.910633
2018-02-25,3.415198,0.906032
2018-02-26,3.394006,5.028602
2018-02-27,3.377886,1.039563
2018-02-28,3.359415,0.731382
2018-03-01,3.338452,0.720553
2018-03-02,3.322130,0.715900
2018-03-03,3.303634,0.705680
2018-03-04,3.285263,0.695592
2018-03-05,3.267144,0.686018
2018-03-06,3.247119,0.688347
2018-03-07,3.231829,0.683265
2018-03-08,3.214435,0.664358
2018-03-09,3.196961,0.664234
2018-03-10,3.179560,0.651503
2018-03-11,3.160006,0.653882
2018-03-12,3.144734,0.639683
2018-03-13,3.127072,0.630753
2018-03-14,3.109453,0.628775
2018-03-15,3.092100,0.622732
2018-03-16,3.072933,0.608772
2018-03-17,3.058572,0.613605
2018-03-18,3.042290,0.593340
2018-03-19,3.026494,0.593896
2018-03-20,3.010856,0.588238
2018-03-21,2.993341,0.573511
2018-03-22,2.979998,0.583500
2018-03-23,2.964599,0.562199
2018-03-24,2.949156,0.566860
2018-03-25,2.933780,0.554421
2018-03-26,2.916459,0.550741
2018-03-27,2.903648,0.581588
2018-03-28,2.889068,0.537035
2018-03-29,2.874655,0.531591
2018-03-30,2.860413,0.526365
2018-03-31,2.846461,0.520620
2018-04-01,2.830862,0.514113
2018-04-02,2.819308,0.507101
2018-04-03,2.805951,0.509480
2018-04-04,2.792667,0.503394
2018-04-05,2.779297,0.488841
2018-04-06,2.763989,0.485383
2018-04-07,2.752585,0.484976
2018-04-08,2.739362,0.476555
2018-04-09,2.725986,0.470504
2018-04-10,2.712682,1.003287
2018-04-11,2.697884,3.873216
2018-04-12,2.687067,2.931637
2018-04-13,2.674536,2.179917
2018-04-14,2.662095,1.794674
2018-04-15,2.649760,1.785305
2018-04-16,2.635868,4.941162
2018-04-17,2.625630,2.996673
2018-04-18,2.613411,0.913326
2018-04-19,2.601560,3.946123
2018-04-20,2.590260,0.718585
2018-04-21,2.577719,0.494057
2018-04-22,2.568706,0.459184
2018-04-23,2.557906,0.480681
2018-04-24,2.547389,0.568063
2018-04-25,2.537233,0.478716
2018-04-26,2.525226,0.422841
2018-04-27,2.516736,0.551574
2018-04-28,2.506841,0.526748
2018-04-29,2.497175,0.675205
2018-04-30,2.487498,0.604441
2018-05-01,2.476123,0.518402
2018-05-02,2.468215,0.400201
2018-05-03,2.458578,0.383187
2018-05-04,2.449122,0.388555
2018-05-05,2.439652,0.376047
2018-05-06,2.428538,0.371116
2018-05-07,2.420735,0.366105
2018-05-08,2.411249,0.367812
2018-05-09,2.401664,0.364729
2018-05-10,2.392117,0.362718
2018-05-11,2.380890,0.955430
2018-05-12,2.373058,1.412792
2018-05-13,2.363544,6.701073
2018-05-14,2.354091,9.493346
2018-05-15,2.344690,3.303062
2018-05-16,2.333835,3.961061
2018-05-17,2.326413,10.311137
2018-05-18,2.317403,4.407537
2018-05-19,2.308473,0.781426
2018-05-20,2.299646,0.339163
2018-05-21,2.289240,2.717296
2018-05-22,2.282203,7.577879
2018-05-23,2.273488,4.784138
2018-05-24,2.265804,3.721935
2018-05-25,2.257065,3.741749
2018-05-26,2.246392,6.343890
2018-05-27,2.239013,10.667273
2018-05-28,2.228960,10.475144
2018-05-29,2.223108,15.878559
2018-05-30,2.224231,33.715363
2018-05-31,2.234724,35.754488
2018-06-01,2.215841,36.367289
2018-06-02,2.301233,44.750038
2018-06-03,2.254952,36.398657
2018-06-04,2.074930,43.642986
2018-06-05,2.019214,33.837542
2018-06-06,2.264570,48.771438
2018-06-07,3.587884,48.349797
2018-06-08,2.114355,50.921605
2018-06-09,2.101372,38.937968
2018-06-10,2.106052,46.737610
2018-06-11,4.257128,43.934084
2018-06-12,3.904088,48.593143
2018-06-13,5.449947,42.507046
2018-06-14,6.583335,46.154827
2018-06-15,7.090813,48.754122
2018-06-16,8.241693,43.018699
2018-06-17,5.127183,35.287565
2018-06-18,8.457454,46.732995
2018-06-19,26.898231,49.839803
2018-06-20,22.047011,56.298238
2018-06-21,10.769860,77.652425
2018-06-22,6.489995,73.797395
2018-06-23,7.154921,68.432332
2018-06-24,8.248686,43.192239
2018-06-25,9.392300,41.482793
2018-06-26,10.781326,64.564713
2018-06-27,13.593500,53.062807
2018-06-28,13.824850,62.400289
2018-06-29,16.292921,62.955520
2018-06-30,18.588844,65.995068
2018-07-01,19.675995,64.735414
2018-07-02,22.531104,54.648557
2018-07-03,24.146663,40.753876
2018-07-04,23.247572,36.334999
2018-07-05,26.049040,45.864441
2018-07-06,28.347962,42.717593
2018-07-07,34.348016,53.708407
2018-07-08,30.454263,63.184686
2018-07-09,28.140827,56.477986
2018-07-10,30.494494,56.748973
2018-07-11,32.271660,57.802099
2018-07-12,31.979592,62.635548
2018-07-13,32.465730,67.837578
2018-07-14,32.495059,58.715400
2018-07-15,31.899100,55.954755
2018-07-16,32.114685,53.297091
2018-07-17,32.865065,50.958506
2018-07-18,32.028041,54.842992
2018-07-19,32.313940,45.589726
2018-07-20,31.820987,47.321736
2018-07-21,32.321019,42.102427
2018-07-22,31.467857,39.829543
2018-07-23,32.683911,39.550591
2018-07-24,33.309247,39.619635
2018-07-25,35.984914,37.972581
2018-07-26,29.725536,34.813566
2018-07-27,31.096152,38.226633
2018-07-28,32.868307,49.716296
2018-07-29,38.197758,105.227495
2018-07-30,35.447113,81.013828
2018-07-31,29.571795,58.106424
2018-08-01,26.610094,38.928449
2018-08-02,24.249467,21.177377
2018-08-03,24.260489,18.690941
2018-08-04,23.565838,20.251173
2018-08-05,23.011448,23.899135
2018-08-06,20.758801,21.774713
2018-08-07,20.472439,18.332136
2018-08-08,19.752682,20.300982
2018-08-09,20.734498,21.974739
2018-08-10,20.529296,22.188832
2018-08-11,19.508612,17.862606
2018-08-12,18.752047,20.775892
2018-08-13,18.084924,16.913067
2018-08-14,17.455655,12.948014
2018-08-15,16.071938,24.018408
2018-08-16,16.060981,12.183141
2018-08-17,15.066467,11.695501
2018-08-18,14.976934,9.854669
2018-08-19,14.081512,9.570469
2018-08-20,13.743589,9.950342
2018-08-21,13.500236,10.969830
2018-08-22,13.345775,8.396719
2018-08-23,14.310106,8.509362
2018-08-24,13.796125,7.901048
2018-08-25,12.354373,6.637011
2018-08-26,11.716424,6.934910
2018-08-27,11.385124,7.992416
2018-08-28,11.073597,4.384592
2018-08-29,10.794307,4.745420
2018-08-30,10.895625,13.073476
2018-08-31,10.925616,34.310760
2018-09-01,10.240463,9.701656
2018-09-02,10.272600,3.803873
2018-09-03,9.758957,3.993571
2018-09-04,9.521726,2.789882
2018-09-05,9.328298,2.581790
2018-09-06,9.160696,3.539834
2018-09-07,9.026764,6.924776
2018-09-08,8.911037,16.848261
2018-09-09,8.902341,37.004345
2018-09-10,8.774301,26.449779
2018-09-11,8.648726,13.028825
2018-09-12,9.072245,10.074680
2018-09-13,8.582362,3.708629
2018-09-14,10.049136,2.297371
2018-09-15,9.053484,2.196727
2018-09-16,8.103092,2.686052
2018-09-17,8.030009,2.200911
2018-09-18,7.951941,2.050891
2018-09-19,7.879661,2.039193
2018-09-20,7.811941,1.994854
2018-09-21,7.743108,2.004528
2018-09-22,8.750866,1.975768
2018-09-23,7.631282,1.949291
2018-09-24,7.573415,1.959787
2018-09-25,7.516214,1.931059
2018-09-26,7.452256,1.937604
2018-09-27,7.399213,1.905128
2018-09-28,7.342104,1.932801
2018-09-29,7.283471,1.883278
2018-09-30,7.222988,1.869228
2018-10-01,7.158392,1.857811
2018-10-02,7.104187,1.859230
2018-10-03,7.042836,1.845706
2018-10-04,6.980691,1.830138
2018-10-05,6.917590,1.819425
2018-10-06,6.848637,1.811158
2018-10-07,6.789760,1.789437
2018-10-08,6.725970,1.782070
2018-10-09,6.660966,1.761691
2018-10-10,6.596604,1.739770
2018-10-11,6.526614,1.785566
2018-10-12,6.466054,1.966930
2018-10-13,6.402693,2.122892
2018-10-14,6.339956,1.865382
2018-10-15,6.277529,1.609578
2018-10-16,6.210359,1.766501
2018-10-17,6.152431,1.851275
2018-10-18,6.092703,1.568307
2018-10-19,6.037536,1.783232
2018-10-20,5.984156,1.487522
2018-10-21,5.926992,1.463214
2018-10-22,5.877636,1.436360
2018-10-23,5.823503,1.416208
2018-10-24,5.769695,1.387655
2018-10-25,5.716042,1.362423
2018-10-26,5.658375,1.343676
2018-10-27,5.608733,1.309206
2018-10-28,5.556131,1.303257
2018-10-29,5.504401,1.256408
2018-10-30,5.452627,1.240588
2018-10-31,5.401028,1.206407
2018-11-01,5.346342,1.177188
2018-11-02,5.300216,1.152087
2018-11-03,5.250623,1.143596
2018-11-04,5.203270,1.117751
2018-11-05,5.156193,1.089955
2018-11-06,5.105837,1.062204
2018-11-07,5.063710,1.049918
2018-11-08,5.017952,1.624496
2018-11-09,4.972415,1.069107
2018-11-10,4.928021,0.983321
2018-11-11,4.881890,0.966955
2018-11-12,4.842879,0.942511
2018-11-13,4.800527,0.929495
2018-11-14,4.758978,0.912904
2018-11-15,4.718840,0.900292
2018-11-16,4.676136,0.888602
2018-11-17,4.640781,73.176218
2018-11-18,8.334649,83.391849
2018-11-19,4.646650,0.857112
2018-11-20,4.586907,1.950856
2018-11-21,4.511933,0.843449
2018-11-22,4.446866,0.818944
2018-11-23,4.384456,0.803613
2018-11-24,4.328157,0.789810
2018-11-25,4.277590,0.783808
2018-11-26,4.231278,0.771804
2018-11-27,4.196961,0.767852
2018-11-28,4.162782,0.746647
2018-11-29,4.131156,0.739324
2018-11-30,4.101963,0.726241
2018-12-01,4.071971,0.717945
2018-12-02,4.049586,0.706418
2018-12-03,4.026120,0.697310
2018-12-04,4.003752,0.688149
2018-12-05,3.982642,0.666906
2018-12-06,3.960051,0.664215
2018-12-07,3.944008,0.648329
2018-12-08,3.926145,0.640579
2018-12-09,3.908871,0.633585
2018-12-10,3.891973,0.617688
2018-12-11,3.872861,0.700903
2018-12-12,3.859519,0.766064
2018-12-13,3.844294,2.048786
2018-12-14,3.829067,3.953680
2018-12-15,3.813777,1.570181
2018-12-16,3.795522,0.540984
2018-12-17,3.782407,0.543937
2018-12-18,3.766657,2.483957
2018-12-19,3.751186,1.935808
2018-12-20,3.935107,1.852673
2018-12-21,3.720475,0.532329
2018-12-22,3.709549,0.498999
2018-12-23,3.695878,0.497818
2018-12-24,3.682598,0.491928
2018-12-25,3.669424,0.479090
2018-12-26,3.653510,0.478222
2018-12-27,3.642543,0.468895
2018-12-28,3.628874,0.468223
2018-12-29,3.615174,0.457076
2018-12-30,3.601291,0.460019
2018-12-31,3.586980,0.449784
2019-01-01,3.467069,0.445866
2019-01-02,3.455038,0.514632
2019-01-03,3.440902,8.452739
2019-01-04,3.426541,3.332112
2019-01-05,3.412504,0.574937
2019-01-06,3.396478,0.427053
2019-01-07,3.385862,0.413584
2019-01-08,3.372865,0.405206
2019-01-09,3.359934,1.244820
2019-01-10,3.346592,0.405265
2019-01-11,3.330728,0.400528
2019-01-12,3.319591,0.395436
2019-01-13,3.306171,0.389789
2019-01-14,3.293014,0.385765
2019-01-15,3.279941,0.383908
2019-01-16,3.264681,0.389795
2019-01-17,3.253805,0.375341
2019-01-18,3.240651,0.363323
2019-01-19,3.227351,0.369488
2019-01-20,3.213969,0.364108
2019-01-21,3.198384,0.346268
2019-01-22,3.187289,0.362968
2019-01-23,3.173823,0.352625
2019-01-24,3.160293,0.344609
2019-01-25,3.147188,0.338973
2019-01-26,3.131930,0.332699
2019-01-27,3.121041,0.332634
2019-01-28,3.107744,0.321969
2019-01-29,3.094272,0.324334
2019-01-30,3.080593,0.314922
2019-01-31,3.066869,0.318526
2019-02-01,3.050907,0.311550
2019-02-02,3.038977,0.307875
2019-02-03,3.024778,0.296296
2019-02-04,3.010749,0.304992
2019-02-05,2.996553,0.297237
2019-02-06,2.980322,0.291945
2019-02-07,2.968724,0.286687
2019-02-08,2.955280,0.287336
2019-02-09,2.941822,0.275818
2019-02-10,2.928382,0.276665
2019-02-11,2.913041,0.270760
2019-02-12,2.901662,0.268113
2019-02-13,2.888159,0.263720
2019-02-14,2.874736,0.256844
2019-02-15,2.861618,0.260968
2019-02-16,2.846528,0.242392
2019-02-17,2.835403,0.258331
2019-02-18,2.822378,0.240913
2019-02-19,2.809578,0.241965
2019-02-20,2.796880,0.238235
2019-02-21,2.782439,0.549000
2019-02-22,2.771873,0.673387
2019-02-23,2.759252,1.363488
2019-02-24,2.746781,0.222948
2019-02-25,2.734410,0.222199
2019-02-26,2.720334,0.317550
2019-02-27,2.710464,0.217517
2019-02-28,2.698486,0.213252
2019-03-01,2.684622,0.212782
2019-03-02,2.674794,0.207961
2019-03-03,2.663599,0.202501
2019-03-04,2.652223,0.201829
2019-03-05,2.641065,0.204535
2019-03-06,2.628219,0.196889
2019-03-07,2.618995,0.195429
2019-03-08,2.608074,0.194548
2019-03-09,2.597377,0.188549
2019-03-10,2.586646,0.187186
2019-03-11,2.573963,0.187252
2019-03-12,2.564827,0.182963
2019-03-13,2.554071,0.176204
2019-03-14,2.543355,0.188103
2019-03-15,2.532624,0.167892
2019-03-16,2.520437,0.176681
2019-03-17,2.512355,0.171565
2019-03-18,2.502705,0.167515
2019-03-19,2.493114,0.170351
2019-03-20,2.483619,0.167515
2019-03-21,2.472521,0.158050
2019-03-22,2.465155,0.162614
2019-03-23,2.456215,0.159314
2019-03-24,2.447430,0.156316
2019-03-25,2.438870,0.154123
2019-03-26,2.428688,0.153560
2019-03-27,2.421862,0.152892
2019-03-28,2.413281,0.148727
2019-03-29,2.404733,0.146770
2019-03-30,2.396351,0.148727
2019-03-31,2.387913,0.141815
2019-04-01,2.377817,0.143098
2019-04-02,2.371035,0.140654
2019-04-03,2.362565,0.159843
2019-04-04,2.354034,0.246253
2019-04-05,2.345479,0.138920
2019-04-06,2.335230,0.126131
2019-04-07,2.328165,0.132728
2019-04-08,2.319427,0.135328
2019-04-09,2.310640,0.127886
2019-04-10,2.301804,0.271775
2019-04-11,2.291421,0.208104
2019-04-12,2.284389,12.126703
2019-04-13,2.275877,16.594381
2019-04-14,2.267316,19.626901
2019-04-15,2.258778,17.225078
2019-04-16,2.248710,22.137326
2019-04-17,2.424318,10.664980
2019-04-18,2.333494,12.617393
2019-04-19,3.912374,20.169624
2019-04-20,2.486761,1.887315
2019-04-21,2.228274,0.111636
2019-04-22,2.220005,0.114253
2019-04-23,2.207132,0.105819
2019-04-24,2.193569,8.319807
2019-04-25,3.363251,19.891718
2019-04-26,14.913790,27.613966
2019-04-27,25.906164,72.450744
2019-04-28,41.456651,50.854865
2019-04-29,28.093762,27.944084
2019-04-30,38.155731,26.601475
2019-05-01,20.425157,15.567843
2019-05-02,2.959452,1.720964
2019-05-03,1.823799,9.337763
2019-05-04,2.232991,20.219850
2019-05-05,2.720254,9.366988
2019-05-06,1.909761,31.860780
2019-05-07,1.964374,21.934813
2019-05-08,2.145940,12.511552
2019-05-09,2.070704,10.647311
2019-05-10,2.234633,7.519584
2019-05-11,3.598984,12.539041
2019-05-12,2.215487,27.048660
2019-05-13,2.261696,35.144039
2019-05-14,2.721758,50.329675
2019-05-15,5.612143,37.241079
2019-05-16,13.385571,51.704530
2019-05-17,19.396839,53.984424
2019-05-18,15.560788,35.555700
2019-05-19,12.158363,41.882132
2019-05-20,7.086046,42.118606
2019-05-21,13.082027,35.270062
2019-05-22,12.990650,50.088514
2019-05-23,14.992000,38.096039
2019-05-24,17.398189,54.186136
2019-05-25,24.527841,54.644615
2019-05-26,11.708723,47.054166
2019-05-27,9.278740,17.220106
2019-05-28,4.762136,33.863920
2019-05-29,11.639523,48.855956
2019-05-30,9.719298,26.487744
2019-05-31,3.285447,26.166837
2019-06-01,7.386743,36.422943
2019-06-02,6.034455,26.070597
2019-06-03,9.989449,35.334361
2019-06-04,20.423544,38.313776
2019-06-05,30.698178,40.468076
2019-06-06,12.756535,39.324846
2019-06-07,7.295035,41.640332
2019-06-08,10.967130,39.994462
2019-06-09,15.161584,32.695820
2019-06-10,36.759182,35.624639
2019-06-11,47.572032,31.913929
2019-06-12,26.972428,34.085788
2019-06-13,23.364136,34.882759
2019-06-14,11.098461,29.837837
2019-06-15,11.919728,30.571018
2019-06-16,23.652195,32.456494
2019-06-17,20.182701,31.498529
2019-06-18,4.479399,21.095874
2019-06-19,2.941162,19.279738
2019-06-20,3.022486,21.239709
2019-06-21,3.037548,20.588435
2019-06-22,4.017120,22.453682
2019-06-23,4.733027,24.396736
2019-06-24,4.534852,30.633974
2019-06-25,5.347685,29.963772
2019-06-26,4.727592,27.500244
2019-06-27,4.467312,19.582006
2019-06-28,3.006759,24.668388
2019-06-29,4.733079,27.035567
