time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,23.723759,0.007677,3.714203,4.148351,23.731436000000002,7.862553999999999
2015-01-02,23.534378,0.006466,3.598386,4.217749,23.540844,7.816135000000001
2015-01-03,23.332414,0.006873,3.562231,4.169083,23.339287,7.731313999999999
2015-01-04,23.136028,0.006843,3.513305,4.144336,23.142871,7.657641
2015-01-05,22.945078,0.006655,3.474985,4.148954,22.951732999999997,7.623939
2015-01-06,22.739521,0.006311,3.438399,4.118711,22.745832,7.55711
2015-01-07,22.567042,0.006265,3.397119,4.096952,22.573307,7.494071
2015-01-08,22.381544,0.006244,3.356537,4.166395,22.387788,7.522931999999999
2015-01-09,22.198953,0.005528,3.336722,4.085319,22.204481,7.422041
2015-01-10,22.020929,0.005836,3.279212,4.138303,22.026764999999997,7.417515
2015-01-11,21.830096,0.006567,3.246947,4.116114,21.836663,7.363061
2015-01-12,21.670254,0.006487,3.213786,4.123768,21.676741,7.337554
2015-01-13,21.497127,0.006428,3.17202,4.117828,21.503555,7.289848
2015-01-14,21.326715,0.005906,3.119882,4.093146,21.332621,7.2130279999999996
2015-01-15,21.159225,0.005827,3.121269,4.054931,21.165052,7.1762
2015-01-16,20.979134,0.006313,3.051025,4.124222,20.985446999999997,7.175247
2015-01-17,20.829783,0.008082,3.261579,4.034549,20.837865,7.2961279999999995
2015-01-18,20.666818,0.010126,6.03183,4.03515,20.676944,10.066980000000001
2015-01-19,20.505344,0.006362,3.603336,4.023501,20.511706,7.626837
2015-01-20,20.34481,0.006734,2.931638,3.988912,20.351544,6.92055
2015-01-21,20.17117,0.007531,2.891163,3.991679,20.178701,6.882842
2015-01-22,20.028252,0.006738,2.861147,3.911348,20.034989999999997,6.772494999999999
2015-01-23,19.875126,0.006707,2.830488,3.960676,19.881833,6.791164
2015-01-24,19.723089,0.006356,2.79381,3.921164,19.729445000000002,6.714974
2015-01-25,19.571698,0.005623,2.768083,3.951601,19.577321,6.719684
2015-01-26,19.408583,0.00685,2.734078,3.936964,19.415433,6.671042
2015-01-27,19.2758,0.00665,2.693487,3.974282,19.28245,6.667769
2015-01-28,19.132033,0.006324,2.676616,3.906915,19.138357,6.583531000000001
2015-01-29,18.989713,0.006423,2.63552,3.893211,18.996136,6.5287310000000005
2015-01-30,18.849404,0.007676,2.62147,3.878948,18.85708,6.500418
2015-01-31,18.709792,0.005689,2.580258,3.887127,18.715481,6.467385
2015-02-01,18.558397,0.006562,2.622643,3.850654,18.564958999999998,6.4732970000000005
2015-02-02,18.434344,0.007595,2.515431,4.027914,18.441938999999998,6.543345
2015-02-03,18.299924,0.009747,2.758449,4.372101,18.309671,7.1305499999999995
2015-02-04,18.169229,0.006383,2.491944,3.918626,18.175612,6.41057
2015-02-05,18.039808,0.005541,2.485673,3.901215,18.045349,6.386888
2015-02-06,17.898239,0.0057,2.403176,3.938803,17.903939,6.341979
2015-02-07,17.782849,0.008794,4.017026,4.70418,17.791643,8.721206
2015-02-08,17.659138,0.00633,2.747309,3.858169,17.665467999999997,6.605478
2015-02-09,17.539594,0.006835,2.338006,3.892005,17.546429,6.230011
2015-02-10,17.42334,0.00606,2.294382,3.915426,17.4294,6.209808000000001
2015-02-11,17.296711,0.006517,2.275017,3.897255,17.303227999999997,6.1722719999999995
2015-02-12,17.19469,0.006699,2.249647,3.950857,17.201389000000002,6.2005040000000005
2015-02-13,17.08086,0.006476,2.223062,3.858434,17.087336,6.081496
2015-02-14,16.967348,0.006211,2.204334,3.954517,16.973559,6.158851
2015-02-15,16.853902,0.005554,2.180169,3.874297,16.859456,6.054466
2015-02-16,16.731376,0.006116,2.1468,3.933483,16.737492,6.080283
2015-02-17,16.635122,0.005813,2.117786,3.853828,16.640935,5.971614000000001
2015-02-18,16.528159,0.006741,2.093423,3.896429,16.5349,5.989852
2015-02-19,16.422588,0.006684,2.065866,3.891917,16.429272,5.957783
2015-02-20,16.319039,0.006683,2.033781,3.83305,16.325722,5.8668309999999995
2015-02-21,16.206557,0.006815,2.015557,3.876617,16.213372,5.892174
2015-02-22,16.119212,0.005837,1.983451,3.866247,16.125049,5.849698
2015-02-23,16.023205,0.005562,1.969103,3.82762,16.028767000000002,5.796723
2015-02-24,15.928213,0.005807,1.917749,3.821921,15.93402,5.73967
2015-02-25,15.833171,0.005606,1.900227,3.90721,15.838777,5.807437
2015-02-26,15.727906,0.005522,1.874517,3.855496,15.733428,5.730013
2015-02-27,15.646392,0.006206,1.868982,3.847521,15.652598000000001,5.7165029999999994
2015-02-28,15.555718,0.00771,1.833244,3.827378,15.563428,5.660622
2015-03-01,15.456279,0.006616,1.802847,3.832876,15.462895,5.6357230000000005
2015-03-02,15.379446,0.006842,1.762187,3.798863,15.386288,5.56105
2015-03-03,15.292429,0.006443,1.773209,3.807873,15.298872000000001,5.581082
2015-03-04,15.205815,0.007018,1.73758,3.830294,15.212833,5.567874
2015-03-05,15.119322,0.006572,1.733408,3.761194,15.125894,5.494602
2015-03-06,15.022101,0.007002,1.703069,3.767355,15.029103,5.4704239999999995
2015-03-07,14.946603,0.006688,1.671628,3.756993,14.953291,5.428621
2015-03-08,14.861134,0.006836,1.647528,3.756286,14.86797,5.403814
2015-03-09,14.775453,0.006268,1.647944,3.706623,14.781721000000001,5.354567
2015-03-10,14.690216,0.00675,1.600194,3.737599,14.696966,5.337793
2015-03-11,14.595535,0.006895,1.583701,3.731664,14.60243,5.315365
2015-03-12,14.52208,0.006684,1.569507,3.721575,14.528764,5.291082
2015-03-13,14.439068,0.007482,1.722099,3.718432,14.44655,5.440531
2015-03-14,14.356804,0.007772,1.52629,3.746748,14.364576,5.273038
2015-03-15,14.274987,0.006805,1.542167,3.672222,14.281792,5.214389000000001
2015-03-16,14.183985,0.005748,1.500649,3.71234,14.189733,5.212989
2015-03-17,14.11271,0.006765,1.480706,3.703692,14.119475,5.184398
2015-03-18,14.031564,0.007416,1.565754,9.073064,14.038979999999999,10.638818
2015-03-19,13.950665,0.006793,1.540733,3.721935,13.957458,5.262668
2015-03-20,13.871429,0.009344,1.511961,3.712312,13.880773,5.224273
2015-03-21,13.783673,0.007643,1.410382,3.712968,13.791316,5.12335
2015-03-22,13.715803,0.005555,1.389059,3.688234,13.721357999999999,5.077293
2015-03-23,13.638604,0.006077,1.520258,3.694587,13.644681,5.214845
2015-03-24,13.561873,0.008641,1.433352,3.734639,13.570514000000001,5.167991
2015-03-25,13.485423,0.005683,1.351852,3.681533,13.491106,5.033385
2015-03-26,13.399707,0.005522,1.348266,3.676751,13.405228999999999,5.025017
2015-03-27,13.332362,0.005526,1.326284,6.256309,13.337888,7.582593
2015-03-28,13.256401,0.006394,1.317591,3.663698,13.262795,4.981289
2015-03-29,13.181871,0.006693,1.29803,3.665189,13.188564,4.963219
2015-03-30,13.108739,0.006317,1.290794,3.652364,13.115056,4.943158
2015-03-31,13.036638,0.005916,1.266969,3.631904,13.042553999999999,4.898873
2015-04-01,12.956544,0.00623,1.261549,3.643899,12.962774,4.905448
2015-04-02,12.895748,0.007266,1.240419,3.6569,12.903013999999999,4.8973189999999995
2015-04-03,12.826544,0.005946,1.218978,3.643943,12.83249,4.862921
2015-04-04,12.757606,0.005582,1.221408,3.664245,12.763188,4.8856530000000005
2015-04-05,12.688824,0.006,1.208286,3.599046,12.694824,4.807332
2015-04-06,12.612154,0.007897,1.191827,3.647187,12.620051,4.839014000000001
2015-04-07,12.553981,0.006384,1.173524,3.62092,12.560365000000001,4.794444
2015-04-08,12.487733,0.005552,1.159948,3.599921,12.493285,4.759869
2015-04-09,12.422554,0.005525,1.13837,3.630147,12.428079,4.768517
2015-04-10,12.358288,0.005525,1.147803,3.627762,12.363813,4.775565
2015-04-11,12.286394,0.005561,1.11511,3.594356,12.291955,4.709466
2015-04-12,12.232252,0.006802,1.124289,3.602824,12.239054000000001,4.727113
2015-04-13,12.170169,0.00671,1.372615,3.608644,12.176879,4.981259
2015-04-14,12.108584,0.006684,4.435361,11.385791,12.115268,15.821152
2015-04-15,12.048355,0.006719,6.338771,12.101055,12.055074000000001,18.439826
2015-04-16,11.981306,0.007143,4.842269,11.060075,11.988449,15.902344
2015-04-17,11.931245,0.00707,1.106066,3.567821,11.938315000000001,4.673887
2015-04-18,11.873247,0.007678,4.23933,7.712611,11.880925,11.951941
2015-04-19,11.816265,0.010124,13.783719,13.887936,11.826388999999999,27.671655
2015-04-20,11.760354,0.006507,1.327833,3.485044,11.766860999999999,4.812877
2015-04-21,11.696731,0.005527,1.018447,3.492826,11.702258,4.511273
2015-04-22,11.649102,0.005528,1.822738,17.257388,11.65463,19.080126
2015-04-23,11.593424,0.005528,10.019098,25.145384,11.598952,35.164482
2015-04-24,11.538635,0.005527,1.067059,14.407652,11.544162,15.474711000000001
2015-04-25,11.48552,0.005913,0.972361,9.888742,11.491432999999999,10.861103
2015-04-26,11.424937,0.005754,1.107765,3.502637,11.430691,4.6104020000000006
2015-04-27,11.380949,0.005527,0.998403,3.486864,11.386476,4.485267
2015-04-28,11.329993,0.005528,2.255328,3.416732,11.335521,5.67206
2015-04-29,11.279044,0.005527,13.531255,3.458794,11.284571000000001,16.990049
2015-04-30,11.227921,0.005526,6.227016,3.491708,11.233447,9.718724
2015-05-01,11.16953,0.006446,2.644497,3.462229,11.175976,6.106726
2015-05-02,11.127362,0.006631,2.738273,3.416143,11.133993,6.154415999999999
2015-05-03,11.078633,0.006791,10.926224,3.46648,11.085424,14.392703999999998
2015-05-04,11.030597,0.006686,37.598876,19.112124,11.037283,56.711
2015-05-05,10.983249,0.006684,23.534054,15.263609,10.989933,38.797663
2015-05-06,10.929369,0.006679,42.93499,20.959097,10.936048,63.894087
2015-05-07,10.891468,0.006691,52.981353,28.025257,10.898159,81.00661
2015-05-08,10.846318,0.00669,50.792296,25.782632,10.853008,76.574928
2015-05-09,10.8015,0.006684,74.19158,22.268356,10.808184,96.459936
2015-05-10,10.75875,0.006758,84.36681,27.12845,10.765507999999999,111.49526
2015-05-11,10.709642,0.007541,13.487574,8.528578,10.717183,22.016151999999998
2015-05-12,10.675238,0.005589,9.416587,10.963989,10.680827,20.380575999999998
2015-05-13,10.634466,0.005527,5.808506,12.15492,10.639993,17.963426000000002
2015-05-14,10.593629,0.005526,6.188631,15.567247,10.599155,21.755878
2015-05-15,10.551065,0.005525,25.717047,27.339686,10.55659,53.056733
2015-05-16,10.500879,0.005523,44.30287,22.489095,10.506402,66.791965
2015-05-17,10.482238,0.005577,67.640622,17.694081,10.487815000000001,85.33470299999999
2015-05-18,10.457036,0.005546,95.590846,12.556654,10.462582000000001,108.1475
2015-05-19,10.451251,0.005528,19.0307,15.175073,10.456779,34.205773
2015-05-20,10.393359,0.005525,25.011961,11.299495,10.398884,36.311456
2015-05-21,10.302568,0.005522,61.643625,19.654059,10.30809,81.297684
2015-05-22,10.207098,0.005526,14.203077,15.391289,10.212624,29.594366
2015-05-23,10.071797,0.005527,31.104974,19.661052,10.077324,50.766026
2015-05-24,9.989298,0.094453,42.67203,17.656917,10.083751,60.328947
2015-05-25,9.840049,0.899245,31.687247,22.931445,10.739294000000001,54.618691999999996
2015-05-26,9.606019,0.878333,28.604942,15.811567,10.484352,44.416509000000005
2015-05-27,9.371339,1.05727,37.702734,17.081302,10.428609000000002,54.784036
2015-05-28,9.189315,0.577937,45.448217,24.931,9.767252000000001,70.379217
2015-05-29,9.071586,0.088769,23.113279,12.314461,9.160355,35.42774
2015-05-30,9.080002,0.005907,21.118994,4.421064,9.085909000000001,25.540058000000002
2015-05-31,9.218743,0.005525,28.863043,27.066129,9.224268,55.929172
2015-06-01,9.425898,0.163116,15.676877,53.033749,9.589014,68.710626
2015-06-02,9.627695,1.715736,24.934948,44.883264,11.343430999999999,69.81821199999999
2015-06-03,9.783715,2.82893,31.682959,33.498112,12.612645,65.181071
2015-06-04,10.996266,7.689608,40.682214,33.435248,18.685874,74.117462
2015-06-05,10.072476,8.221413,60.537464,29.683624,18.293889,90.221088
2015-06-06,10.349687,21.240517,97.840771,46.523516,31.590204,144.364287
2015-06-07,10.74121,17.636091,57.55276,48.335016,28.377301000000003,105.887776
2015-06-08,12.540298,31.554745,53.411536,50.4455,44.095043000000004,103.857036
2015-06-09,12.116811,44.158641,66.722335,36.22233,56.275452,102.944665
2015-06-10,13.148975,57.987128,76.101612,43.278442,71.13610299999999,119.380054
2015-06-11,14.56463,53.859904,101.941256,49.873679,68.424534,151.814935
2015-06-12,16.605188,109.742779,97.837554,51.761721,126.347967,149.599275
2015-06-13,18.757715,79.463757,134.133161,89.606191,98.221472,223.739352
2015-06-14,22.036476,103.22372,167.832842,89.848246,125.26019600000001,257.681088
2015-06-15,26.428249,114.470556,123.153753,75.721232,140.898805,198.87498499999998
2015-06-16,30.066361,200.893414,161.543363,107.915668,230.959775,269.459031
2015-06-17,36.923392,234.515825,178.909869,83.055545,271.439217,261.965414
2015-06-18,44.946688,198.314507,166.51475,76.559369,243.261195,243.074119
2015-06-19,56.289716,231.495308,183.421795,92.985742,287.785024,276.407537
2015-06-20,66.245647,245.587613,182.462894,115.547921,311.83326,298.010815
2015-06-21,75.366519,261.682506,207.106489,136.009029,337.049025,343.115518
2015-06-22,84.484164,326.769554,226.171715,150.290062,411.25371800000005,376.461777
2015-06-23,91.791455,333.697173,202.943881,179.111072,425.488628,382.054953
2015-06-24,106.303373,324.419263,210.004519,177.010513,430.72263599999997,387.015032
