time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,0.000000,0.893044,0.315039,0.239272
2015-01-02,0.000000,0.885748,0.309605,0.329215
2015-01-03,0.000000,0.835077,0.309666,0.240292
2015-01-04,0.000000,0.839260,0.305095,0.216738
2015-01-05,0.000000,0.840711,0.302057,0.252782
2015-01-06,0.000000,0.842859,0.298148,0.227134
2015-01-07,0.000000,0.841916,0.297120,0.291016
2015-01-08,0.000000,0.839952,0.291316,0.245428
2015-01-09,0.000000,0.839502,0.308255,0.309528
2015-01-10,0.000000,0.839563,0.288240,0.260391
2015-01-11,0.000000,0.839199,0.284868,0.304339
2015-01-12,0.000000,0.840394,0.278416,0.235480
2015-01-13,0.000000,0.844587,0.280661,0.221041
2015-01-14,0.000000,0.842266,0.271215,0.231798
2015-01-15,0.000000,0.840715,0.274083,0.241137
2015-01-16,0.000000,0.844351,0.266500,0.261709
2015-01-17,0.000000,0.840512,0.266374,0.244145
2015-01-18,0.000000,0.841195,0.263388,0.234347
2015-01-19,0.000000,0.844622,0.259748,0.218303
2015-01-20,0.000000,0.844658,0.392058,0.308177
2015-01-21,0.000000,0.844181,0.253694,0.312239
2015-01-22,0.000000,0.844586,0.250814,0.301570
2015-01-23,0.000000,0.958567,0.251972,0.227556
2015-01-24,0.000000,0.883150,0.244462,0.267946
2015-01-25,0.000000,0.834907,0.242177,0.299075
2015-01-26,0.000000,0.801654,0.238537,0.291866
2015-01-27,0.000000,0.806352,0.236200,0.279247
2015-01-28,0.000000,0.805424,0.235263,0.216835
2015-01-29,0.000000,0.803399,0.230228,0.230638
2015-01-30,0.000000,0.802574,0.229243,0.284026
2015-01-31,0.000000,0.799958,0.226559,0.290572
2015-02-01,0.000000,0.798276,0.226228,0.221571
2015-02-02,0.000000,0.796393,0.217625,0.340210
2015-02-03,0.000000,0.803778,0.218829,0.224107
2015-02-04,0.000000,0.805029,0.214340,0.281631
2015-02-05,0.000000,0.805114,0.214274,0.224973
2015-02-06,0.000000,0.804754,0.208368,0.237528
2015-02-07,0.000000,0.801599,0.228171,0.213746
2015-02-08,0.000000,0.805529,0.331591,0.218972
2015-02-09,0.000000,0.803592,0.204120,0.321072
2015-02-10,0.000000,0.793338,0.199357,0.257680
2015-02-11,0.000000,0.788730,0.195717,0.328683
2015-02-12,0.000000,0.789096,0.196560,0.277799
2015-02-13,0.000000,0.793470,0.190951,0.237208
2015-02-14,0.000000,0.798882,0.187065,0.279511
2015-02-15,0.000000,0.795830,0.185406,0.291657
2015-02-16,0.000000,0.775625,0.183787,0.315202
2015-02-17,0.000000,0.762511,0.181704,0.290063
2015-02-18,0.000000,0.764184,0.180753,0.289384
2015-02-19,0.000000,0.768966,0.176428,0.287953
2015-02-20,0.000000,0.765567,0.174795,0.268155
2015-02-21,0.000000,0.758656,0.170537,0.266941
2015-02-22,0.000000,0.760169,0.169788,0.267494
2015-02-23,0.000000,0.759177,0.166835,0.203786
2015-02-24,0.000000,0.760229,0.168074,0.287727
2015-02-25,0.000000,0.764890,0.162482,0.206377
2015-02-26,0.000000,0.767010,0.160608,0.221383
2015-02-27,0.000000,0.770718,0.155203,0.277353
2015-02-28,0.000000,0.771461,0.154636,0.219719
2015-03-01,0.000000,0.768736,0.151933,0.265907
2015-03-02,0.000000,0.760932,0.147930,0.288265
2015-03-03,0.000000,0.761096,0.148442,0.215096
2015-03-04,0.000000,0.762814,0.144007,0.293413
2015-03-05,0.000000,0.764502,0.141467,0.295480
2015-03-06,0.000000,0.765056,0.138145,0.248566
2015-03-07,0.000000,0.842542,0.135893,0.265372
2015-03-08,0.000000,1.776770,0.136880,0.210800
2015-03-09,0.000000,1.034333,0.132878,0.262635
2015-03-10,0.000000,0.939697,0.126982,0.222176
2015-03-11,0.000000,0.978309,0.141025,0.254646
2015-03-12,0.000000,1.007401,0.126049,0.213809
2015-03-13,0.000000,1.064489,0.124215,0.248610
2015-03-14,0.000000,1.075994,0.369585,0.209143
2015-03-15,0.000000,0.916100,0.122179,0.259180
2015-03-16,0.000000,0.920462,0.239052,0.202728
2015-03-17,0.000000,0.976533,0.115103,0.208910
2015-03-18,0.000000,1.003318,0.112947,0.205726
2015-03-19,0.000000,1.014909,0.110562,0.243088
2015-03-20,0.000000,0.870930,0.110009,0.347972
2015-03-21,0.000000,1.001589,0.159874,0.203329
2015-03-22,0.000000,1.040568,0.106658,0.252434
2015-03-23,0.000000,1.044254,0.105055,0.198069
2015-03-24,0.000000,0.790052,0.104387,0.207449
2015-03-25,0.000000,1.012471,0.101434,0.253593
2015-03-26,0.000000,1.068718,0.104997,0.249641
2015-03-27,0.000000,1.086808,0.098765,0.207446
2015-03-28,0.000000,1.069050,0.099149,0.254439
2015-03-29,0.000000,0.836280,0.095557,0.282245
2015-03-30,0.000000,0.810084,0.093825,0.201312
2015-03-31,0.000000,0.714135,0.093286,0.275311
2015-04-01,0.000000,0.909605,0.090617,0.285583
2015-04-02,0.000000,0.907211,0.090603,0.199928
2015-04-03,0.000000,1.094376,0.088693,0.261439
2015-04-04,0.000000,1.164574,0.088048,0.199708
2015-04-05,0.000000,1.177245,0.086771,0.268770
2015-04-06,0.000000,1.139642,0.083705,0.200211
2015-04-07,0.000000,1.136912,0.082710,0.252803
2015-04-08,0.000000,1.135901,0.082042,0.188727
2015-04-09,0.000000,1.143186,0.082441,0.394008
2015-04-10,0.000000,1.152947,0.076435,0.199028
2015-04-11,0.000000,1.016629,0.077770,0.283109
2015-04-12,0.000000,0.730099,0.077770,0.195653
2015-04-13,0.000000,1.071585,0.292326,0.244139
2015-04-14,0.000000,1.178663,0.082110,0.410254
2015-04-15,0.000000,1.178416,0.074150,1.081719
2015-04-16,0.000000,1.179582,0.742589,1.915356
2015-04-17,0.000000,1.178940,1.031496,0.533527
2015-04-18,0.000000,1.183723,1.514765,0.637803
2015-04-19,0.000000,1.184850,5.231723,0.786425
2015-04-20,14.818372,11.344392,5.084749,0.829093
2015-04-21,0.043833,4.827214,0.068926,0.249278
2015-04-22,0.055789,1.194955,0.065589,0.193488
2015-04-23,0.043021,1.207448,0.065988,0.510635
2015-04-24,0.024913,1.060579,0.064270,0.271087
2015-04-25,0.002141,0.991684,0.065575,0.804794
2015-04-26,0.000000,0.990588,0.061332,0.189242
2015-04-27,0.000000,1.153404,0.062665,0.245023
2015-04-28,0.000000,1.196796,0.059726,0.200637
2015-04-29,0.000000,1.206245,0.060649,0.202958
2015-04-30,0.000000,1.215342,0.060649,0.222001
2015-05-01,0.000000,1.217362,0.058648,0.244557
2015-05-02,0.000000,1.231015,0.057697,0.189515
2015-05-03,0.000000,1.225257,0.059698,0.241833
2015-05-04,0.000000,1.227146,0.055695,0.219842
2015-05-05,0.000000,1.226959,0.055695,0.600412
2015-05-06,0.000000,1.220460,0.053040,0.879036
2015-05-07,0.000000,1.149255,0.055027,0.732622
2015-05-08,0.000000,0.900571,0.052757,0.735354
2015-05-09,0.000000,0.892023,0.050770,12.988512
2015-05-10,0.000000,0.891100,0.053379,0.946078
2015-05-11,0.000000,0.882180,0.050770,0.471835
2015-05-12,0.000000,0.517471,0.047688,0.757699
2015-05-13,0.000000,0.433521,0.938796,1.737661
2015-05-14,0.000000,0.433502,3.987628,0.716923
