time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,10.15792,0.003183,3.059965,5.145447,10.161103,8.205411999999999
2015-01-02,10.079642,0.003185,3.016022,5.16108,10.082827,8.177102
2015-01-03,9.996784,0.003185,2.994171,5.135682,9.999969,8.129853
2015-01-04,9.916026,0.003185,2.955638,5.135858,9.919211,8.091496
2015-01-05,9.836483,0.003185,2.921647,5.123075,9.839668,8.044722
2015-01-06,9.75113,0.003183,2.885344,5.128294,9.754313,8.013638
2015-01-07,9.680074,0.003185,2.862545,5.120043,9.683259,7.982588
2015-01-08,9.603095,0.003185,2.822201,5.111103,9.60628,7.933304
2015-01-09,9.527124,0.003185,2.789143,5.111402,9.530309,7.900545
2015-01-10,9.451296,0.003185,2.760596,5.215486,9.454481,7.976082
2015-01-11,9.369711,0.003183,2.72468,5.097844,9.372894,7.8225240000000005
2015-01-12,9.301772,0.003185,2.690437,5.084198,9.304957,7.774635
2015-01-13,9.227472,0.003185,2.687132,5.100993,9.230657,7.788125
2015-01-14,9.1532,0.003185,2.62608,5.054801,9.156385,7.680881
2015-01-15,9.079442,0.003185,2.606636,5.107997,9.082627,7.714633
2015-01-16,9.000011,0.003183,2.569979,5.170245,9.003194,7.740224
2015-01-17,8.934657,0.003185,2.70315,5.036604,8.937842,7.739754
2015-01-18,8.863728,0.003185,3.886397,5.230382,8.866913,9.116779
2015-01-19,8.793441,0.003185,2.479436,5.01773,8.796626,7.497166
2015-01-20,8.724488,0.003185,2.557394,5.134897,8.727673,7.692290999999999
2015-01-21,8.650305,0.003183,3.261047,5.080693,8.653488,8.34174
2015-01-22,8.589007,0.003185,2.447088,5.121459,8.592192,7.568547
2015-01-23,8.52211,0.003185,2.375861,5.115117,8.525295,7.490978
2015-01-24,8.455667,0.003185,2.39182,5.100627,8.458852,7.492447
2015-01-25,8.390137,0.003185,2.314941,5.102721,8.393322,7.417662
2015-01-26,8.319356,0.003183,2.740204,5.095659,8.322539,7.835863
2015-01-27,8.261099,0.003185,2.260752,5.113282,8.264284,7.374034
2015-01-28,8.197949,0.003185,2.238129,5.071299,8.201134,7.309428
2015-01-29,8.13678,0.003185,2.219798,5.091955,8.139965,7.3117529999999995
2015-01-30,8.076916,0.003185,2.24083,5.061038,8.080101,7.301868
2015-01-31,8.017291,0.003186,2.210423,5.063135,8.020477,7.2735579999999995
2015-02-01,7.952159,0.003183,2.190007,5.039784,7.955342,7.2297910000000005
2015-02-02,7.899039,0.003185,12.439213,5.443892,7.902224,17.883105
2015-02-03,7.840925,0.003185,8.043578,6.440762,7.844110000000001,14.48434
2015-02-04,7.783368,0.003185,3.184112,5.094429,7.7865530000000005,8.278541
2015-02-05,7.727224,0.003185,2.127211,5.066468,7.730409,7.193679
2015-02-06,7.665819,0.003183,4.513441,5.169058,7.669002,9.682499
2015-02-07,7.616193,0.003185,20.990819,6.246143,7.619378,27.236962
2015-02-08,7.562999,0.003185,2.03116,5.035898,7.566184,7.067058
2015-02-09,7.511157,0.003185,1.95965,5.023564,7.514342,6.983214
2015-02-10,7.461166,0.003185,1.941679,5.014204,7.464351000000001,6.955883
2015-02-11,7.406649,0.003183,1.934593,5.00834,7.409832,6.942933
2015-02-12,7.363285,0.003185,1.905319,5.009382,7.3664700000000005,6.914700999999999
2015-02-13,7.315917,0.003185,1.893046,4.992295,7.319102,6.885341
2015-02-14,7.269235,0.003185,1.860859,4.979766,7.27242,6.840624999999999
2015-02-15,7.22385,0.003185,1.852219,4.980573,7.227035,6.8327919999999995
2015-02-16,7.17452,0.003183,1.83272,4.984246,7.177703,6.816966
2015-02-17,7.13583,0.003185,1.812236,4.975915,7.1390150000000006,6.788150999999999
2015-02-18,7.092885,0.003185,1.81832,4.975857,7.09607,6.794177
2015-02-19,7.050302,0.003185,1.779766,4.950812,7.0534870000000005,6.7305779999999995
2015-02-20,7.008024,0.003185,1.758008,4.841753,7.011209,6.599761
2015-02-21,6.961532,0.003183,1.737866,4.849948,6.964715,6.587814
2015-02-22,6.925909,0.003185,1.722402,7.639276,6.929094,9.361678
2015-02-23,6.88593,0.003185,1.701804,4.828365,6.889115,6.530169
2015-02-24,6.846401,0.003185,1.69064,4.826794,6.849586,6.517434
2015-02-25,6.807339,0.003185,1.666429,4.825238,6.810524,6.491667
2015-02-26,6.763785,0.003183,1.665363,4.805701,6.766968,6.471064
2015-02-27,6.730046,0.003185,1.623692,4.814531,6.733231,6.438223
2015-02-28,6.69189,0.003185,1.62631,4.790886,6.695075,6.417196000000001
2015-03-01,6.649421,0.003183,1.59859,4.785187,6.652604,6.383776999999999
2015-03-02,6.616196,0.003185,1.580296,4.780791,6.619381000000001,6.3610869999999995
2015-03-03,6.578465,0.003185,1.561771,4.789764,6.58165,6.351535
2015-03-04,6.540961,0.003185,1.584829,4.74781,6.5441460000000005,6.332639
2015-03-05,6.503768,0.003185,1.530757,4.756123,6.506953,6.28688
2015-03-06,6.462545,0.003183,1.515976,4.854688,6.465728,6.3706640000000005
2015-03-07,6.430087,0.003185,1.501834,4.746951,6.4332720000000005,6.248785
2015-03-08,6.393029,0.003185,1.483025,4.748811,6.3962140000000005,6.2318359999999995
2015-03-09,6.356308,0.003185,1.464014,4.840738,6.3594930000000005,6.304752
2015-03-10,6.319775,0.003185,1.459047,4.714701,6.32296,6.173748
2015-03-11,6.278741,0.003183,1.430896,4.840112,6.281924,6.271008
2015-03-12,6.24642,0.003185,1.425805,4.83555,6.249605,6.261355
2015-03-13,6.210108,0.003185,1.4139,4.824482,6.213293,6.238382
2015-03-14,6.17395,0.003185,1.385334,4.714268,6.177135,6.099602
2015-03-15,6.137782,0.003185,1.378408,4.705302,6.140967,6.08371
2015-03-16,6.097332,0.003183,1.359522,4.804956,6.100515,6.164478
2015-03-17,6.065465,0.003185,1.347883,4.698538,6.06865,6.0464210000000005
2015-03-18,6.029709,0.003185,1.512865,4.895499,6.032894000000001,6.408364
2015-03-19,5.994768,0.003185,1.679235,4.674959,5.997953,6.354194000000001
2015-03-20,5.960252,0.003185,4.057554,4.801556,5.963437,8.85911
2015-03-21,5.921867,0.003183,1.306971,4.793401,5.92505,6.100372
2015-03-22,5.892056,0.003185,1.273841,4.7723,5.895241,6.046141
2015-03-23,5.858203,0.003185,2.063793,4.839101,5.861388,6.902894
