time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,0.0,0.533228,0.613127,1.70106,0.533228,2.314187
2015-01-02,0.0,0.391056,0.613467,1.719382,0.391056,2.332849
2015-01-03,0.0,0.391169,0.606154,1.607963,0.391169,2.214117
2015-01-04,0.0,0.391088,0.589608,1.696713,0.391088,2.286321
2015-01-05,0.0,0.391115,0.584513,1.702371,0.391115,2.286884
2015-01-06,0.0,0.390367,0.574462,1.69488,0.390367,2.269342
2015-01-07,0.0,0.390936,0.562782,1.698342,0.390936,2.261124
2015-01-08,0.0,0.39113,0.5618,1.693563,0.39113,2.255363
2015-01-09,0.0,0.390878,0.551156,1.689691,0.390878,2.240847
2015-01-10,0.0,0.388939,0.539804,2.651569,0.388939,3.1913729999999996
2015-01-11,0.0,0.388892,0.534136,1.682942,0.388892,2.217078
2015-01-12,0.0,0.390772,0.519139,1.668693,0.390772,2.187832
2015-01-13,0.0,0.391213,0.522203,1.657944,0.391213,2.180147
2015-01-14,0.0,0.391146,0.504029,1.607032,0.391146,2.111061
2015-01-15,0.0,0.384287,0.502256,1.644334,0.384287,2.1465899999999998
2015-01-16,0.0,0.373416,0.496627,1.675925,0.373416,2.172552
2015-01-17,0.0,0.373643,0.48607,1.593658,0.373643,2.0797280000000002
2015-01-18,0.0,0.37202,2.640006,1.725762,0.37202,4.365768
2015-01-19,0.0,0.371919,1.006408,1.670287,0.371919,2.676695
2015-01-20,0.0,0.371909,0.464647,1.591125,0.371909,2.0557719999999997
2015-01-21,0.0,0.371822,0.454366,1.662853,0.371822,2.117219
2015-01-22,0.0,0.372032,0.450109,1.667632,0.372032,2.117741
2015-01-23,0.0,0.372021,0.443518,1.581705,0.372021,2.025223
2015-01-24,0.0,0.371906,0.434769,1.572596,0.371906,2.007365
2015-01-25,0.0,0.371745,0.432443,1.581593,0.371745,2.014036
2015-01-26,0.0,0.372038,0.42318,1.649499,0.372038,2.072679
2015-01-27,0.0,0.3736,0.419174,1.571965,0.3736,1.991139
2015-01-28,0.0,0.372034,0.40795,1.545298,0.372034,1.953248
2015-01-29,0.0,0.373352,0.404106,1.555006,0.373352,1.9591120000000002
2015-01-30,0.0,0.37637,0.398938,1.639221,0.37637,2.0381590000000003
2015-01-31,0.0,0.374052,0.392779,1.555697,0.374052,1.948476
2015-02-01,0.0,0.373981,0.38821,1.542829,0.373981,1.931039
2015-02-02,0.0,0.374237,0.381809,1.854709,0.374237,2.236518
2015-02-03,0.0,0.374259,0.413022,2.272303,0.374259,2.6853249999999997
2015-02-04,0.0,0.39859,0.462217,1.607005,0.39859,2.069222
2015-02-05,0.0,0.459544,0.432333,1.54055,0.459544,1.9728830000000002
2015-02-06,0.0,0.48923,0.365868,1.53715,0.48923,1.903018
2015-02-07,0.0,0.505192,0.973348,1.536724,0.505192,2.510072
2015-02-08,0.0,0.513873,0.602651,1.52806,0.513873,2.130711
2015-02-09,0.0,0.516507,0.351505,1.534866,0.516507,1.886371
2015-02-10,0.0,0.511514,0.346971,1.536126,0.511514,1.883097
2015-02-11,0.0,0.404016,0.342404,1.514949,0.404016,1.857353
2015-02-12,0.0,0.477411,0.347359,1.512644,0.477411,1.860003
2015-02-13,0.0,0.38712,0.332933,1.512426,0.38712,1.845359
2015-02-14,0.0,0.371443,0.324782,1.534662,0.371443,1.8594439999999999
2015-02-15,0.0,0.378483,0.324877,1.506012,0.378483,1.830889
2015-02-16,0.0,0.371308,0.320402,1.515901,0.371308,1.836303
2015-02-17,0.0,0.405871,0.312992,1.516479,0.405871,1.8294709999999998
2015-02-18,0.0,0.499112,0.309197,1.606882,0.499112,1.9160789999999999
2015-02-19,0.0,0.523789,0.30664,1.52255,0.523789,1.82919
2015-02-20,0.0,0.528436,0.300882,1.498039,0.528436,1.798921
2015-02-21,0.0,0.527059,0.29197,1.518699,0.527059,1.810669
2015-02-22,0.0,0.528355,0.29343,1.504578,0.528355,1.798008
2015-02-23,0.0,0.526213,0.283762,1.503911,0.526213,1.787673
2015-02-24,0.0,0.470158,0.282295,1.517324,0.470158,1.7996189999999999
2015-02-25,0.0,0.51706,0.278167,1.503261,0.51706,1.781428
2015-02-26,0.0,0.529271,0.269363,1.492673,0.529271,1.762036
2015-02-27,0.0,0.531367,0.268531,1.608823,0.531367,1.877354
2015-02-28,0.0,0.531025,0.262088,1.513357,0.531025,1.775445
2015-03-01,0.0,0.529788,0.257965,1.49438,0.529788,1.752345
2015-03-02,0.0,0.530782,0.254872,1.492063,0.530782,1.746935
2015-03-03,0.0,0.534207,0.250135,1.504949,0.534207,1.755084
2015-03-04,0.0,0.534656,0.245208,1.486929,0.534656,1.732137
2015-03-05,0.0,0.53507,0.249043,1.499451,0.53507,1.748494
2015-03-06,0.0,0.535424,0.331489,1.500394,0.535424,1.831883
2015-03-07,0.0,0.535666,0.235663,1.478296,0.535666,1.713959
2015-03-08,0.0,0.536336,0.244752,1.547855,0.536336,1.792607
2015-03-09,0.0,0.535585,0.237422,1.529182,0.535585,1.766604
2015-03-10,0.0,0.535559,0.225284,1.485802,0.535559,1.711086
2015-03-11,0.0,0.536396,0.224276,1.472107,0.536396,1.696383
2015-03-12,0.0,0.536208,0.215989,1.540871,0.536208,1.75686
2015-03-13,0.0,0.537459,0.396489,1.556025,0.537459,1.9525139999999999
2015-03-14,0.0,0.537082,0.214629,1.453628,0.537082,1.6682569999999999
2015-03-15,0.0,0.538271,0.20818,1.464639,0.538271,1.672819
2015-03-16,0.0,0.539998,0.20497,1.454362,0.539998,1.659332
2015-03-17,0.0,0.544495,0.209636,1.520813,0.544495,1.730449
2015-03-18,0.0,0.546013,0.204756,1.449747,0.546013,1.6545029999999998
2015-03-19,0.0,0.549196,0.197605,1.450242,0.549196,1.647847
2015-03-20,0.0,0.549622,0.19557,1.456895,0.549622,1.652465
2015-03-21,0.0,0.549338,0.19473,1.444352,0.549338,1.6390820000000001
2015-03-22,0.0,0.550987,0.192082,1.440876,0.550987,1.6329580000000001
2015-03-23,0.0,0.554569,0.274303,1.448789,0.554569,1.723092
2015-03-24,0.0,0.554768,0.226657,1.447402,0.554768,1.6740590000000002
2015-03-25,0.0,0.553019,0.18617,1.434123,0.553019,1.620293
2015-03-26,0.0,0.554247,0.182872,1.443321,0.554247,1.626193
2015-03-27,0.0,0.553369,0.178337,1.432535,0.553369,1.6108719999999999
2015-03-28,0.0,0.554034,0.179216,1.431482,0.554034,1.610698
2015-03-29,0.0,0.553708,0.175422,1.510419,0.553708,1.685841
2015-03-30,0.0,0.553537,0.175515,1.435179,0.553537,1.610694
2015-03-31,0.0,0.554595,0.170018,1.43195,0.554595,1.601968
2015-04-01,0.0,0.55291,0.16989,1.423774,0.55291,1.5936640000000002
2015-04-02,0.0,0.554474,0.195743,1.433752,0.554474,1.629495
2015-04-03,0.0,0.552333,0.165378,1.423419,0.552333,1.588797
2015-04-04,0.0,0.550825,0.159,1.418292,0.550825,1.5772920000000001
