time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,0.0,2.478585,2.839409,4.077235,2.478585,6.916644
2015-01-02,0.0,1.586478,2.782949,4.118094,1.586478,6.901043
2015-01-03,0.0,1.586463,2.743797,4.083058,1.586463,6.826855
2015-01-04,0.0,1.586377,2.707019,4.064338,1.586377,6.771357
2015-01-05,0.0,1.586241,2.696884,4.077633,1.586241,6.7745169999999995
2015-01-06,0.0,1.584686,2.653144,4.057118,1.584686,6.710262
2015-01-07,0.0,1.587696,2.63543,4.083643,1.587696,6.719073
2015-01-08,0.0,1.589823,2.596552,4.021903,1.589823,6.618455
2015-01-09,0.0,1.589831,2.575342,4.031189,1.589831,6.606531
2015-01-10,0.0,1.589052,2.544328,8.459322,1.589052,11.00365
2015-01-11,0.0,1.588513,2.514015,4.030519,1.588513,6.5445340000000005
2015-01-12,0.0,1.59039,2.492256,4.060915,1.59039,6.553170999999999
2015-01-13,0.0,1.668354,2.459016,4.03427,1.668354,6.493286
2015-01-14,0.0,2.502594,2.43427,3.98732,2.502594,6.42159
2015-01-15,0.0,3.02839,2.43445,4.017129,3.02839,6.451579
2015-01-16,0.0,3.241166,2.376672,3.973512,3.241166,6.3501840000000005
2015-01-17,0.0,3.340947,2.511072,3.98414,3.340947,6.495212
2015-01-18,0.0,3.398058,6.294427,4.032436,3.398058,10.326863
2015-01-19,0.0,3.447585,2.92145,3.954639,3.447585,6.876089
2015-01-20,0.0,3.503647,2.270853,3.96877,3.503647,6.239623
2015-01-21,0.0,3.534189,2.246757,3.938232,3.534189,6.184989
2015-01-22,0.0,3.554182,2.223951,5.576463,3.554182,7.800414
2015-01-23,0.0,3.328472,2.193002,3.927329,3.328472,6.120331
2015-01-24,0.0,3.480086,2.171454,3.926202,3.480086,6.097656000000001
2015-01-25,0.0,3.525813,2.153832,3.945355,3.525813,6.099187000000001
2015-01-26,0.0,3.386616,2.126847,3.901994,3.386616,6.028841
2015-01-27,0.0,3.516015,2.102982,3.905449,3.516015,6.008431
2015-01-28,0.0,2.249689,2.07444,3.903833,2.249689,5.978273
2015-01-29,0.0,3.143129,2.056343,3.890985,3.143129,5.947328000000001
2015-01-30,0.0,3.459199,2.035516,6.628318,3.459199,8.663834
2015-01-31,0.0,3.488473,2.001086,3.912369,3.488473,5.913455
2015-02-01,0.0,3.506285,2.009284,3.866035,3.506285,5.875319
2015-02-02,0.0,3.547257,2.043937,4.52814,3.547257,6.572077
2015-02-03,0.0,3.894673,2.427156,5.291086,3.894673,7.718242
2015-02-04,0.0,4.17427,1.961584,3.868771,4.17427,5.830355
2015-02-05,0.0,4.357008,1.918836,3.901571,4.357008,5.820407
2015-02-06,0.0,2.824251,1.872428,3.935509,2.824251,5.807937
2015-02-07,0.0,2.300874,5.289353,3.875342,2.300874,9.164695
2015-02-08,0.0,2.27286,2.127563,3.870739,2.27286,5.998302
2015-02-09,0.0,2.280971,1.81411,3.898033,2.280971,5.712142999999999
2015-02-10,0.0,2.261917,1.804486,3.880111,2.261917,5.684597
2015-02-11,0.0,1.845805,1.783602,3.795814,1.845805,5.579416
2015-02-12,0.0,2.127548,1.755398,3.862385,2.127548,5.617783
2015-02-13,0.0,1.758765,1.731312,3.806353,1.758765,5.5376650000000005
2015-02-14,0.0,1.668775,1.735434,3.79469,1.668775,5.530124
2015-02-15,0.0,1.69676,1.705281,3.812175,1.69676,5.517456
2015-02-16,0.0,1.700406,1.679652,3.829814,1.700406,5.509466
2015-02-17,0.0,1.84422,1.666987,3.765076,1.84422,5.432063
2015-02-18,0.0,2.090379,1.643255,3.841934,2.090379,5.485189
2015-02-19,0.0,2.187097,1.617158,3.851072,2.187097,5.46823
2015-02-20,0.0,2.209545,1.593438,3.802498,2.209545,5.395936
2015-02-21,0.0,2.20898,1.585795,3.827582,2.20898,5.4133770000000005
