time,MAR_land,RACMO_land
2016-01-09,0.000000,1.379721
2016-01-10,0.000000,1.366160
2016-01-11,0.000000,1.350597
2016-01-12,0.000000,1.334078
2016-01-13,0.000000,1.315450
2016-01-14,0.000000,1.302418
2016-01-15,0.000000,1.292026
2016-01-16,0.000000,1.277926
2016-01-17,0.000000,1.262993
2016-01-18,0.000000,1.241834
2016-01-19,0.000000,1.224216
2016-01-20,0.000000,1.214001
2016-01-21,0.000000,1.234087
2016-01-22,0.000000,2.483505
2016-01-23,0.000000,4.135228
2016-01-24,0.000000,1.177420
2016-01-25,0.000000,1.275712
2016-01-26,0.000170,1.117134
2016-01-27,0.000072,1.112970
2016-01-28,0.000104,1.096338
2016-01-29,0.000083,1.078439
2016-01-30,0.000065,1.072973
2016-01-31,0.000071,1.058118
2016-02-01,0.000144,1.042871
2016-02-02,0.000123,1.033698
2016-02-03,0.000088,1.027061
2016-02-04,0.000087,1.003999
2016-02-05,0.000111,0.985901
2016-02-06,0.000099,0.984773
2016-02-07,0.000072,0.963317
2016-02-08,0.000014,0.965553
2016-02-09,0.000015,0.937850
2016-02-10,0.000208,0.931173
2016-02-11,0.000097,0.915215
2016-02-12,0.000083,0.904058
2016-02-13,0.000085,0.883625
2016-02-14,0.000171,0.879792
2016-02-15,0.000049,0.863707
2016-02-16,0.000137,0.853610
2016-02-17,0.000032,0.844933
2016-02-18,0.000000,0.816129
2016-02-19,0.000000,0.812355
2016-02-20,0.000000,0.800440
2016-02-21,0.000000,0.790682
2016-02-22,0.000000,0.767170
2016-02-23,0.000000,0.769313
2016-02-24,0.000000,0.752035
2016-02-25,0.000000,0.740971
2016-02-26,0.000000,0.734554
2016-02-27,0.000000,0.713789
2016-02-28,0.000000,0.712612
2016-02-29,0.000000,0.699286
2016-03-01,0.000000,0.689468
2016-03-02,0.000000,0.673510
2016-03-03,0.000000,0.661589
2016-03-04,0.000000,0.662305
2016-03-05,0.000000,0.642242
2016-03-06,0.000000,0.639040
2016-03-07,0.000000,0.675531
2016-03-08,0.000000,0.620983
2016-03-09,0.000000,0.605315
2016-03-10,0.000000,0.623017
2016-03-11,0.000000,0.592899
2016-03-12,0.000000,0.581868
2016-03-13,0.000000,0.712542
2016-03-14,0.000000,2.705524
2016-03-15,0.000000,0.615474
2016-03-16,0.000000,0.593558
2016-03-17,0.000000,0.569637
2016-03-18,0.000000,0.598871
2016-03-19,0.000000,0.534091
2016-03-20,0.000000,0.536673
2016-03-21,0.000000,0.515399
2016-03-22,0.000000,0.512036
2016-03-23,0.000000,0.512207
2016-03-24,0.000000,0.509124
2016-03-25,0.000000,0.497979
2016-03-26,0.000000,0.494845
2016-03-27,0.000000,0.486174
2016-03-28,0.000000,0.481705
2016-03-29,0.000000,0.478710
2016-03-30,0.000000,0.472338
2016-03-31,0.000000,0.462339
2016-04-01,0.000000,0.456311
2016-04-02,0.000000,0.454461
2016-04-03,0.000000,0.452378
2016-04-04,0.000000,0.543709
2016-04-05,0.000000,0.442598
2016-04-06,0.000000,0.428484
