time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,0.03274,3.969329,0.112277,8.770867,4.0020690000000005,8.883144000000001
2015-01-02,0.010955,3.385237,0.107172,8.764863,3.396192,8.872035
2015-01-03,0.009644,1.587746,0.107154,8.765894,1.59739,8.873047999999999
2015-01-04,0.011597,1.460392,0.107154,8.766811,1.471989,8.873965
2015-01-05,0.020359,1.460413,0.103487,8.736243,1.480772,8.83973
2015-01-06,0.013552,1.433081,0.104596,8.739265,1.446633,8.843861
2015-01-07,0.00622,1.422618,0.100923,8.697212,1.4288379999999998,8.798135
2015-01-08,0.00647,1.42417,0.102371,8.716888,1.43064,8.819259
2015-01-09,0.007857,1.423633,0.099807,8.69331,1.43149,8.793117
2015-01-10,0.007873,1.420802,0.098359,8.697007,1.428675,8.795366
2015-01-11,0.007033,1.419634,0.096134,8.682051,1.4266670000000001,8.778184999999999
2015-01-12,0.009881,1.42048,0.097243,8.676981,1.430361,8.774224
2015-01-13,0.011204,1.562583,0.091788,8.611716,1.573787,8.703503999999999
2015-01-14,0.012623,2.430325,0.092454,8.658632,2.442948,8.751086
2015-01-15,0.016565,2.725194,0.092466,8.617212,2.741759,8.709678
2015-01-16,0.01866,2.842886,0.089551,8.611536,2.861546,8.701087
2015-01-17,0.019476,2.881984,0.088447,8.606484,2.90146,8.694931
2015-01-18,0.009867,2.896723,0.801054,8.629536,2.90659,9.43059
2015-01-19,0.005511,2.872152,0.128183,8.547832,2.8776629999999996,8.676015
2015-01-20,0.001871,2.650114,0.084768,8.552386,2.651985,8.637154
2015-01-21,0.001995,2.88758,0.083319,8.531008,2.889575,8.614327
2015-01-22,0.002125,2.924879,0.083658,8.513116,2.9270039999999997,8.596774
2015-01-23,0.001878,2.267513,0.081094,8.505705,2.269391,8.586799000000001
2015-01-24,0.001478,2.670239,0.079646,8.502122,2.671717,8.581768
2015-01-25,0.0015,2.83252,0.079646,8.478178,2.83402,8.557824
2015-01-26,0.003988,2.762564,0.07853,8.500755,2.766552,8.579285
2015-01-27,0.00603,2.802096,0.077421,8.464356,2.808126,8.541777
2015-01-28,0.008785,1.880986,0.075972,8.440584,1.889771,8.516556
2015-01-29,0.007418,2.579362,0.073408,8.497598,2.58678,8.571006
2015-01-30,0.002147,2.842508,0.074857,8.479929,2.844655,8.554786
2015-01-31,0.002478,2.837732,0.072293,8.448937,2.84021,8.521230000000001
2015-02-01,0.002191,2.350823,0.084221,8.442735,2.353014,8.526956
2015-02-02,0.000598,1.751211,0.072293,8.927428,1.7518090000000002,8.999721000000001
2015-02-03,0.000445,1.800585,0.134495,9.393163,1.8010300000000001,9.527657999999999
2015-02-04,0.000468,1.827472,0.083183,8.357394,1.82794,8.440577
2015-02-05,0.001622,1.823339,0.069723,8.36113,1.824961,8.430852999999999
2015-02-06,0.012002,1.635505,0.067504,8.339817,1.647507,8.407321
2015-02-07,0.009489,1.574896,1.646103,8.477004,1.5843850000000002,10.123107000000001
2015-02-08,0.004094,1.571912,0.099064,8.374393,1.576006,8.473457
2015-02-09,0.001954,1.570531,0.063497,8.364812,1.572485,8.428309
2015-02-10,0.004498,1.569266,0.062382,8.35872,1.573764,8.421102
2015-02-11,0.008815,1.56806,0.063491,8.341637,1.576875,8.405128000000001
2015-02-12,0.008295,1.56775,0.059311,8.324357,1.576045,8.383667999999998
2015-02-13,0.003374,1.546735,0.062376,8.326297,1.550109,8.388673
2015-02-14,0.002062,1.510367,0.058887,8.314559,1.512429,8.373446
2015-02-15,0.002232,1.510605,0.059818,8.276315,1.512837,8.336133
2015-02-16,0.00519,1.542411,0.057254,8.278623,1.547601,8.335877
2015-02-17,0.008058,1.555823,0.057259,8.247799,1.5638809999999999,8.305058
2015-02-18,0.003575,1.428543,0.054695,8.258063,1.432118,8.312758
2015-02-19,0.002143,1.407277,0.056138,8.260341,1.40942,8.316479000000001
2015-02-20,0.002101,1.407324,0.05358,8.232488,1.409425,8.286068
2015-02-21,0.00374,1.406223,0.052131,8.209771,1.409963,8.261902
2015-02-22,0.001799,1.458493,0.05358,8.20603,1.4602920000000001,8.25961
2015-02-23,0.001597,1.529351,0.051016,8.188171,1.530948,8.239187000000001
2015-02-24,0.009656,1.513051,0.04829,8.192056,1.522707,8.240345999999999
2015-02-25,0.006865,1.531249,0.047003,8.131804,1.538114,8.178807
2015-02-26,0.001368,1.540147,0.049901,8.149524,1.541515,8.199425
2015-02-27,0.00104,1.541946,0.0469,8.165237,1.542986,8.212137
2015-02-28,0.00109,1.542061,0.047003,8.141019,1.543151,8.188022
