time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,0.0,0.838647,0.0,3.000106,0.838647,3.000106
2015-01-02,0.0,0.817149,0.0,2.653717,0.817149,2.653717
2015-01-03,0.0,0.761175,0.0,2.643909,0.761175,2.643909
2015-01-04,0.0,0.655267,0.0,2.685455,0.655267,2.685455
2015-01-05,0.0,0.722843,0.0,2.637219,0.722843,2.637219
2015-01-06,0.0,0.93705,0.0,2.66895,0.93705,2.66895
2015-01-07,0.0,0.975486,0.0,2.617252,0.975486,2.617252
2015-01-08,0.0,0.988304,0.001036,2.644132,0.988304,2.645168
2015-01-09,0.0,1.037697,1e-05,2.628082,1.037697,2.628092
2015-01-10,0.0,1.057113,0.0,2.624451,1.057113,2.624451
2015-01-11,0.003367,0.838,0.0,2.619623,0.841367,2.619623
2015-01-12,0.002029,0.817715,0.001036,2.609544,0.8197439999999999,2.61058
2015-01-13,0.0,0.82011,0.0,2.6267,0.82011,2.6267
2015-01-14,0.002627,0.841924,0.0,2.614551,0.844551,2.614551
2015-01-15,0.023662,0.690544,0.0,2.607447,0.714206,2.607447
2015-01-16,0.007825,0.640956,-0.001036,2.6023,0.6487809999999999,2.601264
2015-01-17,0.004338,0.641678,0.0,2.594992,0.6460159999999999,2.594992
2015-01-18,0.010758,0.636433,0.0,2.616982,0.6471910000000001,2.616982
2015-01-19,0.012849,0.567108,0.0,2.606125,0.579957,2.606125
2015-01-20,0.001664,0.480852,0.01821,2.574246,0.482516,2.592456
2015-01-21,0.001228,0.491578,0.0,2.567605,0.492806,2.567605
2015-01-22,0.0,0.597044,0.0,2.55464,0.597044,2.55464
2015-01-23,0.0,0.643267,0.0,2.589764,0.643267,2.589764
2015-01-24,0.0,0.657959,0.0,2.54595,0.657959,2.54595
2015-01-25,0.0,0.666635,0.0,2.542366,0.666635,2.542366
2015-01-26,0.0,0.577691,0.0,2.538537,0.577691,2.538537
