time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,0.000000,0.000000,1.189366,0.061754
2015-01-02,0.000000,0.000000,1.180384,0.048546
2015-01-03,0.000000,0.000000,1.165222,0.062023
2015-01-04,0.000000,0.000000,1.156974,0.058734
2015-01-05,0.000000,0.000000,1.136250,0.050707
2015-01-06,0.000000,0.000000,1.132678,0.046155
2015-01-07,0.000000,0.000000,1.122500,0.060287
2015-01-08,0.000000,0.000000,1.100372,0.048314
2015-01-09,0.000000,0.000000,1.099240,0.060694
2015-01-10,0.000000,0.000000,1.093730,0.047562
2015-01-11,0.000000,0.000000,1.073295,0.062754
2015-01-12,0.000000,0.000000,1.055629,0.043511
2015-01-13,0.000000,0.000000,1.063335,0.060510
2015-01-14,0.000000,0.000000,1.032117,0.057953
2015-01-15,0.000000,0.000000,1.035963,0.060098
2015-01-16,0.000000,0.000000,1.016451,0.044528
2015-01-17,0.000000,0.000000,1.007042,0.044598
2015-01-18,0.000000,0.000000,0.996372,0.045157
2015-01-19,0.000000,0.000000,0.986857,0.057501
2015-01-20,0.000000,0.000000,0.977753,0.044614
2015-01-21,0.000000,0.000000,0.974533,0.057601
2015-01-22,0.000000,0.000000,0.953217,0.043471
2015-01-23,0.000000,0.000000,0.944097,0.066474
2015-01-24,0.000000,0.000000,0.934526,0.049747
2015-01-25,0.000000,0.000000,0.922023,0.051417
2015-01-26,0.000000,0.000000,0.913405,0.069685
2015-01-27,0.000000,0.000000,0.906787,0.052094
2015-01-28,0.000000,0.000000,0.892774,0.073221
2015-01-29,0.000000,0.000000,0.883437,0.048170
2015-01-30,0.000000,0.000000,0.878531,0.050596
2015-01-31,0.000000,0.000000,0.863434,0.066525
2015-02-01,0.000000,0.000000,0.852235,0.067450
2015-02-02,0.000000,0.000000,0.847975,0.068750
2015-02-03,0.000000,0.000000,0.833618,0.054901
2015-02-04,0.000000,0.000000,0.822890,0.066229
2015-02-05,0.000000,0.000000,0.830581,0.065108
2015-02-06,0.000000,0.000000,0.805239,0.050223
2015-02-07,0.000000,0.000000,0.778508,0.069530
2015-02-08,0.000000,0.000000,0.856859,0.047819
2015-02-09,0.000000,0.000000,0.772999,0.067819
2015-02-10,0.000000,0.000000,0.756891,0.047639
2015-02-11,0.000000,0.000000,0.750797,0.066529
2015-02-12,0.000000,0.000000,0.731951,0.066747
2015-02-13,0.000000,0.000000,0.731255,0.049431
2015-02-14,0.000000,0.000000,0.722401,0.066923
2015-02-15,0.000000,0.000000,0.709974,0.049938
2015-02-16,0.000000,0.000000,0.697081,0.066938
2015-02-17,0.000000,0.000000,0.692775,0.543122
2015-02-18,0.000000,0.000000,0.675321,0.069283
2015-02-19,0.000000,0.000000,0.670237,0.049796
2015-02-20,0.000000,0.000000,0.663340,0.048150
2015-02-21,0.000000,0.000000,0.650819,0.069124
2015-02-22,0.000000,0.000000,0.642989,0.048458
2015-02-23,0.000000,0.000000,0.631302,0.065491
2015-02-24,0.000000,0.000000,0.625975,0.049895
2015-02-25,0.000000,0.000000,0.610533,0.068006
2015-02-26,0.000000,0.000000,0.609372,0.050579
2015-02-27,0.000000,0.000000,0.581492,0.064098
2015-02-28,0.000000,0.000000,0.582948,0.068872
2015-03-01,0.000000,0.000000,0.571729,0.047824
2015-03-02,0.000000,0.000000,0.566106,0.047822
2015-03-03,0.000000,0.000000,0.549099,0.067599
2015-03-04,0.000000,0.000000,0.554538,0.064896
2015-03-05,0.000000,0.000000,0.533633,0.046413
2015-03-06,0.000000,0.000000,0.524345,0.065781
2015-03-07,0.000000,0.000000,0.518803,0.045233
2015-03-08,0.000000,0.000000,0.512322,0.063863
2015-03-09,0.000000,0.000000,0.496010,0.044529
2015-03-10,0.000000,0.000000,0.496612,0.064149
2015-03-11,0.000000,0.000000,0.480559,0.063290
2015-03-12,0.000000,0.000000,0.473911,0.045662
2015-03-13,0.000000,0.000000,0.474734,0.044761
2015-03-14,0.000000,0.000000,0.489853,0.063656
2015-03-15,0.000000,0.000000,0.448459,0.063377
2015-03-16,0.000000,0.000000,0.453582,0.042615
2015-03-17,0.000000,0.000000,0.438308,0.064758
2015-03-18,0.000000,0.000000,0.434100,0.064002
2015-03-19,0.000000,0.000000,0.424045,0.045983
2015-03-20,0.000000,0.000000,0.425579,0.043035
2015-03-21,0.000000,0.000000,0.410754,0.063657
2015-03-22,0.000000,0.000000,0.408924,0.044771
2015-03-23,0.000000,0.000000,0.405113,0.063173
2015-03-24,0.000000,0.000000,0.397485,0.045930
2015-03-25,0.000000,0.000000,0.388630,0.044602
2015-03-26,0.000000,0.000000,0.388832,0.063727
2015-03-27,0.000000,0.000000,0.376685,0.046522
2015-03-28,0.000000,0.000000,0.382468,0.061777
2015-03-29,0.000000,0.000000,0.370539,0.044989
2015-03-30,0.000000,0.000000,0.362918,0.065651
2015-03-31,0.000000,0.000000,0.362521,0.044646
2015-04-01,0.000000,0.000000,0.355797,0.045867
2015-04-02,0.000000,0.000000,0.348062,0.062515
2015-04-03,0.000000,0.000000,0.344509,0.047778
2015-04-04,0.000000,0.000000,0.340167,0.061597
2015-04-05,0.000000,0.000000,0.336623,0.061689
2015-04-06,0.000000,0.000000,0.327217,0.046000
2015-04-07,0.000000,0.000000,0.322320,0.045747
2015-04-08,0.000000,0.000000,0.319953,0.044775
2015-04-09,0.000000,0.000000,0.320247,0.044373
2015-04-10,0.000000,0.000000,0.307471,0.063091
2015-04-11,0.000000,0.000000,0.311604,0.056534
2015-04-12,0.000000,0.000000,0.298166,0.061820
2015-04-13,0.000000,0.000000,0.296358,0.038449
2015-04-14,0.000000,0.000000,0.295924,0.769490
2015-04-15,0.000000,0.000000,0.291680,0.441379
2015-04-16,0.000000,0.000000,1.150846,0.770520
2015-04-17,0.000000,0.000000,2.954807,0.327311
2015-04-18,0.000000,0.000000,3.971324,0.806598
2015-04-19,0.000000,0.000000,14.068894,0.415805
2015-04-20,0.000000,0.000000,19.906290,0.103453
2015-04-21,0.000000,0.000000,3.700605,0.062146
2015-04-22,0.000000,0.000000,0.612983,0.115318
2015-04-23,0.000000,0.000000,0.257972,0.541331
2015-04-24,0.000000,0.000000,0.259348,0.041384
2015-04-25,0.000000,0.000000,0.253490,0.911811
2015-04-26,0.000000,0.000000,0.535856,0.040303
2015-04-27,0.000000,0.000000,0.249865,0.042650
2015-04-28,0.000000,0.000000,0.235279,0.060324
2015-04-29,0.000000,0.000000,0.297669,0.058647
2015-04-30,0.000000,0.000000,0.249389,0.026795
2015-05-01,0.000000,0.000000,0.235911,0.040793
2015-05-02,0.000000,0.000000,0.236463,0.061310
2015-05-03,0.000000,0.000000,0.306451,0.041261
2015-05-04,0.000000,0.000000,0.713479,0.057660
2015-05-05,0.000000,0.000000,0.223306,0.806814
2015-05-06,0.000000,0.000000,0.227738,0.700074
2015-05-07,0.000000,0.000000,0.910373,0.640575
2015-05-08,0.000000,0.000000,5.664240,0.763685
2015-05-09,0.000000,0.000000,2.501172,0.598014
2015-05-10,0.000000,0.000000,2.156097,0.782858
2015-05-11,0.000000,0.000000,3.291494,0.475734
2015-05-12,0.000000,0.000000,11.155402,0.534153
2015-05-13,0.000000,0.000000,19.121000,1.020330
2015-05-14,0.000000,0.000000,25.168653,0.221356
2015-05-15,0.000000,0.000000,20.924925,0.340296
2015-05-16,0.000000,0.000000,32.348892,0.206818
2015-05-17,0.333714,0.000000,19.093045,0.227746
2015-05-18,1.204659,0.000000,19.583369,0.461082
2015-05-19,0.686968,0.000000,15.031773,0.546204
2015-05-20,1.369317,0.000000,9.706310,0.669017
2015-05-21,0.757650,0.000000,7.167082,0.617449
2015-05-22,0.000000,0.000000,2.928854,0.300416
2015-05-23,0.000000,0.000000,5.803269,0.456342
2015-05-24,4.066271,0.000000,13.048844,0.205590
2015-05-25,1.094789,0.000000,11.042876,0.393377
2015-05-26,4.617337,0.000000,22.048538,0.193400
2015-05-27,0.000000,0.000000,11.909822,0.037879
2015-05-28,0.000000,0.000000,15.015691,0.388030
2015-05-29,1.179650,0.000000,24.147787,0.446633
2015-05-30,0.168865,0.000000,23.201745,0.112460
2015-05-31,0.000000,0.000000,24.624609,0.344264
2015-06-01,0.007299,0.000000,26.884337,0.428686
2015-06-02,4.399199,0.000000,37.015341,0.403805
2015-06-03,5.759303,0.000000,44.903570,0.173172
2015-06-04,6.893096,0.000000,47.832900,0.200821
2015-06-05,5.102687,0.000000,53.758607,0.171902
2015-06-06,4.241606,0.000000,50.179086,1.248124
2015-06-07,5.645826,0.000000,55.672596,2.807838
2015-06-08,22.620312,0.007827,63.519646,5.007172
2015-06-09,30.719413,0.245499,57.914454,4.488743
2015-06-10,30.517602,0.253996,52.541353,4.173153
2015-06-11,47.903953,0.447712,57.335678,5.643683
2015-06-12,34.372737,0.615304,39.425116,2.578742
2015-06-13,54.635685,0.689471,62.467938,6.077611
2015-06-14,42.575400,0.890817,56.409691,9.653530
2015-06-15,39.709622,1.067039,60.781961,8.808313
2015-06-16,41.575759,1.655072,63.938294,10.668618
2015-06-17,94.667727,6.403318,46.436670,7.308521
2015-06-18,82.574578,6.623047,53.917684,4.414027
2015-06-19,62.446049,4.530367,57.735102,4.697372
2015-06-20,71.206790,4.990626,48.971833,4.550147
2015-06-21,62.403612,5.289612,52.183945,3.725964
2015-06-22,70.291825,5.734251,49.574993,4.590213
2015-06-23,82.363948,5.878058,46.564862,7.757525
2015-06-24,72.841088,6.499501,51.076925,3.615990
2015-06-25,82.236670,7.484928,52.761878,8.819712
2015-06-26,87.757958,8.038334,52.385107,3.756490
2015-06-27,80.543426,7.714060,52.507475,6.058026
2015-06-28,50.757463,6.650779,46.837692,9.490650
2015-06-29,45.238535,5.265495,43.130715,7.454990
2015-06-30,34.338941,4.924354,41.228601,5.353735
2015-07-01,31.389738,5.138601,57.041485,8.612556
2015-07-02,41.304733,6.111565,42.106145,14.119141
2015-07-03,45.759886,6.957181,40.543823,13.232084
2015-07-04,50.349265,7.168547,40.775929,17.629631
2015-07-05,65.907113,8.382585,37.221245,14.132763
2015-07-06,35.369335,9.410286,29.203668,17.811208
2015-07-07,31.680698,7.350136,26.052741,17.532694
2015-07-08,36.139920,8.218171,26.874351,15.130251
2015-07-09,31.423670,7.586045,22.657173,13.958069
2015-07-10,40.659096,15.750882,21.933953,10.333898
2015-07-11,33.261987,13.891531,22.309283,11.014283
2015-07-12,28.826116,10.970297,20.037807,8.045462
2015-07-13,26.876774,14.265100,20.855027,12.488739
2015-07-14,28.820716,12.893120,20.684840,21.193645
2015-07-15,40.001256,13.964257,21.351494,23.958220
2015-07-16,33.690379,15.999404,21.242488,24.960170
2015-07-17,22.023604,16.341199,22.768227,26.718481
2015-07-18,27.319639,14.021725,22.540486,26.086768
2015-07-19,30.387401,19.913345,29.487683,33.541013
2015-07-20,10.173171,15.369373,21.528911,21.902050
2015-07-21,11.672461,11.046011,15.340608,12.003546
2015-07-22,6.613451,5.978713,16.007723,15.449113
2015-07-23,5.355835,5.679435,16.154476,16.267460
2015-07-24,8.247324,5.221091,14.804739,13.438559
2015-07-25,6.500096,6.324243,14.688878,21.993429
2015-07-26,3.888073,6.717379,14.586349,20.180746
2015-07-27,3.246147,6.128457,14.518615,18.544849
2015-07-28,4.103496,5.827755,13.992391,19.375831
2015-07-29,4.321826,6.760745,15.028563,18.060581
2015-07-30,4.169397,7.618187,13.346655,10.669963
2015-07-31,15.160816,14.215578,19.498580,16.136510
2015-08-01,18.722421,40.206486,42.895887,28.395165
2015-08-02,6.538708,38.450052,16.874855,15.851246
2015-08-03,9.087919,12.368223,13.472683,20.615197
2015-08-04,3.954778,8.185819,8.796481,7.482079
2015-08-05,3.308075,8.061521,10.978876,10.166877
2015-08-06,3.955279,5.943876,11.997965,14.076342
2015-08-07,7.278438,4.705332,10.478225,12.912021
2015-08-08,0.700580,5.666986,9.427896,16.205413
2015-08-09,12.945029,6.516730,11.651965,10.232553
2015-08-10,4.219426,14.291608,15.152502,14.802528
2015-08-11,2.404373,15.577807,12.301260,14.328800
2015-08-12,0.384448,7.150383,7.710907,17.537334
2015-08-13,0.830477,13.975454,19.040567,23.018753
2015-08-14,0.228131,17.951588,22.134737,19.468320
2015-08-15,1.319988,21.503012,16.475795,17.210415
2015-08-16,36.098778,26.106792,25.701115,15.679110
2015-08-17,20.954559,11.055854,7.343385,10.707908
2015-08-18,2.654657,6.615890,4.722342,17.450296
2015-08-19,0.203893,5.595660,3.834618,12.075256
2015-08-20,0.014333,9.327687,6.910335,10.268309
2015-08-21,0.488628,15.672695,16.021858,10.558457
2015-08-22,1.553810,13.685234,10.436133,9.562282
2015-08-23,2.088456,11.958231,5.927127,4.369051
2015-08-24,14.399832,8.974266,18.507829,12.310238
2015-08-25,1.112597,20.927314,17.340853,12.909199
2015-08-26,16.970192,23.072344,15.990150,8.306062
2015-08-27,0.249462,18.479903,7.820477,9.045785
2015-08-28,0.025233,8.119152,4.246087,5.950162
2015-08-29,0.009482,3.526059,3.888475,7.124109
2015-08-30,0.038114,1.997170,4.550940,6.929339
2015-08-31,0.336657,2.086327,7.699248,7.343465
2015-09-01,0.384359,2.347793,3.633130,1.915619
2015-09-02,11.603494,1.893221,5.887151,3.800295
2015-09-03,20.814282,4.201449,3.438948,1.950187
2015-09-04,0.132632,1.328482,3.179377,1.693289
2015-09-05,0.660860,1.760746,3.394273,2.858933
2015-09-06,0.040269,1.988129,6.553633,3.379761
2015-09-07,2.399918,2.502948,6.256158,3.779721
2015-09-08,55.038794,4.551667,11.581541,2.958078
2015-09-09,130.884151,14.183406,46.678854,10.744134
2015-09-10,103.874806,14.133572,41.992426,7.181983
2015-09-11,3.516362,7.243521,4.693410,7.416562
2015-09-12,24.328248,3.716502,3.360724,4.154986
2015-09-13,1.545054,1.396417,2.984225,4.255518
2015-09-14,0.001215,1.839952,3.013500,3.859921
2015-09-15,0.000005,0.927638,2.984768,4.475181
