time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,0.000000,0.037538,0.713528,5.472390
2015-01-02,0.000000,0.001136,0.706270,5.459547
2015-01-03,0.000000,0.001036,0.699099,5.474454
2015-01-04,0.000000,0.000992,0.692938,5.493011
2015-01-05,0.000000,0.000956,0.682142,5.447150
2015-01-06,0.000000,0.001064,0.674987,5.443810
2015-01-07,0.000000,0.001674,0.671523,5.414227
2015-01-08,0.000000,0.001999,0.659815,5.416903
2015-01-09,0.000000,0.002070,0.654409,5.412047
2015-01-10,0.000000,0.001681,0.648973,5.394947
2015-01-11,0.000000,0.001510,0.638576,5.386810
2015-01-12,0.000000,0.001662,0.636051,5.420093
2015-01-13,0.000000,0.001698,0.627197,5.366331
2015-01-14,0.000000,0.001691,0.620188,5.360398
2015-01-15,0.000000,0.001728,0.610669,5.358273
2015-01-16,0.000000,0.001767,0.607609,5.354934
2015-01-17,0.000000,0.001738,0.603425,5.325867
2015-01-18,0.000000,0.056503,0.838174,5.372782
2015-01-19,0.000000,0.149510,0.587974,5.296666
2015-01-20,0.000000,0.191770,0.579967,5.315687
2015-01-21,0.000000,0.218028,0.575213,5.293310
2015-01-22,0.000000,0.232915,0.570953,5.301809
2015-01-23,0.000000,0.188440,0.564229,5.279001
2015-01-24,0.000000,0.219799,0.557303,5.283763
2015-01-25,0.000000,0.258603,0.551794,5.267369
2015-01-26,0.000000,0.262689,0.544899,5.277204
2015-01-27,0.000000,0.259174,0.541566,5.238122
2015-01-28,0.000000,0.257005,0.534798,5.238886
2015-01-29,0.000000,0.261152,0.531274,5.227619
2015-01-30,0.000000,0.261818,0.523025,5.332788
2015-01-31,0.000000,0.263373,0.518910,5.346404
2015-02-01,0.000000,0.271378,0.513313,5.347639
2015-02-02,0.000000,0.278958,0.519327,6.042821
2015-02-03,0.000000,0.069466,0.530385,6.872723
2015-02-04,0.000000,0.001716,0.524753,5.263576
2015-02-05,0.000000,0.008056,0.494134,5.272720
2015-02-06,0.000000,0.182774,0.504681,5.249469
2015-02-07,0.000000,0.273643,3.361404,6.309761
2015-02-08,0.000000,0.286591,0.784698,5.228982
2015-02-09,0.000000,0.291232,0.477159,5.248589
2015-02-10,0.000000,0.296065,0.472205,5.229370
2015-02-11,0.000000,0.296373,0.467473,7.008125
2015-02-12,0.000000,0.290586,0.462039,5.242063
2015-02-13,0.000000,0.083601,0.458313,5.213574
2015-02-14,0.000000,0.063556,0.455296,5.193258
2015-02-15,0.000000,0.106731,0.451696,5.217262
2015-02-16,0.000000,0.135337,0.445509,5.179373
2015-02-17,0.000000,0.270110,0.443592,5.198260
2015-02-18,0.000000,0.288721,0.439171,5.163622
2015-02-19,0.000000,0.292105,0.435328,5.187338
2015-02-20,0.000000,0.291848,0.431819,5.206957
2015-02-21,0.000000,0.290671,0.426381,5.189475
2015-02-22,0.000000,0.294629,0.424803,5.152874
2015-02-23,0.000000,0.294861,0.421478,5.217397
2015-02-24,0.000000,0.207586,0.416935,5.158063
2015-02-25,0.000000,0.261954,0.407391,5.189824
2015-02-26,0.000000,0.296519,0.414706,5.160458
2015-02-27,0.000000,0.303385,0.403638,14.031163
2015-02-28,0.000000,0.180943,0.400849,5.222134
2015-03-01,0.000000,0.002796,0.398042,5.173940
2015-03-02,0.000000,0.002813,0.395495,5.147959
2015-03-03,0.000000,0.002787,0.389725,5.138679
2015-03-04,0.000000,0.002821,0.386390,5.175070
2015-03-05,0.000000,0.002869,0.382918,5.480000
2015-03-06,0.000000,0.002876,0.379597,5.134429
2015-03-07,0.000000,0.002795,0.378770,5.125931
2015-03-08,0.000000,0.002712,0.372005,5.051359
2015-03-09,0.000000,0.057885,0.370477,5.091935
2015-03-10,0.000000,0.017586,0.366352,5.089156
2015-03-11,0.000000,0.001076,0.362348,5.046681
2015-03-12,0.000000,0.001022,0.359628,5.072175
2015-03-13,0.000000,0.001211,0.355332,5.086415
2015-03-14,0.000000,0.001098,0.355514,5.051974
2015-03-15,0.000000,0.001082,0.352550,5.054577
2015-03-16,0.000000,0.001070,0.345991,5.006856
2015-03-17,0.000000,0.001091,0.342901,5.028480
2015-03-18,0.000000,0.001194,0.350938,5.031914
2015-03-19,0.000000,0.001262,0.340687,5.022265
2015-03-20,0.000000,0.001221,0.333525,5.064685
2015-03-21,0.000000,0.001060,0.332522,4.976706
2015-03-22,0.000000,0.001014,0.330053,4.985018
2015-03-23,0.000000,0.001099,0.330955,4.951210
2015-03-24,0.000000,0.001240,0.324419,4.961958
2015-03-25,0.000000,0.001243,0.318280,4.936735
2015-03-26,0.000000,0.001251,0.320254,4.938978
2015-03-27,0.000000,0.001250,0.315311,4.932166
2015-03-28,0.000000,0.001243,0.311449,4.923559
2015-03-29,0.000000,0.001243,0.310529,5.011109
2015-03-30,0.000000,0.001244,0.305853,4.930282
2015-03-31,0.000000,0.001245,0.306364,4.910003
2015-04-01,0.000000,0.001244,0.302304,4.898943
2015-04-02,0.000000,0.001232,0.298139,4.997192
2015-04-03,0.000000,0.001217,0.297522,4.975974
2015-04-04,0.000000,0.001213,0.292902,4.937371
2015-04-05,0.000000,0.001213,0.291215,4.960527
2015-04-06,0.000000,0.001274,0.289297,4.822821
2015-04-07,0.000000,0.001039,0.287761,4.920205
2015-04-08,0.000000,0.288881,0.283166,4.934732
2015-04-09,0.000000,0.175393,0.283016,4.905183
2015-04-10,0.000000,0.001345,0.278090,4.871421
