time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,2.948519,0.000001,0.000000,2.945790
2015-01-02,2.904193,0.000001,0.000000,2.925538
2015-01-03,2.857741,0.000022,0.000000,2.934499
2015-01-04,2.812183,0.000049,0.000000,2.931842
2015-01-05,2.772404,0.000047,0.000000,2.921020
2015-01-06,2.732002,0.000086,0.000000,2.926025
2015-01-07,2.696187,0.000176,0.001857,2.920943
2015-01-08,2.659557,0.000177,0.000346,2.915352
2015-01-09,2.623490,0.000136,0.000007,2.912751
2015-01-10,2.588773,0.000100,0.001708,2.902887
2015-01-11,2.552520,0.000081,0.000003,2.906410
2015-01-12,2.520156,0.000071,0.003755,2.883582
2015-01-13,2.486334,0.000071,0.000000,2.891570
2015-01-14,2.453597,0.000070,0.000000,2.897653
2015-01-15,2.421220,0.000071,0.000000,2.890782
2015-01-16,2.387991,0.000071,-0.002047,2.868448
2015-01-17,2.359152,0.000022,0.000000,2.864228
2015-01-18,2.329319,0.000000,0.000000,2.906884
2015-01-19,2.301195,0.000000,0.000000,2.987647
2015-01-20,2.273930,0.000000,0.011305,2.935859
2015-01-21,2.245102,0.003393,0.000000,2.936835
2015-01-22,2.219418,0.069463,0.000000,2.946771
2015-01-23,2.193496,0.084863,0.000000,2.925003
2015-01-24,2.167816,0.098272,0.000000,2.929724
2015-01-25,2.142614,0.097570,0.000000,2.928455
2015-01-26,2.116666,0.095146,0.000000,2.906495
2015-01-27,2.093484,0.099249,0.000000,2.906365
2015-01-28,2.070870,0.098387,0.000000,2.894426
2015-01-29,2.050035,0.095535,0.000000,2.896855
2015-01-30,2.029214,0.094429,0.000000,2.895196
2015-01-31,2.008400,0.008911,0.000000,2.891786
2015-02-01,1.986743,0.000087,0.000000,2.892221
2015-02-02,1.968514,0.000074,0.000000,2.882775
2015-02-03,1.949204,0.000074,0.000000,2.889580
2015-02-04,1.930140,0.000068,0.000000,2.874320
2015-02-05,1.910988,0.000006,0.000000,2.885172
2015-02-06,1.890692,0.000006,0.000000,2.863283
2015-02-07,1.873404,0.000004,0.000000,2.865710
2015-02-08,1.855124,0.000008,0.000000,2.881434
