time,MAR_land,MAR_ice,RACMO_land,RACMO_ice,MAR_total,RACMO_total
2015-01-01,2.114577,8.5e-05,0.373376,2.045628,2.114662,2.4190039999999997
2015-01-02,2.097745,8.5e-05,0.36993,2.021581,2.09783,2.391511
2015-01-03,2.080089,8.5e-05,0.363299,2.032775,2.080174,2.396074
2015-01-04,2.062983,8.5e-05,0.359811,2.028658,2.063068,2.388469
2015-01-05,2.04605,8.5e-05,0.354288,2.020671,2.046135,2.374959
2015-01-06,2.027858,8.5e-05,0.349902,2.025504,2.027943,2.3754060000000004
2015-01-07,2.012626,8.5e-05,0.345001,2.017275,2.012711,2.362276
2015-01-08,1.996036,8.5e-05,0.341272,2.016509,1.9961209999999998,2.357781
2015-01-09,1.979659,8.5e-05,0.336317,2.019561,1.979744,2.3558779999999997
2015-01-10,1.963358,8.5e-05,0.331985,2.03102,1.9634429999999998,2.363005
2015-01-11,1.945749,8.5e-05,0.326159,2.000904,1.9458339999999998,2.327063
2015-01-12,1.930991,8.5e-05,0.323022,2.012789,1.9310759999999998,2.335811
2015-01-13,1.91523,8.5e-05,0.320102,1.993699,1.9153149999999999,2.313801
2015-01-14,1.899889,8.5e-05,0.312612,2.005263,1.8999739999999998,2.317875
2015-01-15,1.884692,8.5e-05,0.313424,2.004708,1.884777,2.318132
2015-01-16,1.868409,8.5e-05,0.306239,2.033039,1.8684939999999999,2.339278
2015-01-17,1.854675,8.5e-05,0.302557,2.007745,1.85476,2.310302
2015-01-18,1.83973,8.5e-05,0.435374,2.008705,1.839815,2.444079
2015-01-19,1.824831,8.5e-05,0.300212,1.978386,1.824916,2.278598
2015-01-20,1.810025,8.5e-05,0.291375,1.997133,1.8101099999999999,2.288508
2015-01-21,1.794382,8.5e-05,0.285983,1.972908,1.7944669999999998,2.258891
2015-01-22,1.781147,8.5e-05,0.282994,1.994755,1.781232,2.277749
2015-01-23,1.766747,8.5e-05,0.27981,1.989393,1.766832,2.269203
2015-01-24,1.752725,8.5e-05,0.275824,1.983468,1.75281,2.259292
2015-01-25,1.739094,8.5e-05,0.272534,1.977837,1.7391789999999998,2.250371
2015-01-26,1.724388,8.5e-05,0.268681,1.975058,1.724473,2.243739
2015-01-27,1.712067,8.5e-05,0.265876,1.973989,1.712152,2.239865
2015-01-28,1.698759,8.5e-05,0.261319,1.973205,1.6988439999999998,2.234524
2015-01-29,1.685666,8.5e-05,0.258433,1.966843,1.685751,2.225276
2015-01-30,1.672705,8.5e-05,0.255455,1.960042,1.67279,2.215497
2015-01-31,1.659696,8.5e-05,0.252026,1.961715,1.659781,2.213741
2015-02-01,1.645494,8.5e-05,0.250607,1.950843,1.645579,2.2014500000000004
2015-02-02,1.633778,8.5e-05,0.302912,1.987917,1.6338629999999998,2.290829
2015-02-03,1.621078,8.5e-05,0.288476,2.111894,1.621163,2.40037
2015-02-04,1.608349,8.5e-05,0.272616,1.948367,1.608434,2.220983
2015-02-05,1.595969,8.5e-05,0.238815,1.940195,1.5960539999999999,2.17901
2015-02-06,1.583163,8.5e-05,0.417304,1.936578,1.583248,2.353882
