time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,2.441353,0.000000,0.280977,0.137335
2015-01-02,2.419645,0.000000,0.276129,0.184678
2015-01-03,2.396123,0.000000,0.273352,0.185974
2015-01-04,2.373654,0.000000,0.270003,0.176049
2015-01-05,2.351855,0.000000,0.268027,0.182947
2015-01-06,2.328198,0.000000,0.261076,0.175160
2015-01-07,2.307815,0.000000,0.305093,0.204164
2015-01-08,2.285757,0.000000,0.254871,0.174479
2015-01-09,2.263293,0.000000,0.252922,0.177004
2015-01-10,2.240932,0.000000,0.247364,0.203273
2015-01-11,2.217221,0.000000,0.245251,0.138481
2015-01-12,2.196806,0.000000,0.245603,0.184328
2015-01-13,2.175234,0.000000,0.235518,0.142620
2015-01-14,2.154047,0.000000,0.236487,0.138732
2015-01-15,2.132693,0.000000,0.234225,0.181077
2015-01-16,2.109873,0.000000,0.229241,0.137001
2015-01-17,2.090044,0.000000,0.225020,0.199947
2015-01-18,2.068654,0.000000,0.224850,0.186553
2015-01-19,2.047287,0.000000,0.219299,0.181771
2015-01-20,2.026173,0.000000,0.261056,0.180119
2015-01-21,2.004015,0.000000,0.213957,0.159582
2015-01-22,1.985882,0.000000,0.209351,0.179542
2015-01-23,1.967730,0.000000,0.206897,0.177609
2015-01-24,1.949857,0.000000,0.202310,0.174743
2015-01-25,1.932070,0.000000,0.202111,0.183742
2015-01-26,1.913388,0.000000,0.198368,0.149704
2015-01-27,1.898210,0.000000,0.194604,0.175981
2015-01-28,1.881802,0.000000,0.193204,0.183362
2015-01-29,1.865532,0.000000,0.189818,0.179818
2015-01-30,1.849201,0.000000,0.187474,0.184128
2015-01-31,1.832605,0.000000,0.184178,0.156879
2015-02-01,1.815058,0.000000,0.181259,0.151693
2015-02-02,1.800415,0.000000,0.179887,0.183835
2015-02-03,1.784633,0.000000,0.176133,0.153912
2015-02-04,1.768700,0.000000,0.172837,0.154462
2015-02-05,1.752727,0.000000,0.170933,0.147667
2015-02-06,1.735825,0.000000,0.166065,0.154094
2015-02-07,1.721730,0.000000,0.160606,0.323369
2015-02-08,1.706406,0.000000,0.177504,0.147276
2015-02-09,1.691364,0.000000,0.163088,0.159935
2015-02-10,1.677597,0.000000,0.154428,0.165516
2015-02-11,1.663478,0.000000,0.152727,0.142943
2015-02-12,1.651788,0.000000,0.150856,0.160811
2015-02-13,1.638935,0.000000,0.146526,0.144263
2015-02-14,1.626001,0.000000,0.144653,0.337475
2015-02-15,1.613137,0.000000,0.155600,0.171251
2015-02-16,1.599330,0.000000,0.137052,0.164915
2015-02-17,1.588018,0.000000,0.135921,0.166765
2015-02-18,1.575494,0.000000,0.135831,0.141232
2015-02-19,1.562882,0.000000,0.128970,0.165253
2015-02-20,1.550230,0.000000,0.128881,0.168391
2015-02-21,1.536583,0.000000,0.125137,0.166009
2015-02-22,1.525183,0.000000,0.125027,0.183209
2015-02-23,1.512962,0.000000,0.119021,0.140494
2015-02-24,1.501149,0.000000,0.120427,0.163851
2015-02-25,1.490425,0.000000,0.112529,0.135498
2015-02-26,1.479356,0.000000,0.114989,0.146177
2015-02-27,1.470519,0.000000,0.107680,0.169119
2015-02-28,1.460579,0.000000,0.107661,0.159055
2015-03-01,1.449687,0.000000,0.105210,0.164187
2015-03-02,1.440850,0.000000,0.097901,0.164183
2015-03-03,1.431291,0.000000,0.100909,0.144024
2015-03-04,1.422025,0.000000,0.095251,0.146138
2015-03-05,1.412812,0.000000,0.093958,0.138273
2015-03-06,1.402596,0.000000,0.089730,0.168832
2015-03-07,1.394407,0.000000,0.089063,0.182002
2015-03-08,1.385257,0.000000,0.086918,0.145056
2015-03-09,1.376027,0.000000,0.081171,0.139859
2015-03-10,1.366828,0.000000,0.081181,0.137384
2015-03-11,1.356773,0.000000,0.081693,0.168108
2015-03-12,1.348924,0.000000,0.075540,0.163409
2015-03-13,1.340261,0.000000,0.075083,0.135297
2015-03-14,1.331606,0.000000,0.213008,0.157870
