time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,0.000000,2.058649,0.035362,0.624832
2015-01-02,0.000000,1.289637,0.035498,0.648983
2015-01-03,0.000000,1.058038,0.034211,0.641787
2015-01-04,0.000000,1.783800,0.033490,0.617439
2015-01-05,0.000000,1.978786,0.033558,0.649229
2015-01-06,0.000000,1.992091,0.032769,0.622671
2015-01-07,0.000000,1.851218,0.052422,0.635354
2015-01-08,0.000000,1.847539,0.031326,0.643201
2015-01-09,0.000000,1.846628,0.047782,0.641290
2015-01-10,0.000000,1.845331,0.033473,0.636440
2015-01-11,0.000000,1.843441,0.030040,0.607363
2015-01-12,0.000000,1.843964,0.027342,0.631715
2015-01-13,0.000000,1.843117,0.029182,0.607566
2015-01-14,0.000000,1.842441,0.028597,0.606855
2015-01-15,0.000000,1.842079,0.028597,0.627707
2015-01-16,0.000000,1.840888,0.029784,0.657687
2015-01-17,0.000000,1.841867,0.027379,0.600400
2015-01-18,0.000000,1.842050,0.026950,0.614279
2015-01-19,0.000000,1.841427,0.026229,0.606825
2015-01-20,0.000000,1.841326,0.155846,0.601778
2015-01-21,0.000000,1.837087,0.025439,0.641635
2015-01-22,0.000000,1.839883,0.025439,0.642061
2015-01-23,0.000000,1.839338,0.024650,0.599323
2015-01-24,0.000000,1.795888,0.023928,0.613960
2015-01-25,0.000000,2.189407,0.023928,0.617253
2015-01-26,0.000000,2.384302,0.023500,0.596690
2015-01-27,0.000000,2.448435,0.023139,0.616172
2015-01-28,0.000000,2.561979,0.023139,0.686882
2015-01-29,0.000000,2.746313,0.022350,0.591577
2015-01-30,0.000000,2.739137,0.021989,0.608896
2015-01-31,0.000000,2.385423,0.021921,0.588210
2015-02-01,0.000000,1.691064,0.021560,0.587197
2015-02-02,0.000000,0.831007,0.020839,0.630239
2015-02-03,0.000000,1.980968,0.020702,0.600412
2015-02-04,0.000000,2.537400,0.020117,0.599531
2015-02-05,0.000000,2.750277,0.019981,0.592837
