time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,1.688111,0.000000,0.802432,0.022675
2015-01-02,1.674691,0.000000,0.786695,0.026411
2015-01-03,1.659811,0.000000,0.772510,0.035454
2015-01-04,1.644633,0.000000,0.757009,0.033481
2015-01-05,1.629841,0.000000,0.739814,0.033266
2015-01-06,1.614051,0.000000,0.728053,0.032966
2015-01-07,1.600045,0.000000,0.716852,0.031264
2015-01-08,1.584593,0.000000,0.700803,0.031622
2015-01-09,1.569036,0.000000,0.683996,0.033961
2015-01-10,1.554754,0.000000,0.673451,0.031377
2015-01-11,1.539805,0.000000,0.659260,0.020920
2015-01-12,1.527467,0.000000,0.644315,0.032035
2015-01-13,1.513982,0.000000,0.636295,0.022496
2015-01-14,1.500242,0.000000,0.621216,0.021254
2015-01-15,1.486366,0.000000,0.612415,0.033586
2015-01-16,1.471762,0.000000,0.597436,0.019744
2015-01-17,1.459402,0.000000,0.590771,0.037343
2015-01-18,1.446199,0.000000,0.576407,0.031657
2015-01-19,1.433287,0.000000,0.566991,0.035905
2015-01-20,1.420183,0.000000,0.611398,0.036924
2015-01-21,1.405832,0.000000,0.546541,0.020932
2015-01-22,1.393410,0.000000,0.536717,0.032699
2015-01-23,1.380051,0.000000,0.525188,0.036114
2015-01-24,1.366526,0.000000,0.516267,0.032251
2015-01-25,1.353414,0.000000,0.507092,0.032051
2015-01-26,1.339674,0.000000,0.499460,0.018777
2015-01-27,1.327728,0.000000,0.488098,0.036106
2015-01-28,1.315792,0.000000,0.481835,0.030353
2015-01-29,1.304303,0.000000,0.472108,0.036972
2015-01-30,1.292799,0.000000,0.464150,0.033088
2015-01-31,1.281662,0.000000,0.456107,0.020099
2015-02-01,1.269919,0.000000,0.448327,0.021572
2015-02-02,1.259972,0.000000,0.440349,0.031776
2015-02-03,1.249269,0.000000,0.458355,0.021595
2015-02-04,1.238448,0.000000,0.424788,0.015301
2015-02-05,1.227720,0.000000,0.417144,0.020371
2015-02-06,1.216392,0.000000,0.414878,0.018651
2015-02-07,1.206753,0.000000,0.400245,0.028939
2015-02-08,1.196114,0.000000,0.542909,0.018246
2015-02-09,1.185578,0.000000,0.389605,0.029757
2015-02-10,1.175153,0.000000,0.380507,0.041266
2015-02-11,1.164060,0.000000,0.374731,0.019381
2015-02-12,1.154947,0.000000,0.368746,0.034793
2015-02-13,1.145129,0.000000,0.361087,0.019205
2015-02-14,1.135686,0.000000,0.434987,0.043405
2015-02-15,1.127023,0.000000,0.407066,0.033867
2015-02-16,1.117777,0.000000,0.345013,0.036500
2015-02-17,1.110031,0.000000,0.336886,0.030319
2015-02-18,1.101513,0.000000,0.333483,0.017825
2015-02-19,1.093007,0.000000,0.324384,0.029670
2015-02-20,1.084702,0.000000,0.320805,0.037613
2015-02-21,1.075827,0.000000,0.315527,0.031305
2015-02-22,1.068551,0.000000,0.307317,0.039270
2015-02-23,1.060753,0.000000,0.305214,0.018220
2015-02-24,1.052979,0.000000,0.295046,0.030709
2015-02-25,1.045140,0.000000,0.294491,0.018161
2015-02-26,1.036534,0.000000,0.285051,0.018405
2015-02-27,1.029264,0.000000,0.279686,0.032350
2015-02-28,1.021434,0.000000,0.274977,0.023680
2015-03-01,1.013345,0.000000,0.268643,0.036888
2015-03-02,1.006737,0.000000,0.261480,0.036888
2015-03-03,0.999481,0.000000,0.258330,0.020437
2015-03-04,0.992108,0.000000,0.256463,0.018803
2015-03-05,0.984769,0.000000,0.243525,0.018285
2015-03-06,0.976852,0.000000,0.239066,0.029895
2015-03-07,0.970475,0.000000,0.235076,0.035333
2015-03-08,0.963499,0.000000,0.230616,0.019422
2015-03-09,0.956531,0.000000,0.223922,0.016844
2015-03-10,0.949507,0.000000,0.218987,0.019175
2015-03-11,0.941922,0.000000,0.218058,0.044382
2015-03-12,0.935820,0.000000,0.211184,0.028776
2015-03-13,0.929087,0.000000,0.205092,0.019139
2015-03-14,0.922281,0.000000,0.422572,0.030330
2015-03-15,0.915289,0.000000,0.199293,0.034700
2015-03-16,0.907713,0.000000,0.543813,0.032169
2015-03-17,0.901691,0.000000,0.191105,0.033497
2015-03-18,0.895006,0.000000,0.185827,0.020764
2015-03-19,0.888579,0.000000,0.183792,0.033784
2015-03-20,0.882740,0.000000,0.178195,0.039314
2015-03-21,0.876402,0.000000,0.234924,0.032582
2015-03-22,0.871308,0.000000,0.172750,0.033337
2015-03-23,0.865754,0.000000,0.170384,0.033661
2015-03-24,0.860352,0.000000,0.165585,0.031533
2015-03-25,0.855165,0.000000,0.163630,0.034238
2015-03-26,0.849407,0.000000,0.166905,0.020577
2015-03-27,0.844806,0.000000,0.158184,0.037434
2015-03-28,0.839651,0.000000,0.155181,0.021100
2015-03-29,0.834444,0.000000,0.152438,0.019550
2015-03-30,0.829202,0.000000,0.149505,0.025960
2015-03-31,0.823919,0.000000,0.146573,0.021397
2015-04-01,0.818070,0.000000,0.143149,0.033910
2015-04-02,0.813337,0.000000,0.141865,0.032479
2015-04-03,0.808012,0.000000,0.135509,0.020545
2015-04-04,0.802712,0.000000,0.137382,0.031940
2015-04-05,0.797694,0.000000,0.132017,0.023559
2015-04-06,0.792444,0.000000,0.132106,0.030868
2015-04-07,0.788498,0.000000,0.127706,0.038232
2015-04-08,0.784285,0.000000,0.124703,0.020977
2015-04-09,0.780110,0.000000,0.121938,0.031029
2015-04-10,0.776041,0.000000,0.124626,0.021270
2015-04-11,0.771445,0.000000,0.121532,0.026454
2015-04-12,0.767898,0.000000,0.114366,0.033868
2015-04-13,0.763801,0.000000,0.212528,0.020899
2015-04-14,0.759714,0.000000,0.215712,0.221115
2015-04-15,0.755581,0.000000,0.112420,0.161291
2015-04-16,0.750942,0.000000,1.113296,0.192859
2015-04-17,0.747340,0.000000,1.795317,0.178057
2015-04-18,0.743176,0.000000,1.669497,0.082106
2015-04-19,0.738998,0.000000,4.407644,0.166661
2015-04-20,0.736445,0.109463,6.976052,0.089132
2015-04-21,0.740328,0.006217,0.101705,0.032097
2015-04-22,0.734030,0.000004,0.103160,0.194819
2015-04-23,0.724665,0.000000,0.100398,0.040455
2015-04-24,0.715910,0.000000,0.097633,0.299380
2015-04-25,0.708159,0.000000,0.098940,0.037512
2015-04-26,0.700778,0.000000,0.097632,0.032341
2015-04-27,0.695186,0.000000,0.096177,0.033623
2015-04-28,0.689775,0.000000,0.094869,0.021084
2015-04-29,0.685024,0.000000,0.096616,0.019245
2015-04-30,0.680785,0.000000,0.094867,0.024934
2015-05-01,0.676483,0.000000,0.092104,0.033497
2015-05-02,0.673361,0.000000,0.090648,0.031463
2015-05-03,0.669996,0.000000,0.087883,0.019841
2015-05-04,0.666874,0.000000,0.090647,0.031108
2015-05-05,0.663936,0.000000,0.089339,0.237573
2015-05-06,0.660687,0.000000,0.085119,0.032946
2015-05-07,0.658497,0.000000,0.086576,1.789928
2015-05-08,0.656079,0.000000,0.085118,0.158737
2015-05-09,0.653838,0.000000,0.082355,0.192860
2015-05-10,0.651900,0.000000,0.275690,0.024264
2015-05-11,0.649613,0.000000,0.125122,0.183388
2015-05-12,0.648234,0.000000,0.716461,0.213576
2015-05-13,0.646404,0.000000,1.651615,0.207802
2015-05-14,0.644599,0.000000,3.057223,0.189498
2015-05-15,0.695288,0.000000,5.635573,0.189714
2015-05-16,2.245049,0.069335,6.836973,0.112329
2015-05-17,2.130905,0.045159,4.166520,0.256588
2015-05-18,1.538511,0.020890,3.879936,0.168130
2015-05-19,0.968009,0.002393,3.303476,0.128695
2015-05-20,1.313302,0.000000,1.236601,0.168801
2015-05-21,2.406445,0.021967,1.938672,0.268283
2015-05-22,0.818487,0.002730,1.268812,0.210391
2015-05-23,1.764236,0.027345,2.021621,0.263976
2015-05-24,5.666310,0.086066,2.345101,0.173144
2015-05-25,4.475157,0.027287,2.283185,0.301306
2015-05-26,5.992636,0.080852,2.837758,0.261859
2015-05-27,6.614013,0.174255,3.996720,0.188508
2015-05-28,7.876194,0.198077,3.684206,0.270850
2015-05-29,6.433548,0.062962,4.406142,0.244097
2015-05-30,7.759130,0.086806,4.527645,0.219867
2015-05-31,4.707845,0.098559,3.508825,0.250872
2015-06-01,1.182913,0.096476,4.177191,0.485649
2015-06-02,1.492010,0.207706,6.658288,0.319438
2015-06-03,1.733396,0.373061,6.523551,0.146923
2015-06-04,1.985282,0.448662,8.069530,1.298147
2015-06-05,1.837157,1.145358,8.502695,1.377061
2015-06-06,1.610251,1.332016,7.449239,0.495114
2015-06-07,1.269981,1.091585,8.462939,0.757382
2015-06-08,2.211818,2.605122,6.764172,2.787590
2015-06-09,4.026962,5.380869,9.504357,3.114815
2015-06-10,3.636389,3.666804,8.290307,2.769144
2015-06-11,1.816281,6.607086,10.000471,3.095796
2015-06-12,0.963289,4.995609,6.955094,2.561064
2015-06-13,0.971078,5.713161,11.850280,2.928295
2015-06-14,0.962007,4.244520,11.224509,2.045757
2015-06-15,1.025688,4.795201,14.158011,2.131523
2015-06-16,1.378525,11.463955,17.311596,8.647803
2015-06-17,1.549512,21.684665,16.859221,11.305021
2015-06-18,2.759462,22.321063,17.427117,10.354746
2015-06-19,1.587074,14.937546,16.909142,8.711152
2015-06-20,1.899203,15.610702,16.328164,15.741055
2015-06-21,2.130690,13.971234,17.929137,13.970287
2015-06-22,2.695655,15.993748,21.319833,16.119539
2015-06-23,3.658524,14.126788,31.060039,15.297258
2015-06-24,2.009756,14.652461,22.928552,22.189988
2015-06-25,2.114802,17.409472,20.587409,16.761761
2015-06-26,2.202500,24.887605,19.553833,16.994736
2015-06-27,2.283356,27.079156,18.383457,23.382689
2015-06-28,2.365700,23.468769,16.153531,16.390804
2015-06-29,2.451526,19.831804,14.258690,13.768769
