time,MAR_land,MAR_ice,RACMO_land,RACMO_ice
2015-01-01,1.657007,0.001882,0.151190,1.751580
2015-01-02,1.644658,0.001686,0.146890,1.841302
2015-01-03,1.631434,0.001420,0.144399,1.745000
2015-01-04,1.618237,0.000406,0.142876,1.738466
2015-01-05,1.605081,0.000378,0.140125,1.736890
2015-01-06,1.590823,0.001121,0.139605,1.733739
2015-01-07,1.578955,0.001198,0.136854,1.727639
2015-01-08,1.566146,0.001514,0.135590,1.724105
2015-01-09,1.553388,0.001531,0.134587,1.725321
2015-01-10,1.540691,0.001388,0.132320,1.729162
2015-01-11,1.527131,0.000765,0.130312,1.716167
2015-01-12,1.515927,0.000653,0.128305,1.725436
2015-01-13,1.503779,0.000655,0.128305,1.725951
2015-01-14,1.491858,0.001523,0.125778,1.696272
2015-01-15,1.480038,0.001693,0.123771,1.705457
2015-01-16,1.467307,0.001374,0.123821,1.712978
2015-01-17,1.456694,0.001658,0.121763,1.704013
2015-01-18,1.445022,0.001773,0.292519,1.709131
2015-01-19,1.433397,0.001802,0.168406,1.694704
2015-01-20,1.421902,0.001644,0.117229,1.685682
2015-01-21,1.409682,0.001505,0.115482,1.696494
2015-01-22,1.399505,0.000882,0.114218,1.691526
2015-01-23,1.388222,0.000712,0.113214,1.681790
2015-01-24,1.376902,0.000715,0.110947,1.679817
2015-01-25,1.366319,0.000592,0.109944,1.672345
2015-01-26,1.355287,0.000349,0.109171,1.675480
2015-01-27,1.346236,0.000350,0.108730,1.683142
2015-01-28,1.336567,0.000352,0.106673,1.672646
2015-01-29,1.327063,0.000305,0.104406,1.672908
2015-01-30,1.317453,0.000311,0.104665,1.661522
2015-01-31,1.307954,0.000312,0.102139,1.667658
2015-02-01,1.297802,0.000313,0.102139,1.660001
2015-02-02,1.290002,0.000307,0.100506,1.656086
2015-02-03,1.281440,0.000309,0.098268,1.704402
2015-02-04,1.272984,0.000312,0.104100,2.244124
2015-02-05,1.264603,0.000297,0.098124,1.633963
2015-02-06,1.255479,0.000296,0.166222,1.653259
2015-02-07,1.248337,0.000293,1.912014,1.801332
2015-02-08,1.240359,0.000328,0.094109,1.647381
2015-02-09,1.232316,0.000332,0.093870,1.637355
2015-02-10,1.224354,0.000332,0.091582,1.627543
2015-02-11,1.215534,0.000331,0.089294,1.627385
2015-02-12,1.208464,0.000331,0.091063,1.623024
2015-02-13,1.200729,0.000333,0.087568,1.627086
2015-02-14,1.193317,0.000483,0.089336,1.628679
2015-02-15,1.186325,0.000814,0.087048,1.622857
2015-02-16,1.178666,0.000782,0.086044,1.618167
2015-02-17,1.172663,0.001358,0.084781,1.621025
2015-02-18,1.165863,0.001314,0.084037,1.617040
2015-02-19,1.159137,0.000376,0.082514,1.627134
2015-02-20,1.152576,0.000332,0.082774,1.616509
2015-02-21,1.145204,0.000331,0.081510,1.608828
2015-02-22,1.139436,0.000332,0.080506,1.608276
2015-02-23,1.132838,0.000332,0.079243,1.611726
2015-02-24,1.126273,0.000332,0.077958,1.608578
2015-02-25,1.119735,0.000332,0.078499,1.618676
2015-02-26,1.112445,0.000331,0.075972,1.603630
2015-02-27,1.106697,0.000332,0.075972,1.601268
2015-02-28,1.100180,0.000328,0.075972,1.602111
2015-03-01,1.092937,0.000296,0.074709,1.597222
2015-03-02,1.087209,0.000340,0.072701,1.588023
2015-03-03,1.080676,0.000830,0.073705,1.604125
2015-03-04,1.074136,0.000839,0.073705,1.595799
2015-03-05,1.067789,0.000638,0.070174,1.590233
2015-03-06,1.060932,0.000323,0.070434,1.583770
2015-03-07,1.055542,0.000333,0.070434,1.586091
2015-03-08,1.049366,0.000332,0.070174,1.580482
2015-03-09,1.043208,0.000330,0.066904,1.586422
2015-03-10,1.037117,0.000332,0.068167,1.564649
2015-03-11,1.030275,0.000331,0.067907,1.583174
2015-03-12,1.024801,0.000332,0.065900,1.563034
2015-03-13,1.018684,0.000327,0.065640,1.577867
2015-03-14,1.012756,0.000332,0.065900,1.566207
2015-03-15,1.007014,0.000332,0.063373,1.555857
2015-03-16,1.000688,0.000332,0.064896,1.574664
2015-03-17,0.995740,0.000331,0.062369,1.562568
2015-03-18,0.990164,0.000327,0.062369,1.570758
2015-03-19,0.984709,0.000331,0.088407,1.552078
2015-03-20,0.979223,0.000312,0.061366,1.552401
2015-03-21,0.973019,0.000316,0.060218,1.548824
