Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.21498,0.04152,0.69123
2015-01-02,0.21464,0.03915,0.69098
2015-01-03,0.21429,0.03694,0.69073
2015-01-04,0.21394,0.03492,0.69048
2015-01-05,0.2136,0.03314,0.69022
2015-01-06,0.21325,0.03162,0.68997
2015-01-07,0.2129,0.03041,0.68972
2015-01-08,0.21256,0.02954,0.68947
2015-01-09,0.21221,0.02905,0.68922
2015-01-10,0.21187,0.02895,0.68896
2015-01-11,0.21152,0.02925,0.68871
2015-01-12,0.21117,0.02994,0.68846
2015-01-13,0.21083,0.03099,0.68821
2015-01-14,0.21048,0.03237,0.68796
2015-01-15,0.21014,0.03403,0.6877
2015-01-16,0.20979,0.03594,0.68745
2015-01-17,0.20944,0.03806,0.6872
2015-01-18,0.2091,0.04036,0.68695
2015-01-19,0.20871,0.03714,0.67839
2015-01-20,0.20833,0.03426,0.66983
2015-01-21,0.20795,0.03182,0.66128
2015-01-22,0.20757,0.02992,0.65272
2015-01-23,0.20719,0.02866,0.64416
2015-01-24,0.2068,0.02815,0.6356
2015-01-25,0.20642,0.02841,0.62704
2015-01-26,0.20604,0.02942,0.61849
2015-01-27,0.20566,0.03111,0.60993
2015-01-28,0.20527,0.03339,0.60137
2015-01-29,0.20489,0.03613,0.59281
2015-01-30,0.20451,0.03924,0.58426
2015-01-31,0.20449,0.02774,0.77609
2015-02-01,0.20447,0.03922,0.96792
2015-02-02,0.20429,0.03747,0.95249
2015-02-03,0.20412,0.03582,0.93707
2015-02-04,0.20394,0.03427,0.92165
2015-02-05,0.20376,0.03284,0.90622
2015-02-06,0.20359,0.03154,0.8908
2015-02-07,0.20341,0.03038,0.87538
2015-02-08,0.20323,0.0294,0.85995
2015-02-09,0.20306,0.0286,0.84453
2015-02-10,0.20288,0.028,0.82911
2015-02-11,0.2027,0.02761,0.81368
2015-02-12,0.20253,0.02745,0.79826
2015-02-13,0.20235,0.02751,0.78284
2015-02-14,0.20217,0.0278,0.76741
2015-02-15,0.202,0.0283,0.75199
2015-02-16,0.20182,0.02901,0.73657
2015-02-17,0.20164,0.02992,0.72114
2015-02-18,0.20147,0.03099,0.70572
2015-02-19,0.20129,0.03223,0.6903
2015-02-20,0.20111,0.03361,0.67487
2015-02-21,0.20094,0.03511,0.65945
2015-02-22,0.20076,0.03671,0.64403
2015-02-23,0.20058,0.03842,0.6286
2015-02-24,0.20052,0.03739,0.63864
2015-02-25,0.20045,0.0364,0.64868
2015-02-26,0.20039,0.03543,0.65872
2015-02-27,0.20032,0.03451,0.66875
2015-02-28,0.20026,0.03362,0.67879
2015-03-01,0.20019,0.03277,0.68883
2015-03-02,0.20013,0.03196,0.69887
2015-03-03,0.20007,0.0312,0.7089
2015-03-04,0.2,0.03049,0.71894
2015-03-05,0.19994,0.02984,0.72898
