Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.0543,0.02242,1.0
2015-01-02,0.05408,0.02114,1.0
2015-01-03,0.05386,0.01994,1.0
2015-01-04,0.05365,0.01883,1.0
2015-01-05,0.05343,0.01784,1.0
2015-01-06,0.05321,0.01698,1.0
2015-01-07,0.05299,0.01627,1.0
2015-01-08,0.05277,0.01575,1.0
2015-01-09,0.05255,0.01541,1.0
2015-01-10,0.05234,0.01529,1.0
2015-01-11,0.05212,0.01537,1.0
2015-01-12,0.0519,0.01566,1.0
2015-01-13,0.05168,0.01615,1.0
2015-01-14,0.05146,0.01682,1.0
2015-01-15,0.05124,0.01765,1.0
2015-01-16,0.05103,0.01862,1.0
2015-01-17,0.05081,0.01971,1.0
2015-01-18,0.05059,0.02089,1.0
2015-01-19,0.05096,0.01924,1.0
2015-01-20,0.05134,0.01782,1.0
2015-01-21,0.05171,0.01667,1.0
2015-01-22,0.05209,0.01586,1.0
2015-01-23,0.05246,0.01544,1.0
2015-01-24,0.05284,0.01544,1.0
2015-01-25,0.05321,0.01587,1.0
2015-01-26,0.05359,0.01669,1.0
2015-01-27,0.05396,0.01784,1.0
2015-01-28,0.05434,0.01927,1.0
2015-01-29,0.05471,0.02092,1.0
2015-01-30,0.05509,0.02275,1.0
2015-01-31,0.05539,0.01617,1.0
2015-02-01,0.0557,0.023,1.0
2015-02-02,0.05607,0.02084,1.0
2015-02-03,0.05644,0.01904,1.0
2015-02-04,0.05681,0.0177,1.0
2015-02-05,0.05718,0.01693,1.0
2015-02-06,0.05756,0.01681,1.0
2015-02-07,0.05793,0.01736,1.0
2015-02-08,0.0583,0.01851,1.0
2015-02-09,0.05867,0.02016,1.0
2015-02-10,0.05905,0.0222,1.0
2015-02-11,0.05942,0.02454,1.0
2015-02-12,0.05983,0.01945,1.0
2015-02-13,0.06024,0.01759,1.0
2015-02-14,0.06065,0.01988,1.0
2015-02-15,0.06106,0.02522,1.0
2015-02-16,0.05968,0.02432,1.0
2015-02-17,0.05829,0.02342,1.0
2015-02-18,0.0569,0.02254,1.0
2015-02-19,0.05552,0.02165,1.0
2015-02-20,0.05413,0.02078,1.0
2015-02-21,0.05274,0.01991,1.0
2015-02-22,0.05136,0.01905,1.0
2015-02-23,0.04997,0.0182,1.0
2015-02-24,0.04858,0.01736,1.0
2015-02-25,0.0472,0.01654,1.0
2015-02-26,0.04581,0.01573,1.0
2015-02-27,0.04442,0.01494,1.0
2015-02-28,0.04304,0.01417,1.0
2015-03-01,0.04165,0.01342,1.0
2015-03-02,0.04026,0.0127,1.0
2015-03-03,0.03888,0.01201,1.0
2015-03-04,0.03749,0.01137,1.0
2015-03-05,0.0361,0.01077,1.0
2015-03-06,0.03471,0.01022,1.0
2015-03-07,0.03333,0.00974,1.0
2015-03-08,0.03194,0.00934,1.0
2015-03-09,0.03055,0.00901,1.0
2015-03-10,0.02917,0.00878,1.0
2015-03-11,0.02778,0.00865,1.0
2015-03-12,0.02639,0.00863,1.0
2015-03-13,0.02501,0.00871,1.0
2015-03-14,0.02362,0.0089,1.0
2015-03-15,0.02223,0.00918,1.0
2015-03-16,0.02221,0.00866,1.0
2015-03-17,0.02219,0.00817,1.0
2015-03-18,0.02217,0.00773,1.0
2015-03-19,0.02215,0.00734,1.0
2015-03-20,0.02213,0.007,1.0
2015-03-21,0.02211,0.00674,1.0
2015-03-22,0.02208,0.00656,1.0
2015-03-23,0.02206,0.00646,1.0
2015-03-24,0.02204,0.00644,1.0
2015-03-25,0.02202,0.00652,1.0
2015-03-26,0.022,0.00668,1.0
2015-03-27,0.02198,0.00692,1.0
2015-03-28,0.02196,0.00724,1.0
2015-03-29,0.02194,0.00761,1.0
2015-03-30,0.02191,0.00804,1.0
2015-03-31,0.02189,0.00852,1.0
2015-04-01,0.02187,0.00903,1.0
2015-04-02,0.02174,0.00841,1.0
2015-04-03,0.0216,0.00783,1.0
2015-04-04,0.02147,0.00731,1.0
2015-04-05,0.02134,0.00687,1.0
2015-04-06,0.0212,0.00651,1.0
2015-04-07,0.02107,0.00626,1.0
2015-04-08,0.02094,0.00612,1.0
2015-04-09,0.0208,0.0061,1.0
2015-04-10,0.02067,0.00621,1.0
2015-04-11,0.02054,0.00644,1.0
2015-04-12,0.0204,0.00677,1.0
2015-04-13,0.02027,0.00719,1.0
2015-04-14,0.02013,0.00769,1.0
2015-04-15,0.02,0.00826,1.0
2015-04-16,0.01996,0.00776,1.0
2015-04-17,0.01992,0.00729,1.0
2015-04-18,0.01988,0.00687,1.0
2015-04-19,0.01984,0.00651,1.0
2015-04-20,0.0198,0.0062,1.0
2015-04-21,0.01975,0.00597,1.0
2015-04-22,0.01971,0.00581,1.0
2015-04-23,0.01967,0.00574,1.0
2015-04-24,0.01963,0.00576,1.0
2015-04-25,0.01959,0.00587,1.0
2015-04-26,0.01955,0.00607,1.0
2015-04-27,0.01951,0.00633,1.0
2015-04-28,0.01947,0.00667,1.0
2015-04-29,0.01943,0.00706,1.0
2015-04-30,0.01938,0.0075,1.0
2015-05-01,0.01934,0.00799,1.0
2015-05-02,0.01938,0.00744,1.0
2015-05-03,0.01942,0.00694,1.0
2015-05-04,0.01945,0.00652,1.0
2015-05-05,0.01949,0.00617,1.0
2015-05-06,0.01953,0.00591,1.0
2015-05-07,0.01957,0.00576,1.0
2015-05-08,0.0196,0.00572,1.0
2015-05-09,0.01964,0.0058,1.0
2015-05-10,0.01968,0.00599,1.0
2015-05-11,0.01971,0.00629,1.0
2015-05-12,0.01975,0.00667,1.0
2015-05-13,0.01979,0.00712,1.0
2015-05-14,0.01983,0.00764,1.0
2015-05-15,0.01986,0.0082,1.0
2015-05-16,0.0202,0.00774,1.0
2015-05-17,0.02054,0.00734,1.0
2015-05-18,0.02088,0.00701,1.0
2015-05-19,0.02121,0.00675,1.0
2015-05-20,0.02155,0.00657,1.0
2015-05-21,0.02189,0.00649,1.0
2015-05-22,0.02223,0.0065,1.0
2015-05-23,0.02256,0.0066,1.0
2015-05-24,0.0229,0.0068,1.0
2015-05-25,0.02324,0.00708,1.0
2015-05-26,0.02358,0.00743,1.0
2015-05-27,0.02391,0.00784,1.0
2015-05-28,0.02425,0.00831,1.0
2015-05-29,0.02459,0.00883,1.0
2015-05-30,0.02493,0.00938,1.0
2015-05-31,0.02527,0.00996,1.0
2015-06-01,0.0256,0.01057,1.0
2015-06-02,0.02584,0.00959,0.98722
2015-06-03,0.02609,0.00877,0.97445
2015-06-04,0.02633,0.00818,0.96167
2015-06-05,0.02657,0.00785,0.9489
2015-06-06,0.02681,0.00784,0.93612
2015-06-07,0.02705,0.00813,0.92335
2015-06-08,0.02729,0.0087,0.91057
2015-06-09,0.02753,0.0095,0.8978
2015-06-10,0.02777,0.01047,0.88502
2015-06-11,0.02801,0.01157,0.87225
2015-06-12,0.02817,0.00917,0.90419
2015-06-13,0.02832,0.00827,0.93612
2015-06-14,0.02848,0.00933,0.96806
2015-06-15,0.02864,0.01183,1.0
2015-06-16,0.0283,0.01044,1.0
2015-06-17,0.02796,0.00927,1.0
2015-06-18,0.02762,0.00841,1.0
