Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,1.75628,0.0914,0.99058
2015-01-02,1.75596,0.09201,0.99046
2015-01-03,1.75563,0.09263,0.99034
2015-01-04,1.7553,0.09329,0.99022
2015-01-05,1.75497,0.09396,0.9901
2015-01-06,1.75465,0.09465,0.98998
2015-01-07,1.75432,0.09536,0.98986
2015-01-08,1.75399,0.09609,0.98974
2015-01-09,1.75366,0.09684,0.98961
2015-01-10,1.75334,0.09761,0.98949
2015-01-11,1.75301,0.0984,0.98937
2015-01-12,1.75268,0.09921,0.98925
2015-01-13,1.75235,0.10003,0.98913
2015-01-14,1.75203,0.10087,0.98901
2015-01-15,1.7517,0.10173,0.98889
2015-01-16,1.75137,0.1026,0.98877
2015-01-17,1.75104,0.10349,0.98865
2015-01-18,1.75071,0.1044,0.98853
2015-01-19,1.75039,0.10532,0.98841
2015-01-20,1.75006,0.10625,0.98829
2015-01-21,1.74973,0.1072,0.98817
2015-01-22,1.7494,0.10816,0.98804
2015-01-23,1.74908,0.10914,0.98792
2015-01-24,1.74875,0.11013,0.9878
2015-01-25,1.74842,0.11113,0.98768
2015-01-26,1.74809,0.11214,0.98756
2015-01-27,1.74777,0.11317,0.98744
2015-01-28,1.74744,0.1142,0.98732
2015-01-29,1.74711,0.11525,0.9872
2015-01-30,1.74678,0.11631,0.98708
2015-01-31,1.74646,0.11739,0.98696
2015-02-01,1.74613,0.11847,0.98684
2015-02-02,1.74557,0.10727,0.98684
2015-02-03,1.745,0.09767,0.98685
2015-02-04,1.74444,0.09017,0.98686
2015-02-05,1.74388,0.08533,0.98686
2015-02-06,1.74332,0.08361,0.98687
2015-02-07,1.74276,0.08521,0.98687
2015-02-08,1.74219,0.08994,0.98688
2015-02-09,1.74163,0.09735,0.98689
2015-02-10,1.74107,0.10688,0.98689
2015-02-11,1.74051,0.11803,0.9869
2015-02-12,1.73996,0.1144,0.98731
2015-02-13,1.73942,0.11089,0.98772
2015-02-14,1.73888,0.10752,0.98813
2015-02-15,1.73833,0.1043,0.98854
2015-02-16,1.73779,0.10125,0.98895
2015-02-17,1.73725,0.09837,0.98936
2015-02-18,1.7367,0.09569,0.98976
2015-02-19,1.73616,0.09322,0.99017
2015-02-20,1.73561,0.09099,0.99058
2015-02-21,1.73507,0.08899,0.99099
2015-02-22,1.73453,0.08727,0.9914
2015-02-23,1.73398,0.08582,0.99181
2015-02-24,1.73344,0.08467,0.99222
2015-02-25,1.7329,0.08382,0.99263
2015-02-26,1.73235,0.08329,0.99304
2015-02-27,1.73181,0.08308,0.99345
2015-02-28,1.73126,0.08319,0.99386
2015-03-01,1.73072,0.08363,0.99427
2015-03-02,1.73018,0.08439,0.99468
2015-03-03,1.72963,0.08545,0.99509
2015-03-04,1.72909,0.08682,0.9955
2015-03-05,1.72854,0.08846,0.99591
2015-03-06,1.728,0.09038,0.99632
2015-03-07,1.72746,0.09255,0.99672
2015-03-08,1.72691,0.09495,0.99713
2015-03-09,1.72637,0.09757,0.99754
2015-03-10,1.72583,0.10039,0.99795
2015-03-11,1.72528,0.10339,0.99836
2015-03-12,1.72474,0.10657,0.99877
2015-03-13,1.72419,0.10989,0.99918
2015-03-14,1.72365,0.11336,0.99959
2015-03-15,1.72311,0.11696,1.0
