Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.02418,0.00462,1.0
2015-01-02,0.02405,0.00436,1.0
2015-01-03,0.02393,0.00411,1.0
2015-01-04,0.02381,0.00388,1.0
2015-01-05,0.02368,0.00367,1.0
2015-01-06,0.02356,0.00349,1.0
2015-01-07,0.02344,0.00334,1.0
2015-01-08,0.02331,0.00322,1.0
2015-01-09,0.02319,0.00315,1.0
2015-01-10,0.02307,0.00311,1.0
2015-01-11,0.02294,0.00312,1.0
2015-01-12,0.02282,0.00317,1.0
2015-01-13,0.0227,0.00327,1.0
2015-01-14,0.02257,0.00339,1.0
2015-01-15,0.02245,0.00356,1.0
2015-01-16,0.02233,0.00375,1.0
2015-01-17,0.0222,0.00397,1.0
2015-01-18,0.02208,0.00421,1.0
2015-01-19,0.02215,0.00387,1.0
2015-01-20,0.02221,0.00358,1.0
2015-01-21,0.02228,0.00334,1.0
2015-01-22,0.02234,0.00316,1.0
2015-01-23,0.02241,0.00306,1.0
2015-01-24,0.02247,0.00303,1.0
2015-01-25,0.02254,0.0031,1.0
2015-01-26,0.0226,0.00324,1.0
2015-01-27,0.02267,0.00344,1.0
2015-01-28,0.02273,0.00371,1.0
2015-01-29,0.0228,0.00402,1.0
2015-01-30,0.02286,0.00437,1.0
2015-01-31,0.0229,0.0031,1.0
2015-02-01,0.02295,0.00439,1.0
2015-02-02,0.02302,0.00409,0.99173
2015-02-03,0.02309,0.00382,0.98346
2015-02-04,0.02316,0.00359,0.97519
2015-02-05,0.02324,0.0034,0.96692
2015-02-06,0.02331,0.00326,0.95865
2015-02-07,0.02338,0.00319,0.95038
2015-02-08,0.02345,0.00317,0.94211
2015-02-09,0.02353,0.00323,0.93384
2015-02-10,0.0236,0.00334,0.92557
2015-02-11,0.02367,0.00351,0.9173
2015-02-12,0.02374,0.00372,0.90903
2015-02-13,0.02382,0.00398,0.90077
2015-02-14,0.02389,0.00427,0.8925
2015-02-15,0.02396,0.00459,0.88423
2015-02-16,0.02398,0.00443,0.88836
2015-02-17,0.024,0.00427,0.8925
2015-02-18,0.02402,0.00413,0.89663
2015-02-19,0.02404,0.00399,0.90077
2015-02-20,0.02406,0.00386,0.9049
2015-02-21,0.02408,0.00374,0.90903
2015-02-22,0.02409,0.00364,0.91317
2015-02-23,0.02411,0.00355,0.9173
2015-02-24,0.02413,0.00347,0.92144
2015-02-25,0.02415,0.0034,0.92557
2015-02-26,0.02417,0.00335,0.92971
2015-02-27,0.02419,0.00332,0.93384
2015-02-28,0.02421,0.0033,0.93798
2015-03-01,0.02423,0.0033,0.94211
2015-03-02,0.02424,0.00332,0.94625
2015-03-03,0.02426,0.00335,0.95038
2015-03-04,0.02428,0.0034,0.95452
2015-03-05,0.0243,0.00347,0.95865
2015-03-06,0.02432,0.00355,0.96279
2015-03-07,0.02434,0.00364,0.96692
2015-03-08,0.02436,0.00374,0.97106
2015-03-09,0.02438,0.00386,0.97519
2015-03-10,0.0244,0.00399,0.97933
2015-03-11,0.02441,0.00413,0.98346
2015-03-12,0.02443,0.00427,0.9876
2015-03-13,0.02445,0.00442,0.99173
2015-03-14,0.02447,0.00459,0.99587
2015-03-15,0.02449,0.00475,1.0
2015-03-16,0.02453,0.00448,1.0
2015-03-17,0.02457,0.00423,1.0
2015-03-18,0.02462,0.00401,1.0
2015-03-19,0.02466,0.00381,1.0
2015-03-20,0.0247,0.00365,1.0
2015-03-21,0.02474,0.00353,1.0
2015-03-22,0.02478,0.00345,1.0
2015-03-23,0.02482,0.00342,1.0
2015-03-24,0.02487,0.00343,1.0
2015-03-25,0.02491,0.00349,1.0
2015-03-26,0.02495,0.00359,1.0
2015-03-27,0.02499,0.00374,1.0
2015-03-28,0.02503,0.00392,1.0
2015-03-29,0.02508,0.00413,1.0
2015-03-30,0.02512,0.00437,1.0
2015-03-31,0.02516,0.00463,1.0
2015-04-01,0.0252,0.00491,1.0
2015-04-02,0.02519,0.00457,0.99081
2015-04-03,0.02518,0.00427,0.98162
2015-04-04,0.02516,0.004,0.97243
2015-04-05,0.02515,0.00378,0.96324
2015-04-06,0.02514,0.00361,0.95404
2015-04-07,0.02513,0.0035,0.94485
2015-04-08,0.02512,0.00346,0.93566
2015-04-09,0.0251,0.0035,0.92647
2015-04-10,0.02509,0.0036,0.91728
2015-04-11,0.02508,0.00376,0.90809
2015-04-12,0.02507,0.00398,0.8989
2015-04-13,0.02505,0.00425,0.88971
2015-04-14,0.02504,0.00455,0.88051
