Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,17.53619,0.79411,0.99545
2015-01-02,17.53673,0.79857,0.99548
2015-01-03,17.53727,0.80348,0.99551
2015-01-04,17.5378,0.80882,0.99553
2015-01-05,17.53834,0.81459,0.99556
2015-01-06,17.53887,0.82077,0.99559
2015-01-07,17.53941,0.82736,0.99561
2015-01-08,17.53995,0.83435,0.99564
2015-01-09,17.54048,0.84172,0.99566
2015-01-10,17.54102,0.84947,0.99569
2015-01-11,17.54155,0.8576,0.99572
2015-01-12,17.54209,0.86607,0.99574
2015-01-13,17.54263,0.8749,0.99577
2015-01-14,17.54316,0.88406,0.99579
2015-01-15,17.5437,0.89355,0.99582
2015-01-16,17.54423,0.90335,0.99585
2015-01-17,17.54477,0.91346,0.99587
2015-01-18,17.54531,0.92387,0.9959
2015-01-19,17.54584,0.93456,0.99592
2015-01-20,17.54638,0.94552,0.99595
2015-01-21,17.54691,0.95675,0.99598
2015-01-22,17.54745,0.96825,0.996
2015-01-23,17.54798,0.97998,0.99603
2015-01-24,17.54852,0.99196,0.99605
2015-01-25,17.54906,1.00417,0.99608
2015-01-26,17.54959,1.0166,0.99611
2015-01-27,17.55013,1.02925,0.99613
2015-01-28,17.55066,1.0421,0.99616
2015-01-29,17.5512,1.05515,0.99619
2015-01-30,17.55174,1.06839,0.99621
2015-01-31,17.55227,1.08182,0.99624
2015-02-01,17.55281,1.09543,0.99626
2015-02-02,17.54805,0.96819,0.99632
2015-02-03,17.5433,0.86582,0.99638
2015-02-04,17.53854,0.79797,0.99644
2015-02-05,17.53378,0.77375,0.9965
2015-02-06,17.52903,0.79715,0.99656
2015-02-07,17.52427,0.86432,0.99663
2015-02-08,17.51951,0.96617,0.99669
2015-02-09,17.51476,1.09305,0.99675
2015-02-10,17.50798,0.92882,0.99485
2015-02-11,17.5012,0.81429,0.99295
2015-02-12,17.49443,0.7719,0.99105
2015-02-13,17.48765,0.81301,0.98915
2015-02-14,17.48087,0.92659,0.98725
2015-02-15,17.47409,1.0902,0.98535
2015-02-16,17.47115,1.07802,0.98534
2015-02-17,17.4682,1.06598,0.98533
2015-02-18,17.46525,1.05407,0.98533
