Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,1.96313,0.12787,1.0
2015-01-02,1.96473,0.12874,1.0
2015-01-03,1.96634,0.12967,1.0
2015-01-04,1.96794,0.13068,1.0
2015-01-05,1.96955,0.13175,1.0
2015-01-06,1.97116,0.13289,1.0
2015-01-07,1.97276,0.1341,1.0
2015-01-08,1.97437,0.13537,1.0
2015-01-09,1.97597,0.1367,1.0
2015-01-10,1.97758,0.13809,1.0
2015-01-11,1.97918,0.13955,1.0
2015-01-12,1.98079,0.14105,1.0
2015-01-13,1.9824,0.14261,1.0
2015-01-14,1.984,0.14423,1.0
2015-01-15,1.98561,0.14589,1.0
2015-01-16,1.98721,0.14761,1.0
2015-01-17,1.98882,0.14937,1.0
2015-01-18,1.99042,0.15118,1.0
2015-01-19,1.99203,0.15303,1.0
2015-01-20,1.99364,0.15493,1.0
2015-01-21,1.99524,0.15687,1.0
2015-01-22,1.99685,0.15884,1.0
2015-01-23,1.99845,0.16086,1.0
2015-01-24,2.00006,0.16291,1.0
2015-01-25,2.00166,0.165,1.0
2015-01-26,2.00327,0.16712,1.0
2015-01-27,2.00488,0.16927,1.0
2015-01-28,2.00648,0.17146,1.0
2015-01-29,2.00809,0.17367,1.0
2015-01-30,2.00969,0.17592,1.0
2015-01-31,2.0113,0.17819,1.0
2015-02-01,2.0129,0.18049,1.0
2015-02-02,2.01382,0.16345,1.0
2015-02-03,2.01475,0.14888,1.0
2015-02-04,2.01567,0.13756,1.0
2015-02-05,2.01659,0.13034,1.0
2015-02-06,2.01751,0.12793,1.0
2015-02-07,2.01843,0.13058,1.0
2015-02-08,2.01935,0.138,1.0
2015-02-09,2.02027,0.14949,1.0
2015-02-10,2.02119,0.1642,1.0
2015-02-11,2.02211,0.18133,1.0
2015-02-12,2.02261,0.14337,0.97895
2015-02-13,2.02311,0.12829,0.95789
2015-02-14,2.02361,0.14349,0.93684
2015-02-15,2.0241,0.18152,0.91578
2015-02-16,2.02299,0.17516,0.91879
2015-02-17,2.02188,0.16904,0.9218
2015-02-18,2.02076,0.1632,0.92481
2015-02-19,2.01965,0.15767,0.92781
2015-02-20,2.01854,0.15249,0.93082
2015-02-21,2.01742,0.14768,0.93383
2015-02-22,2.01631,0.14329,0.93684
2015-02-23,2.0152,0.13935,0.93984
2015-02-24,2.01408,0.13591,0.94285
2015-02-25,2.01297,0.13301,0.94586
2015-02-26,2.01186,0.13068,0.94887
2015-02-27,2.01074,0.12894,0.95188
2015-02-28,2.00963,0.12784,0.95488
2015-03-01,2.00852,0.12737,0.95789
2015-03-02,2.0074,0.12756,0.9609
2015-03-03,2.00629,0.12839,0.96391
2015-03-04,2.00518,0.12985,0.96691
2015-03-05,2.00406,0.13193,0.96992
2015-03-06,2.00295,0.13459,0.97293
2015-03-07,2.00184,0.1378,0.97594
2015-03-08,2.00072,0.14152,0.97895
2015-03-09,1.99961,0.14572,0.98195
2015-03-10,1.9985,0.15035,0.98496
2015-03-11,1.99738,0.15538,0.98797
2015-03-12,1.99627,0.16076,0.99098
2015-03-13,1.99516,0.16647,0.99398
2015-03-14,1.99404,0.17247,0.99699
2015-03-15,1.99293,0.17873,1.0
2015-03-16,1.99263,0.16854,0.99347
2015-03-17,1.99232,0.15909,0.98695
2015-03-18,1.99202,0.15051,0.98042
2015-03-19,1.99172,0.14297,0.9739
2015-03-20,1.99141,0.13662,0.96737
2015-03-21,1.99111,0.13166,0.96084
2015-03-22,1.9908,0.12823,0.95432
2015-03-23,1.9905,0.12646,0.94779
2015-03-24,1.9902,0.12642,0.94127
2015-03-25,1.98989,0.12811,0.93474
2015-03-26,1.98959,0.13148,0.92821
2015-03-27,1.98929,0.13638,0.92169
2015-03-28,1.98898,0.14267,0.91516
2015-03-29,1.98868,0.15016,0.90864
2015-03-30,1.98838,0.1587,0.90211
2015-03-31,1.98807,0.16812,0.89558
2015-04-01,1.98777,0.17827,0.88906
2015-04-02,1.98675,0.16602,0.89623
2015-04-03,1.98573,0.15488,0.9034
2015-04-04,1.98472,0.14512,0.91056
2015-04-05,1.9837,0.13701,0.91773
2015-04-06,1.98268,0.13088,0.9249
2015-04-07,1.98167,0.12701,0.93207
2015-04-08,1.98065,0.12561,0.93924
2015-04-09,1.97963,0.12676,0.94641
2015-04-10,1.97862,0.13039,0.95358
2015-04-11,1.9776,0.13631,0.96074
2015-04-12,1.97658,0.14423,0.96791
2015-04-13,1.97556,0.15384,0.97508
2015-04-14,1.97455,0.16486,0.98225
2015-04-15,1.97353,0.17701,0.98942
2015-04-16,1.97281,0.16631,0.99008
2015-04-17,1.97209,0.15644,0.99074
2015-04-18,1.97137,0.14756,0.9914
2015-04-19,1.97065,0.13986,0.99206
2015-04-20,1.96993,0.13355,0.99273
2015-04-21,1.96921,0.12883,0.99339
2015-04-22,1.96849,0.12587,0.99405
2015-04-23,1.96777,0.12482,0.99471
2015-04-24,1.96705,0.1257,0.99537
2015-04-25,1.96633,0.12849,0.99603
2015-04-26,1.96561,0.13306,0.99669
2015-04-27,1.96489,0.13924,0.99735
2015-04-28,1.96417,0.14682,0.99802
2015-04-29,1.96345,0.1556,0.99868
2015-04-30,1.96273,0.16539,0.99934
2015-05-01,1.96201,0.17602,1.0
2015-05-02,1.96177,0.16393,1.0
2015-05-03,1.96153,0.15295,1.0
2015-05-04,1.96129,0.14334,1.0
2015-05-05,1.96105,0.13538,1.0
2015-05-06,1.96081,0.1294,1.0
2015-05-07,1.96058,0.12565,1.0
2015-05-08,1.96034,0.12436,1.0
2015-05-09,1.9601,0.12559,1.0
2015-05-10,1.95986,0.12928,1.0
2015-05-11,1.95962,0.13522,1.0
2015-05-12,1.95938,0.14313,1.0
2015-05-13,1.95914,0.1527,1.0
2015-05-14,1.9589,0.16366,1.0
2015-05-15,1.95866,0.17572,1.0
2015-05-16,1.95837,0.14933,0.91881
2015-05-17,1.95808,0.13095,0.83762
2015-05-18,1.9578,0.1242,0.75643
2015-05-19,1.95751,0.13088,0.67524
2015-05-20,1.95722,0.1492,0.59405
2015-05-21,1.95693,0.17556,0.51286
2015-05-22,1.9565,0.16039,0.55715
2015-05-23,1.95606,0.14713,0.60143
2015-05-24,1.95563,0.13632,0.64572
2015-05-25,1.9552,0.12859,0.69
2015-05-26,1.95476,0.12452,0.73429
2015-05-27,1.95433,0.12446,0.77857
2015-05-28,1.95389,0.12842,0.82286
2015-05-29,1.95346,0.13605,0.86714
2015-05-30,1.95303,0.14678,0.91143
2015-05-31,1.95259,0.15999,0.95571
2015-06-01,1.95216,0.17511,1.0
2015-06-02,1.95249,0.16308,1.0
2015-06-03,1.95283,0.15217,1.0
2015-06-04,1.95316,0.14263,1.0
2015-06-05,1.95349,0.13475,1.0
2015-06-06,1.95383,0.12884,1.0
2015-06-07,1.95416,0.12517,1.0
2015-06-08,1.95449,0.12395,1.0
2015-06-09,1.95482,0.12524,1.0
2015-06-10,1.95516,0.12898,1.0
2015-06-11,1.95549,0.13495,1.0
2015-06-12,1.95582,0.14288,1.0
2015-06-13,1.95616,0.15247,1.0
2015-06-14,1.95649,0.16342,1.0
2015-06-15,1.95682,0.17547,1.0
2015-06-16,1.95784,0.13083,0.86658
2015-06-17,1.95885,0.13094,0.73317
2015-06-18,1.95986,0.17573,0.59975
2015-06-19,1.9616,0.16279,0.63054
2015-06-20,1.96334,0.15119,0.66133
2015-06-21,1.96509,0.14126,0.69212
2015-06-22,1.96683,0.13339,0.72291
2015-06-23,1.96857,0.12794,0.75369
2015-06-24,1.97031,0.12523,0.78448
2015-06-25,1.97205,0.12545,0.81527
2015-06-26,1.97379,0.12857,0.84606
2015-06-27,1.97553,0.1344,0.87685
2015-06-28,1.97727,0.14261,0.90764
2015-06-29,1.97901,0.1528,0.93842
2015-06-30,1.98075,0.16462,0.96921
2015-07-01,1.98249,0.17773,1.0
2015-07-02,1.98308,0.15922,0.97428
2015-07-03,1.98368,0.1438,0.94857
2015-07-04,1.98427,0.13254,0.92285
2015-07-05,1.98486,0.12658,0.89714
2015-07-06,1.98545,0.12665,0.87142
2015-07-07,1.98604,0.13275,0.84571
2015-07-08,1.98663,0.14412,0.81999
2015-07-09,1.98722,0.15962,0.79428
2015-07-10,1.98781,0.1782,0.76856
2015-07-11,1.98714,0.14693,0.81485
2015-07-12,1.98648,0.12843,0.86114
2015-07-13,1.98582,0.12834,0.90743
2015-07-14,1.98515,0.1467,0.95371
2015-07-15,1.98449,0.17788,1.0
2015-07-16,1.98253,0.1625,1.0
2015-07-17,1.98057,0.14901,1.0
2015-07-18,1.97862,0.13797,1.0
2015-07-19,1.97666,0.13002,1.0
2015-07-20,1.9747,0.12572,1.0
2015-07-21,1.97274,0.12547,1.0
2015-07-22,1.97078,0.12928,1.0
2015-07-23,1.96882,0.13681,1.0
2015-07-24,1.96686,0.14751,1.0
2015-07-25,1.96491,0.16072,1.0
2015-07-26,1.96295,0.1759,1.0
2015-07-27,1.95959,0.14942,1.0
2015-07-28,1.95623,0.13084,1.0
2015-07-29,1.95286,0.12374,1.0
2015-07-30,1.9495,0.13002,1.0
2015-07-31,1.94614,0.148,1.0
2015-08-01,1.94278,0.17408,1.0
2015-08-02,1.94035,0.1435,1.0
2015-08-03,1.93793,0.12529,1.0
