Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,25.80758,2.08161,1.0
2015-01-02,25.81473,1.80895,1.0
2015-01-03,25.82188,1.60187,1.0
2015-01-04,25.82903,1.48799,1.0
2015-01-05,25.83618,1.48887,1.0
2015-01-06,25.84332,1.60431,1.0
2015-01-07,25.85047,1.81256,1.0
2015-01-08,25.85762,2.086,1.0
2015-01-09,25.86242,1.90586,1.0
2015-01-10,25.86722,1.74852,1.0
2015-01-11,25.87202,1.62064,1.0
2015-01-12,25.87682,1.52963,1.0
2015-01-13,25.88162,1.48229,1.0
2015-01-14,25.88642,1.48282,1.0
2015-01-15,25.89122,1.53115,1.0
2015-01-16,25.89602,1.62303,1.0
2015-01-17,25.90082,1.75162,1.0
2015-01-18,25.90562,1.90951,1.0
2015-01-19,25.91042,2.09007,1.0
2015-01-20,25.9528,1.90991,1.0
2015-01-21,25.99518,1.75336,1.0
2015-01-22,26.03755,1.62726,1.0
2015-01-23,26.07993,1.53911,1.0
2015-01-24,26.12231,1.49564,1.0
2015-01-25,26.16468,1.50073,1.0
2015-01-26,26.20706,1.55391,1.0
2015-01-27,26.24944,1.65054,1.0
2015-01-28,26.29181,1.78356,1.0
2015-01-29,26.33419,1.94553,1.0
2015-01-30,26.37656,2.12985,1.0
2015-01-31,26.40573,1.5077,1.0
2015-02-01,26.4349,2.13455,1.0
2015-02-02,26.45448,1.91234,1.0
2015-02-03,26.47405,1.72751,1.0
2015-02-04,26.49362,1.59313,1.0
2015-02-05,26.51319,1.52261,1.0
2015-02-06,26.53276,1.52483,1.0
2015-02-07,26.55234,1.5995,1.0
2015-02-08,26.57191,1.7373,1.0
2015-02-09,26.59148,1.92472,1.0
2015-02-10,26.61105,2.1488,1.0
2015-02-11,26.62107,1.77215,0.96197
2015-02-12,26.63108,1.55046,0.92393
2015-02-13,26.6411,1.55163,0.8859
2015-02-14,26.65111,1.77522,0.84786
2015-02-15,26.66113,2.15302,0.80983
2015-02-16,26.67139,2.07758,0.81662
2015-02-17,26.68164,2.00526,0.82341
2015-02-18,26.6919,1.9364,0.8302
2015-02-19,26.70216,1.87139,0.83699
2015-02-20,26.71241,1.81065,0.84379
2015-02-21,26.72267,1.75462,0.85058
2015-02-22,26.73293,1.70376,0.85737
2015-02-23,26.74318,1.65855,0.86416
2015-02-24,26.75344,1.61946,0.87095
2015-02-25,26.76369,1.58694,0.87774
2015-02-26,26.77395,1.56141,0.88454
2015-02-27,26.78421,1.54321,0.89133
2015-02-28,26.79446,1.53261,0.89812
2015-03-01,26.80472,1.52975,0.90491
2015-03-02,26.81498,1.53469,0.9117
2015-03-03,26.82523,1.54735,0.9185
2015-03-04,26.83549,1.56755,0.92529
2015-03-05,26.84575,1.59499,0.93208
2015-03-06,26.856,1.6293,0.93887
2015-03-07,26.86626,1.67008,0.94566
2015-03-08,26.87652,1.71685,0.95246
2015-03-09,26.88677,1.76914,0.95925
2015-03-10,26.89703,1.82648,0.96604
2015-03-11,26.90729,1.88841,0.97283
2015-03-12,26.91754,1.95449,0.97962
2015-03-13,26.9278,2.02431,0.98642
2015-03-14,26.93805,2.0975,0.99321
2015-03-15,26.94831,2.17373,1.0
2015-03-16,26.96314,2.04992,0.99649
2015-03-17,26.97798,1.93526,0.99298
2015-03-18,26.99281,1.83147,0.98946
2015-03-19,27.00764,1.74048,0.98595
2015-03-20,27.02247,1.66441,0.98244
2015-03-21,27.0373,1.60537,0.97893
2015-03-22,27.05213,1.56529,0.97542
2015-03-23,27.06697,1.54564,0.9719
2015-03-24,27.0818,1.54721,0.96839
2015-03-25,27.09663,1.56994,0.96488
2015-03-26,27.11146,1.61292,0.96137
2015-03-27,27.12629,1.6746,0.95786
2015-03-28,27.14113,1.753,0.95434
2015-03-29,27.15596,1.846,0.95083
