Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.54149,0.05201,0.87789
2015-01-02,0.54321,0.05126,0.87782
2015-01-03,0.54494,0.05062,0.87774
2015-01-04,0.54667,0.0501,0.87767
2015-01-05,0.5484,0.04969,0.8776
2015-01-06,0.55012,0.0494,0.87753
2015-01-07,0.55185,0.04924,0.87746
2015-01-08,0.55358,0.0492,0.87739
2015-01-09,0.5553,0.04929,0.87732
2015-01-10,0.55703,0.04949,0.87724
2015-01-11,0.55876,0.04983,0.87717
2015-01-12,0.56049,0.05028,0.8771
2015-01-13,0.56221,0.05084,0.87703
2015-01-14,0.56394,0.05152,0.87696
2015-01-15,0.56567,0.05231,0.87689
2015-01-16,0.56739,0.0532,0.87681
2015-01-17,0.56912,0.05419,0.87674
2015-01-18,0.57085,0.05528,0.87667
2015-01-19,0.57257,0.05645,0.8766
2015-01-20,0.5743,0.0577,0.87653
2015-01-21,0.57603,0.05903,0.87646
2015-01-22,0.57776,0.06044,0.87639
2015-01-23,0.57948,0.06191,0.87631
2015-01-24,0.58121,0.06344,0.87624
2015-01-25,0.58294,0.06503,0.87617
2015-01-26,0.58466,0.06667,0.8761
2015-01-27,0.58639,0.06837,0.87603
2015-01-28,0.58812,0.07011,0.87596
2015-01-29,0.58985,0.07189,0.87588
2015-01-30,0.59157,0.07372,0.87581
2015-01-31,0.59193,0.05215,0.88472
2015-02-01,0.59228,0.0738,0.89363
2015-02-02,0.59019,0.0712,0.89725
2015-02-03,0.5881,0.06869,0.90088
2015-02-04,0.58601,0.06627,0.90451
2015-02-05,0.58392,0.06396,0.90814
2015-02-06,0.58183,0.06176,0.91176
2015-02-07,0.57974,0.0597,0.91539
2015-02-08,0.57766,0.05778,0.91902
2015-02-09,0.57557,0.05601,0.92264
2015-02-10,0.57348,0.05442,0.92627
2015-02-11,0.57139,0.05302,0.9299
2015-02-12,0.5693,0.05183,0.93353
2015-02-13,0.56721,0.05085,0.93715
2015-02-14,0.56512,0.05011,0.94078
2015-02-15,0.56303,0.04961,0.94441
2015-02-16,0.56094,0.04936,0.94804
2015-02-17,0.55885,0.04936,0.95166
2015-02-18,0.55676,0.04962,0.95529
2015-02-19,0.55467,0.05013,0.95892
2015-02-20,0.55258,0.05087,0.96255
2015-02-21,0.55049,0.05185,0.96617
2015-02-22,0.5484,0.05305,0.9698
2015-02-23,0.54631,0.05446,0.97343
2015-02-24,0.54422,0.05605,0.97705
2015-02-25,0.54213,0.05782,0.98068
2015-02-26,0.54004,0.05974,0.98431
2015-02-27,0.53795,0.06181,0.98794
2015-02-28,0.53586,0.06401,0.99156
2015-03-01,0.53377,0.06632,0.99519
2015-03-02,0.53409,0.06422,0.99535
2015-03-03,0.53441,0.0622,0.9955
2015-03-04,0.53473,0.06027,0.99566
2015-03-05,0.53505,0.05843,0.99581
2015-03-06,0.53536,0.0567,0.99597
2015-03-07,0.53568,0.05509,0.99612
2015-03-08,0.536,0.0536,0.99628
2015-03-09,0.53632,0.05225,0.99643
2015-03-10,0.53664,0.05106,0.99659
2015-03-11,0.53695,0.05002,0.99674
2015-03-12,0.53727,0.04915,0.9969
2015-03-13,0.53759,0.04845,0.99705
2015-03-14,0.53791,0.04795,0.99721
2015-03-15,0.53823,0.04764,0.99736
2015-03-16,0.53854,0.04752,0.99752
2015-03-17,0.53886,0.04761,0.99767
2015-03-18,0.53918,0.04788,0.99783
2015-03-19,0.5395,0.04836,0.99798
2015-03-20,0.53982,0.04902,0.99814
2015-03-21,0.54013,0.04986,0.99829
2015-03-22,0.54045,0.05087,0.99845
2015-03-23,0.54077,0.05204,0.9986
2015-03-24,0.54109,0.05336,0.99876
2015-03-25,0.54141,0.05483,0.99891
2015-03-26,0.54172,0.05642,0.99907
2015-03-27,0.54204,0.05813,0.99922
2015-03-28,0.54236,0.05995,0.99938
2015-03-29,0.54268,0.06187,0.99953
2015-03-30,0.543,0.06387,0.99969
2015-03-31,0.54331,0.06596,0.99984
2015-04-01,0.54363,0.06813,1.0
2015-04-02,0.5436,0.06481,1.0
