Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,12.23553,0.66644,0.77614
2015-01-02,12.22914,0.62845,0.76821
2015-01-03,12.22275,0.59316,0.76029
2015-01-04,12.21636,0.5611,0.75237
2015-01-05,12.20998,0.53285,0.74445
2015-01-06,12.20359,0.50904,0.73653
2015-01-07,12.1972,0.49033,0.72861
2015-01-08,12.19081,0.4773,0.72069
2015-01-09,12.18442,0.47043,0.71277
2015-01-10,12.17803,0.47,0.70485
2015-01-11,12.17164,0.47601,0.69693
2015-01-12,12.16525,0.48824,0.68901
2015-01-13,12.15886,0.50623,0.68109
2015-01-14,12.15247,0.5294,0.67317
2015-01-15,12.14608,0.55709,0.66525
2015-01-16,12.13969,0.58868,0.65733
2015-01-17,12.1333,0.62356,0.64941
2015-01-18,12.12691,0.66122,0.64149
2015-01-19,12.11952,0.6086,0.64832
2015-01-20,12.11213,0.56185,0.65515
2015-01-21,12.10475,0.52255,0.66198
2015-01-22,12.09736,0.49249,0.66881
2015-01-23,12.08997,0.47343,0.67565
2015-01-24,12.08258,0.46672,0.68248
2015-01-25,12.07519,0.47288,0.68931
2015-01-26,12.0678,0.49144,0.69614
2015-01-27,12.06041,0.52106,0.70297
2015-01-28,12.05302,0.56,0.70981
2015-01-29,12.04563,0.60646,0.71664
2015-01-30,12.03824,0.65886,0.72347
2015-01-31,12.03125,0.46565,0.77754
2015-02-01,12.02425,0.6582,0.83162
2015-02-02,12.02025,0.596,0.79872
2015-02-03,12.01625,0.54265,0.76582
2015-02-04,12.01224,0.50098,0.73293
2015-02-05,12.00824,0.4741,0.70003
2015-02-06,12.00424,0.46456,0.66713
2015-02-07,12.00024,0.47342,0.63423
2015-02-08,11.99623,0.49971,0.60134
2015-02-09,11.99223,0.54088,0.56844
2015-02-10,11.98823,0.59385,0.53554
2015-02-11,11.98423,0.65577,0.50264
2015-02-12,11.98001,0.51838,0.62698
2015-02-13,11.97578,0.46348,0.75132
2015-02-14,11.97156,0.51799,0.87566
2015-02-15,11.96734,0.65515,1.0
2015-02-16,11.96797,0.63217,1.0
2015-02-17,11.96859,0.61009,1.0
2015-02-18,11.96922,0.589,1.0
2015-02-19,11.96985,0.56903,1.0
2015-02-20,11.97047,0.55029,1.0
2015-02-21,11.9711,0.53291,1.0
2015-02-22,11.97172,0.51703,1.0
2015-02-23,11.97235,0.50279,1.0
2015-02-24,11.97298,0.49033,1.0
2015-02-25,11.9736,0.4798,1.0
2015-02-26,11.97423,0.47132,1.0
2015-02-27,11.97485,0.465,1.0
2015-02-28,11.97548,0.46093,1.0
2015-03-01,11.97611,0.45918,1.0
2015-03-02,11.97673,0.45976,1.0
2015-03-03,11.97736,0.46268,1.0
2015-03-04,11.97799,0.46788,1.0
2015-03-05,11.97861,0.47529,1.0
2015-03-06,11.97924,0.48482,1.0
2015-03-07,11.97986,0.49633,1.0
2015-03-08,11.98049,0.5097,1.0
2015-03-09,11.98112,0.52478,1.0
2015-03-10,11.98174,0.54142,1.0
2015-03-11,11.98237,0.5595,1.0
2015-03-12,11.983,0.57887,1.0
2015-03-13,11.98362,0.59941,1.0
2015-03-14,11.98425,0.62101,1.0
2015-03-15,11.98487,0.64355,1.0
2015-03-16,11.98401,0.60688,0.97312
2015-03-17,11.98315,0.57289,0.94625
2015-03-18,11.98228,0.54208,0.91937
2015-03-19,11.98142,0.51501,0.8925
2015-03-20,11.98055,0.49232,0.86562
2015-03-21,11.97969,0.47461,0.83875
2015-03-22,11.97883,0.46248,0.81187
2015-03-23,11.97796,0.45636,0.785
2015-03-24,11.9771,0.4565,0.75812
2015-03-25,11.97623,0.46289,0.73125
2015-03-26,11.97537,0.47527,0.70437
2015-03-27,11.9745,0.49321,0.67749
2015-03-28,11.97364,0.51611,0.65062
2015-03-29,11.97278,0.54335,0.62374
2015-03-30,11.97191,0.57431,0.59687
2015-03-31,11.97105,0.60843,0.56999
2015-04-01,11.97018,0.6452,0.54312
2015-04-02,11.96711,0.62407,0.54344
2015-04-03,11.96403,0.60372,0.54375
2015-04-04,11.96096,0.58424,0.54407
2015-04-05,11.95788,0.56573,0.54439
2015-04-06,11.95481,0.54827,0.54471
2015-04-07,11.95173,0.53198,0.54503
2015-04-08,11.94866,0.51696,0.54535
2015-04-09,11.94558,0.50333,0.54566
2015-04-10,11.94251,0.4912,0.54598
2015-04-11,11.93943,0.48068,0.5463
2015-04-12,11.93636,0.4719,0.54662
2015-04-13,11.93328,0.46493,0.54694
2015-04-14,11.93021,0.45987,0.54726
2015-04-15,11.92713,0.45678,0.54757
2015-04-16,11.92406,0.4557,0.54789
2015-04-17,11.92098,0.45664,0.54821
2015-04-18,11.91791,0.45959,0.54853
2015-04-19,11.91483,0.46451,0.54885
2015-04-20,11.91176,0.47135,0.54917
2015-04-21,11.90868,0.48001,0.54948
2015-04-22,11.90561,0.49041,0.5498
2015-04-23,11.90253,0.50243,0.55012
2015-04-24,11.89946,0.51596,0.55044
2015-04-25,11.89638,0.53088,0.55076
2015-04-26,11.89331,0.54709,0.55108
2015-04-27,11.89023,0.56447,0.55139
2015-04-28,11.88716,0.58291,0.55171
2015-04-29,11.88408,0.60233,0.55203
2015-04-30,11.88101,0.62262,0.55235
2015-05-01,11.87793,0.6437,0.55267
2015-05-02,11.87472,0.59949,0.58462
2015-05-03,11.87151,0.55934,0.61657
2015-05-04,11.8683,0.5242,0.64853
2015-05-05,11.86508,0.49513,0.68048
2015-05-06,11.86187,0.47326,0.71243
2015-05-07,11.85866,0.45961,0.74438
2015-05-08,11.85545,0.45492,0.77633
2015-05-09,11.85224,0.45946,0.80829
2015-05-10,11.84903,0.47298,0.84024
2015-05-11,11.84582,0.49474,0.87219
2015-05-12,11.8426,0.5237,0.90414
2015-05-13,11.83939,0.55876,0.9361
