Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.56279,0.10681,0.90877
2015-01-02,0.56756,0.10859,0.90836
2015-01-03,0.57232,0.1104,0.90795
2015-01-04,0.57708,0.11223,0.90753
2015-01-05,0.58184,0.11408,0.90712
2015-01-06,0.58661,0.11595,0.90671
2015-01-07,0.59137,0.11785,0.9063
2015-01-08,0.59613,0.11976,0.90588
2015-01-09,0.60089,0.12169,0.90547
2015-01-10,0.60566,0.12364,0.90506
2015-01-11,0.61042,0.1256,0.90465
2015-01-12,0.61518,0.12758,0.90423
2015-01-13,0.61994,0.12958,0.90382
2015-01-14,0.62471,0.13159,0.90341
2015-01-15,0.62947,0.13361,0.903
2015-01-16,0.63423,0.13565,0.90258
2015-01-17,0.63899,0.1377,0.90217
2015-01-18,0.64376,0.13976,0.90176
2015-01-19,0.64852,0.14183,0.90135
2015-01-20,0.65328,0.14391,0.90093
2015-01-21,0.65804,0.14601,0.90052
2015-01-22,0.6628,0.14811,0.90011
2015-01-23,0.66757,0.15022,0.8997
2015-01-24,0.67233,0.15235,0.89928
2015-01-25,0.67709,0.15448,0.89887
2015-01-26,0.68185,0.15662,0.89846
2015-01-27,0.68662,0.15877,0.89805
2015-01-28,0.69138,0.16092,0.89763
2015-01-29,0.69614,0.16309,0.89722
2015-01-30,0.7009,0.16526,0.89681
2015-01-31,0.64964,0.10877,0.9484
2015-02-01,0.59837,0.14146,1.0
2015-02-02,0.60133,0.12818,0.99676
2015-02-03,0.60428,0.117,0.99353
2015-02-04,0.60724,0.10858,0.99029
2015-02-05,0.6102,0.1036,0.98705
2015-02-06,0.61315,0.10255,0.98382
2015-02-07,0.61611,0.10555,0.98058
2015-02-08,0.61907,0.11228,0.97734
2015-02-09,0.62202,0.12213,0.97411
2015-02-10,0.62498,0.1344,0.97087
2015-02-11,0.62793,0.14851,0.96763
2015-02-12,0.63122,0.11765,0.97572
2015-02-13,0.63451,0.10609,0.98382
2015-02-14,0.6378,0.11957,0.99191
2015-02-15,0.64109,0.15154,1.0
2015-02-16,0.62826,0.13356,0.97218
2015-02-17,0.61543,0.11807,0.94437
2015-02-18,0.6026,0.10618,0.91655
2015-02-19,0.58977,0.09917,0.88874
2015-02-20,0.57694,0.09811,0.86092
2015-02-21,0.5641,0.10318,0.8331
2015-02-22,0.55127,0.11356,0.80529
2015-02-23,0.53844,0.12796,0.77747
2015-02-24,0.52606,0.12162,0.7886
2015-02-25,0.51368,0.11539,0.79973
2015-02-26,0.50129,0.10929,0.81085
2015-02-27,0.48891,0.10336,0.82198
2015-02-28,0.47653,0.09761,0.8331
2015-03-01,0.46415,0.09209,0.84423
2015-03-02,0.45176,0.08683,0.85536
2015-03-03,0.43938,0.08189,0.86648
2015-03-04,0.427,0.07733,0.87761
2015-03-05,0.41462,0.07322,0.88874
2015-03-06,0.40224,0.06964,0.89986
2015-03-07,0.38985,0.06667,0.91099
2015-03-08,0.37747,0.06441,0.92212
2015-03-09,0.36509,0.06292,0.93324
2015-03-10,0.35271,0.06226,0.94437
2015-03-11,0.34032,0.06245,0.95549
2015-03-12,0.32794,0.0635,0.96662
2015-03-13,0.31556,0.06535,0.97775
2015-03-14,0.30318,0.06795,0.98887
2015-03-15,0.2908,0.07121,1.0
2015-03-16,0.29072,0.06715,1.0
2015-03-17,0.29065,0.06338,1.0
2015-03-18,0.29058,0.05996,1.0
2015-03-19,0.29051,0.05695,1.0
2015-03-20,0.29044,0.05442,1.0
2015-03-21,0.29036,0.05243,1.0
2015-03-22,0.29029,0.05106,1.0
2015-03-23,0.29022,0.05034,1.0
2015-03-24,0.29015,0.05031,1.0
2015-03-25,0.29008,0.05098,1.0
2015-03-26,0.29001,0.0523,1.0
2015-03-27,0.28993,0.05425,1.0
2015-03-28,0.28986,0.05674,1.0
2015-03-29,0.28979,0.05972,1.0
2015-03-30,0.28972,0.06311,1.0
2015-03-31,0.28965,0.06685,1.0
2015-04-01,0.28957,0.07089,1.0
2015-04-02,0.2895,0.06857,1.0
2015-04-03,0.28943,0.06633,1.0
2015-04-04,0.28936,0.06419,1.0
2015-04-05,0.28929,0.06215,1.0
2015-04-06,0.28922,0.06022,1.0
2015-04-07,0.28914,0.05843,1.0
2015-04-08,0.28907,0.05677,1.0
2015-04-09,0.289,0.05526,1.0
2015-04-10,0.28893,0.05391,1.0
2015-04-11,0.28886,0.05274,1.0
2015-04-12,0.28879,0.05176,1.0
2015-04-13,0.28871,0.05098,1.0
2015-04-14,0.28864,0.0504,1.0
2015-04-15,0.28857,0.05004,1.0
2015-04-16,0.2885,0.0499,1.0
2015-04-17,0.28843,0.04998,1.0
2015-04-18,0.28836,0.05028,1.0
2015-04-19,0.28828,0.0508,1.0
2015-04-20,0.28821,0.05152,1.0
2015-04-21,0.28814,0.05245,1.0
2015-04-22,0.28807,0.05357,1.0
2015-04-23,0.288,0.05487,1.0
2015-04-24,0.28793,0.05633,1.0
2015-04-25,0.28785,0.05795,1.0
2015-04-26,0.28778,0.05971,1.0
2015-04-27,0.28771,0.0616,1.0
2015-04-28,0.28764,0.06361,1.0
2015-04-29,0.28757,0.06573,1.0
2015-04-30,0.2875,0.06794,1.0
2015-05-01,0.28742,0.07024,1.0
2015-05-02,0.28755,0.06542,1.0
2015-05-03,0.28767,0.06104,1.0
2015-05-04,0.28779,0.05722,1.0
2015-05-05,0.28791,0.05407,1.0
2015-05-06,0.28804,0.05171,1.0
2015-05-07,0.28816,0.05026,1.0
2015-05-08,0.28828,0.04979,1.0
2015-05-09,0.2884,0.05033,1.0
2015-05-10,0.28852,0.05184,1.0
2015-05-11,0.28865,0.05426,1.0
2015-05-12,0.28877,0.05746,1.0
2015-05-13,0.28889,0.06132,1.0
2015-05-14,0.28901,0.06573,1.0
2015-05-15,0.28914,0.07058,1.0
2015-05-16,0.28965,0.06656,1.0
2015-05-17,0.29016,0.06285,1.0
2015-05-18,0.29068,0.05951,1.0
2015-05-19,0.29119,0.0566,1.0
2015-05-20,0.29171,0.05419,1.0
2015-05-21,0.29222,0.05235,1.0
2015-05-22,0.29273,0.05113,1.0
