Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.18177,0.04922,0.87885
2015-01-02,0.18171,0.04755,0.8794
2015-01-03,0.18166,0.04595,0.87994
2015-01-04,0.1816,0.04441,0.88048
2015-01-05,0.18154,0.04296,0.88102
2015-01-06,0.18149,0.04159,0.88156
2015-01-07,0.18143,0.04031,0.8821
2015-01-08,0.18137,0.03914,0.88265
2015-01-09,0.18131,0.03808,0.88319
2015-01-10,0.18126,0.03715,0.88373
2015-01-11,0.1812,0.03635,0.88427
2015-01-12,0.18114,0.03569,0.88481
2015-01-13,0.18109,0.03518,0.88536
2015-01-14,0.18103,0.03482,0.8859
2015-01-15,0.18097,0.03463,0.88644
2015-01-16,0.18092,0.0346,0.88698
2015-01-17,0.18086,0.03474,0.88752
2015-01-18,0.1808,0.03503,0.88807
2015-01-19,0.18074,0.03549,0.88861
2015-01-20,0.18069,0.0361,0.88915
2015-01-21,0.18063,0.03685,0.88969
2015-01-22,0.18057,0.03774,0.89023
2015-01-23,0.18052,0.03876,0.89077
2015-01-24,0.18046,0.03989,0.89132
2015-01-25,0.1804,0.04113,0.89186
2015-01-26,0.18035,0.04247,0.8924
2015-01-27,0.18029,0.0439,0.89294
2015-01-28,0.18023,0.0454,0.89348
2015-01-29,0.18018,0.04698,0.89403
2015-01-30,0.18012,0.04863,0.89457
2015-01-31,0.18119,0.03464,0.93561
2015-02-01,0.18226,0.04933,0.97665
2015-02-02,0.18235,0.04468,0.975
2015-02-03,0.18244,0.04069,0.97336
2015-02-04,0.18253,0.0376,0.97171
2015-02-05,0.18262,0.03562,0.97007
2015-02-06,0.18271,0.03496,0.96842
2015-02-07,0.1828,0.03567,0.96678
2015-02-08,0.18289,0.0377,0.96513
2015-02-09,0.18297,0.04084,0.96348
2015-02-10,0.18306,0.04485,0.96184
2015-02-11,0.18315,0.04953,0.96019
2015-02-12,0.18296,0.03914,0.97015
2015-02-13,0.18276,0.03494,0.9801
2015-02-14,0.18257,0.039,0.99005
2015-02-15,0.18237,0.0493,1.0
2015-02-16,0.1821,0.04757,1.0
2015-02-17,0.18183,0.04591,1.0
2015-02-18,0.18155,0.04431,1.0
2015-02-19,0.18128,0.0428,1.0
2015-02-20,0.181,0.04137,1.0
2015-02-21,0.18073,0.04004,1.0
2015-02-22,0.18046,0.03883,1.0
2015-02-23,0.18018,0.03773,1.0
2015-02-24,0.17991,0.03675,1.0
2015-02-25,0.17963,0.03592,1.0
2015-02-26,0.17936,0.03524,1.0
2015-02-27,0.17909,0.03472,1.0
2015-02-28,0.17881,0.03436,1.0
2015-03-01,0.17854,0.03418,1.0
2015-03-02,0.17826,0.03416,1.0
2015-03-03,0.17799,0.03433,1.0
2015-03-04,0.17772,0.03466,1.0
2015-03-05,0.17744,0.03516,1.0
2015-03-06,0.17717,0.03582,1.0
2015-03-07,0.17689,0.03663,1.0
2015-03-08,0.17662,0.03758,1.0
2015-03-09,0.17635,0.03867,1.0
2015-03-10,0.17607,0.03987,1.0
2015-03-11,0.1758,0.04118,1.0
2015-03-12,0.17552,0.0426,1.0
2015-03-13,0.17525,0.0441,1.0
2015-03-14,0.17498,0.04568,1.0
2015-03-15,0.1747,0.04734,1.0
2015-03-16,0.17558,0.04466,1.0
2015-03-17,0.17646,0.04221,1.0
2015-03-18,0.17734,0.04003,1.0
2015-03-19,0.17822,0.03817,1.0
2015-03-20,0.17909,0.03667,1.0
2015-03-21,0.17997,0.03559,1.0
2015-03-22,0.18085,0.03497,1.0
2015-03-23,0.18173,0.03482,1.0
2015-03-24,0.18261,0.03515,1.0
2015-03-25,0.18348,0.03596,1.0
2015-03-26,0.18436,0.0372,1.0
2015-03-27,0.18524,0.03884,1.0
2015-03-28,0.18612,0.04083,1.0
2015-03-29,0.187,0.04312,1.0
2015-03-30,0.18787,0.04566,1.0
2015-03-31,0.18875,0.04842,1.0
2015-04-01,0.18963,0.05136,1.0
2015-04-02,0.19028,0.04785,1.0
2015-04-03,0.19092,0.04469,1.0
2015-04-04,0.19157,0.04197,1.0
2015-04-05,0.19222,0.03978,1.0
2015-04-06,0.19287,0.03821,1.0
2015-04-07,0.19351,0.03733,1.0
2015-04-08,0.19416,0.0372,1.0
2015-04-09,0.19481,0.03782,1.0
2015-04-10,0.19546,0.03916,1.0
2015-04-11,0.1961,0.04115,1.0
2015-04-12,0.19675,0.04369,1.0
2015-04-13,0.1974,0.04671,1.0
2015-04-14,0.19804,0.05011,1.0
2015-04-15,0.19869,0.05382,1.0
2015-04-16,0.19837,0.05205,1.0
2015-04-17,0.19805,0.05035,1.0
2015-04-18,0.19773,0.04871,1.0
2015-04-19,0.19741,0.04715,1.0
2015-04-20,0.19709,0.04567,1.0
2015-04-21,0.19678,0.04428,1.0
2015-04-22,0.19646,0.043,1.0
2015-04-23,0.19614,0.04182,1.0
2015-04-24,0.19582,0.04076,1.0
2015-04-25,0.1955,0.03983,1.0
2015-04-26,0.19518,0.03903,1.0
2015-04-27,0.19486,0.03838,1.0
2015-04-28,0.19454,0.03788,1.0
2015-04-29,0.19422,0.03755,1.0
2015-04-30,0.1939,0.03737,1.0
2015-05-01,0.19358,0.03736,1.0
2015-05-02,0.19326,0.03752,1.0
2015-05-03,0.19294,0.03784,1.0
2015-05-04,0.19262,0.03832,1.0
2015-05-05,0.1923,0.03895,1.0
2015-05-06,0.19199,0.03973,1.0
2015-05-07,0.19167,0.04065,1.0
2015-05-08,0.19135,0.0417,1.0
2015-05-09,0.19103,0.04287,1.0
2015-05-10,0.19071,0.04414,1.0
2015-05-11,0.19039,0.04552,1.0
2015-05-12,0.19007,0.04699,1.0
2015-05-13,0.18975,0.04854,1.0
2015-05-14,0.18943,0.05017,1.0
2015-05-15,0.18911,0.05187,1.0
2015-05-16,0.18898,0.04891,1.0
2015-05-17,0.18885,0.04616,1.0
2015-05-18,0.18873,0.04366,1.0
2015-05-19,0.1886,0.04146,1.0
2015-05-20,0.18847,0.0396,1.0
2015-05-21,0.18834,0.03813,1.0
2015-05-22,0.18821,0.0371,1.0
2015-05-23,0.18809,0.03655,1.0
2015-05-24,0.18796,0.0365,1.0
2015-05-25,0.18783,0.03695,1.0
2015-05-26,0.1877,0.03789,1.0
2015-05-27,0.18757,0.03927,1.0
2015-05-28,0.18744,0.04106,1.0
2015-05-29,0.18732,0.0432,1.0
2015-05-30,0.18719,0.04564,1.0
2015-05-31,0.18706,0.04834,1.0
2015-06-01,0.18693,0.05126,1.0
2015-06-02,0.1874,0.04775,1.0
2015-06-03,0.18787,0.04458,1.0
2015-06-04,0.18833,0.04183,1.0
2015-06-05,0.1888,0.03959,1.0
2015-06-06,0.18927,0.03795,1.0
2015-06-07,0.18973,0.03699,1.0
2015-06-08,0.1902,0.03676,1.0
2015-06-09,0.19067,0.03728,1.0
2015-06-10,0.19113,0.03851,1.0
2015-06-11,0.1916,0.0404,1.0
2015-06-12,0.19207,0.04284,1.0
2015-06-13,0.19254,0.04577,1.0
2015-06-14,0.193,0.04908,1.0
2015-06-15,0.19347,0.05271,1.0
2015-06-16,0.19353,0.04659,0.96231
2015-06-17,0.19358,0.04166,0.92461
2015-06-18,0.19364,0.0384,0.88692
2015-06-19,0.1937,0.03725,0.84923
2015-06-20,0.19375,0.03838,0.81153
2015-06-21,0.19381,0.04162,0.77384
2015-06-22,0.19387,0.04653,0.73615
2015-06-23,0.19392,0.05264,0.69845
2015-06-24,0.19439,0.04654,0.73615
2015-06-25,0.19485,0.04168,0.77384
2015-06-26,0.19531,0.03852,0.81153
2015-06-27,0.19577,0.0375,0.84923
2015-06-28,0.19623,0.03879,0.88692
2015-06-29,0.19669,0.04218,0.92461
2015-06-30,0.19715,0.04721,0.96231
2015-07-01,0.19761,0.05343,1.0
2015-07-02,0.19762,0.04223,0.95602
2015-07-03,0.19764,0.03776,0.91204
2015-07-04,0.19765,0.04221,0.86806
2015-07-05,0.19767,0.05339,0.82407
2015-07-06,0.19762,0.04834,0.84167
2015-07-07,0.19757,0.044,0.85926
2015-07-08,0.19751,0.0406,0.87685
2015-07-09,0.19746,0.0384,0.89444
2015-07-10,0.19741,0.03759,0.91204
2015-07-11,0.19736,0.03827,0.92963
2015-07-12,0.19731,0.04036,0.94722
2015-07-13,0.19725,0.04367,0.96481
2015-07-14,0.1972,0.04794,0.98241
2015-07-15,0.19715,0.05293,1.0
2015-07-16,0.19717,0.03741,0.86612
2015-07-17,0.19719,0.05288,0.73225
2015-07-18,0.19684,0.04867,0.751
2015-07-19,0.19649,0.0449,0.76974
2015-07-20,0.19614,0.0417,0.78849
2015-07-21,0.19578,0.03921,0.80724
2015-07-22,0.19543,0.03758,0.82598
2015-07-23,0.19508,0.03691,0.84473
2015-07-24,0.19473,0.03726,0.86348
2015-07-25,0.19438,0.0386,0.88223
2015-07-26,0.19403,0.04083,0.90097
2015-07-27,0.19368,0.04382,0.91972
2015-07-28,0.19332,0.04742,0.93847
2015-07-29,0.19297,0.05151,0.95721
2015-07-30,0.19279,0.03837,0.97148
2015-07-31,0.19261,0.03831,0.98574
2015-08-01,0.19243,0.05137,1.0
2015-08-02,0.19243,0.04602,0.99477
2015-08-03,0.19242,0.04155,0.98954
2015-08-04,0.19242,0.03829,0.98432
2015-08-05,0.19241,0.03655,0.97909
2015-08-06,0.19241,0.03655,0.97386
2015-08-07,0.1924,0.0383,0.96863
2015-08-08,0.1924,0.04156,0.96341
2015-08-09,0.19239,0.04603,0.95818
2015-08-10,0.19239,0.05138,0.95295
2015-08-11,0.19238,0.04237,0.96236
2015-08-12,0.19238,0.03705,0.97177
2015-08-13,0.19238,0.03705,0.98118
2015-08-14,0.19238,0.04236,0.99059
2015-08-15,0.19238,0.05137,1.0
2015-08-16,0.19252,0.04465,1.0
2015-08-17,0.19267,0.03955,1.0
2015-08-18,0.19281,0.03677,1.0
2015-08-19,0.19295,0.03682,1.0
2015-08-20,0.1931,0.03971,1.0
2015-08-21,0.19324,0.04488,1.0
2015-08-22,0.19339,0.05165,1.0
2015-08-23,0.19352,0.04678,1.0
2015-08-24,0.19365,0.04261,1.0
2015-08-25,0.19379,0.03939,1.0
2015-08-26,0.19392,0.03734,1.0
2015-08-27,0.19406,0.03667,1.0
2015-08-28,0.19419,0.03745,1.0
2015-08-29,0.19433,0.0396,1.0
2015-08-30,0.19446,0.04291,1.0
2015-08-31,0.1946,0.04714,1.0
2015-09-01,0.19473,0.05206,1.0
2015-09-02,0.19477,0.04849,1.0
2015-09-03,0.19481,0.04525,1.0
2015-09-04,0.19485,0.04241,1.0
2015-09-05,0.19489,0.04008,1.0
2015-09-06,0.19493,0.03833,1.0
2015-09-07,0.19497,0.03725,1.0
2015-09-08,0.19501,0.03689,1.0
2015-09-09,0.19504,0.03729,1.0
2015-09-10,0.19508,0.03841,1.0
2015-09-11,0.19512,0.0402,1.0
2015-09-12,0.19516,0.04257,1.0
2015-09-13,0.1952,0.04543,1.0
2015-09-14,0.19524,0.04869,1.0
2015-09-15,0.19528,0.05228,1.0
2015-09-16,0.19512,0.04812,0.98055
2015-09-17,0.19497,0.04442,0.96109
2015-09-18,0.19481,0.0413,0.94164
2015-09-19,0.19465,0.0389,0.92219
2015-09-20,0.1945,0.03737,0.90274
2015-09-21,0.19434,0.03682,0.88328
2015-09-22,0.19419,0.03727,0.86383
2015-09-23,0.19403,0.03871,0.84438
2015-09-24,0.19387,0.04102,0.82493
2015-09-25,0.19372,0.04407,0.80547
2015-09-26,0.19356,0.04772,0.78602
2015-09-27,0.1934,0.05184,0.76657
2015-09-28,0.19297,0.04095,0.82493
2015-09-29,0.19254,0.03651,0.88328
2015-09-30,0.19212,0.04069,0.94164
2015-10-01,0.19169,0.05143,1.0
2015-10-02,0.19142,0.04789,1.0
2015-10-03,0.19116,0.04467,1.0
2015-10-04,0.19089,0.04184,1.0
2015-10-05,0.19063,0.03948,1.0
2015-10-06,0.19037,0.03767,1.0
2015-10-07,0.1901,0.03652,1.0
2015-10-08,0.18984,0.03607,1.0
2015-10-09,0.18957,0.03635,1.0
2015-10-10,0.18931,0.03734,1.0
2015-10-11,0.18904,0.039,1.0
2015-10-12,0.18878,0.04124,1.0
2015-10-13,0.18852,0.04397,1.0
2015-10-14,0.18825,0.0471,1.0
2015-10-15,0.18799,0.05057,1.0
2015-10-16,0.18771,0.04296,0.98575
2015-10-17,0.18743,0.03763,0.97151
2015-10-18,0.18716,0.03561,0.95726
2015-10-19,0.18688,0.03744,0.94302
2015-10-20,0.1866,0.04263,0.92877
2015-10-21,0.18632,0.05014,0.91453
2015-10-22,0.18692,0.04617,0.91305
2015-10-23,0.18751,0.04267,0.91157
2015-10-24,0.1881,0.03979,0.91009
2015-10-25,0.18869,0.03765,0.90861
2015-10-26,0.18928,0.03638,0.90713
2015-10-27,0.18987,0.03609,0.90565
2015-10-28,0.19046,0.0368,0.90417
2015-10-29,0.19105,0.03844,0.90269
2015-10-30,0.19165,0.04092,0.90121
2015-10-31,0.19224,0.04408,0.89973
2015-11-01,0.19283,0.04779,0.89825
2015-11-02,0.19342,0.05193,0.89677
2015-11-03,0.19345,0.05124,0.89201
2015-11-04,0.19349,0.05057,0.88724
2015-11-05,0.19352,0.0499,0.88247
2015-11-06,0.19356,0.04924,0.8777
2015-11-07,0.1936,0.04859,0.87293
2015-11-08,0.19363,0.04796,0.86817
2015-11-09,0.19367,0.04733,0.8634
2015-11-10,0.1937,0.04672,0.85863
2015-11-11,0.19374,0.04612,0.85386
2015-11-12,0.19377,0.04553,0.84909
2015-11-13,0.19381,0.04496,0.84433
2015-11-14,0.19384,0.0444,0.83956
2015-11-15,0.19388,0.04386,0.83479
2015-11-16,0.19391,0.04333,0.83002
2015-11-17,0.19395,0.04282,0.82525
2015-11-18,0.19398,0.04232,0.82049
2015-11-19,0.19402,0.04184,0.81572
2015-11-20,0.19405,0.04138,0.81095
2015-11-21,0.19409,0.04094,0.80618
2015-11-22,0.19412,0.04051,0.80141
2015-11-23,0.19416,0.04011,0.79665
2015-11-24,0.19419,0.03972,0.79188
2015-11-25,0.19423,0.03936,0.78711
2015-11-26,0.19426,0.03901,0.78234
2015-11-27,0.1943,0.03869,0.77757
2015-11-28,0.19433,0.03839,0.77281
2015-11-29,0.19437,0.03811,0.76804
2015-11-30,0.1944,0.03786,0.76327
2015-12-01,0.19444,0.03763,0.7585
2015-12-02,0.19448,0.03742,0.75373
2015-12-03,0.19451,0.03724,0.74897
2015-12-04,0.19455,0.03708,0.7442
2015-12-05,0.19458,0.03695,0.73943
2015-12-06,0.19462,0.03684,0.73466
2015-12-07,0.19465,0.03676,0.72989
2015-12-08,0.19469,0.03671,0.72513
2015-12-09,0.19472,0.03668,0.72036
2015-12-10,0.19476,0.03668,0.71559
2015-12-11,0.19479,0.0367,0.71082
2015-12-12,0.19483,0.03675,0.70605
2015-12-13,0.19486,0.03683,0.70129
2015-12-14,0.1949,0.03693,0.69652
2015-12-15,0.19493,0.03706,0.69175
2015-12-16,0.19497,0.03721,0.68698
2015-12-17,0.195,0.03739,0.68221
2015-12-18,0.19504,0.03759,0.67745
2015-12-19,0.19507,0.03781,0.67268
2015-12-20,0.19511,0.03806,0.66791
2015-12-21,0.19514,0.03834,0.66314
2015-12-22,0.19518,0.03863,0.65837
2015-12-23,0.19521,0.03895,0.65361
2015-12-24,0.19525,0.03929,0.64884
2015-12-25,0.19528,0.03965,0.64407
2015-12-26,0.19532,0.04004,0.6393
2015-12-27,0.19535,0.04044,0.63453
2015-12-28,0.19539,0.04086,0.62977
2015-12-29,0.19543,0.0413,0.625
2015-12-30,0.19546,0.04176,0.62023
2015-12-31,0.1955,0.04223,0.61546
2016-01-01,0.19553,0.04273,0.61069
2016-01-02,0.19557,0.04324,0.60593
2016-01-03,0.1956,0.04376,0.60116
2016-01-04,0.19564,0.0443,0.59639
2016-01-05,0.19567,0.04486,0.59162
2016-01-06,0.19571,0.04543,0.58685
2016-01-07,0.19574,0.04602,0.58209
2016-01-08,0.19578,0.04661,0.57732
2016-01-09,0.19581,0.04722,0.57255
2016-01-10,0.19585,0.04784,0.56778
2016-01-11,0.19588,0.04848,0.56301
2016-01-12,0.19592,0.04912,0.55825
2016-01-13,0.19595,0.04978,0.55348
2016-01-14,0.19599,0.05045,0.54871
2016-01-15,0.19602,0.05112,0.54394
2016-01-16,0.19606,0.05181,0.53917
2016-01-17,0.19612,0.04769,0.55032
2016-01-18,0.19617,0.04404,0.56146
2016-01-19,0.19623,0.04098,0.57261
2016-01-20,0.19628,0.03866,0.58375
2016-01-21,0.19634,0.03721,0.5949
2016-01-22,0.1964,0.03674,0.60604
2016-01-23,0.19645,0.03728,0.61719
2016-01-24,0.19651,0.03879,0.62833
2016-01-25,0.19657,0.04117,0.63947
2016-01-26,0.19662,0.04427,0.65062
2016-01-27,0.19668,0.04796,0.66176
2016-01-28,0.19673,0.05211,0.67291
2016-01-29,0.19695,0.04121,0.713
2016-01-30,0.19717,0.03692,0.75309
2016-01-31,0.19739,0.04134,0.79318
2016-02-01,0.1976,0.05231,0.83328
2016-02-02,0.19749,0.04624,0.80211
2016-02-03,0.19737,0.04135,0.77094
2016-02-04,0.19726,0.03811,0.73977
