Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,2.50756,0.25945,1.0
2015-01-02,2.5077,0.24163,1.0
2015-01-03,2.50784,0.22545,1.0
2015-01-04,2.50799,0.21129,1.0
2015-01-05,2.50813,0.19958,1.0
2015-01-06,2.50828,0.19077,1.0
2015-01-07,2.50842,0.18527,1.0
2015-01-08,2.50856,0.18339,1.0
2015-01-09,2.50871,0.18524,1.0
2015-01-10,2.50885,0.19069,1.0
2015-01-11,2.509,0.19947,1.0
2015-01-12,2.50914,0.21116,1.0
2015-01-13,2.50929,0.2253,1.0
2015-01-14,2.50943,0.24146,1.0
2015-01-15,2.50957,0.25926,1.0
2015-01-16,2.51121,0.2445,1.0
2015-01-17,2.51285,0.23083,1.0
2015-01-18,2.5145,0.21846,1.0
2015-01-19,2.51614,0.20763,1.0
2015-01-20,2.51778,0.19858,1.0
2015-01-21,2.51942,0.19157,1.0
2015-01-22,2.52106,0.18683,1.0
2015-01-23,2.5227,0.18453,1.0
2015-01-24,2.52434,0.18476,1.0
2015-01-25,2.52598,0.18752,1.0
2015-01-26,2.52762,0.1927,1.0
2015-01-27,2.52926,0.2001,1.0
2015-01-28,2.5309,0.2095,1.0
2015-01-29,2.53254,0.22063,1.0
2015-01-30,2.53418,0.23325,1.0
2015-01-31,2.53582,0.24714,1.0
2015-02-01,2.53746,0.26208,1.0
2015-02-02,2.53818,0.23166,1.0
2015-02-03,2.5389,0.20724,1.0
2015-02-04,2.53962,0.19114,1.0
2015-02-05,2.54034,0.18554,1.0
2015-02-06,2.54106,0.19136,1.0
2015-02-07,2.54178,0.20763,1.0
2015-02-08,2.5425,0.23219,1.0
2015-02-09,2.54322,0.2627,1.0
2015-02-10,2.54386,0.22326,0.97136
2015-02-11,2.5445,0.19585,0.94273
2015-02-12,2.54514,0.18587,0.91409
2015-02-13,2.54578,0.19599,0.88546
2015-02-14,2.54642,0.2235,0.85682
2015-02-15,2.54707,0.26301,0.82818
2015-02-16,2.54684,0.24494,0.81042
2015-02-17,2.54661,0.22852,0.79265
2015-02-18,2.54639,0.21413,0.77489
2015-02-19,2.54616,0.20222,0.75712
2015-02-20,2.54594,0.19322,0.73936
2015-02-21,2.54571,0.18758,0.72159
2015-02-22,2.54549,0.18558,0.70383
2015-02-23,2.54526,0.18735,0.68606
2015-02-24,2.54503,0.19279,0.6683
2015-02-25,2.54481,0.2016,0.65053
2015-02-26,2.54458,0.21335,0.63277
2015-02-27,2.54436,0.2276,0.615
2015-02-28,2.54413,0.24391,0.59723
2015-03-01,2.54391,0.2619,0.57947
2015-03-02,2.54359,0.2439,0.60951
2015-03-03,2.54328,0.22755,0.63955
