Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.44935,0.08136,1.0
2015-01-02,0.45025,0.08234,1.0
2015-01-03,0.45115,0.08364,1.0
2015-01-04,0.45205,0.08524,1.0
2015-01-05,0.45296,0.08711,1.0
2015-01-06,0.45386,0.08925,1.0
2015-01-07,0.45476,0.09163,1.0
2015-01-08,0.45566,0.09424,1.0
2015-01-09,0.45656,0.09706,1.0
2015-01-10,0.45747,0.10007,1.0
2015-01-11,0.45837,0.10325,1.0
2015-01-12,0.45927,0.10659,1.0
2015-01-13,0.46017,0.11007,1.0
2015-01-14,0.46107,0.11368,1.0
2015-01-15,0.46198,0.11741,1.0
2015-01-16,0.46286,0.11074,0.99869
2015-01-17,0.46374,0.10458,0.99738
2015-01-18,0.46462,0.09904,0.99606
2015-01-19,0.4655,0.09423,0.99475
2015-01-20,0.46639,0.09025,0.99344
2015-01-21,0.46727,0.08724,0.99213
2015-01-22,0.46815,0.08528,0.99082
2015-01-23,0.46903,0.08445,0.98951
2015-01-24,0.46991,0.08479,0.98819
2015-01-25,0.4708,0.08628,0.98688
2015-01-26,0.47168,0.08886,0.98557
2015-01-27,0.47256,0.09245,0.98426
2015-01-28,0.47344,0.09692,0.98295
2015-01-29,0.47432,0.10217,0.98164
2015-01-30,0.47521,0.10808,0.98032
2015-01-31,0.47609,0.11455,0.97901
2015-02-01,0.47697,0.12149,0.9777
2015-02-02,0.47614,0.11313,0.97929
2015-02-03,0.47531,0.1055,0.98089
2015-02-04,0.47448,0.09877,0.98248
2015-02-05,0.47365,0.09315,0.98407
2015-02-06,0.47282,0.08883,0.98567
2015-02-07,0.47199,0.08602,0.98726
2015-02-08,0.47116,0.08486,0.98885
2015-02-09,0.47033,0.08543,0.99044
2015-02-10,0.4695,0.08768,0.99204
2015-02-11,0.46867,0.0915,0.99363
2015-02-12,0.46784,0.09669,0.99522
2015-02-13,0.46701,0.10306,0.99681
2015-02-14,0.46618,0.1104,0.99841
2015-02-15,0.46535,0.11852,1.0
2015-02-16,0.46359,0.11034,0.9982
2015-02-17,0.46184,0.10284,0.9964
2015-02-18,0.46008,0.09616,0.99461
2015-02-19,0.45832,0.0905,0.99281
2015-02-20,0.45657,0.08604,0.99101
2015-02-21,0.45481,0.08299,0.98921
2015-02-22,0.45305,0.08151,0.98741
2015-02-23,0.4513,0.08168,0.98562
2015-02-24,0.44954,0.08348,0.98382
2015-02-25,0.44778,0.08683,0.98202
2015-02-26,0.44603,0.09154,0.98022
2015-02-27,0.44427,0.09742,0.97842
2015-02-28,0.44251,0.10428,0.97663
2015-03-01,0.44076,0.11193,0.97483
2015-03-02,0.44052,0.10424,0.97663
2015-03-03,0.44028,0.09724,0.97842
2015-03-04,0.44004,0.09111,0.98022
2015-03-05,0.4398,0.08601,0.98202
2015-03-06,0.43957,0.08215,0.98382
2015-03-07,0.43933,0.07971,0.98562
2015-03-08,0.43909,0.07881,0.98741
2015-03-09,0.43885,0.07952,0.98921
2015-03-10,0.43861,0.08178,0.99101
2015-03-11,0.43837,0.08548,0.99281
2015-03-12,0.43814,0.09043,0.99461
2015-03-13,0.4379,0.09646,0.9964
2015-03-14,0.43766,0.10336,0.9982
2015-03-15,0.43742,0.11098,1.0
2015-03-16,0.43804,0.10746,0.9958
2015-03-17,0.43865,0.10409,0.9916
2015-03-18,0.43926,0.10086,0.9874
2015-03-19,0.43988,0.09781,0.9832
2015-03-20,0.44049,0.09494,0.979
2015-03-21,0.44111,0.09228,0.97481
2015-03-22,0.44172,0.08983,0.97061
2015-03-23,0.44234,0.08762,0.96641
2015-03-24,0.44295,0.08567,0.96221
2015-03-25,0.44356,0.08399,0.95801
2015-03-26,0.44418,0.0826,0.95381
2015-03-27,0.44479,0.08153,0.94961
2015-03-28,0.44541,0.08076,0.94541
2015-03-29,0.44602,0.08033,0.94121
2015-03-30,0.44664,0.08023,0.93701
2015-03-31,0.44725,0.08046,0.93281
2015-04-01,0.44786,0.08103,0.92862
2015-04-02,0.44848,0.08192,0.92442
2015-04-03,0.44909,0.08312,0.92022
2015-04-04,0.44971,0.08463,0.91602
2015-04-05,0.45032,0.08641,0.91182
2015-04-06,0.45094,0.08847,0.90762
2015-04-07,0.45155,0.09078,0.90342
2015-04-08,0.45216,0.09331,0.89922
2015-04-09,0.45278,0.09606,0.89502
2015-04-10,0.45339,0.09901,0.89082
2015-04-11,0.45401,0.10213,0.88662
2015-04-12,0.45462,0.10542,0.88243
2015-04-13,0.45524,0.10885,0.87823
2015-04-14,0.45585,0.11242,0.87403
2015-04-15,0.45646,0.1161,0.86983
2015-04-16,0.45757,0.10911,0.87796
2015-04-17,0.45868,0.10271,0.8861
2015-04-18,0.45979,0.09702,0.89424
2015-04-19,0.4609,0.09217,0.90237
2015-04-20,0.46201,0.0883,0.91051
2015-04-21,0.46311,0.08555,0.91864
2015-04-22,0.46422,0.08402,0.92678
2015-04-23,0.46533,0.08378,0.93491
2015-04-24,0.46644,0.08485,0.94305
2015-04-25,0.46755,0.08717,0.95119
2015-04-26,0.46865,0.09064,0.95932
2015-04-27,0.46976,0.09515,0.96746
2015-04-28,0.47087,0.10055,0.97559
2015-04-29,0.47198,0.10671,0.98373
2015-04-30,0.47309,0.11351,0.99186
2015-05-01,0.4742,0.12082,1.0
2015-05-02,0.4754,0.11255,1.0
2015-05-03,0.47661,0.1051,1.0
2015-05-04,0.47782,0.09866,1.0
2015-05-05,0.47902,0.09344,1.0
2015-05-06,0.48023,0.08965,1.0
2015-05-07,0.48144,0.08747,1.0
2015-05-08,0.48265,0.08704,1.0
2015-05-09,0.48385,0.08838,1.0
2015-05-10,0.48506,0.0914,1.0
2015-05-11,0.48627,0.09595,1.0
2015-05-12,0.48748,0.10182,1.0
2015-05-13,0.48868,0.1088,1.0
2015-05-14,0.48989,0.1167,1.0
2015-05-15,0.4911,0.12533,1.0
2015-05-16,0.4919,0.1182,1.0
2015-05-17,0.49271,0.11162,1.0
2015-05-18,0.49351,0.10569,1.0
2015-05-19,0.49432,0.10052,1.0
2015-05-20,0.49512,0.09624,1.0
2015-05-21,0.49593,0.09298,1.0
2015-05-22,0.49673,0.09083,1.0
2015-05-23,0.49754,0.08989,1.0
2015-05-24,0.49834,0.09018,1.0
2015-05-25,0.49915,0.0917,1.0
2015-05-26,0.49995,0.09439,1.0
2015-05-27,0.50076,0.09815,1.0
2015-05-28,0.50156,0.10286,1.0
2015-05-29,0.50237,0.1084,1.0
2015-05-30,0.50317,0.11466,1.0
2015-05-31,0.50398,0.12151,1.0
2015-06-01,0.50478,0.12886,1.0
2015-06-02,0.5044,0.11668,0.9577
2015-06-03,0.50402,0.10622,0.91539
2015-06-04,0.50365,0.09803,0.87309
2015-06-05,0.50327,0.09271,0.83078
2015-06-06,0.50289,0.09078,0.78848
2015-06-07,0.50251,0.09245,0.74617
2015-06-08,0.50213,0.09753,0.70387
2015-06-09,0.50175,0.10552,0.66157
2015-06-10,0.50137,0.11584,0.61926
2015-06-11,0.50099,0.12791,0.57696
2015-06-12,0.50091,0.10111,0.68272
2015-06-13,0.50082,0.0904,0.78848
2015-06-14,0.50073,0.10104,0.89424
2015-06-15,0.50064,0.12779,1.0
2015-06-16,0.5,0.12006,1.0
2015-06-17,0.49936,0.11291,1.0
2015-06-18,0.49872,0.10645,1.0
2015-06-19,0.49808,0.10083,1.0
2015-06-20,0.49744,0.09617,1.0
2015-06-21,0.4968,0.09265,1.0
2015-06-22,0.49616,0.09037,1.0
2015-06-23,0.49552,0.08945,1.0
2015-06-24,0.49488,0.08992,1.0
2015-06-25,0.49423,0.09176,1.0
2015-06-26,0.49359,0.09489,1.0
2015-06-27,0.49295,0.09918,1.0
2015-06-28,0.49231,0.10451,1.0
2015-06-29,0.49167,0.11071,1.0
2015-06-30,0.49103,0.11764,1.0
2015-07-01,0.49039,0.1252,1.0
2015-07-02,0.48881,0.10873,1.0
2015-07-03,0.48722,0.09605,1.0
2015-07-04,0.48563,0.08879,1.0
2015-07-05,0.48405,0.0883,1.0
2015-07-06,0.48246,0.09467,1.0
2015-07-07,0.48088,0.10669,1.0
2015-07-08,0.47929,0.12271,1.0
2015-07-09,0.47726,0.10655,1.0
2015-07-10,0.47524,0.09403,1.0
2015-07-11,0.47321,0.08673,1.0
2015-07-12,0.47118,0.08601,1.0
2015-07-13,0.46916,0.09201,1.0
2015-07-14,0.46713,0.10358,1.0
2015-07-15,0.4651,0.1191,1.0
2015-07-16,0.46257,0.11228,1.0
2015-07-17,0.46003,0.10586,1.0
2015-07-18,0.45749,0.09992,1.0
2015-07-19,0.45495,0.09455,1.0
2015-07-20,0.45242,0.08987,1.0
2015-07-21,0.44988,0.08597,1.0
2015-07-22,0.44734,0.08297,1.0
2015-07-23,0.4448,0.08097,1.0
2015-07-24,0.44227,0.08005,1.0
2015-07-25,0.43973,0.08023,1.0
2015-07-26,0.43719,0.08152,1.0
2015-07-27,0.43466,0.08387,1.0
2015-07-28,0.43212,0.08718,1.0
2015-07-29,0.42958,0.09135,1.0
2015-07-30,0.42704,0.09627,1.0
2015-07-31,0.42451,0.10184,1.0
2015-08-01,0.42197,0.10795,1.0
2015-08-02,0.42006,0.1005,1.0
2015-08-03,0.41815,0.09365,1.0
2015-08-04,0.41625,0.08756,1.0
2015-08-05,0.41434,0.08237,1.0
2015-08-06,0.41243,0.07827,1.0
2015-08-07,0.41052,0.07545,1.0
2015-08-08,0.40862,0.07404,1.0
2015-08-09,0.40671,0.07414,1.0
2015-08-10,0.4048,0.07572,1.0
2015-08-11,0.40289,0.0787,1.0
2015-08-12,0.40099,0.08294,1.0
2015-08-13,0.39908,0.08825,1.0
2015-08-14,0.39717,0.09445,1.0
2015-08-15,0.39526,0.10137,1.0
2015-08-16,0.39423,0.09558,1.0
2015-08-17,0.39319,0.09017,1.0
2015-08-18,0.39216,0.08522,1.0
2015-08-19,0.39112,0.0808,1.0
2015-08-20,0.39009,0.07702,1.0
2015-08-21,0.38905,0.07397,1.0
2015-08-22,0.38802,0.07175,1.0
