Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.45563,0.12906,1.0
2015-01-02,0.45584,0.12771,1.0
2015-01-03,0.45604,0.12637,1.0
2015-01-04,0.45625,0.12506,1.0
2015-01-05,0.45646,0.12376,1.0
2015-01-06,0.45667,0.12249,1.0
2015-01-07,0.45688,0.12124,1.0
2015-01-08,0.45708,0.12001,1.0
2015-01-09,0.45729,0.1188,1.0
2015-01-10,0.4575,0.11762,1.0
2015-01-11,0.45771,0.11646,1.0
2015-01-12,0.45792,0.11533,1.0
2015-01-13,0.45812,0.11422,1.0
2015-01-14,0.45833,0.11314,1.0
2015-01-15,0.45854,0.11208,1.0
2015-01-16,0.45875,0.11106,1.0
2015-01-17,0.45896,0.11006,1.0
2015-01-18,0.45916,0.10909,1.0
2015-01-19,0.45937,0.10816,1.0
2015-01-20,0.45958,0.10725,1.0
2015-01-21,0.45979,0.10638,1.0
2015-01-22,0.46,0.10554,1.0
2015-01-23,0.4602,0.10474,1.0
2015-01-24,0.46041,0.10396,1.0
2015-01-25,0.46062,0.10323,1.0
2015-01-26,0.46083,0.10253,1.0
2015-01-27,0.46104,0.10187,1.0
2015-01-28,0.46124,0.10124,1.0
2015-01-29,0.46145,0.10065,1.0
2015-01-30,0.46166,0.10011,1.0
2015-01-31,0.46187,0.0996,1.0
2015-02-01,0.46208,0.09913,1.0
2015-02-02,0.46228,0.0987,1.0
2015-02-03,0.46249,0.09832,1.0
2015-02-04,0.4627,0.09797,1.0
2015-02-05,0.46291,0.09767,1.0
2015-02-06,0.46312,0.09741,1.0
2015-02-07,0.46332,0.09719,1.0
2015-02-08,0.46353,0.09702,1.0
2015-02-09,0.46374,0.09689,1.0
2015-02-10,0.46395,0.0968,1.0
2015-02-11,0.46416,0.09676,1.0
2015-02-12,0.46436,0.09676,1.0
2015-02-13,0.46457,0.09681,1.0
2015-02-14,0.46478,0.0969,1.0
2015-02-15,0.46499,0.09703,1.0
2015-02-16,0.4652,0.0972,1.0
2015-02-17,0.4654,0.09742,1.0
2015-02-18,0.46561,0.09769,1.0
2015-02-19,0.46582,0.09799,1.0
2015-02-20,0.46603,0.09834,1.0
2015-02-21,0.46624,0.09873,1.0
2015-02-22,0.46644,0.09916,1.0
2015-02-23,0.46665,0.09963,1.0
2015-02-24,0.46686,0.10014,1.0
2015-02-25,0.46707,0.10069,1.0
2015-02-26,0.46727,0.10128,1.0
2015-02-27,0.46748,0.10191,1.0
2015-02-28,0.46769,0.10257,1.0
2015-03-01,0.4679,0.10327,1.0
2015-03-02,0.46811,0.10401,1.0
2015-03-03,0.46831,0.10479,1.0
2015-03-04,0.46852,0.10559,1.0
2015-03-05,0.46873,0.10644,1.0
2015-03-06,0.46894,0.10731,1.0
2015-03-07,0.46915,0.10822,1.0
2015-03-08,0.46935,0.10915,1.0
2015-03-09,0.46956,0.11012,1.0
2015-03-10,0.46977,0.11112,1.0
2015-03-11,0.46998,0.11215,1.0
2015-03-12,0.47019,0.1132,1.0
2015-03-13,0.47039,0.11429,1.0
2015-03-14,0.4706,0.1154,1.0
2015-03-15,0.47081,0.11653,1.0
2015-03-16,0.47102,0.11769,1.0
2015-03-17,0.47123,0.11888,1.0
2015-03-18,0.47143,0.12009,1.0
2015-03-19,0.47164,0.12132,1.0
2015-03-20,0.47185,0.12257,1.0
2015-03-21,0.47206,0.12385,1.0
2015-03-22,0.47227,0.12514,1.0
2015-03-23,0.47247,0.12646,1.0
2015-03-24,0.47268,0.12779,1.0
2015-03-25,0.47289,0.12915,1.0
2015-03-26,0.4731,0.13052,1.0
2015-03-27,0.47331,0.13191,1.0
2015-03-28,0.47351,0.13332,1.0
2015-03-29,0.47372,0.13475,1.0
2015-03-30,0.47393,0.13619,1.0
2015-03-31,0.47414,0.13765,1.0
2015-04-01,0.47435,0.13912,1.0
2015-04-02,0.47432,0.13686,1.0
2015-04-03,0.47429,0.13463,1.0
2015-04-04,0.47427,0.13245,1.0
2015-04-05,0.47424,0.13032,1.0
2015-04-06,0.47422,0.12822,1.0
2015-04-07,0.47419,0.12618,1.0
2015-04-08,0.47416,0.12418,1.0
2015-04-09,0.47414,0.12224,1.0
2015-04-10,0.47411,0.12036,1.0
2015-04-11,0.47409,0.11853,1.0
2015-04-12,0.47406,0.11676,1.0
2015-04-13,0.47403,0.11505,1.0
2015-04-14,0.47401,0.11342,1.0
2015-04-15,0.47398,0.11185,1.0
2015-04-16,0.47396,0.11035,1.0
2015-04-17,0.47393,0.10892,1.0
2015-04-18,0.4739,0.10758,1.0
2015-04-19,0.47388,0.10632,1.0
2015-04-20,0.47385,0.10514,1.0
2015-04-21,0.47382,0.10404,1.0
2015-04-22,0.4738,0.10304,1.0
