Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,1.35048,0.12383,1.0
2015-01-02,1.35307,0.11534,1.0
2015-01-03,1.35566,0.10768,1.0
2015-01-04,1.35825,0.10103,1.0
2015-01-05,1.36084,0.0956,1.0
2015-01-06,1.36344,0.09162,1.0
2015-01-07,1.36603,0.08927,1.0
2015-01-08,1.36862,0.08869,1.0
2015-01-09,1.37121,0.0899,1.0
2015-01-10,1.3738,0.09285,1.0
2015-01-11,1.37639,0.09737,1.0
2015-01-12,1.37898,0.10325,1.0
2015-01-13,1.38157,0.11028,1.0
2015-01-14,1.38416,0.11825,1.0
2015-01-15,1.38675,0.12699,1.0
2015-01-16,1.38211,0.09453,1.0
2015-01-17,1.37747,0.09417,1.0
2015-01-18,1.37283,0.12618,1.0
2015-01-19,1.37358,0.11616,1.0
2015-01-20,1.37432,0.10728,1.0
2015-01-21,1.37507,0.09986,1.0
2015-01-22,1.37582,0.09424,1.0
2015-01-23,1.37657,0.09076,1.0
2015-01-24,1.37731,0.08966,1.0
2015-01-25,1.37806,0.09105,1.0
2015-01-26,1.37881,0.09479,1.0
2015-01-27,1.37955,0.10064,1.0
2015-01-28,1.3803,0.10825,1.0
2015-01-29,1.38105,0.11728,1.0
2015-01-30,1.3818,0.12742,1.0
2015-01-31,1.38357,0.09023,1.0
2015-02-01,1.38535,0.12777,1.0
2015-02-02,1.38755,0.11901,1.0
2015-02-03,1.38974,0.1111,1.0
2015-02-04,1.39193,0.10423,1.0
2015-02-05,1.39413,0.09861,1.0
2015-02-06,1.39632,0.09448,1.0
2015-02-07,1.39851,0.09203,1.0
2015-02-08,1.4007,0.0914,1.0
2015-02-09,1.4029,0.09262,1.0
2015-02-10,1.40509,0.09563,1.0
2015-02-11,1.40728,0.10026,1.0
2015-02-12,1.40947,0.1063,1.0
2015-02-13,1.41167,0.11352,1.0
2015-02-14,1.41386,0.12173,1.0
2015-02-15,1.41605,0.13072,1.0
2015-02-16,1.41828,0.12176,1.0
2015-02-17,1.42051,0.11366,1.0
2015-02-18,1.42274,0.10663,1.0
2015-02-19,1.42496,0.10089,1.0
2015-02-20,1.42719,0.09666,1.0
2015-02-21,1.42942,0.09415,1.0
2015-02-22,1.43165,0.0935,1.0
2015-02-23,1.43388,0.09474,1.0
2015-02-24,1.4361,0.09782,1.0
2015-02-25,1.43833,0.10255,1.0
2015-02-26,1.44056,0.10873,1.0
2015-02-27,1.44279,0.11612,1.0
2015-02-28,1.44501,0.12451,1.0
2015-03-01,1.44724,0.13371,1.0
2015-03-02,1.44922,0.12454,1.0
2015-03-03,1.45119,0.11625,1.0
2015-03-04,1.45317,0.10904,1.0
2015-03-05,1.45514,0.10315,1.0
2015-03-06,1.45711,0.0988,1.0
2015-03-07,1.45909,0.0962,1.0
2015-03-08,1.46106,0.09549,1.0
2015-03-09,1.46304,0.09673,1.0
2015-03-10,1.46501,0.09983,1.0
2015-03-11,1.46699,0.10463,1.0
2015-03-12,1.46896,0.11092,1.0
2015-03-13,1.47093,0.11844,1.0
2015-03-14,1.47291,0.12699,1.0
2015-03-15,1.47488,0.13638,1.0
2015-03-16,1.47585,0.12861,1.0
