Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.59565,0.20672,0.95083
2015-01-02,0.59524,0.20447,0.94794
2015-01-03,0.59484,0.20256,0.94504
2015-01-04,0.59444,0.20101,0.94215
2015-01-05,0.59404,0.19981,0.93926
2015-01-06,0.59363,0.19898,0.93637
2015-01-07,0.59323,0.19853,0.93347
2015-01-08,0.59283,0.19845,0.93058
2015-01-09,0.59243,0.19874,0.92769
2015-01-10,0.59202,0.19941,0.9248
2015-01-11,0.59162,0.20045,0.92191
2015-01-12,0.59122,0.20185,0.91901
2015-01-13,0.59082,0.20361,0.91612
2015-01-14,0.59041,0.20571,0.91323
2015-01-15,0.59001,0.20816,0.91034
2015-01-16,0.58961,0.21093,0.90744
2015-01-17,0.58921,0.21401,0.90455
2015-01-18,0.5888,0.21739,0.90166
2015-01-19,0.5884,0.22105,0.89877
2015-01-20,0.588,0.22499,0.89587
2015-01-21,0.5876,0.22918,0.89298
2015-01-22,0.58719,0.23362,0.89009
2015-01-23,0.58679,0.23829,0.8872
2015-01-24,0.58639,0.24318,0.8843
2015-01-25,0.58599,0.24827,0.88141
2015-01-26,0.58558,0.25355,0.87852
2015-01-27,0.58518,0.25901,0.87563
2015-01-28,0.58478,0.26464,0.87273
2015-01-29,0.58438,0.27043,0.86984
2015-01-30,0.58397,0.27636,0.86695
2015-01-31,0.58387,0.19538,0.93347
2015-02-01,0.58376,0.27626,1.0
2015-02-02,0.58378,0.26137,1.0
2015-02-03,0.58379,0.24748,1.0
2015-02-04,0.58381,0.23478,1.0
2015-02-05,0.58382,0.22348,1.0
2015-02-06,0.58383,0.21379,1.0
2015-02-07,0.58385,0.20593,1.0
2015-02-08,0.58386,0.20014,1.0
2015-02-09,0.58388,0.19659,1.0
2015-02-10,0.58389,0.19539,1.0
2015-02-11,0.58391,0.1966,1.0
2015-02-12,0.58392,0.20018,1.0
2015-02-13,0.58393,0.20599,1.0
2015-02-14,0.58395,0.21386,1.0
2015-02-15,0.58396,0.22356,1.0
2015-02-16,0.58398,0.23488,1.0
2015-02-17,0.58399,0.24759,1.0
2015-02-18,0.58401,0.26149,1.0
2015-02-19,0.58402,0.27639,1.0
2015-02-20,0.5841,0.27252,1.0
2015-02-21,0.58418,0.26872,1.0
2015-02-22,0.58425,0.26497,1.0
2015-02-23,0.58433,0.26129,1.0
2015-02-24,0.58441,0.25768,1.0
2015-02-25,0.58449,0.25413,1.0
2015-02-26,0.58457,0.25065,1.0
2015-02-27,0.58464,0.24726,1.0
2015-02-28,0.58472,0.24393,1.0
2015-03-01,0.5848,0.24069,1.0
2015-03-02,0.58488,0.23754,1.0
2015-03-03,0.58495,0.23447,1.0
2015-03-04,0.58503,0.23149,1.0
2015-03-05,0.58511,0.22861,1.0
2015-03-06,0.58519,0.22583,1.0
2015-03-07,0.58527,0.22315,1.0
2015-03-08,0.58534,0.22058,1.0
2015-03-09,0.58542,0.21812,1.0
2015-03-10,0.5855,0.21577,1.0
2015-03-11,0.58558,0.21353,1.0
2015-03-12,0.58565,0.21142,1.0
2015-03-13,0.58573,0.20944,1.0
2015-03-14,0.58581,0.20758,1.0
2015-03-15,0.58589,0.20586,1.0
2015-03-16,0.58597,0.20427,1.0
2015-03-17,0.58604,0.20282,1.0
2015-03-18,0.58612,0.20151,1.0
2015-03-19,0.5862,0.20034,1.0
2015-03-20,0.58628,0.19932,1.0
2015-03-21,0.58636,0.19845,1.0
2015-03-22,0.58643,0.19773,1.0
2015-03-23,0.58651,0.19717,1.0
2015-03-24,0.58659,0.19675,1.0
2015-03-25,0.58667,0.1965,1.0
2015-03-26,0.58674,0.1964,1.0
2015-03-27,0.58682,0.19645,1.0
2015-03-28,0.5869,0.19666,1.0
2015-03-29,0.58698,0.19702,1.0
2015-03-30,0.58706,0.19754,1.0
2015-03-31,0.58713,0.19822,1.0
2015-04-01,0.58721,0.19904,1.0
2015-04-02,0.58729,0.20002,1.0
2015-04-03,0.58737,0.20114,1.0
2015-04-04,0.58745,0.2024,1.0
2015-04-05,0.58752,0.20381,1.0
2015-04-06,0.5876,0.20536,1.0
2015-04-07,0.58768,0.20704,1.0
2015-04-08,0.58776,0.20886,1.0
2015-04-09,0.58783,0.21081,1.0
2015-04-10,0.58791,0.21288,1.0
2015-04-11,0.58799,0.21508,1.0
2015-04-12,0.58807,0.21739,1.0
2015-04-13,0.58815,0.21982,1.0
2015-04-14,0.58822,0.22236,1.0
2015-04-15,0.5883,0.22501,1.0
2015-04-16,0.58838,0.22776,1.0
2015-04-17,0.58846,0.23061,1.0
2015-04-18,0.58854,0.23356,1.0
2015-04-19,0.58861,0.2366,1.0
2015-04-20,0.58869,0.23973,1.0
2015-04-21,0.58877,0.24294,1.0
2015-04-22,0.58885,0.24624,1.0
2015-04-23,0.58892,0.24962,1.0
2015-04-24,0.589,0.25307,1.0
2015-04-25,0.58908,0.25659,1.0
2015-04-26,0.58916,0.26019,1.0
2015-04-27,0.58924,0.26385,1.0
2015-04-28,0.58931,0.26758,1.0
2015-04-29,0.58939,0.27137,1.0
2015-04-30,0.58947,0.27521,1.0
2015-05-01,0.58955,0.27912,1.0
2015-05-02,0.58878,0.27025,1.0
2015-05-03,0.58801,0.26168,1.0
2015-05-04,0.58725,0.25343,1.0
2015-05-05,0.58648,0.24555,1.0
2015-05-06,0.58571,0.23805,1.0
2015-05-07,0.58495,0.23099,1.0
2015-05-08,0.58418,0.2244,1.0
2015-05-09,0.58341,0.21832,1.0
2015-05-10,0.58264,0.2128,1.0
2015-05-11,0.58188,0.20789,1.0
2015-05-12,0.58111,0.20362,1.0
2015-05-13,0.58034,0.20004,1.0
2015-05-14,0.57958,0.19719,1.0
2015-05-15,0.57881,0.1951,1.0
2015-05-16,0.57804,0.19378,1.0
2015-05-17,0.57728,0.19327,1.0
2015-05-18,0.57651,0.19356,1.0
2015-05-19,0.57574,0.19466,1.0
2015-05-20,0.57498,0.19654,1.0
2015-05-21,0.57421,0.19918,1.0
2015-05-22,0.57344,0.20257,1.0
2015-05-23,0.57267,0.20665,1.0
2015-05-24,0.57191,0.21139,1.0
2015-05-25,0.57114,0.21674,1.0
2015-05-26,0.57037,0.22267,1.0
2015-05-27,0.56961,0.22912,1.0
2015-05-28,0.56884,0.23606,1.0
2015-05-29,0.56807,0.24344,1.0
2015-05-30,0.56731,0.25123,1.0
2015-05-31,0.56654,0.25938,1.0
2015-06-01,0.56577,0.26786,1.0
2015-06-02,0.56455,0.25907,1.0
2015-06-03,0.56333,0.25056,1.0
2015-06-04,0.56211,0.24237,1.0
2015-06-05,0.56089,0.23454,1.0
2015-06-06,0.55967,0.22709,1.0
2015-06-07,0.55845,0.22007,1.0
2015-06-08,0.55723,0.21352,1.0
2015-06-09,0.55601,0.20748,1.0
2015-06-10,0.55479,0.20201,1.0
2015-06-11,0.55357,0.19714,1.0
2015-06-12,0.55235,0.19292,1.0
2015-06-13,0.55113,0.1894,1.0
2015-06-14,0.54991,0.18662,1.0
2015-06-15,0.54869,0.1846,1.0
2015-06-16,0.54747,0.18339,1.0
2015-06-17,0.54625,0.18298,1.0
2015-06-18,0.54503,0.18338,1.0
2015-06-19,0.54381,0.1846,1.0
2015-06-20,0.54259,0.18661,1.0
2015-06-21,0.54137,0.18939,1.0
2015-06-22,0.54015,0.19291,1.0
2015-06-23,0.53893,0.19713,1.0
2015-06-24,0.53771,0.20199,1.0
2015-06-25,0.53649,0.20747,1.0
2015-06-26,0.53527,0.2135,1.0
2015-06-27,0.53405,0.22005,1.0
2015-06-28,0.53283,0.22707,1.0
2015-06-29,0.53161,0.23452,1.0
2015-06-30,0.53039,0.24235,1.0
2015-07-01,0.52917,0.25054,1.0
2015-07-02,0.52928,0.23541,0.99152
2015-07-03,0.5294,0.22146,0.98304
2015-07-04,0.52952,0.20895,0.97455
2015-07-05,0.52964,0.19814,0.96607
2015-07-06,0.52976,0.18933,0.95759
2015-07-07,0.52988,0.18279,0.94911
2015-07-08,0.53,0.17879,0.94062
2015-07-09,0.53012,0.17749,0.93214
2015-07-10,0.53024,0.17896,0.92366
2015-07-11,0.53036,0.18312,0.91518
2015-07-12,0.53048,0.1898,0.90669
2015-07-13,0.5306,0.19874,0.89821
2015-07-14,0.53072,0.20966,0.88973
2015-07-15,0.53084,0.22227,0.88125
2015-07-16,0.53096,0.23629,0.87277
2015-07-17,0.53108,0.25148,0.86428
2015-07-18,0.53155,0.2315,0.87447
2015-07-19,0.53203,0.21381,0.88467
2015-07-20,0.5325,0.19903,0.89486
2015-07-21,0.53298,0.18786,0.90505
2015-07-22,0.53345,0.18095,0.91524
2015-07-23,0.53392,0.1788,0.92543
2015-07-24,0.5344,0.18159,0.93563
2015-07-25,0.53487,0.18909,0.94582
2015-07-26,0.53535,0.20077,0.95601
2015-07-27,0.53582,0.21597,0.9662
2015-07-28,0.5363,0.23399,0.97639
2015-07-29,0.53677,0.25423,0.98658
2015-07-30,0.53707,0.18956,0.99106
2015-07-31,0.53737,0.18975,0.99553
2015-08-01,0.53767,0.25467,1.0
2015-08-02,0.53763,0.24659,1.0
2015-08-03,0.53758,0.2388,1.0
2015-08-04,0.53753,0.23133,1.0
2015-08-05,0.53749,0.22421,1.0
2015-08-06,0.53744,0.21749,1.0
2015-08-07,0.53739,0.21118,1.0
2015-08-08,0.53735,0.20534,1.0
2015-08-09,0.5373,0.2,1.0
2015-08-10,0.53725,0.1952,1.0
2015-08-11,0.53721,0.19099,1.0
2015-08-12,0.53716,0.1874,1.0
2015-08-13,0.53711,0.18448,1.0
2015-08-14,0.53707,0.18225,1.0
2015-08-15,0.53702,0.18074,1.0
2015-08-16,0.53697,0.17996,1.0
2015-08-17,0.53693,0.17993,1.0
2015-08-18,0.53688,0.18065,1.0
2015-08-19,0.53683,0.18211,1.0
2015-08-20,0.53679,0.18428,1.0
2015-08-21,0.53674,0.18716,1.0
2015-08-22,0.53669,0.19069,1.0
2015-08-23,0.53665,0.19485,1.0
2015-08-24,0.5366,0.19961,1.0
2015-08-25,0.53655,0.20491,1.0
2015-08-26,0.53651,0.21071,1.0
2015-08-27,0.53646,0.21699,1.0
2015-08-28,0.53641,0.22368,1.0
2015-08-29,0.53637,0.23077,1.0
2015-08-30,0.53632,0.23821,1.0
2015-08-31,0.53627,0.24598,1.0
2015-09-01,0.53623,0.25404,1.0
2015-09-02,0.53628,0.24571,0.99822
2015-09-03,0.53633,0.23771,0.99644
2015-09-04,0.53638,0.23005,0.99467
2015-09-05,0.53643,0.22277,0.99289
2015-09-06,0.53648,0.21591,0.99111
2015-09-07,0.53653,0.20952,0.98933
2015-09-08,0.53658,0.20363,0.98756
2015-09-09,0.53664,0.1983,0.98578
2015-09-10,0.53669,0.19356,0.984
2015-09-11,0.53674,0.18946,0.98222
2015-09-12,0.53679,0.18605,0.98044
2015-09-13,0.53684,0.18336,0.97867
2015-09-14,0.53689,0.18142,0.97689
2015-09-15,0.53694,0.18026,0.97511
2015-09-16,0.537,0.1799,0.97333
2015-09-17,0.53705,0.18034,0.97156
2015-09-18,0.5371,0.18156,0.96978
2015-09-19,0.53715,0.18357,0.968
2015-09-20,0.5372,0.18633,0.96622
2015-09-21,0.53725,0.1898,0.96444
2015-09-22,0.5373,0.19396,0.96267
2015-09-23,0.53736,0.19875,0.96089
2015-09-24,0.53741,0.20414,0.95911
2015-09-25,0.53746,0.21008,0.95733
2015-09-26,0.53751,0.21651,0.95555
2015-09-27,0.53756,0.22341,0.95378
2015-09-28,0.53761,0.23072,0.952
2015-09-29,0.53766,0.23842,0.95022
2015-09-30,0.53772,0.24645,0.94844
2015-10-01,0.53777,0.2548,0.94667
2015-10-02,0.53836,0.24673,0.94839
2015-10-03,0.53895,0.23897,0.95011
2015-10-04,0.53954,0.23155,0.95183
2015-10-05,0.54014,0.22451,0.95355
2015-10-06,0.54073,0.21789,0.95527
2015-10-07,0.54132,0.21172,0.95699
2015-10-08,0.54192,0.20605,0.95871
2015-10-09,0.54251,0.20091,0.96043
2015-10-10,0.5431,0.19635,0.96215
2015-10-11,0.54369,0.19241,0.96387
2015-10-12,0.54429,0.18913,0.96559
2015-10-13,0.54488,0.18654,0.96731
2015-10-14,0.54547,0.18468,0.96903
2015-10-15,0.54606,0.18356,0.97075
2015-10-16,0.54666,0.1832,0.97247
2015-10-17,0.54725,0.1836,0.97419
2015-10-18,0.54784,0.18475,0.97591
2015-10-19,0.54844,0.18666,0.97763
2015-10-20,0.54903,0.18928,0.97935
2015-10-21,0.54962,0.19259,0.98107
2015-10-22,0.55021,0.19656,0.9828
2015-10-23,0.55081,0.20115,0.98452
2015-10-24,0.5514,0.20632,0.98624
2015-10-25,0.55199,0.21202,0.98796
2015-10-26,0.55258,0.21821,0.98968
2015-10-27,0.55318,0.22485,0.9914
2015-10-28,0.55377,0.23191,0.99312
2015-10-29,0.55436,0.23935,0.99484
2015-10-30,0.55496,0.24712,0.99656
2015-10-31,0.55555,0.25521,0.99828
2015-11-01,0.55614,0.26358,1.0
2015-11-02,0.55617,0.25075,1.0
2015-11-03,0.55619,0.23868,1.0
2015-11-04,0.55622,0.22751,1.0
2015-11-05,0.55625,0.21737,1.0
2015-11-06,0.55627,0.2084,1.0
2015-11-07,0.5563,0.20077,1.0
2015-11-08,0.55633,0.19463,1.0
2015-11-09,0.55636,0.19013,1.0
2015-11-10,0.55638,0.18739,1.0
2015-11-11,0.55641,0.18647,1.0
2015-11-12,0.55644,0.18742,1.0
2015-11-13,0.55646,0.1902,1.0
2015-11-14,0.55649,0.19474,1.0
2015-11-15,0.55652,0.20091,1.0
2015-11-16,0.55654,0.20857,1.0
2015-11-17,0.55657,0.21756,1.0
2015-11-18,0.5566,0.22773,1.0
2015-11-19,0.55662,0.23892,1.0
2015-11-20,0.55665,0.251,1.0
2015-11-21,0.55668,0.26385,1.0
2015-11-22,0.55669,0.26021,0.9957
2015-11-23,0.5567,0.25662,0.99139
2015-11-24,0.55671,0.25309,0.98709
2015-11-25,0.55672,0.24962,0.98278
2015-11-26,0.55673,0.24621,0.97848
2015-11-27,0.55675,0.24286,0.97418
2015-11-28,0.55676,0.23958,0.96987
2015-11-29,0.55677,0.23636,0.96557
2015-11-30,0.55678,0.23322,0.96126
2015-12-01,0.55679,0.23015,0.95696
2015-12-02,0.5568,0.22715,0.95266
2015-12-03,0.55682,0.22424,0.94835
2015-12-04,0.55683,0.22141,0.94405
2015-12-05,0.55684,0.21867,0.93974
2015-12-06,0.55685,0.21601,0.93544
2015-12-07,0.55686,0.21345,0.93113
2015-12-08,0.55687,0.21099,0.92683
2015-12-09,0.55688,0.20862,0.92253
2015-12-10,0.5569,0.20636,0.91822
2015-12-11,0.55691,0.2042,0.91392
2015-12-12,0.55692,0.20216,0.90961
2015-12-13,0.55693,0.20023,0.90531
2015-12-14,0.55694,0.19841,0.90101
2015-12-15,0.55695,0.19672,0.8967
2015-12-16,0.55697,0.19515,0.8924
2015-12-17,0.55698,0.1937,0.88809
2015-12-18,0.55699,0.19238,0.88379
2015-12-19,0.557,0.1912,0.87949
2015-12-20,0.55701,0.19015,0.87518
2015-12-21,0.55702,0.18923,0.87088
2015-12-22,0.55703,0.18846,0.86657
2015-12-23,0.55705,0.18782,0.86227
2015-12-24,0.55706,0.18733,0.85797
2015-12-25,0.55707,0.18698,0.85366
2015-12-26,0.55708,0.18677,0.84936
2015-12-27,0.55709,0.1867,0.84505
2015-12-28,0.5571,0.18678,0.84075
2015-12-29,0.55712,0.18701,0.83645
2015-12-30,0.55713,0.18737,0.83214
2015-12-31,0.55714,0.18788,0.82784
2016-01-01,0.55715,0.18853,0.82353
2016-01-02,0.55716,0.18932,0.81923
2016-01-03,0.55717,0.19025,0.81493
2016-01-04,0.55718,0.19132,0.81062
2016-01-05,0.5572,0.19252,0.80632
2016-01-06,0.55721,0.19385,0.80201
2016-01-07,0.55722,0.1953,0.79771
2016-01-08,0.55723,0.19689,0.7934
2016-01-09,0.55724,0.1986,0.7891
2016-01-10,0.55725,0.20042,0.7848
2016-01-11,0.55727,0.20237,0.78049
2016-01-12,0.55728,0.20442,0.77619
2016-01-13,0.55729,0.20659,0.77188
2016-01-14,0.5573,0.20886,0.76758
2016-01-15,0.55731,0.21124,0.76328
2016-01-16,0.55732,0.21371,0.75897
2016-01-17,0.55733,0.21628,0.75467
2016-01-18,0.55735,0.21895,0.75036
2016-01-19,0.55736,0.2217,0.74606
2016-01-20,0.55737,0.22454,0.74176
2016-01-21,0.55738,0.22746,0.73745
