Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,1.25007,0.30911,1.0
2015-01-02,1.25156,0.31158,1.0
2015-01-03,1.25304,0.31411,1.0
2015-01-04,1.25453,0.3167,1.0
2015-01-05,1.25602,0.31934,1.0
2015-01-06,1.2575,0.32205,1.0
2015-01-07,1.25899,0.3248,1.0
2015-01-08,1.26048,0.32761,1.0
2015-01-09,1.26196,0.33047,1.0
2015-01-10,1.26345,0.33338,1.0
2015-01-11,1.26494,0.33634,1.0
2015-01-12,1.26642,0.33935,1.0
2015-01-13,1.26791,0.3424,1.0
2015-01-14,1.26939,0.34549,1.0
2015-01-15,1.27088,0.34864,1.0
2015-01-16,1.27237,0.35182,1.0
2015-01-17,1.27385,0.35504,1.0
2015-01-18,1.27534,0.35831,1.0
2015-01-19,1.27683,0.36161,1.0
2015-01-20,1.27831,0.36496,1.0
2015-01-21,1.2798,0.36834,1.0
2015-01-22,1.28129,0.37175,1.0
2015-01-23,1.28277,0.3752,1.0
2015-01-24,1.28426,0.37869,1.0
2015-01-25,1.28575,0.38221,1.0
2015-01-26,1.28723,0.38576,1.0
2015-01-27,1.28872,0.38934,1.0
2015-01-28,1.29021,0.39295,1.0
2015-01-29,1.29169,0.39659,1.0
2015-01-30,1.29318,0.40026,1.0
2015-01-31,1.29467,0.40396,1.0
2015-02-01,1.29615,0.40769,1.0
2015-02-02,1.2917,0.36903,1.0
2015-02-03,1.28725,0.33553,1.0
2015-02-04,1.2828,0.30887,1.0
2015-02-05,1.27835,0.29094,1.0
2015-02-06,1.2739,0.28341,1.0
2015-02-07,1.26945,0.28709,1.0
2015-02-08,1.265,0.30157,1.0
2015-02-09,1.26055,0.32542,1.0
2015-02-10,1.2561,0.35675,1.0
2015-02-11,1.25165,0.39379,1.0
2015-02-12,1.25279,0.31143,0.98955
2015-02-13,1.25393,0.27895,0.9791
2015-02-14,1.25507,0.31232,0.96865
2015-02-15,1.25621,0.3952,0.9582
2015-02-16,1.25213,0.3813,0.95969
2015-02-17,1.24806,0.36787,0.96119
2015-02-18,1.24398,0.35497,0.96268
2015-02-19,1.2399,0.34264,0.96417
2015-02-20,1.23582,0.33096,0.96567
2015-02-21,1.23174,0.31999,0.96716
2015-02-22,1.22766,0.30982,0.96865
2015-02-23,1.22358,0.30051,0.97014
2015-02-24,1.2195,0.29217,0.97164
2015-02-25,1.21542,0.28486,0.97313
2015-02-26,1.21134,0.27868,0.97462
2015-02-27,1.20726,0.27369,0.97612
2015-02-28,1.20318,0.26996,0.97761
2015-03-01,1.1991,0.26755,0.9791
2015-03-02,1.19502,0.2665,0.98059
2015-03-03,1.19094,0.26681,0.98209
2015-03-04,1.18687,0.26848,0.98358
2015-03-05,1.18279,0.2715,0.98507
2015-03-06,1.17871,0.27581,0.98656
2015-03-07,1.17463,0.28135,0.98806
2015-03-08,1.17055,0.28806,0.98955
2015-03-09,1.16647,0.29585,0.99104
2015-03-10,1.16239,0.30464,0.99254
2015-03-11,1.15831,0.31435,0.99403
2015-03-12,1.15423,0.32489,0.99552
2015-03-13,1.15015,0.33619,0.99701
2015-03-14,1.14607,0.34818,0.99851
2015-03-15,1.14199,0.36078,1.0
2015-03-16,1.14192,0.34022,1.0
2015-03-17,1.14186,0.32115,1.0
2015-03-18,1.14179,0.30387,1.0
2015-03-19,1.14172,0.28868,1.0
2015-03-20,1.14165,0.27593,1.0
2015-03-21,1.14159,0.26597,1.0
2015-03-22,1.14152,0.25913,1.0
2015-03-23,1.14145,0.25566,1.0
2015-03-24,1.14138,0.25569,1.0
2015-03-25,1.14132,0.25922,1.0
2015-03-26,1.14125,0.26611,1.0
2015-03-27,1.14118,0.27612,1.0
2015-03-28,1.14111,0.28891,1.0
2015-03-29,1.14105,0.30414,1.0
2015-03-30,1.14098,0.32145,1.0
2015-03-31,1.14091,0.34054,1.0
2015-04-01,1.14084,0.36113,1.0
2015-04-02,1.14069,0.33632,0.99099
2015-04-03,1.14054,0.31381,0.98198
2015-04-04,1.14038,0.29411,0.97296
2015-04-05,1.14023,0.27784,0.96395
2015-04-06,1.14007,0.2656,0.95494
2015-04-07,1.13992,0.25799,0.94593
2015-04-08,1.13977,0.25542,0.93692
2015-04-09,1.13961,0.25803,0.92791
2015-04-10,1.13946,0.26568,0.91889
2015-04-11,1.1393,0.27794,0.90988
2015-04-12,1.13915,0.29424,0.90087
2015-04-13,1.139,0.31396,0.89186
2015-04-14,1.13884,0.33649,0.88285
2015-04-15,1.13869,0.36131,0.87383
2015-04-16,1.13862,0.33948,0.88172
2015-04-17,1.13854,0.31936,0.8896
2015-04-18,1.13847,0.30128,0.89749
2015-04-19,1.1384,0.28565,0.90538
2015-04-20,1.13833,0.27287,0.91326
2015-04-21,1.13826,0.26337,0.92115
2015-04-22,1.13818,0.2575,0.92903
2015-04-23,1.13811,0.25552,0.93692
2015-04-24,1.13804,0.25752,0.9448
2015-04-25,1.13797,0.2634,0.95269
2015-04-26,1.1379,0.27292,0.96057
2015-04-27,1.13782,0.28572,0.96846
2015-04-28,1.13775,0.30136,0.97634
2015-04-29,1.13768,0.31945,0.98423
2015-04-30,1.13761,0.33958,0.99211
2015-05-01,1.13754,0.36141,1.0
2015-05-02,1.13769,0.33659,1.0
2015-05-03,1.13784,0.31407,1.0
2015-05-04,1.13799,0.29438,1.0
2015-05-05,1.13815,0.27811,1.0
2015-05-06,1.1383,0.2659,1.0
2015-05-07,1.13845,0.25833,1.0
2015-05-08,1.1386,0.2558,1.0
2015-05-09,1.13875,0.25846,1.0
2015-05-10,1.13891,0.26616,1.0
2015-05-11,1.13906,0.27849,1.0
2015-05-12,1.13921,0.29485,1.0
2015-05-13,1.13936,0.31463,1.0
2015-05-14,1.13952,0.33722,1.0
2015-05-15,1.13967,0.36209,1.0
2015-05-16,1.14035,0.34147,1.0
2015-05-17,1.14104,0.32237,1.0
