Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.5507,0.06689,0.80228
2015-01-02,0.54959,0.06701,0.80826
2015-01-03,0.54848,0.06717,0.81424
2015-01-04,0.54737,0.06739,0.82022
2015-01-05,0.54626,0.06765,0.8262
2015-01-06,0.54514,0.06795,0.83217
2015-01-07,0.54403,0.0683,0.83815
2015-01-08,0.54292,0.0687,0.84413
2015-01-09,0.54181,0.06914,0.85011
2015-01-10,0.5407,0.06962,0.85609
2015-01-11,0.53959,0.07015,0.86206
2015-01-12,0.53847,0.07071,0.86804
2015-01-13,0.53736,0.07132,0.87402
2015-01-14,0.53625,0.07197,0.88
2015-01-15,0.53514,0.07265,0.88598
2015-01-16,0.53403,0.07337,0.89195
2015-01-17,0.53292,0.07413,0.89793
2015-01-18,0.5318,0.07493,0.90391
2015-01-19,0.53069,0.07575,0.90989
2015-01-20,0.52958,0.07661,0.91587
2015-01-21,0.52847,0.0775,0.92184
2015-01-22,0.52736,0.07843,0.92782
2015-01-23,0.52625,0.07938,0.9338
2015-01-24,0.52513,0.08036,0.93978
2015-01-25,0.52402,0.08137,0.94576
2015-01-26,0.52291,0.0824,0.95174
2015-01-27,0.5218,0.08346,0.95771
2015-01-28,0.52069,0.08455,0.96369
2015-01-29,0.51958,0.08565,0.96967
2015-01-30,0.51846,0.08678,0.97565
2015-01-31,0.51164,0.06002,0.97537
2015-02-01,0.50481,0.08295,0.9751
2015-02-02,0.50452,0.0751,0.94033
2015-02-03,0.50423,0.06835,0.90556
2015-02-04,0.50394,0.06304,0.87079
2015-02-05,0.50366,0.05957,0.83602
2015-02-06,0.50337,0.05827,0.80125
2015-02-07,0.50308,0.05927,0.76649
2015-02-08,0.50279,0.06247,0.73172
2015-02-09,0.5025,0.06756,0.69695
2015-02-10,0.50221,0.07414,0.66218
2015-02-11,0.50193,0.08186,0.62741
2015-02-12,0.50102,0.06467,0.71479
2015-02-13,0.50011,0.05767,0.80217
2015-02-14,0.4992,0.06428,0.88955
2015-02-15,0.49829,0.08125,0.97692
2015-02-16,0.49692,0.07175,0.94587
2015-02-17,0.49555,0.06394,0.91481
2015-02-18,0.49417,0.05851,0.88376
2015-02-19,0.4928,0.05615,0.8527
2015-02-20,0.49143,0.05724,0.82165
2015-02-21,0.49006,0.06159,0.79059
2015-02-22,0.48869,0.0686,0.75954
2015-02-23,0.48731,0.07753,0.72848
2015-02-24,0.48646,0.07374,0.74206
2015-02-25,0.48561,0.07012,0.75564
2015-02-26,0.48476,0.06671,0.76921
2015-02-27,0.4839,0.06355,0.78279
2015-02-28,0.48305,0.06067,0.79636
2015-03-01,0.4822,0.05811,0.80994
2015-03-02,0.48135,0.05591,0.82351
2015-03-03,0.48049,0.05413,0.83709
2015-03-04,0.47964,0.0528,0.85067
2015-03-05,0.47879,0.05196,0.86424
2015-03-06,0.47794,0.05163,0.87782
2015-03-07,0.47708,0.05182,0.89139
2015-03-08,0.47623,0.05253,0.90497
2015-03-09,0.47538,0.05373,0.91855
2015-03-10,0.47453,0.0554,0.93212
2015-03-11,0.47368,0.05748,0.9457
2015-03-12,0.47282,0.05995,0.95927
2015-03-13,0.47197,0.06275,0.97285
2015-03-14,0.47112,0.06585,0.98642
2015-03-15,0.47027,0.06919,1.0
2015-03-16,0.46997,0.06525,1.0
2015-03-17,0.46967,0.06158,1.0
2015-03-18,0.46937,0.05825,1.0
2015-03-19,0.46907,0.05531,1.0
2015-03-20,0.46877,0.05283,1.0
2015-03-21,0.46847,0.05087,1.0
2015-03-22,0.46817,0.04951,1.0
2015-03-23,0.46787,0.04878,1.0
2015-03-24,0.46757,0.04872,1.0
2015-03-25,0.46727,0.04933,1.0
2015-03-26,0.46697,0.05058,1.0
2015-03-27,0.46667,0.05243,1.0
2015-03-28,0.46637,0.05482,1.0
2015-03-29,0.46607,0.05769,1.0
2015-03-30,0.46577,0.06095,1.0
2015-03-31,0.46547,0.06456,1.0
2015-04-01,0.46517,0.06846,1.0
2015-04-02,0.4649,0.06376,0.99492
2015-04-03,0.46464,0.05949,0.98985
2015-04-04,0.46438,0.05576,0.98477
2015-04-05,0.46412,0.05267,0.9797
2015-04-06,0.46386,0.05035,0.97462
2015-04-07,0.4636,0.04891,0.96955
2015-04-08,0.46333,0.04842,0.96447
2015-04-09,0.46307,0.04892,0.95939
2015-04-10,0.46281,0.05037,0.95432
2015-04-11,0.46255,0.05269,0.94924
2015-04-12,0.46229,0.05578,0.94417
2015-04-13,0.46203,0.05952,0.93909
2015-04-14,0.46177,0.06379,0.93401
2015-04-15,0.4615,0.0685,0.92894
2015-04-16,0.4614,0.06436,0.93338
2015-04-17,0.4613,0.06053,0.93782
2015-04-18,0.4612,0.0571,0.94226
2015-04-19,0.4611,0.05411,0.9467
2015-04-20,0.46099,0.05166,0.95115
2015-04-21,0.46089,0.04983,0.95559
2015-04-22,0.46079,0.04867,0.96003
