Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.04625,0.01649,0.80543
2015-01-02,0.04608,0.01554,0.79723
2015-01-03,0.04591,0.01466,0.78902
2015-01-04,0.04574,0.01385,0.78082
2015-01-05,0.04557,0.01312,0.77262
2015-01-06,0.0454,0.01249,0.76442
2015-01-07,0.04523,0.01198,0.75622
2015-01-08,0.04506,0.01159,0.74802
2015-01-09,0.04489,0.01135,0.73981
2015-01-10,0.04472,0.01127,0.73161
2015-01-11,0.04455,0.01134,0.72341
2015-01-12,0.04438,0.01156,0.71521
2015-01-13,0.04421,0.01193,0.70701
2015-01-14,0.04404,0.01242,0.6988
2015-01-15,0.04387,0.01304,0.6906
2015-01-16,0.0437,0.01376,0.6824
2015-01-17,0.04353,0.01456,0.6742
2015-01-18,0.04336,0.01543,0.666
2015-01-19,0.04322,0.0142,0.69383
2015-01-20,0.04308,0.0131,0.72166
2015-01-21,0.04294,0.01215,0.7495
2015-01-22,0.0428,0.01141,0.77733
2015-01-23,0.04266,0.01091,0.80517
2015-01-24,0.04252,0.01069,0.833
2015-01-25,0.04238,0.01077,0.86083
2015-01-26,0.04224,0.01113,0.88867
2015-01-27,0.0421,0.01176,0.9165
2015-01-28,0.04196,0.01261,0.94433
2015-01-29,0.04182,0.01364,0.97217
2015-01-30,0.04169,0.01481,1.0
2015-01-31,0.04141,0.01041,1.0
2015-02-01,0.04114,0.01462,1.0
2015-02-02,0.04104,0.01324,0.97813
2015-02-03,0.04093,0.01204,0.95625
2015-02-04,0.04083,0.01109,0.93438
2015-02-05,0.04072,0.01047,0.91251
2015-02-06,0.04062,0.01021,0.89064
2015-02-07,0.04052,0.01036,0.86876
2015-02-08,0.04041,0.0109,0.84689
2015-02-09,0.04031,0.01178,0.82502
2015-02-10,0.0402,0.01292,0.80314
2015-02-11,0.0401,0.01426,0.78127
2015-02-12,0.04004,0.01127,0.83595
2015-02-13,0.03998,0.01005,0.89064
2015-02-14,0.03993,0.01121,0.94532
2015-02-15,0.03987,0.01417,1.0
2015-02-16,0.03993,0.0132,1.0
2015-02-17,0.04,0.01232,1.0
2015-02-18,0.04006,0.01156,1.0
2015-02-19,0.04012,0.01094,1.0
2015-02-20,0.04019,0.01048,1.0
2015-02-21,0.04025,0.01021,1.0
2015-02-22,0.04031,0.01014,1.0
2015-02-23,0.04038,0.01028,1.0
2015-02-24,0.04044,0.01062,1.0
2015-02-25,0.0405,0.01113,1.0
2015-02-26,0.04057,0.0118,1.0
2015-02-27,0.04063,0.0126,1.0
2015-02-28,0.04069,0.01352,1.0
2015-03-01,0.04076,0.01451,1.0
2015-03-02,0.04079,0.01352,1.0
2015-03-03,0.04082,0.01262,1.0
2015-03-04,0.04085,0.01183,1.0
2015-03-05,0.04088,0.01118,1.0
2015-03-06,0.04091,0.0107,1.0
2015-03-07,0.04094,0.01041,1.0
2015-03-08,0.04097,0.01032,1.0
2015-03-09,0.041,0.01044,1.0
2015-03-10,0.04104,0.01077,1.0
2015-03-11,0.04107,0.01127,1.0
2015-03-12,0.0411,0.01194,1.0
2015-03-13,0.04113,0.01275,1.0
2015-03-14,0.04116,0.01367,1.0
2015-03-15,0.04119,0.01468,1.0
2015-03-16,0.04115,0.01384,1.0
2015-03-17,0.0411,0.01306,1.0
2015-03-18,0.04106,0.01235,1.0
2015-03-19,0.04102,0.01172,1.0
2015-03-20,0.04097,0.01119,1.0
2015-03-21,0.04093,0.01077,1.0
2015-03-22,0.04088,0.01047,1.0
2015-03-23,0.04084,0.0103,1.0
2015-03-24,0.0408,0.01028,1.0
2015-03-25,0.04075,0.0104,1.0
2015-03-26,0.04071,0.01065,1.0
2015-03-27,0.04067,0.01103,1.0
2015-03-28,0.04062,0.01153,1.0
2015-03-29,0.04058,0.01212,1.0
2015-03-30,0.04053,0.01281,1.0
2015-03-31,0.04049,0.01356,1.0
2015-04-01,0.04045,0.01438,1.0
2015-04-02,0.04043,0.01339,1.0
2015-04-03,0.04041,0.01249,1.0
2015-04-04,0.04039,0.01171,1.0
2015-04-05,0.04036,0.01105,1.0
2015-04-06,0.04034,0.01055,1.0
2015-04-07,0.04032,0.01024,1.0
2015-04-08,0.0403,0.01013,1.0
2015-04-09,0.04028,0.01022,1.0
2015-04-10,0.04026,0.01051,1.0
2015-04-11,0.04024,0.01098,1.0
2015-04-12,0.04022,0.01162,1.0
2015-04-13,0.0402,0.01239,1.0
2015-04-14,0.04018,0.01328,1.0
2015-04-15,0.04016,0.01426,1.0
2015-04-16,0.04019,0.0134,1.0
2015-04-17,0.04023,0.01261,1.0
2015-04-18,0.04026,0.0119,1.0
2015-04-19,0.04029,0.01129,1.0
2015-04-20,0.04032,0.0108,1.0
2015-04-21,0.04036,0.01043,1.0
2015-04-22,0.04039,0.01022,1.0
2015-04-23,0.04042,0.01016,1.0
2015-04-24,0.04046,0.01025,1.0
2015-04-25,0.04049,0.0105,1.0
2015-04-26,0.04052,0.0109,1.0
2015-04-27,0.04055,0.01142,1.0
2015-04-28,0.04059,0.01205,1.0
2015-04-29,0.04062,0.01278,1.0
2015-04-30,0.04065,0.01359,1.0
2015-05-01,0.04069,0.01447,1.0
2015-05-02,0.04068,0.01347,1.0
2015-05-03,0.04067,0.01257,1.0
2015-05-04,0.04067,0.01178,1.0
2015-05-05,0.04066,0.01113,1.0
2015-05-06,0.04066,0.01064,1.0
2015-05-07,0.04065,0.01033,1.0
2015-05-08,0.04065,0.01022,1.0
2015-05-09,0.04064,0.01033,1.0
2015-05-10,0.04064,0.01063,1.0
2015-05-11,0.04063,0.01112,1.0
2015-05-12,0.04063,0.01177,1.0
2015-05-13,0.04062,0.01256,1.0
2015-05-14,0.04061,0.01346,1.0
