Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,4.695,0.24447,1.0
2015-01-02,4.69526,0.24577,1.0
2015-01-03,4.69552,0.24721,1.0
2015-01-04,4.69579,0.24879,1.0
2015-01-05,4.69605,0.25052,1.0
2015-01-06,4.69631,0.25238,1.0
2015-01-07,4.69657,0.25438,1.0
2015-01-08,4.69683,0.25651,1.0
2015-01-09,4.69709,0.25877,1.0
2015-01-10,4.69735,0.26115,1.0
2015-01-11,4.69761,0.26366,1.0
2015-01-12,4.69787,0.26628,1.0
2015-01-13,4.69813,0.26902,1.0
2015-01-14,4.69839,0.27187,1.0
2015-01-15,4.69865,0.27482,1.0
2015-01-16,4.69891,0.27788,1.0
2015-01-17,4.69917,0.28105,1.0
2015-01-18,4.69944,0.2843,1.0
2015-01-19,4.6997,0.28766,1.0
2015-01-20,4.69996,0.2911,1.0
2015-01-21,4.70022,0.29464,1.0
2015-01-22,4.70048,0.29825,1.0
2015-01-23,4.70074,0.30195,1.0
2015-01-24,4.701,0.30573,1.0
2015-01-25,4.70126,0.30958,1.0
2015-01-26,4.70152,0.31351,1.0
2015-01-27,4.70178,0.31751,1.0
2015-01-28,4.70204,0.32157,1.0
2015-01-29,4.7023,0.3257,1.0
2015-01-30,4.70256,0.32989,1.0
2015-01-31,4.70283,0.33415,1.0
2015-02-01,4.70309,0.33846,1.0
2015-02-02,4.70301,0.30649,1.0
2015-02-03,4.70293,0.27909,1.0
2015-02-04,4.70285,0.25775,1.0
2015-02-05,4.70278,0.24404,1.0
2015-02-06,4.7027,0.23929,1.0
2015-02-07,4.70262,0.24401,1.0
2015-02-08,4.70255,0.25769,1.0
2015-02-09,4.70247,0.27901,1.0
2015-02-10,4.70239,0.30638,1.0
2015-02-11,4.70232,0.33834,1.0
2015-02-12,4.70245,0.26748,1.0
2015-02-13,4.70259,0.23925,1.0
2015-02-14,4.70273,0.26749,1.0
2015-02-15,4.70287,0.33836,1.0
2015-02-16,4.69925,0.32649,1.0
2015-02-17,4.69563,0.31508,1.0
2015-02-18,4.69201,0.30418,1.0
2015-02-19,4.68839,0.29386,1.0
2015-02-20,4.68477,0.28416,1.0
2015-02-21,4.68115,0.27516,1.0
2015-02-22,4.67753,0.26694,1.0
2015-02-23,4.67391,0.25955,1.0
2015-02-24,4.67029,0.25308,1.0
2015-02-25,4.66667,0.2476,1.0
2015-02-26,4.66305,0.24317,1.0
2015-02-27,4.65943,0.23986,1.0
2015-02-28,4.65581,0.23771,1.0
2015-03-01,4.65219,0.23674,1.0
2015-03-02,4.64857,0.23699,1.0
2015-03-03,4.64495,0.23843,1.0
2015-03-04,4.64134,0.24106,1.0
2015-03-05,4.63772,0.24483,1.0
2015-03-06,4.6341,0.24969,1.0
2015-03-07,4.63048,0.25557,1.0
2015-03-08,4.62686,0.26242,1.0
2015-03-09,4.62324,0.27015,1.0
2015-03-10,4.61962,0.2787,1.0
2015-03-11,4.616,0.28799,1.0
2015-03-12,4.61238,0.29794,1.0
2015-03-13,4.60876,0.30851,1.0
2015-03-14,4.60514,0.31962,1.0
2015-03-15,4.60152,0.33122,1.0
2015-03-16,4.6056,0.32072,1.0
2015-03-17,4.60968,0.31062,1.0
2015-03-18,4.61376,0.30096,1.0
2015-03-19,4.61785,0.29179,1.0
2015-03-20,4.62193,0.28314,1.0
2015-03-21,4.62601,0.27507,1.0
2015-03-22,4.63009,0.26764,1.0
2015-03-23,4.63417,0.26089,1.0
2015-03-24,4.63825,0.25488,1.0
2015-03-25,4.64234,0.24966,1.0
2015-03-26,4.64642,0.24529,1.0
2015-03-27,4.6505,0.24182,1.0
2015-03-28,4.65458,0.23927,1.0
2015-03-29,4.65866,0.23768,1.0
2015-03-30,4.66275,0.23706,1.0
2015-03-31,4.66683,0.23744,1.0
2015-04-01,4.67091,0.23879,1.0
2015-04-02,4.67499,0.24111,1.0
2015-04-03,4.67907,0.24437,1.0
2015-04-04,4.68315,0.24853,1.0
2015-04-05,4.68724,0.25355,1.0
2015-04-06,4.69132,0.25937,1.0
2015-04-07,4.6954,0.26595,1.0
2015-04-08,4.69948,0.27322,1.0
2015-04-09,4.70356,0.28114,1.0
2015-04-10,4.70765,0.28965,1.0
2015-04-11,4.71173,0.29871,1.0
2015-04-12,4.71581,0.30825,1.0
2015-04-13,4.71989,0.31825,1.0
2015-04-14,4.72397,0.32865,1.0
2015-04-15,4.72805,0.33943,1.0
2015-04-16,4.72525,0.31891,1.0
2015-04-17,4.72245,0.29996,1.0
2015-04-18,4.71965,0.2829,1.0
2015-04-19,4.71685,0.2681,1.0
2015-04-20,4.71405,0.25593,1.0
2015-04-21,4.71125,0.2468,1.0
2015-04-22,4.70845,0.24104,1.0
2015-04-23,4.70565,0.23891,1.0
2015-04-24,4.70285,0.24049,1.0
2015-04-25,4.70005,0.24572,1.0
2015-04-26,4.69725,0.25437,1.0
2015-04-27,4.69445,0.26611,1.0
2015-04-28,4.69165,0.28055,1.0
2015-04-29,4.68885,0.2973,1.0
2015-04-30,4.68605,0.31599,1.0
2015-05-01,4.68325,0.33629,1.0
2015-05-02,4.68032,0.31318,1.0
2015-05-03,4.67739,0.29216,1.0
2015-05-04,4.67446,0.27372,1.0
2015-05-05,4.67153,0.25841,1.0
2015-05-06,4.6686,0.24681,1.0
2015-05-07,4.66567,0.23947,1.0
2015-05-08,4.66274,0.23678,1.0
2015-05-09,4.65981,0.2389,1.0
2015-05-10,4.65688,0.2457,1.0
2015-05-11,4.65395,0.25681,1.0
2015-05-12,4.65102,0.27171,1.0
2015-05-13,4.64809,0.2898,1.0
2015-05-14,4.64516,0.31054,1.0
2015-05-15,4.64223,0.33343,1.0
2015-05-16,4.64274,0.28336,0.98901
2015-05-17,4.64326,0.24855,0.97801
2015-05-18,4.64378,0.23584,0.96702
2015-05-19,4.6443,0.24864,0.95603
2015-05-20,4.64481,0.28352,0.94503
2015-05-21,4.64533,0.33363,0.93404
2015-05-22,4.64566,0.30481,0.94003
2015-05-23,4.646,0.27964,0.94603
2015-05-24,4.64633,0.25916,0.95203
2015-05-25,4.64666,0.24458,0.95802
2015-05-26,4.64699,0.23697,0.96402
2015-05-27,4.64733,0.237,0.97002
2015-05-28,4.64766,0.24469,0.97601
2015-05-29,4.64799,0.25933,0.98201
2015-05-30,4.64833,0.27986,0.98801
2015-05-31,4.64866,0.30507,0.994
2015-06-01,4.64899,0.33392,1.0
2015-06-02,4.64973,0.31098,1.0
2015-06-03,4.65047,0.29017,1.0
2015-06-04,4.65121,0.27197,1.0
2015-06-05,4.65195,0.25693,1.0
2015-06-06,4.65269,0.24564,1.0
2015-06-07,4.65343,0.23862,1.0
2015-06-08,4.65417,0.23627,1.0
2015-06-09,4.65492,0.23871,1.0
2015-06-10,4.65566,0.24581,1.0
2015-06-11,4.6564,0.25718,1.0
2015-06-12,4.65714,0.27228,1.0
2015-06-13,4.65788,0.29053,1.0
2015-06-14,4.65862,0.31139,1.0
2015-06-15,4.65936,0.33435,1.0
2015-06-16,4.66016,0.24922,0.86859
2015-06-17,4.66096,0.24926,0.73718
2015-06-18,4.66175,0.33443,0.60577
2015-06-19,4.66407,0.30979,0.6361
2015-06-20,4.66639,0.28768,0.66642
2015-06-21,4.66871,0.26872,0.69675
2015-06-22,4.67102,0.25362,0.72707
2015-06-23,4.67334,0.24311,0.7574
2015-06-24,4.67566,0.23779,0.78772
2015-06-25,4.67798,0.23802,0.81805
2015-06-26,4.68029,0.24376,0.84837
2015-06-27,4.68261,0.25466,0.8787
2015-06-28,4.68493,0.27009,0.90902
2015-06-29,4.68724,0.28932,0.93935
2015-06-30,4.68956,0.31166,0.96967
2015-07-01,4.69188,0.33648,1.0
2015-07-02,4.6934,0.30143,0.95504
2015-07-03,4.69493,0.27224,0.91007
2015-07-04,4.69646,0.25094,0.86511
2015-07-05,4.69798,0.23966,0.82015
2015-07-06,4.69951,0.23981,0.77518
2015-07-07,4.70103,0.25137,0.73022
2015-07-08,4.70256,0.2729,0.68526
2015-07-09,4.70408,0.30227,0.64029
2015-07-10,4.70561,0.33744,0.59533
2015-07-11,4.70677,0.27828,0.67626
2015-07-12,4.70793,0.24343,0.7572
2015-07-13,4.70909,0.24355,0.83813
2015-07-14,4.71025,0.2786,0.91907
2015-07-15,4.71141,0.33788,1.0
2015-07-16,4.71185,0.3087,1.0
2015-07-17,4.71228,0.28321,1.0
2015-07-18,4.71272,0.26249,1.0
2015-07-19,4.71316,0.24773,1.0
2015-07-20,4.71359,0.24005,1.0
2015-07-21,4.71403,0.24011,1.0
2015-07-22,4.71446,0.24792,1.0
2015-07-23,4.7149,0.26278,1.0
2015-07-24,4.71534,0.28359,1.0
2015-07-25,4.71577,0.30915,1.0
2015-07-26,4.71621,0.33838,1.0
2015-07-27,4.71544,0.28756,1.0
2015-07-28,4.71466,0.25218,1.0
2015-07-29,4.71389,0.23918,1.0
2015-07-30,4.71312,0.25206,1.0
2015-07-31,4.71235,0.28736,1.0
2015-08-01,4.71157,0.33813,1.0
2015-08-02,4.71098,0.27882,1.0
2015-08-03,4.71038,0.24379,1.0
2015-08-04,4.70978,0.24375,1.0
2015-08-05,4.70918,0.2787,1.0
2015-08-06,4.70858,0.33797,1.0
2015-08-07,4.70865,0.30275,1.0
2015-08-08,4.70872,0.27339,1.0
2015-08-09,4.70879,0.25192,1.0
2015-08-10,4.70886,0.24047,1.0
2015-08-11,4.70893,0.24048,1.0
2015-08-12,4.709,0.25195,1.0
2015-08-13,4.70907,0.27343,1.0
2015-08-14,4.70913,0.30281,1.0
2015-08-15,4.7092,0.33803,1.0
2015-08-16,4.70603,0.23887,0.95653
2015-08-17,4.70287,0.3376,0.91306
2015-08-18,4.6996,0.31588,0.91886
2015-08-19,4.69634,0.29596,0.92466
2015-08-20,4.69307,0.27823,0.93045
2015-08-21,4.68981,0.26313,0.93625
2015-08-22,4.68654,0.25113,0.94204
2015-08-23,4.68328,0.2427,0.94784
2015-08-24,4.68001,0.23822,0.95363
2015-08-25,4.67675,0.2379,0.95943
2015-08-26,4.67348,0.24177,0.96523
2015-08-27,4.67022,0.24963,0.97102
2015-08-28,4.66695,0.26112,0.97682
2015-08-29,4.66369,0.27579,0.98261
2015-08-30,4.66043,0.29315,0.98841
2015-08-31,4.65716,0.31277,0.9942
2015-09-01,4.6539,0.33424,1.0
2015-09-02,4.65098,0.31127,1.0
2015-09-03,4.64806,0.29038,1.0
2015-09-04,4.64514,0.27206,1.0
2015-09-05,4.64222,0.25684,1.0
2015-09-06,4.6393,0.24532,1.0
2015-09-07,4.63638,0.23803,1.0
2015-09-08,4.63347,0.23536,1.0
2015-09-09,4.63055,0.23747,1.0
2015-09-10,4.62763,0.24424,1.0
2015-09-11,4.62471,0.25529,1.0
2015-09-12,4.62179,0.2701,1.0
2015-09-13,4.61887,0.28809,1.0
2015-09-14,4.61595,0.30871,1.0
2015-09-15,4.61304,0.33146,1.0
2015-09-16,4.61812,0.32061,1.0
2015-09-17,4.6232,0.31021,1.0
2015-09-18,4.62828,0.30028,1.0
2015-09-19,4.63337,0.29088,1.0
2015-09-20,4.63845,0.28207,1.0
2015-09-21,4.64353,0.2739,1.0
2015-09-22,4.64861,0.26643,1.0
2015-09-23,4.6537,0.25972,1.0
2015-09-24,4.65878,0.25382,1.0
2015-09-25,4.66386,0.24881,1.0
2015-09-26,4.66894,0.24473,1.0
2015-09-27,4.67403,0.24163,1.0
2015-09-28,4.67911,0.23954,1.0
2015-09-29,4.68419,0.2385,1.0
2015-09-30,4.68928,0.23852,1.0
2015-10-01,4.69436,0.23959,1.0
2015-10-02,4.69944,0.24171,1.0
2015-10-03,4.70452,0.24485,1.0
2015-10-04,4.70961,0.24896,1.0
2015-10-05,4.71469,0.25401,1.0
2015-10-06,4.71977,0.25993,1.0
2015-10-07,4.72485,0.26666,1.0
2015-10-08,4.72994,0.27416,1.0
2015-10-09,4.73502,0.28235,1.0
2015-10-10,4.7401,0.29118,1.0
2015-10-11,4.74518,0.3006,1.0
2015-10-12,4.75027,0.31054,1.0
2015-10-13,4.75535,0.32097,1.0
2015-10-14,4.76043,0.33182,1.0
2015-10-15,4.76551,0.34308,1.0
2015-10-16,4.76546,0.32352,1.0
2015-10-17,4.7654,0.30539,1.0
2015-10-18,4.76534,0.28894,1.0
2015-10-19,4.76528,0.27448,1.0
2015-10-20,4.76522,0.26233,1.0
2015-10-21,4.76516,0.25284,1.0
2015-10-22,4.7651,0.2463,1.0
2015-10-23,4.76505,0.24296,1.0
2015-10-24,4.76499,0.24295,1.0
2015-10-25,4.76493,0.24626,1.0
2015-10-26,4.76487,0.25278,1.0
2015-10-27,4.76481,0.26225,1.0
2015-10-28,4.76475,0.27437,1.0
2015-10-29,4.7647,0.28882,1.0
2015-10-30,4.76464,0.30525,1.0
2015-10-31,4.76458,0.32338,1.0
2015-11-01,4.76452,0.34292,1.0
2015-11-02,4.76452,0.31564,1.0
2015-11-03,4.76452,0.29142,1.0
2015-11-04,4.76452,0.27109,1.0
2015-11-05,4.76452,0.25559,1.0
2015-11-06,4.76452,0.24581,1.0
2015-11-07,4.76452,0.24246,1.0
2015-11-08,4.76452,0.24579,1.0
2015-11-09,4.76452,0.25556,1.0
2015-11-10,4.76452,0.27106,1.0
2015-11-11,4.76452,0.29137,1.0
2015-11-12,4.76452,0.31558,1.0
2015-11-13,4.76452,0.34286,1.0
2015-11-14,4.7648,0.33754,0.99392
2015-11-15,4.76507,0.33232,0.98783
2015-11-16,4.76535,0.32718,0.98175
2015-11-17,4.76563,0.32215,0.97567
2015-11-18,4.7659,0.31721,0.96958
2015-11-19,4.76618,0.31238,0.9635
2015-11-20,4.76646,0.30767,0.95742
2015-11-21,4.76674,0.30307,0.95133
2015-11-22,4.76701,0.29859,0.94525
2015-11-23,4.76729,0.29424,0.93916
2015-11-24,4.76757,0.29002,0.93308
2015-11-25,4.76784,0.28595,0.927
2015-11-26,4.76812,0.28202,0.92091
2015-11-27,4.7684,0.27824,0.91483
2015-11-28,4.76867,0.27461,0.90875
2015-11-29,4.76895,0.27116,0.90266
2015-11-30,4.76923,0.26787,0.89658
2015-12-01,4.76951,0.26476,0.8905
2015-12-02,4.76978,0.26183,0.88441
2015-12-03,4.77006,0.25909,0.87833
2015-12-04,4.77034,0.25655,0.87225
2015-12-05,4.77061,0.25421,0.86616
2015-12-06,4.77089,0.25207,0.86008
2015-12-07,4.77117,0.25015,0.854
2015-12-08,4.77145,0.24845,0.84791
2015-12-09,4.77172,0.24696,0.84183
2015-12-10,4.772,0.2457,0.83575
2015-12-11,4.77228,0.24468,0.82966
2015-12-12,4.77255,0.24388,0.82358
2015-12-13,4.77283,0.24332,0.81749
2015-12-14,4.77311,0.24299,0.81141
2015-12-15,4.77339,0.2429,0.80533
2015-12-16,4.77366,0.24305,0.79924
2015-12-17,4.77394,0.24343,0.79316
2015-12-18,4.77422,0.24405,0.78708
2015-12-19,4.77449,0.24491,0.78099
2015-12-20,4.77477,0.24599,0.77491
2015-12-21,4.77505,0.2473,0.76883
2015-12-22,4.77532,0.24884,0.76274
2015-12-23,4.7756,0.2506,0.75666
2015-12-24,4.77588,0.25258,0.75058
2015-12-25,4.77616,0.25476,0.74449
2015-12-26,4.77643,0.25715,0.73841
2015-12-27,4.77671,0.25974,0.73233
2015-12-28,4.77699,0.26253,0.72624
2015-12-29,4.77726,0.2655,0.72016
2015-12-30,4.77754,0.26866,0.71408
2015-12-31,4.77782,0.27198,0.70799
2016-01-01,4.7781,0.27548,0.70191
2016-01-02,4.77837,0.27915,0.69582
2016-01-03,4.77865,0.28296,0.68974
2016-01-04,4.77893,0.28693,0.68366
2016-01-05,4.7792,0.29104,0.67757
2016-01-06,4.77948,0.29529,0.67149
2016-01-07,4.77976,0.29967,0.66541
2016-01-08,4.78003,0.30418,0.65932
2016-01-09,4.78031,0.30881,0.65324
2016-01-10,4.78059,0.31355,0.64716
2016-01-11,4.78087,0.31841,0.64107
2016-01-12,4.78114,0.32337,0.63499
2016-01-13,4.78142,0.32843,0.62891
2016-01-14,4.7817,0.33358,0.62282
2016-01-15,4.78197,0.33883,0.61674
2016-01-16,4.78225,0.34417,0.61066
2016-01-17,4.7814,0.3168,0.61059
2016-01-18,4.78056,0.29252,0.61052
2016-01-19,4.77971,0.27217,0.61045
2016-01-20,4.77886,0.25668,0.61038
2016-01-21,4.77801,0.24697,0.61031
2016-01-22,4.77716,0.24372,0.61024
2016-01-23,4.77632,0.2472,0.61017
2016-01-24,4.77547,0.25713,0.6101
2016-01-25,4.77462,0.27281,0.61004
2016-01-26,4.77377,0.29331,0.60997
2016-01-27,4.77292,0.31771,0.6099
2016-01-28,4.77208,0.34518,0.60983
2016-01-29,4.7769,0.273,0.70737
2016-01-30,4.78173,0.24459,0.80491
2016-01-31,4.78655,0.27392,0.90246
2016-02-01,4.79138,0.34663,1.0
2016-02-02,4.79538,0.30642,1.0
2016-02-03,4.79938,0.27424,1.0
2016-02-04,4.80339,0.25315,1.0
2016-02-05,4.80739,0.24602,1.0
2016-02-06,4.81139,0.25403,1.0
2016-02-07,4.8154,0.27587,1.0
2016-02-08,4.8194,0.30862,1.0
2016-02-09,4.82341,0.34921,1.0
2016-02-10,4.82097,0.29674,0.99491
2016-02-11,4.81854,0.26014,0.98982
2016-02-12,4.81611,0.24658,0.98473
2016-02-13,4.81368,0.2597,0.97965
2016-02-14,4.81125,0.29598,0.97456
2016-02-15,4.80882,0.34824,0.96947
2016-02-16,4.80382,0.29587,0.91035
2016-02-17,4.79882,0.25923,0.85123
2016-02-18,4.79382,0.24545,0.79211
2016-02-19,4.78882,0.25823,0.733
2016-02-20,4.78382,0.29412,0.67388
2016-02-21,4.77881,0.34601,0.61476
2016-02-22,4.77472,0.33129,0.63151
2016-02-23,4.77063,0.31729,0.64826
2016-02-24,4.76654,0.30411,0.66501
2016-02-25,4.76244,0.29185,0.68176
2016-02-26,4.75835,0.28064,0.69851
2016-02-27,4.75426,0.2706,0.71526
2016-02-28,4.75016,0.26188,0.73201
2016-02-29,4.74607,0.2546,0.74876
2016-03-01,4.74198,0.2489,0.76551
2016-03-02,4.73789,0.24488,0.78226
2016-03-03,4.73379,0.24263,0.79901
2016-03-04,4.7297,0.2422,0.81575
2016-03-05,4.72561,0.2436,0.8325
2016-03-06,4.72151,0.24679,0.84925
2016-03-07,4.71742,0.2517,0.866
2016-03-08,4.71333,0.25825,0.88275
2016-03-09,4.70924,0.26631,0.8995
2016-03-10,4.70514,0.27574,0.91625
2016-03-11,4.70105,0.28641,0.933
2016-03-12,4.69696,0.29819,0.94975
2016-03-13,4.69286,0.31095,0.9665
2016-03-14,4.68877,0.32458,0.98325
2016-03-15,4.68468,0.33897,1.0
2016-03-16,4.68313,0.31397,0.97039
2016-03-17,4.68157,0.29148,0.94078
2016-03-18,4.68002,0.27213,0.91117
2016-03-19,4.67847,0.25663,0.88155
2016-03-20,4.67691,0.2457,0.85194
2016-03-21,4.67536,0.23998,0.82233
2016-03-22,4.67381,0.23983,0.79272
2016-03-23,4.67226,0.24527,0.76311
2016-03-24,4.6707,0.25593,0.7335
2016-03-25,4.66915,0.27121,0.70389
2016-03-26,4.6676,0.29037,0.67427
2016-03-27,4.66604,0.31271,0.64466
2016-03-28,4.66449,0.33759,0.61505
2016-03-29,4.66273,0.26684,0.70108
2016-03-30,4.66096,0.23851,0.7871
2016-03-31,4.65919,0.26649,0.87312
2016-04-01,4.65743,0.33703,0.95914
2016-04-02,4.65808,0.31388,0.96196
2016-04-03,4.65873,0.29286,0.96479
2016-04-04,4.65938,0.27446,0.96761
2016-04-05,4.66004,0.25925,0.97043
2016-04-06,4.66069,0.2478,0.97325
2016-04-07,4.66134,0.24065,0.97607
2016-04-08,4.66199,0.2382,0.97889
2016-04-09,4.66264,0.24059,0.98171
