Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.0982,0.04556,0.75239
2015-01-02,0.09811,0.04401,0.7524
2015-01-03,0.09802,0.04252,0.75241
2015-01-04,0.09793,0.0411,0.75242
2015-01-05,0.09784,0.03975,0.75243
2015-01-06,0.09775,0.03847,0.75244
2015-01-07,0.09766,0.03727,0.75245
2015-01-08,0.09757,0.03618,0.75246
2015-01-09,0.09748,0.03518,0.75248
2015-01-10,0.09739,0.03429,0.75249
2015-01-11,0.0973,0.03353,0.7525
2015-01-12,0.09721,0.03289,0.75251
2015-01-13,0.09712,0.03239,0.75252
2015-01-14,0.09703,0.03203,0.75253
2015-01-15,0.09694,0.03182,0.75254
2015-01-16,0.09685,0.03175,0.75255
2015-01-17,0.09675,0.03184,0.75256
2015-01-18,0.09666,0.03208,0.75257
2015-01-19,0.09657,0.03247,0.75258
2015-01-20,0.09648,0.03299,0.75259
2015-01-21,0.09639,0.03365,0.7526
2015-01-22,0.0963,0.03444,0.75261
2015-01-23,0.09621,0.03535,0.75262
2015-01-24,0.09612,0.03636,0.75263
2015-01-25,0.09603,0.03748,0.75264
2015-01-26,0.09594,0.03869,0.75265
2015-01-27,0.09585,0.03998,0.75266
2015-01-28,0.09576,0.04135,0.75267
2015-01-29,0.09567,0.04279,0.75269
2015-01-30,0.09558,0.04428,0.7527
2015-01-31,0.09544,0.03127,0.7767
2015-02-01,0.09529,0.04415,0.8007
2015-02-02,0.09522,0.03998,0.80033
2015-02-03,0.09514,0.03639,0.79996
2015-02-04,0.09506,0.03357,0.7996
2015-02-05,0.09498,0.03174,0.79923
2015-02-06,0.0949,0.03107,0.79886
2015-02-07,0.09482,0.03163,0.7985
2015-02-08,0.09474,0.03335,0.79813
2015-02-09,0.09466,0.03608,0.79776
2015-02-10,0.09458,0.0396,0.7974
2015-02-11,0.0945,0.04373,0.79703
2015-02-12,0.09459,0.04285,0.80117
2015-02-13,0.09467,0.04199,0.80532
2015-02-14,0.09475,0.04115,0.80946
2015-02-15,0.09484,0.04033,0.8136
2015-02-16,0.09492,0.03954,0.81774
2015-02-17,0.095,0.03878,0.82188
2015-02-18,0.09508,0.03805,0.82603
2015-02-19,0.09517,0.03734,0.83017
2015-02-20,0.09525,0.03667,0.83431
2015-02-21,0.09533,0.03603,0.83845
2015-02-22,0.09542,0.03543,0.8426
2015-02-23,0.0955,0.03486,0.84674
2015-02-24,0.09558,0.03433,0.85088
2015-02-25,0.09566,0.03384,0.85502
2015-02-26,0.09575,0.0334,0.85916
2015-02-27,0.09583,0.033,0.86331
2015-02-28,0.09591,0.03265,0.86745
2015-03-01,0.096,0.03234,0.87159
2015-03-02,0.09608,0.03209,0.87573
2015-03-03,0.09616,0.03188,0.87988
2015-03-04,0.09624,0.03172,0.88402
2015-03-05,0.09633,0.03162,0.88816
2015-03-06,0.09641,0.03157,0.8923
2015-03-07,0.09649,0.03157,0.89644
2015-03-08,0.09658,0.03163,0.90059
2015-03-09,0.09666,0.03173,0.90473
2015-03-10,0.09674,0.03189,0.90887
2015-03-11,0.09683,0.0321,0.91301
2015-03-12,0.09691,0.03236,0.91716
2015-03-13,0.09699,0.03267,0.9213
2015-03-14,0.09707,0.03302,0.92544
2015-03-15,0.09716,0.03342,0.92958
2015-03-16,0.09724,0.03387,0.93372
2015-03-17,0.09732,0.03436,0.93787
2015-03-18,0.09741,0.03489,0.94201
2015-03-19,0.09749,0.03546,0.94615
2015-03-20,0.09757,0.03606,0.95029
2015-03-21,0.09765,0.0367,0.95444
2015-03-22,0.09774,0.03738,0.95858
2015-03-23,0.09782,0.03808,0.96272
2015-03-24,0.0979,0.03882,0.96686
2015-03-25,0.09799,0.03959,0.971
2015-03-26,0.09807,0.04038,0.97515
2015-03-27,0.09815,0.04119,0.97929
2015-03-28,0.09823,0.04203,0.98343
2015-03-29,0.09832,0.0429,0.98757
2015-03-30,0.0984,0.04378,0.99172
2015-03-31,0.09848,0.04468,0.99586
2015-04-01,0.09857,0.0456,1.0
2015-04-02,0.09848,0.044,1.0
2015-04-03,0.0984,0.04247,1.0
2015-04-04,0.09831,0.041,1.0
2015-04-05,0.09823,0.03961,1.0
2015-04-06,0.09814,0.0383,1.0
2015-04-07,0.09806,0.03708,1.0
2015-04-08,0.09798,0.03597,1.0
2015-04-09,0.09789,0.03498,1.0
2015-04-10,0.09781,0.0341,1.0
2015-04-11,0.09772,0.03336,1.0
2015-04-12,0.09764,0.03276,1.0
2015-04-13,0.09756,0.03232,1.0
2015-04-14,0.09747,0.03202,1.0
2015-04-15,0.09739,0.03189,1.0
2015-04-16,0.0973,0.03192,1.0
2015-04-17,0.09722,0.03211,1.0
2015-04-18,0.09713,0.03246,1.0
2015-04-19,0.09705,0.03297,1.0
2015-04-20,0.09697,0.03362,1.0
2015-04-21,0.09688,0.03441,1.0
2015-04-22,0.0968,0.03533,1.0
2015-04-23,0.09671,0.03637,1.0
2015-04-24,0.09663,0.03752,1.0
2015-04-25,0.09655,0.03877,1.0
2015-04-26,0.09646,0.04011,1.0
2015-04-27,0.09638,0.04153,1.0
2015-04-28,0.09629,0.04303,1.0
2015-04-29,0.09621,0.04459,1.0
2015-04-30,0.09633,0.04326,0.98648
2015-05-01,0.09646,0.04198,0.97297
2015-05-02,0.09658,0.04076,0.95945
2015-05-03,0.0967,0.03959,0.94593
2015-05-04,0.09682,0.03848,0.93242
2015-05-05,0.09695,0.03745,0.9189
2015-05-06,0.09707,0.03649,0.90538
2015-05-07,0.09719,0.03561,0.89187
2015-05-08,0.09732,0.03482,0.87835
2015-05-09,0.09744,0.03412,0.86483
2015-05-10,0.09756,0.03352,0.85132
2015-05-11,0.09769,0.03302,0.8378
2015-05-12,0.09781,0.03264,0.82428
2015-05-13,0.09793,0.03237,0.81077
2015-05-14,0.09806,0.03221,0.79725
2015-05-15,0.09818,0.03217,0.78373
2015-05-16,0.0983,0.03225,0.77022
2015-05-17,0.09843,0.03245,0.7567
2015-05-18,0.09855,0.03276,0.74318
2015-05-19,0.09867,0.03319,0.72967
2015-05-20,0.0988,0.03372,0.71615
2015-05-21,0.09892,0.03435,0.70263
2015-05-22,0.09904,0.03509,0.68912
2015-05-23,0.09917,0.03591,0.6756
2015-05-24,0.09929,0.03682,0.66209
2015-05-25,0.09941,0.03781,0.64857
2015-05-26,0.09953,0.03887,0.63505
2015-05-27,0.09966,0.03999,0.62154
2015-05-28,0.09978,0.04118,0.60802
2015-05-29,0.0999,0.04243,0.5945
2015-05-30,0.10003,0.04373,0.58099
2015-05-31,0.10015,0.04507,0.56747
2015-06-01,0.10027,0.04646,0.55395
2015-06-02,0.10043,0.04494,0.558
2015-06-03,0.10059,0.04348,0.56206
2015-06-04,0.10075,0.04209,0.56611
2015-06-05,0.10091,0.04078,0.57016
2015-06-06,0.10107,0.03956,0.57421
2015-06-07,0.10123,0.03842,0.57826
2015-06-08,0.10139,0.03738,0.58231
2015-06-09,0.10155,0.03646,0.58637
2015-06-10,0.10171,0.03565,0.59042
2015-06-11,0.10187,0.03496,0.59447
2015-06-12,0.10203,0.03441,0.59852
2015-06-13,0.10219,0.034,0.60257
2015-06-14,0.10235,0.03373,0.60662
2015-06-15,0.10251,0.03361,0.61068
2015-06-16,0.10267,0.03363,0.61473
2015-06-17,0.10283,0.03381,0.61878
2015-06-18,0.10299,0.03414,0.62283
2015-06-19,0.10315,0.0346,0.62688
2015-06-20,0.10331,0.03521,0.63093
2015-06-21,0.10347,0.03594,0.63499
2015-06-22,0.10363,0.0368,0.63904
2015-06-23,0.10379,0.03777,0.64309
2015-06-24,0.10395,0.03884,0.64714
2015-06-25,0.10411,0.04001,0.65119
2015-06-26,0.10427,0.04127,0.65524
2015-06-27,0.10443,0.04262,0.6593
2015-06-28,0.10459,0.04403,0.66335
2015-06-29,0.10475,0.04551,0.6674
2015-06-30,0.10491,0.04705,0.67145
2015-07-01,0.10507,0.04865,0.6755
2015-07-02,0.10505,0.04711,0.68597
2015-07-03,0.10503,0.04562,0.69644
2015-07-04,0.10501,0.04419,0.70691
2015-07-05,0.105,0.04283,0.71737
2015-07-06,0.10498,0.04155,0.72784
2015-07-07,0.10496,0.04034,0.73831
2015-07-08,0.10495,0.03923,0.74878
2015-07-09,0.10493,0.03821,0.75924
2015-07-10,0.10491,0.03729,0.76971
2015-07-11,0.1049,0.03648,0.78018
2015-07-12,0.10488,0.0358,0.79065
2015-07-13,0.10486,0.03524,0.80111
2015-07-14,0.10484,0.03481,0.81158
2015-07-15,0.10483,0.03452,0.82205
2015-07-16,0.10481,0.03438,0.83252
2015-07-17,0.10479,0.03437,0.84299
2015-07-18,0.10478,0.03451,0.85345
2015-07-19,0.10476,0.03479,0.86392
2015-07-20,0.10474,0.0352,0.87439
2015-07-21,0.10473,0.03575,0.88486
2015-07-22,0.10471,0.03642,0.89532
2015-07-23,0.10469,0.03722,0.90579
2015-07-24,0.10468,0.03813,0.91626
2015-07-25,0.10466,0.03914,0.92673
2015-07-26,0.10464,0.04025,0.93719
2015-07-27,0.10462,0.04145,0.94766
