Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,0.23179,0.12606,0.86791
2015-01-02,0.23174,0.11888,0.86119
2015-01-03,0.23168,0.11221,0.85447
2015-01-04,0.23163,0.10615,0.84775
2015-01-05,0.23158,0.10081,0.84102
2015-01-06,0.23152,0.09633,0.8343
2015-01-07,0.23147,0.0928,0.82758
2015-01-08,0.23141,0.09036,0.82086
2015-01-09,0.23136,0.08909,0.81414
2015-01-10,0.2313,0.08903,0.80742
2015-01-11,0.23125,0.0902,0.8007
2015-01-12,0.23119,0.09254,0.79398
2015-01-13,0.23114,0.09597,0.78725
2015-01-14,0.23108,0.10038,0.78053
2015-01-15,0.23103,0.10564,0.77381
2015-01-16,0.23097,0.11164,0.76709
2015-01-17,0.23092,0.11826,0.76037
2015-01-18,0.23086,0.1254,0.75365
2015-01-19,0.23052,0.11541,0.77255
2015-01-20,0.23018,0.10649,0.79145
2015-01-21,0.22984,0.09895,0.81035
2015-01-22,0.2295,0.09312,0.82925
2015-01-23,0.22916,0.08933,0.84815
2015-01-24,0.22882,0.08785,0.86705
2015-01-25,0.22848,0.08878,0.88595
2015-01-26,0.22814,0.09207,0.90485
2015-01-27,0.22779,0.09747,0.92375
2015-01-28,0.22745,0.10465,0.94265
2015-01-29,0.22711,0.11328,0.96155
2015-01-30,0.22677,0.12305,0.98045
2015-01-31,0.22713,0.08713,0.98036
2015-02-01,0.22749,0.12339,0.98027
2015-02-02,0.2275,0.11173,0.9453
2015-02-03,0.22751,0.10173,0.91033
2015-02-04,0.22752,0.09394,0.87536
2015-02-05,0.22753,0.08892,0.84039
2015-02-06,0.22754,0.08716,0.80542
2015-02-07,0.22755,0.08885,0.77045
2015-02-08,0.22755,0.0938,0.73548
2015-02-09,0.22756,0.10154,0.70051
2015-02-10,0.22757,0.1115,0.66554
2015-02-11,0.22758,0.12313,0.63057
2015-02-12,0.22753,0.09732,0.72293
2015-02-13,0.22747,0.087,0.81528
2015-02-14,0.22742,0.09721,0.90764
2015-02-15,0.22736,0.12294,1.0
2015-02-16,0.22796,0.11865,1.0
2015-02-17,0.22856,0.11456,1.0
2015-02-18,0.22916,0.11069,1.0
2015-02-19,0.22976,0.10709,1.0
