Date,Discharge (Gt/yr),Error (Gt/yr),Coverage
2015-01-01,5.2067,0.49546,0.96839
2015-01-02,5.20865,0.46724,0.96636
2015-01-03,5.2106,0.44109,0.96434
2015-01-04,5.21255,0.41741,0.96231
2015-01-05,5.21451,0.39664,0.96029
2015-01-06,5.21646,0.37926,0.95826
2015-01-07,5.21841,0.36575,0.95623
2015-01-08,5.22036,0.35655,0.95421
2015-01-09,5.22231,0.352,0.95218
2015-01-10,5.22426,0.35228,0.95016
2015-01-11,5.22621,0.35737,0.94813
2015-01-12,5.22816,0.36708,0.9461
2015-01-13,5.23011,0.38106,0.94408
2015-01-14,5.23206,0.39886,0.94205
2015-01-15,5.23401,0.41998,0.94003
2015-01-16,5.23597,0.44397,0.938
2015-01-17,5.23792,0.47037,0.93598
2015-01-18,5.23987,0.49881,0.93395
2015-01-19,5.24133,0.46456,0.93867
2015-01-20,5.2428,0.43352,0.94339
2015-01-21,5.24426,0.4064,0.9481
2015-01-22,5.24573,0.38405,0.95282
2015-01-23,5.24719,0.36734,0.95754
2015-01-24,5.24866,0.35705,0.96226
2015-01-25,5.25012,0.35376,0.96697
2015-01-26,5.25159,0.35765,0.97169
2015-01-27,5.25305,0.36849,0.97641
2015-01-28,5.25452,0.3857,0.98113
2015-01-29,5.25598,0.40848,0.98585
2015-01-30,5.25745,0.43595,0.99056
2015-01-31,5.25891,0.46729,0.99528
2015-02-01,5.26038,0.50177,1.0
2015-02-02,5.262,0.44354,0.99947
2015-02-03,5.26363,0.39681,0.99893
2015-02-04,5.26525,0.36602,0.9984
2015-02-05,5.26688,0.35534,0.99787
2015-02-06,5.2685,0.36654,0.99733
2015-02-07,5.27013,0.39776,0.9968
2015-02-08,5.27175,0.44482,0.99627
2015-02-09,5.27338,0.50328,0.99573
2015-02-10,5.27506,0.42774,0.98964
2015-02-11,5.27674,0.37526,0.98354
2015-02-12,5.27842,0.3562,0.97744
2015-02-13,5.2801,0.37568,0.97134
2015-02-14,5.28179,0.42846,0.96525
2015-02-15,5.28347,0.50421,0.95915
2015-02-16,5.28272,0.48653,0.96061
2015-02-17,5.28197,0.46957,0.96207
2015-02-18,5.28122,0.4534,0.96353
2015-02-19,5.28047,0.43811,0.96499
2015-02-20,5.27973,0.4238,0.96645
2015-02-21,5.27898,0.41057,0.9679
2015-02-22,5.27823,0.39852,0.96936
2015-02-23,5.27748,0.38777,0.97082
2015-02-24,5.27673,0.37843,0.97228
2015-02-25,5.27599,0.3706,0.97374
2015-02-26,5.27524,0.36438,0.9752
2015-02-27,5.27449,0.35986,0.97666
2015-02-28,5.27374,0.3571,0.97812
2015-03-01,5.27299,0.35613,0.97958
2015-03-02,5.27224,0.35698,0.98103
2015-03-03,5.2715,0.35964,0.98249
2015-03-04,5.27075,0.36405,0.98395
2015-03-05,5.27,0.37017,0.98541
2015-03-06,5.26925,0.3779,0.98687
2015-03-07,5.2685,0.38715,0.98833
2015-03-08,5.26776,0.39782,0.98979
2015-03-09,5.26701,0.40979,0.99125
2015-03-10,5.26626,0.42295,0.99271
2015-03-11,5.26551,0.43719,0.99416
2015-03-12,5.26476,0.45242,0.99562
2015-03-13,5.26402,0.46854,0.99708
2015-03-14,5.26327,0.48546,0.99854
2015-03-15,5.26252,0.50309,1.0
2015-03-16,5.26419,0.47443,1.0
2015-03-17,5.26587,0.44785,1.0
2015-03-18,5.26754,0.42376,1.0
2015-03-19,5.26922,0.4026,1.0
2015-03-20,5.27089,0.38486,1.0
2015-03-21,5.27257,0.37101,1.0
2015-03-22,5.27424,0.36153,1.0
2015-03-23,5.27592,0.35674,1.0
2015-03-24,5.27759,0.35684,1.0
2015-03-25,5.27927,0.36183,1.0
2015-03-26,5.28095,0.37151,1.0
2015-03-27,5.28262,0.38552,1.0
2015-03-28,5.2843,0.40342,1.0
2015-03-29,5.28597,0.42471,1.0
2015-03-30,5.28765,0.44891,1.0
2015-03-31,5.28932,0.47558,1.0
2015-04-01,5.291,0.50432,1.0
2015-04-02,5.2928,0.46969,1.0
2015-04-03,5.29461,0.43825,1.0
2015-04-04,5.29641,0.41075,1.0
